D = 6;
n = [ 2 2 2 2 2 2 ];
N = 69;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.12 0.56 0.48 0.01 0.24 0.05 0.66 0.55 0.19 0.92 0.92 0.13 0.47 0.12 0.34 0.47 0.44 0.85 0.94 0.25 0.65 0.15 0.40 0.84 0.16 0.63 0.98 0.32 0.39 0.25 0.41 0.59 0.08 0.67 0.77 0.42 0.13 0.93 0.99 0.05 0.40 0.21 0.97 0.20 0.19 0.91 0.74 0.53 0.45 0.40 0.35 0.39 0.87 0.73 0.18 0.45 0.81 0.22 0.85 0.23 0.67 0.52 0.38 0.59 0.73 0.97 0.90 0.58 ]
[0.12 1.00 0.75 0.50 0.75 0.51 0.37 0.62 0.10 0.08 0.70 0.00 0.64 0.54 0.83 0.72 0.08 0.11 0.52 0.69 0.04 0.19 0.11 0.91 0.24 0.55 0.80 0.90 0.49 0.93 0.06 0.04 0.31 0.54 0.25 0.89 0.02 0.80 0.72 0.01 0.26 0.64 0.36 0.05 0.72 0.21 0.58 0.25 0.61 0.77 0.52 0.41 0.29 0.89 0.03 0.48 0.77 0.20 0.00 0.52 0.20 0.27 0.62 0.91 0.39 0.90 0.97 0.86 0.33 ]
[0.56 0.75 1.00 0.79 0.39 0.39 0.59 0.69 0.05 0.88 0.83 0.84 0.25 0.49 0.70 0.35 0.22 0.04 0.25 0.41 0.16 0.28 0.88 0.25 0.57 0.47 0.69 0.31 0.41 0.55 0.63 0.27 0.73 0.66 0.03 0.83 0.50 0.82 0.29 0.56 0.83 0.82 0.84 0.73 0.63 0.55 0.36 0.05 0.60 0.05 0.49 0.03 0.74 0.04 0.02 0.26 0.27 0.64 0.99 0.83 0.05 0.94 0.60 0.19 0.75 0.34 0.19 0.54 0.35 ]
[0.48 0.50 0.79 1.00 0.85 0.40 0.75 0.78 0.59 0.85 0.52 0.39 0.69 0.61 0.06 0.99 0.41 0.84 0.56 0.63 0.65 0.20 0.26 0.07 0.63 0.99 0.98 0.94 0.33 0.88 0.84 0.33 0.59 0.39 0.52 0.05 0.03 0.73 0.56 0.93 0.39 0.06 0.26 0.70 0.00 0.05 0.13 0.46 0.92 0.19 0.83 0.86 0.39 0.14 0.57 0.58 0.52 0.10 0.26 0.58 0.45 0.02 0.93 0.50 0.92 0.98 0.91 0.57 0.04 ]
[0.01 0.75 0.39 0.85 1.00 0.96 0.09 0.43 0.79 0.48 0.42 0.34 0.05 0.26 0.89 0.26 0.63 0.69 0.84 0.32 0.02 0.58 0.07 0.54 0.98 0.19 0.56 0.92 0.22 0.90 0.93 0.60 0.21 0.69 0.91 0.06 0.51 0.32 0.84 0.72 0.21 0.47 0.72 0.42 0.84 0.58 0.47 0.98 0.99 0.68 0.90 0.46 0.85 0.15 0.40 0.64 0.49 0.71 0.47 0.58 0.44 0.05 0.98 0.21 0.65 0.31 0.49 0.13 0.25 ]
[0.24 0.51 0.39 0.40 0.96 1.00 0.61 0.21 0.25 0.55 0.72 0.36 0.73 0.42 0.48 0.82 0.10 0.46 0.37 0.44 0.02 0.76 0.04 0.84 0.13 0.22 0.15 0.32 0.50 0.47 0.36 0.52 0.63 0.85 0.81 0.30 0.43 0.60 0.64 0.64 0.50 0.31 0.78 0.48 0.35 0.79 0.91 0.72 0.41 0.05 0.23 0.71 0.43 0.37 0.27 0.69 0.91 0.74 0.55 0.15 0.38 0.03 0.56 0.62 0.76 0.15 0.50 0.84 0.32 ]
[0.05 0.37 0.59 0.75 0.09 0.61 1.00 0.42 0.68 0.55 0.27 0.37 0.23 0.84 0.84 0.11 0.45 0.12 0.00 0.20 0.88 0.50 0.58 0.19 0.57 0.13 0.21 0.35 0.37 0.88 0.95 0.33 0.06 0.43 0.85 0.99 0.65 0.77 0.34 0.78 0.42 0.23 0.35 0.37 0.55 0.20 0.85 0.50 0.45 0.32 0.09 0.17 0.02 0.11 0.69 0.51 0.91 0.20 0.55 0.25 0.03 0.05 0.48 0.95 0.71 1.00 0.45 0.44 0.04 ]
[0.66 0.62 0.69 0.78 0.43 0.21 0.42 1.00 0.06 0.94 0.33 0.46 0.41 0.98 0.53 0.76 0.59 0.20 0.01 0.98 0.46 0.06 0.61 0.63 0.52 0.65 0.16 0.91 0.44 0.64 0.94 0.48 0.91 0.35 0.84 0.57 0.15 0.23 0.53 0.65 0.96 0.42 0.94 0.72 0.81 0.15 0.80 0.90 0.74 0.07 0.88 0.29 0.11 0.00 0.59 0.08 0.86 0.47 0.67 0.35 0.76 0.54 0.08 0.82 0.48 0.12 0.75 0.17 0.01 ]
[0.55 0.10 0.05 0.59 0.79 0.25 0.68 0.06 1.00 0.34 0.57 0.72 0.65 0.88 0.34 0.93 0.09 0.68 0.82 0.56 0.29 0.85 0.15 0.31 0.92 0.10 0.56 0.66 0.02 0.85 0.96 0.16 0.29 0.19 0.02 0.72 0.89 0.50 0.39 1.00 0.12 0.67 0.69 0.65 0.20 0.62 0.40 0.46 0.88 0.24 0.44 0.09 0.17 0.83 0.67 0.30 0.19 0.28 0.47 0.47 0.12 0.66 0.03 0.70 0.58 0.97 0.67 0.21 0.63 ]
[0.19 0.08 0.88 0.85 0.48 0.55 0.55 0.94 0.34 1.00 0.20 0.85 0.69 0.50 0.12 0.03 0.31 0.94 0.36 0.40 0.57 0.42 0.16 0.01 0.82 0.78 0.96 0.18 0.30 0.18 0.29 0.16 0.21 0.42 0.50 0.79 0.01 0.90 0.00 0.10 0.66 0.38 0.82 0.39 0.93 0.75 0.07 0.75 0.80 0.83 0.66 0.55 0.96 0.12 0.91 0.53 0.78 0.17 0.03 0.77 0.63 0.69 0.35 0.93 0.63 0.43 0.38 0.66 0.02 ]
