D = 4;
n = [ 3 3 3 3 ];
N = 50;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.73 0.50 0.94 0.11 0.40 0.81 0.43 0.86 0.60 0.89 0.98 0.85 0.13 0.60 0.61 0.55 0.79 0.27 0.48 0.78 0.17 0.84 0.11 0.73 0.42 0.88 0.48 0.66 0.42 0.23 0.22 0.69 0.82 0.61 0.54 0.66 0.10 0.87 0.63 0.87 0.04 0.16 0.83 0.98 0.85 0.57 0.39 0.42 0.45 ]
[0.73 1.00 0.42 0.09 0.72 0.22 0.46 0.68 0.18 0.50 0.57 0.18 0.33 0.39 0.12 0.81 0.39 0.43 0.54 0.97 0.44 0.87 0.44 0.01 0.89 0.49 0.16 0.96 0.77 0.05 0.48 0.48 0.38 0.11 0.91 0.26 0.90 0.96 0.43 0.99 0.06 0.22 0.09 0.58 0.74 0.18 0.69 0.37 0.48 0.24 ]
[0.50 0.42 1.00 0.52 0.25 0.96 0.48 0.04 0.87 0.06 0.71 0.66 0.61 0.73 0.04 0.86 0.57 0.32 0.17 0.62 0.96 0.61 0.56 0.98 0.73 0.68 0.21 0.77 0.03 0.63 0.63 0.95 0.76 0.49 0.64 0.01 0.63 0.65 0.81 0.36 0.37 0.22 0.75 0.06 0.41 0.84 0.52 0.41 0.45 0.25 ]
[0.94 0.09 0.52 1.00 0.40 0.63 0.57 0.47 0.58 0.89 0.41 0.50 0.05 0.98 0.77 0.59 0.12 0.61 0.25 0.08 0.45 0.51 0.29 0.75 0.79 0.53 0.88 0.61 0.22 0.49 0.35 0.64 0.62 0.48 0.41 0.01 0.58 0.96 1.00 0.16 0.68 0.95 0.61 0.49 0.31 0.41 0.79 0.95 0.76 0.51 ]
[0.11 0.72 0.25 0.40 1.00 0.51 0.59 0.63 0.78 0.16 0.85 0.48 0.29 0.44 0.26 0.30 0.37 0.37 0.23 0.78 0.87 0.83 0.13 0.97 0.01 0.95 0.22 0.26 0.22 0.93 0.54 0.19 0.96 0.04 0.97 0.14 0.71 0.75 0.03 0.54 0.37 0.22 0.52 0.32 0.08 0.63 0.85 0.91 0.39 0.50 ]
[0.40 0.22 0.96 0.63 0.51 1.00 0.53 0.81 0.46 0.82 0.79 0.57 1.00 0.29 0.69 0.85 0.68 0.15 0.16 0.50 0.91 0.45 0.20 0.22 0.14 0.19 0.25 0.52 0.23 0.78 0.07 0.65 0.87 0.52 0.14 0.08 0.36 0.18 0.50 0.59 0.65 0.50 0.50 0.79 0.94 0.26 0.05 0.28 0.32 0.64 ]
[0.81 0.46 0.48 0.57 0.59 0.53 1.00 0.53 0.07 0.74 0.18 0.10 0.45 0.85 0.22 0.39 0.60 0.98 0.62 0.79 0.37 0.28 0.29 0.05 0.78 0.09 0.85 0.04 0.07 0.05 0.49 0.62 0.80 0.72 0.79 0.06 0.99 0.46 0.93 0.06 0.97 0.35 0.11 0.07 0.48 0.28 0.49 0.69 0.55 1.00 ]
[0.43 0.68 0.04 0.47 0.63 0.81 0.53 1.00 0.03 0.79 0.41 0.83 0.33 0.90 0.60 0.20 0.84 0.20 0.37 0.77 0.19 0.86 0.53 0.14 0.93 0.52 0.06 0.53 0.30 0.26 0.13 0.52 0.19 0.33 0.01 0.85 0.18 0.35 0.27 0.13 0.67 0.98 0.08 0.06 0.66 0.14 0.43 0.41 0.14 0.29 ]
[0.86 0.18 0.87 0.58 0.78 0.46 0.07 0.03 1.00 0.42 0.82 0.07 0.42 0.39 0.14 0.07 0.09 0.37 0.66 0.85 0.36 0.72 0.60 0.76 0.20 0.43 0.34 0.66 0.21 0.60 0.23 0.39 0.81 0.27 0.36 0.92 0.15 0.34 0.12 0.18 0.84 0.17 0.69 0.95 0.69 0.48 0.75 0.64 0.98 0.93 ]
[0.60 0.50 0.06 0.89 0.16 0.82 0.74 0.79 0.42 1.00 0.10 0.18 0.83 0.09 0.06 0.63 0.83 0.37 0.87 0.16 0.41 0.42 0.86 0.97 0.67 0.37 0.29 0.97 0.96 0.27 0.11 0.57 0.36 0.99 0.79 0.02 0.47 0.13 0.76 0.11 0.91 0.08 0.17 0.14 0.65 0.70 0.34 0.32 0.70 0.82 ]
[0.89 0.57 0.71 0.41 0.85 0.79 0.18 0.41 0.82 0.10 1.00 0.55 0.90 0.28 0.46 0.51 0.83 0.51 0.95 0.09 0.98 0.23 0.54 0.67 0.68 0.18 0.82 0.17 0.81 0.53 0.05 0.85 0.94 0.22 0.31 0.10 0.19 0.43 0.86 0.67 0.21 0.60 0.23 0.40 0.24 0.35 0.44 0.68 0.28 0.64 ]
[0.98 0.18 0.66 0.50 0.48 0.57 0.10 0.83 0.07 0.18 0.55 1.00 0.81 0.24 0.20 0.27 0.89 0.54 0.12 0.90 0.75 0.11 0.33 0.08 0.97 0.29 0.52 0.86 0.55 0.48 0.20 0.17 0.84 0.95 0.85 0.15 0.64 0.16 0.43 0.26 0.02 0.42 0.57 0.85 0.01 0.27 0.60 0.49 0.05 0.21 ]
[0.85 0.33 0.61 0.05 0.29 1.00 0.45 0.33 0.42 0.83 0.90 0.81 1.00 0.57 0.37 0.19 0.43 0.71 0.71 0.22 0.74 0.74 0.38 0.98 0.46 0.79 0.49 0.40 0.52 0.75 0.04 0.95 0.33 0.54 0.88 0.77 0.08 0.33 0.52 0.15 0.42 0.45 0.32 0.90 0.82 0.14 0.82 0.51 0.12 0.61 ]
[0.13 0.39 0.73 0.98 0.44 0.29 0.85 0.90 0.39 0.09 0.28 0.24 0.57 1.00 0.73 0.96 0.56 0.70 0.82 0.09 0.26 0.09 0.20 0.99 0.49 0.55 0.34 0.36 0.51 0.02 0.68 0.49 0.87 0.96 0.72 0.44 0.52 0.06 0.38 0.21 0.44 0.63 0.44 0.80 0.23 0.26 0.01 0.39 0.04 0.55 ]
[0.60 0.12 0.04 0.77 0.26 0.69 0.22 0.60 0.14 0.06 0.46 0.20 0.37 0.73 1.00 0.33 0.99 0.14 0.93 0.77 0.96 0.43 0.77 0.22 0.22 0.74 0.02 0.49 0.30 0.09 0.09 0.29 0.62 0.63 0.03 0.24 0.39 0.99 0.97 0.18 0.46 0.50 0.33 0.54 0.27 0.35 0.71 0.04 0.29 0.44 ]
[0.61 0.81 0.86 0.59 0.30 0.85 0.39 0.20 0.07 0.63 0.51 0.27 0.19 0.96 0.33 1.00 0.95 0.51 0.62 0.38 0.46 0.34 0.74 0.38 0.96 0.90 0.36 0.81 0.16 0.29 0.18 0.11 0.73 0.54 0.13 0.53 0.45 0.67 0.22 0.44 0.09 0.88 0.27 0.13 0.13 0.99 0.64 0.25 0.39 0.21 ]
[0.55 0.39 0.57 0.12 0.37 0.68 0.60 0.84 0.09 0.83 0.83 0.89 0.43 0.56 0.99 0.95 1.00 0.38 0.54 0.45 0.78 0.25 0.17 0.98 0.75 0.18 0.81 0.99 0.41 0.50 0.20 0.51 0.44 0.32 0.47 0.85 0.61 0.28 0.53 0.73 0.96 0.44 0.97 0.43 0.39 0.65 0.81 0.46 0.53 0.45 ]
[0.79 0.43 0.32 0.61 0.37 0.15 0.98 0.20 0.37 0.37 0.51 0.54 0.71 0.70 0.14 0.51 0.38 1.00 0.97 0.78 0.41 0.59 0.33 0.31 0.23 0.85 0.36 0.70 0.07 0.21 0.76 0.23 0.75 0.04 0.89 0.04 0.14 0.35 0.11 0.59 0.08 0.37 0.95 0.18 0.03 0.54 0.44 0.01 0.38 0.79 ]
[0.27 0.54 0.17 0.25 0.23 0.16 0.62 0.37 0.66 0.87 0.95 0.12 0.71 0.82 0.93 0.62 0.54 0.97 1.00 0.17 0.47 0.21 0.68 0.03 0.86 0.66 0.08 0.14 0.44 0.70 0.29 0.07 0.24 0.37 0.93 0.15 0.60 0.15 0.77 0.93 0.49 0.26 0.64 0.71 0.51 0.43 0.64 0.40 0.38 0.94 ]
[0.48 0.97 0.62 0.08 0.78 0.50 0.79 0.77 0.85 0.16 0.09 0.90 0.22 0.09 0.77 0.38 0.45 0.78 0.17 1.00 0.13 0.25 0.37 0.34 0.36 0.94 0.64 0.29 0.66 0.09 0.41 0.38 0.01 0.35 0.74 0.41 0.27 0.59 0.98 0.60 0.90 0.51 0.06 0.38 0.27 0.87 0.70 0.80 0.09 0.14 ]
[0.78 0.44 0.96 0.45 0.87 0.91 0.37 0.19 0.36 0.41 0.98 0.75 0.74 0.26 0.96 0.46 0.78 0.41 0.47 0.13 1.00 0.53 0.46 0.64 0.10 0.31 0.85 0.03 0.24 0.48 0.52 0.43 0.42 0.73 0.63 0.30 0.83 0.56 0.86 0.93 0.50 0.71 0.79 0.56 0.15 0.11 0.54 0.41 0.05 0.17 ]
[0.17 0.87 0.61 0.51 0.83 0.45 0.28 0.86 0.72 0.42 0.23 0.11 0.74 0.09 0.43 0.34 0.25 0.59 0.21 0.25 0.53 1.00 0.28 0.93 0.19 0.31 0.44 1.00 0.98 0.49 0.15 0.54 0.60 0.20 0.03 0.52 0.49 0.33 0.83 0.29 0.34 0.26 0.20 0.90 0.21 0.30 0.47 0.61 0.68 0.15 ]
