D = 2;
n = [ 1 1 ];
N = 34;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.09 0.72 0.14 0.50 0.83 0.83 0.66 0.33 0.59 0.26 0.77 0.59 0.45 0.56 0.91 0.74 0.08 0.79 0.30 0.46 0.22 0.87 0.16 0.57 0.58 0.97 0.77 0.72 0.61 0.54 0.18 0.43 0.37 ]
[0.09 1.00 0.46 0.00 0.85 0.71 0.17 0.86 0.17 0.24 0.95 0.87 0.97 0.46 0.49 0.07 0.62 0.74 0.87 0.02 0.07 0.46 0.32 0.20 0.65 0.62 0.25 0.43 0.46 0.03 0.46 0.47 0.26 0.73 ]
[0.72 0.46 1.00 0.03 0.94 0.06 0.69 0.09 0.79 0.14 0.05 0.30 0.39 0.73 0.45 0.82 0.28 0.66 0.61 0.81 0.07 0.50 0.28 0.83 0.59 0.39 0.20 0.74 0.87 0.75 0.66 0.26 0.70 0.67 ]
[0.14 0.00 0.03 1.00 0.94 0.23 0.03 0.60 0.57 0.79 0.89 0.19 0.34 0.84 0.92 0.87 0.45 0.96 0.92 0.79 0.64 0.42 0.07 0.89 0.44 0.95 0.11 0.88 0.39 0.59 0.05 0.49 0.16 0.45 ]
[0.50 0.85 0.94 0.94 1.00 0.04 0.10 0.24 0.15 0.71 0.35 0.83 0.25 0.88 0.39 0.62 0.30 0.00 0.17 0.86 0.53 0.39 0.70 0.14 0.56 0.99 0.29 0.02 0.72 0.68 0.44 0.70 0.19 0.23 ]
[0.83 0.71 0.06 0.23 0.04 1.00 0.85 0.83 0.95 0.93 0.17 0.79 0.16 0.57 0.15 0.54 0.66 0.60 0.86 0.79 0.71 0.39 0.21 0.15 0.56 0.68 0.61 0.12 0.06 0.73 0.19 0.90 0.54 0.63 ]
[0.83 0.17 0.69 0.03 0.10 0.85 1.00 0.99 0.98 0.78 0.31 0.09 0.81 0.49 0.88 0.22 0.43 0.88 0.40 0.80 0.43 0.30 0.85 0.71 0.91 0.17 0.43 0.87 0.80 0.88 1.00 0.28 0.16 0.83 ]
[0.66 0.86 0.09 0.60 0.24 0.83 0.99 1.00 0.22 0.30 0.61 0.13 0.37 0.55 0.67 0.19 0.43 0.83 0.99 0.55 0.55 0.33 0.85 0.85 0.56 0.09 0.91 0.74 0.97 0.03 0.06 0.35 0.42 0.82 ]
[0.33 0.17 0.79 0.57 0.15 0.95 0.98 0.22 1.00 0.31 0.71 0.44 0.73 0.04 0.59 0.16 0.31 0.09 0.23 0.81 0.37 0.50 0.02 0.33 0.74 0.46 0.68 0.86 0.05 0.58 0.06 0.02 0.82 0.77 ]
[0.59 0.24 0.14 0.79 0.71 0.93 0.78 0.30 0.31 1.00 0.25 0.81 0.94 0.35 0.43 0.31 0.18 0.48 0.28 0.60 0.44 0.46 0.69 0.28 0.09 0.12 0.36 0.92 0.25 0.72 0.05 0.85 1.00 0.20 ]
[0.26 0.95 0.05 0.89 0.35 0.17 0.31 0.61 0.71 0.25 1.00 0.15 0.77 0.05 0.81 0.49 0.81 0.27 0.54 0.03 0.89 0.77 0.46 0.42 0.17 0.43 0.47 0.42 0.58 0.41 0.71 0.90 0.91 0.79 ]
[0.77 0.87 0.30 0.19 0.83 0.79 0.09 0.13 0.44 0.81 0.15 1.00 0.37 0.20 0.10 0.50 0.61 0.38 0.49 0.64 0.20 0.10 0.38 1.00 0.16 0.72 0.86 0.95 0.15 0.52 0.17 0.17 0.77 0.17 ]
[0.59 0.97 0.39 0.34 0.25 0.16 0.81 0.37 0.73 0.94 0.77 0.37 1.00 0.44 0.69 0.17 0.94 0.78 0.27 0.67 0.00 0.99 0.81 0.43 0.55 0.79 0.09 0.03 0.64 0.91 0.34 0.16 0.80 0.33 ]
[0.45 0.46 0.73 0.84 0.88 0.57 0.49 0.55 0.04 0.35 0.05 0.20 0.44 1.00 0.34 0.36 0.22 0.74 0.02 0.48 0.63 0.94 0.02 0.52 0.80 0.97 0.74 0.46 0.58 0.01 0.40 0.43 0.00 0.12 ]
