D = 2;
n = [ 1 1 ];
N = 72;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.39 0.02 0.29 0.86 0.69 0.18 0.86 0.77 0.04 0.55 0.65 0.89 0.70 0.80 0.39 0.47 0.61 0.99 0.28 0.56 0.53 0.06 0.70 0.16 0.16 0.65 0.12 0.55 0.77 0.11 0.89 0.75 0.44 0.43 0.15 0.64 0.21 0.47 0.32 0.35 0.16 0.35 0.37 0.16 0.98 0.66 0.01 0.96 0.61 0.89 0.69 0.47 0.74 0.73 0.17 0.87 0.39 0.62 0.67 0.21 0.16 0.06 0.27 0.53 0.28 0.53 0.76 0.46 1.00 0.23 0.44 ]
[0.39 1.00 0.37 0.47 0.30 0.55 0.99 0.67 0.97 0.13 0.07 0.41 0.42 0.42 0.74 0.94 0.69 0.88 0.61 0.41 0.10 0.97 0.62 0.73 0.92 0.05 0.44 0.95 0.39 0.00 0.66 0.13 0.40 0.64 0.72 0.12 0.77 0.57 0.91 0.54 0.27 0.33 0.26 0.08 0.15 0.02 0.03 0.48 0.57 0.39 0.14 0.00 0.11 1.00 0.37 0.26 0.66 0.86 0.19 0.15 0.53 0.92 0.60 0.39 0.24 0.76 0.68 0.58 0.73 0.60 0.18 0.08 ]
[0.02 0.37 1.00 0.86 0.37 0.28 0.34 0.16 0.89 0.90 0.35 0.09 0.65 0.38 0.29 0.76 0.46 0.72 0.56 0.10 0.43 0.52 0.77 0.86 0.60 0.85 0.84 0.06 0.71 0.27 0.64 0.32 0.83 0.89 0.35 0.03 0.26 0.38 0.36 0.95 0.83 0.79 0.75 0.04 0.57 0.34 0.35 0.78 0.31 0.24 0.98 0.20 0.47 0.07 0.24 0.11 0.06 0.64 0.37 0.85 0.01 0.86 0.28 0.10 0.93 0.68 0.89 0.54 0.90 0.26 0.33 0.49 ]
[0.29 0.47 0.86 1.00 0.88 0.13 0.09 0.82 0.53 0.72 0.71 0.72 0.84 0.02 0.49 0.47 0.11 0.96 0.77 0.70 0.97 0.26 0.16 0.81 0.65 0.69 0.88 0.07 0.71 0.67 0.34 0.39 0.10 0.38 0.57 0.76 0.53 0.13 0.71 0.20 0.56 0.80 0.15 0.64 0.02 0.68 0.60 0.99 0.49 0.58 0.30 0.85 0.18 0.38 0.41 0.56 0.85 0.67 0.35 0.98 0.82 0.51 0.59 0.56 0.20 0.02 0.90 0.07 0.42 0.26 0.44 0.15 ]
[0.86 0.30 0.37 0.88 1.00 0.06 0.80 0.71 0.09 0.85 0.68 0.19 0.69 0.24 0.64 0.33 0.17 0.45 0.43 0.03 0.06 0.47 0.86 0.04 0.30 0.74 0.24 0.77 0.25 0.28 0.69 0.09 0.28 0.70 0.86 0.88 0.18 0.41 0.15 0.61 0.62 0.56 0.62 0.10 0.52 0.45 0.73 0.27 0.40 0.46 0.77 0.71 0.37 0.90 0.96 0.47 0.12 0.81 0.23 0.81 0.34 0.66 0.63 0.17 0.93 0.23 0.76 0.90 0.80 0.15 0.90 0.21 ]
[0.69 0.55 0.28 0.13 0.06 1.00 0.17 0.61 0.03 0.75 0.72 0.67 0.61 0.67 0.55 0.88 0.85 0.10 0.91 0.21 0.42 0.81 0.29 0.98 0.43 0.89 0.72 0.41 0.98 0.49 0.21 0.98 0.42 0.96 0.69 0.80 0.34 0.44 0.57 0.52 1.00 0.13 0.99 0.82 0.47 0.19 0.43 0.35 0.36 0.92 0.88 0.27 0.01 0.80 0.67 0.92 0.36 0.06 0.62 0.54 0.91 0.63 0.51 0.11 0.23 0.56 0.51 0.59 0.70 0.93 0.53 0.55 ]
[0.18 0.99 0.34 0.09 0.80 0.17 1.00 0.31 0.48 0.05 0.46 0.11 0.30 0.81 0.90 0.02 0.11 0.18 0.17 0.53 0.11 0.46 0.66 0.10 0.95 0.10 0.72 0.22 0.76 0.98 0.78 0.07 0.81 0.57 0.21 0.41 0.35 0.15 0.93 0.48 0.45 0.61 0.05 0.49 0.58 0.64 0.22 0.55 0.69 0.80 0.67 0.39 0.19 0.39 0.17 0.99 0.15 0.59 0.55 0.61 0.85 0.58 0.50 0.32 0.47 0.97 0.03 0.06 0.81 0.34 0.30 0.54 ]
[0.86 0.67 0.16 0.82 0.71 0.61 0.31 1.00 0.27 0.17 0.10 0.42 0.66 0.66 0.50 0.35 0.14 0.22 1.00 0.97 0.03 0.86 0.51 0.24 0.90 0.08 0.51 0.74 0.58 0.08 0.59 0.96 0.84 0.75 0.55 0.40 0.89 0.30 0.43 0.59 0.68 0.12 0.19 0.01 0.78 0.43 0.28 0.09 0.30 0.01 0.13 0.99 0.20 0.41 0.06 0.47 0.96 0.32 0.39 0.25 0.05 0.49 0.25 0.29 0.81 0.55 0.84 0.84 0.11 0.15 0.10 0.10 ]
[0.77 0.97 0.89 0.53 0.09 0.03 0.48 0.27 1.00 0.05 0.95 0.28 0.34 0.99 0.68 0.36 0.11 0.26 0.67 0.86 0.12 0.61 0.77 0.53 0.04 0.85 0.61 0.69 0.18 0.94 0.33 0.84 0.23 0.33 0.56 0.37 0.39 0.25 0.95 0.02 0.36 0.99 0.58 0.31 0.68 0.51 0.39 0.66 0.49 0.21 0.02 0.73 0.55 0.21 0.06 0.11 0.56 0.60 0.33 0.28 0.57 0.64 0.38 0.58 0.31 0.81 0.64 0.55 0.67 0.83 0.86 0.23 ]
[0.04 0.13 0.90 0.72 0.85 0.75 0.05 0.17 0.05 1.00 0.40 0.07 0.13 0.55 0.48 0.73 0.46 0.66 0.85 0.39 0.38 0.09 0.89 0.64 0.53 0.66 0.15 0.60 0.16 0.83 0.98 0.66 0.73 0.46 0.06 0.89 0.24 0.89 0.21 0.36 0.29 0.29 0.24 0.12 0.24 0.15 0.66 0.10 0.50 0.86 0.18 0.87 0.46 0.92 0.11 0.41 0.80 0.40 0.50 0.47 0.90 0.04 0.29 0.34 0.96 0.37 0.87 0.62 0.68 0.77 0.39 0.84 ]
