D = 4;
n = [ 5 5 5 5 ];
N = 70;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.19 0.11 0.09 0.46 0.82 0.64 0.46 0.68 0.18 0.86 0.88 0.54 0.95 0.98 0.37 0.81 0.40 0.56 0.80 0.87 0.66 0.10 0.31 0.38 0.83 0.01 0.76 0.89 0.97 0.86 0.30 0.13 0.61 0.15 0.45 0.97 0.10 0.78 0.75 0.97 0.13 0.78 0.75 0.05 0.16 0.58 0.03 0.86 0.62 0.41 0.28 0.41 0.78 0.21 0.72 0.92 0.18 0.47 0.33 0.04 0.10 0.46 0.80 0.71 0.60 0.12 0.48 0.91 0.93 ]
[0.19 1.00 0.31 0.14 0.47 0.76 0.30 0.61 0.27 0.81 0.10 0.80 0.77 0.02 0.08 0.37 0.09 0.29 0.76 0.03 0.12 0.49 0.96 0.90 0.37 0.89 0.78 0.93 0.02 0.07 0.60 0.81 0.66 0.07 0.13 0.57 0.77 0.59 0.70 0.89 0.14 0.97 0.37 0.62 0.54 0.66 0.17 0.57 0.49 0.10 0.27 0.55 0.16 0.19 0.02 0.07 0.01 0.69 0.75 0.22 0.99 0.53 0.16 0.69 0.39 0.89 0.90 0.33 0.55 0.25 ]
[0.11 0.31 1.00 0.28 0.42 0.48 0.75 0.23 0.40 0.46 0.60 0.75 0.43 0.60 0.72 0.54 0.07 0.11 0.03 0.67 0.60 0.45 0.74 0.04 0.74 0.05 0.55 0.27 0.05 0.70 0.07 0.92 0.05 0.25 0.59 0.04 0.45 0.08 0.92 0.83 0.54 0.66 0.21 0.77 0.92 0.47 0.40 0.63 0.09 0.24 0.38 0.36 0.49 0.30 0.10 0.95 0.54 0.91 0.35 0.15 0.69 0.32 0.71 0.93 0.41 0.07 0.90 0.26 0.06 0.38 ]
[0.09 0.14 0.28 1.00 0.40 0.53 0.34 0.30 0.30 0.72 0.63 0.47 0.23 0.06 0.66 0.78 0.04 0.28 0.61 0.17 0.22 0.78 0.52 0.29 0.55 0.38 0.79 0.32 0.00 0.77 0.29 1.00 0.43 0.02 0.57 0.51 0.12 0.68 0.81 0.19 0.89 0.18 0.34 0.06 0.65 0.80 0.48 0.92 0.08 0.27 0.94 0.60 0.38 0.04 0.03 0.08 0.43 0.87 0.42 0.95 0.19 0.77 0.34 0.54 0.34 0.51 0.18 0.03 0.07 0.35 ]
[0.46 0.47 0.42 0.40 1.00 0.72 0.81 0.68 0.99 0.54 0.01 0.70 0.82 0.74 0.68 0.38 0.66 0.21 0.71 0.84 1.00 0.20 0.79 0.36 0.56 0.56 0.25 0.02 0.59 0.61 0.90 0.13 0.93 0.87 0.03 0.81 0.36 0.92 0.34 0.74 0.43 0.29 0.62 0.95 0.36 0.71 0.93 0.30 0.10 0.15 0.75 0.87 0.19 0.49 0.09 0.15 0.42 0.82 0.99 0.54 0.28 0.21 0.74 0.19 0.60 0.21 0.56 0.73 0.46 0.62 ]
[0.82 0.76 0.48 0.53 0.72 1.00 0.86 0.62 0.33 0.47 1.00 0.72 0.21 0.51 0.98 0.59 0.32 0.31 0.93 0.06 0.30 0.05 0.39 0.63 0.59 0.28 0.54 0.75 0.53 0.60 0.61 0.09 0.20 0.30 0.11 0.18 0.68 0.85 0.45 0.13 0.58 0.07 0.63 0.11 0.31 0.90 0.23 0.36 0.16 0.98 0.90 0.16 0.50 0.73 0.79 0.14 0.37 0.95 0.19 0.26 0.38 0.77 0.57 0.38 0.63 0.12 0.48 0.65 0.58 0.64 ]
[0.64 0.30 0.75 0.34 0.81 0.86 1.00 0.99 0.22 0.22 0.44 0.93 0.12 0.63 0.09 0.57 0.73 0.15 0.82 0.61 0.53 0.23 0.02 0.72 0.86 0.55 0.03 0.49 0.96 0.84 0.43 0.25 0.64 0.10 0.41 0.88 0.21 0.98 0.55 0.93 0.22 0.74 0.37 0.39 0.79 0.38 0.79 0.38 0.57 0.82 0.40 0.84 0.63 0.58 0.09 0.69 0.46 0.64 0.42 0.50 0.19 0.82 0.50 0.44 0.71 0.50 0.55 0.73 0.34 0.85 ]
[0.46 0.61 0.23 0.30 0.68 0.62 0.99 1.00 0.28 0.39 0.54 0.46 0.55 0.61 0.30 0.26 0.43 0.89 0.81 0.98 0.51 0.65 0.00 0.22 0.27 0.37 0.53 0.31 0.86 0.95 0.05 0.02 0.79 0.25 0.48 0.19 0.55 0.73 0.01 0.31 0.95 0.45 0.40 0.91 0.36 0.16 0.57 0.64 0.81 0.70 0.74 0.93 0.05 0.32 0.99 0.08 0.56 0.31 0.18 0.90 0.59 0.65 0.48 0.36 0.39 0.09 0.50 0.36 0.93 0.29 ]
[0.68 0.27 0.40 0.30 0.99 0.33 0.22 0.28 1.00 0.60 0.81 0.55 0.77 0.12 0.32 0.95 0.72 0.92 0.26 0.01 0.80 0.30 0.35 0.51 0.71 1.00 0.95 0.86 0.03 0.76 0.15 0.79 0.42 0.31 0.64 0.47 0.02 0.73 0.35 0.75 0.03 0.69 0.42 0.59 0.11 0.92 0.90 0.42 0.88 0.06 0.12 0.61 0.26 0.96 0.98 0.45 0.89 0.82 0.11 0.06 0.40 0.36 0.16 0.36 0.12 0.19 0.39 0.71 0.57 0.54 ]
[0.18 0.81 0.46 0.72 0.54 0.47 0.22 0.39 0.60 1.00 0.42 0.70 0.42 0.77 0.42 0.14 0.89 0.05 0.84 0.93 0.66 0.99 0.33 0.76 0.75 0.51 0.30 0.28 0.89 0.86 0.44 0.01 0.14 0.68 0.99 0.09 0.01 0.13 0.65 0.29 0.98 0.23 0.45 0.96 0.97 0.67 0.86 0.29 0.59 0.23 0.15 0.98 0.49 0.49 0.57 0.87 0.10 0.58 0.64 0.76 0.47 0.52 0.35 0.57 0.76 0.75 0.68 0.62 0.49 0.81 ]
