D = 4;
n = [ 4 4 4 4 ];
N = 48;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.44 0.42 0.29 0.92 0.44 0.17 0.66 0.91 0.56 0.84 0.85 0.80 0.58 0.06 0.12 0.17 0.99 0.64 0.40 0.48 0.20 0.70 0.11 0.92 0.78 0.39 0.59 0.14 0.32 0.15 0.10 0.92 0.25 0.60 0.57 0.17 0.96 0.27 0.11 0.21 0.90 0.91 0.70 0.09 0.33 0.04 0.88 ]
[0.44 1.00 0.18 0.74 0.57 1.00 0.02 0.79 0.34 0.09 0.51 0.90 0.68 0.90 0.64 0.88 0.36 0.46 0.13 0.68 0.87 0.78 0.28 0.17 0.87 0.26 0.21 0.12 0.98 0.38 0.40 0.59 0.79 0.12 0.35 0.51 0.40 0.35 0.54 0.70 0.41 0.89 0.74 0.32 0.60 0.02 0.51 0.50 ]
[0.42 0.18 1.00 0.62 0.56 0.13 0.13 0.13 0.05 0.52 0.69 0.11 0.11 0.22 0.57 0.64 0.13 0.50 0.42 0.01 0.24 0.40 0.28 0.29 0.44 0.12 0.48 0.24 0.22 0.92 0.07 0.57 0.50 0.86 0.37 0.29 0.41 0.16 0.83 0.33 0.67 0.52 0.94 0.92 0.02 0.93 0.75 0.98 ]
[0.29 0.74 0.62 1.00 0.02 0.16 0.89 0.31 0.90 0.71 0.95 0.47 0.01 0.33 0.08 0.86 0.53 0.66 0.45 0.50 0.51 0.47 0.78 0.72 0.36 0.08 0.86 0.84 0.72 0.04 0.06 0.13 0.82 0.91 0.39 0.43 1.00 0.86 0.70 0.71 0.71 0.23 0.84 1.00 0.78 0.98 0.13 0.35 ]
[0.92 0.57 0.56 0.02 1.00 0.81 0.02 0.26 0.74 0.28 0.20 0.34 0.65 0.44 0.42 0.84 0.13 0.13 0.17 0.88 0.01 0.44 0.30 0.54 0.56 0.06 0.22 0.36 0.51 0.40 0.88 0.75 0.91 0.62 0.35 0.69 0.07 0.14 0.44 0.95 0.61 0.92 0.66 0.23 0.06 0.74 1.00 0.06 ]
[0.44 1.00 0.13 0.16 0.81 1.00 0.96 0.28 0.37 0.39 0.15 0.98 0.75 0.72 0.70 0.29 0.57 0.55 0.11 0.35 0.58 0.11 0.67 0.17 0.98 0.56 0.14 0.83 0.00 0.28 0.43 0.06 0.66 0.05 0.35 0.22 0.46 0.67 0.60 0.59 0.81 0.19 0.21 0.69 0.39 0.12 0.35 0.85 ]
[0.17 0.02 0.13 0.89 0.02 0.96 1.00 0.65 0.88 0.53 0.20 0.05 0.17 0.21 0.22 0.55 0.38 0.54 0.48 0.60 0.21 0.33 0.12 0.92 0.47 0.81 0.34 0.66 0.46 0.18 0.73 0.80 0.29 0.69 0.78 0.98 0.41 0.89 0.65 0.52 0.86 0.09 0.78 0.91 0.44 0.27 0.08 0.15 ]
[0.66 0.79 0.13 0.31 0.26 0.28 0.65 1.00 0.10 0.15 0.42 0.88 0.24 0.84 0.73 0.68 0.64 0.80 0.09 0.52 0.55 0.63 0.25 0.55 0.90 0.17 0.66 0.61 0.53 0.38 0.98 0.01 0.73 0.05 0.78 0.54 0.69 0.97 0.47 0.30 0.83 0.07 0.44 0.34 0.14 0.97 0.42 0.99 ]
[0.91 0.34 0.05 0.90 0.74 0.37 0.88 0.10 1.00 0.19 0.15 0.75 0.47 0.69 0.16 0.77 0.77 0.64 0.52 0.43 0.80 0.15 0.65 0.27 0.95 0.20 0.78 0.03 0.26 0.51 0.21 0.59 0.86 0.84 0.20 0.57 0.04 0.94 0.19 0.64 0.16 0.39 0.46 0.33 0.37 0.58 0.89 0.11 ]
[0.56 0.09 0.52 0.71 0.28 0.39 0.53 0.15 0.19 1.00 0.62 0.77 0.43 0.31 0.52 0.88 0.06 0.38 0.78 0.05 0.14 0.88 0.08 0.90 0.28 0.05 0.28 0.33 0.39 0.86 0.38 0.93 0.25 0.81 0.05 0.21 0.54 0.83 0.14 1.00 0.33 0.73 0.67 0.81 0.54 0.42 0.09 0.31 ]
