D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 63;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.37 0.31 0.74 0.98 0.79 0.39 0.02 0.06 0.94 0.23 0.79 0.01 0.60 0.17 0.06 0.23 0.95 0.05 0.85 0.92 0.92 0.28 0.46 0.25 0.41 0.33 0.44 0.33 0.12 0.49 0.80 0.72 0.67 0.45 0.41 0.70 0.16 0.06 0.60 0.57 0.73 0.01 0.58 0.59 0.23 0.47 0.20 0.30 0.65 0.52 0.04 0.21 0.34 0.70 0.42 0.79 0.30 0.51 0.08 0.27 0.44 0.55 ]
[0.37 1.00 0.26 0.49 0.82 0.58 0.53 0.80 1.00 0.77 0.84 0.43 0.33 0.69 0.08 0.26 0.41 0.16 0.90 0.32 0.37 0.75 0.58 0.53 0.82 0.26 0.46 0.72 0.39 0.19 0.89 0.73 0.48 0.80 0.68 0.30 0.09 0.59 0.36 0.47 0.38 0.79 0.17 0.03 0.08 0.63 0.82 0.19 0.28 0.95 0.61 0.88 0.86 0.50 0.57 0.75 0.78 0.43 0.65 0.57 0.53 0.20 0.82 ]
[0.31 0.26 1.00 0.84 0.55 0.10 0.03 0.08 0.23 0.93 0.38 0.60 0.89 0.59 0.43 0.21 0.69 0.61 0.02 0.51 0.87 0.20 0.82 0.17 0.06 0.76 0.36 0.97 0.29 0.36 0.32 0.80 0.95 0.02 0.60 0.86 0.25 0.95 0.18 0.26 0.03 0.76 0.67 0.33 0.71 0.74 0.56 0.03 0.01 0.37 0.60 0.25 0.97 0.86 0.15 0.33 0.61 0.96 0.67 0.17 0.02 0.52 0.62 ]
[0.74 0.49 0.84 1.00 0.90 0.93 0.31 0.00 0.91 0.86 0.12 0.25 0.49 0.06 0.30 0.88 0.83 0.60 0.63 0.43 0.44 0.05 0.98 0.47 0.52 0.62 0.19 0.35 0.35 0.23 0.78 0.43 1.00 0.48 0.26 0.19 0.50 0.34 0.25 0.20 0.24 0.10 0.78 0.48 0.20 0.41 0.38 0.82 0.97 0.49 0.68 0.50 0.15 0.53 0.47 0.82 0.70 0.18 0.76 0.06 0.71 0.00 0.70 ]
[0.98 0.82 0.55 0.90 1.00 0.96 0.05 0.69 0.16 0.02 0.32 0.89 0.88 0.32 0.20 0.30 0.16 0.98 0.25 0.51 0.96 0.18 0.07 0.62 0.30 0.28 0.95 0.29 0.08 0.08 0.16 0.70 0.82 0.87 0.53 0.23 0.84 0.92 0.69 0.78 0.28 0.49 0.33 0.38 0.52 0.05 0.15 0.50 0.42 0.84 0.90 0.46 0.96 0.81 0.85 0.10 0.61 0.09 0.91 0.22 0.51 0.99 0.73 ]
[0.79 0.58 0.10 0.93 0.96 1.00 0.06 0.14 0.07 0.21 0.58 0.34 0.50 0.73 0.04 0.54 0.95 0.27 0.27 0.86 0.44 0.34 1.00 0.22 0.55 0.27 0.82 0.23 0.58 0.18 0.09 0.26 0.54 0.21 0.35 0.89 0.98 0.40 0.77 0.36 0.89 0.34 0.13 0.58 0.25 0.15 0.47 0.36 0.96 0.85 0.07 0.16 0.75 0.19 1.00 0.01 0.99 0.69 0.46 0.94 0.99 0.94 0.69 ]
[0.39 0.53 0.03 0.31 0.05 0.06 1.00 0.19 0.71 0.61 0.33 0.61 0.05 0.35 0.16 0.06 0.32 0.02 0.13 0.72 0.57 0.82 0.56 0.86 0.07 0.79 0.18 0.33 0.32 0.37 0.81 0.96 0.36 0.14 0.59 0.76 0.72 0.78 0.15 0.84 0.98 0.09 0.85 0.97 0.57 0.38 0.81 0.28 0.14 0.68 0.58 0.78 0.61 0.66 0.81 0.23 0.58 0.43 0.71 0.89 0.69 0.86 0.09 ]
[0.02 0.80 0.08 0.00 0.69 0.14 0.19 1.00 0.61 0.68 0.62 0.48 0.86 0.91 0.88 0.66 0.36 0.86 0.86 0.05 0.94 0.19 0.19 0.07 0.17 0.25 0.04 0.01 0.92 0.04 0.74 0.15 1.00 0.16 0.69 0.52 0.41 0.49 0.43 0.05 0.46 0.19 0.95 0.95 0.07 0.01 0.16 0.16 0.30 0.86 0.86 0.19 0.83 0.29 0.68 0.12 0.98 1.00 0.07 0.69 1.00 0.11 0.38 ]
[0.06 1.00 0.23 0.91 0.16 0.07 0.71 0.61 1.00 0.97 0.78 0.29 0.20 0.67 0.03 0.91 0.31 0.45 0.99 0.48 0.07 0.89 0.37 0.64 0.89 0.89 0.29 0.76 0.05 0.75 0.38 0.62 0.75 0.85 0.08 0.94 0.03 0.04 0.01 0.65 0.67 0.00 0.32 0.52 0.65 0.24 0.09 0.55 0.44 0.50 0.90 0.15 0.35 0.30 0.59 0.18 0.15 0.96 0.00 0.21 0.69 0.24 0.43 ]
[0.94 0.77 0.93 0.86 0.02 0.21 0.61 0.68 0.97 1.00 0.25 0.10 0.89 0.63 0.19 0.73 0.16 0.83 0.72 0.91 0.64 0.53 0.56 0.71 0.10 0.67 0.34 0.37 0.11 0.32 0.22 0.03 0.47 0.42 0.55 0.26 0.15 0.85 0.22 0.50 0.70 0.80 0.07 0.60 0.32 0.76 0.11 0.92 0.74 1.00 0.66 0.12 0.42 0.82 0.72 0.04 0.11 0.22 0.99 0.24 0.70 0.33 0.93 ]
[0.23 0.84 0.38 0.12 0.32 0.58 0.33 0.62 0.78 0.25 1.00 0.06 0.72 0.10 0.11 0.95 0.74 0.39 0.07 0.33 0.21 0.43 0.26 1.00 0.10 0.14 0.01 0.69 0.93 0.45 0.62 0.16 0.14 0.33 0.08 0.00 0.46 0.73 0.98 0.94 0.62 0.08 0.74 0.22 0.25 0.34 0.52 0.08 0.78 0.30 0.73 0.31 0.22 0.57 0.24 0.29 0.51 0.48 0.79 0.03 0.81 0.80 0.57 ]
[0.79 0.43 0.60 0.25 0.89 0.34 0.61 0.48 0.29 0.10 0.06 1.00 0.10 0.20 0.42 0.12 0.40 0.16 0.89 0.91 0.51 0.42 0.22 0.15 0.06 0.51 0.57 0.44 0.18 0.60 0.06 0.76 0.85 0.08 0.40 0.84 0.50 0.66 0.51 0.72 0.09 0.67 0.58 0.78 0.09 0.33 0.03 0.29 0.56 0.91 0.05 0.76 0.87 0.11 0.94 0.74 0.58 0.02 0.38 0.66 0.07 0.82 0.80 ]
[0.01 0.33 0.89 0.49 0.88 0.50 0.05 0.86 0.20 0.89 0.72 0.10 1.00 0.74 0.95 0.87 0.08 0.38 0.83 0.82 0.50 0.04 0.21 0.26 0.65 0.47 0.63 0.83 0.42 0.61 0.03 0.66 0.66 0.70 0.42 0.49 0.40 0.56 0.44 0.14 0.68 0.95 0.75 0.56 0.53 0.16 0.87 0.50 0.82 0.81 0.86 0.07 0.36 0.04 0.72 0.92 0.66 0.90 0.14 0.36 0.58 0.53 0.88 ]
[0.60 0.69 0.59 0.06 0.32 0.73 0.35 0.91 0.67 0.63 0.10 0.20 0.74 1.00 0.76 0.53 0.14 0.59 0.94 0.67 0.23 0.57 0.90 0.45 0.62 0.92 0.77 0.59 0.81 0.36 0.49 0.23 0.38 0.51 0.61 0.45 0.29 0.70 0.49 0.98 0.46 0.12 0.47 0.71 0.93 0.94 0.69 0.60 0.44 0.66 0.67 0.38 0.38 0.29 0.71 0.60 0.43 0.51 0.28 0.54 0.89 0.56 0.33 ]
[0.17 0.08 0.43 0.30 0.20 0.04 0.16 0.88 0.03 0.19 0.11 0.42 0.95 0.76 1.00 0.43 0.77 0.80 0.49 0.44 0.05 0.63 0.43 0.14 0.94 0.71 0.36 0.66 0.32 0.14 0.33 0.83 0.03 0.22 0.95 0.94 0.45 0.10 0.57 0.11 0.72 0.36 0.13 0.41 0.68 0.21 0.85 0.20 0.89 0.79 0.96 0.22 0.15 0.89 0.60 0.32 0.15 0.98 0.42 0.15 0.55 0.03 0.49 ]
