D = 4;
n = [ 3 3 3 3 ];
N = 66;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.50 0.50 0.74 0.53 0.20 0.43 0.99 0.38 0.91 0.41 0.96 0.74 0.32 0.39 0.08 0.41 0.46 0.50 0.05 0.89 0.01 0.53 0.28 0.95 0.67 0.95 0.86 0.84 0.61 0.49 0.90 0.85 0.71 0.21 0.75 0.01 0.44 0.50 0.51 0.92 0.96 0.23 0.06 0.23 0.15 0.52 0.41 0.54 0.58 0.10 0.04 0.74 0.81 0.14 0.93 0.89 0.01 0.26 0.93 0.54 0.83 0.77 0.56 0.07 0.65 ]
[0.50 1.00 0.61 0.10 0.53 0.31 0.66 0.87 0.39 0.65 0.17 0.59 0.27 0.95 0.38 0.88 0.23 0.22 0.79 0.31 0.73 0.01 0.21 0.79 0.83 0.07 0.34 0.17 0.21 0.08 0.36 0.29 0.44 0.27 0.63 0.29 0.13 0.22 0.39 0.03 0.96 0.46 0.37 0.92 0.11 0.21 0.04 0.23 0.98 0.73 0.79 0.56 0.81 0.97 0.33 0.29 0.94 0.75 0.69 0.00 0.57 0.61 0.93 0.28 0.38 0.42 ]
[0.50 0.61 1.00 0.80 0.57 0.39 0.14 0.97 0.34 0.23 0.12 0.42 0.15 0.83 0.75 0.99 0.46 0.73 0.02 0.41 0.37 0.75 0.12 0.11 0.61 0.51 0.17 0.69 0.36 0.50 0.28 0.91 0.99 0.85 0.85 0.25 0.49 0.49 0.58 0.27 0.17 0.83 0.73 0.41 0.36 0.91 0.06 0.25 0.63 0.57 0.55 0.16 0.79 0.91 0.90 0.89 0.79 0.06 0.69 0.03 0.02 0.93 0.32 0.66 0.50 0.45 ]
[0.74 0.10 0.80 1.00 0.61 0.64 0.18 0.80 0.48 0.20 0.61 0.09 0.44 0.12 0.05 0.93 0.04 0.47 0.25 0.65 0.64 0.56 0.41 0.54 0.91 0.31 0.98 0.55 0.29 0.70 0.29 0.97 0.27 0.91 0.53 0.58 0.73 0.16 0.69 0.38 0.39 0.49 0.40 0.35 0.43 0.26 0.15 0.44 0.88 0.19 0.20 0.79 0.33 0.19 0.03 0.97 0.67 0.88 0.60 0.99 0.99 0.20 0.91 0.81 0.93 0.16 ]
[0.53 0.53 0.57 0.61 1.00 0.50 0.99 0.30 0.70 0.53 0.02 0.77 0.06 0.27 0.50 0.80 0.02 0.97 0.62 0.90 0.89 0.88 0.26 0.54 0.49 0.55 0.73 1.00 0.29 0.62 0.68 0.43 0.74 0.61 0.48 0.39 0.06 0.29 0.04 0.91 0.70 0.58 0.37 0.99 0.24 0.42 0.44 0.17 0.80 0.94 0.84 0.05 0.53 0.37 0.33 0.54 0.36 0.14 0.27 0.81 1.00 0.38 0.47 0.03 0.56 0.94 ]
[0.20 0.31 0.39 0.64 0.50 1.00 0.73 0.84 0.95 0.61 0.13 0.68 0.91 0.32 0.17 0.09 0.17 0.64 0.22 0.10 0.48 0.50 0.30 0.77 0.48 0.76 0.52 0.71 0.15 0.11 0.40 0.37 0.09 0.36 0.44 0.62 0.76 0.25 0.75 0.13 0.54 0.16 0.69 0.15 0.06 0.04 0.50 0.16 0.93 0.83 0.66 0.96 0.02 0.93 0.06 0.24 0.63 0.71 0.48 0.19 0.06 0.41 0.96 0.97 0.88 0.65 ]
[0.43 0.66 0.14 0.18 0.99 0.73 1.00 0.58 0.37 0.94 0.81 0.24 0.43 0.97 0.02 0.61 0.87 0.49 0.55 0.46 0.03 0.93 0.06 0.83 0.06 0.23 0.34 0.99 0.27 0.10 0.28 0.80 0.37 0.86 0.91 0.54 0.34 0.01 0.60 0.23 0.43 0.01 0.70 0.97 0.27 0.21 0.54 0.13 0.93 0.50 0.53 0.46 0.91 0.39 0.51 0.41 0.20 0.17 0.63 0.80 0.75 0.43 0.62 0.35 0.25 0.84 ]
[0.99 0.87 0.97 0.80 0.30 0.84 0.58 1.00 0.10 0.14 0.09 0.25 0.12 0.16 0.62 0.19 0.30 0.87 0.84 0.98 0.25 0.41 0.61 0.32 0.97 0.01 0.53 0.02 0.34 0.91 0.66 0.23 0.68 0.77 0.72 0.67 0.03 0.89 0.86 0.38 0.90 0.67 0.78 0.00 0.17 0.65 0.58 0.45 0.23 0.15 0.81 0.92 0.04 0.03 0.72 0.09 0.98 0.25 0.24 0.05 0.16 0.86 0.42 0.98 0.08 0.24 ]
[0.38 0.39 0.34 0.48 0.70 0.95 0.37 0.10 1.00 0.70 0.83 0.26 0.52 0.37 0.05 0.33 0.48 0.97 0.38 0.06 0.50 0.22 0.21 0.65 0.74 0.99 0.69 0.69 0.64 0.05 0.37 0.93 0.97 0.47 0.36 0.53 0.29 0.02 0.38 0.52 0.48 0.62 0.76 0.11 0.66 0.20 0.93 0.82 0.22 0.48 0.49 0.78 0.08 0.51 0.01 0.88 0.02 0.46 0.62 0.36 0.77 0.11 1.00 0.19 0.72 0.93 ]
[0.91 0.65 0.23 0.20 0.53 0.61 0.94 0.14 0.70 1.00 0.85 0.38 0.81 0.90 0.11 0.83 0.12 0.95 0.42 0.97 0.99 0.09 0.96 0.86 0.50 0.40 0.81 0.85 0.88 0.53 0.96 0.14 0.06 0.68 0.06 0.57 0.20 0.26 0.07 0.14 0.49 0.90 0.62 0.54 0.23 0.98 0.02 0.35 0.68 0.57 0.04 0.50 0.79 0.36 0.44 0.54 0.26 0.28 0.41 0.26 0.45 0.94 0.07 0.41 0.80 0.21 ]
