D = 4;
n = [ 2 2 2 2 ];
N = 54;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.76 0.75 0.88 0.64 0.71 0.83 0.56 0.74 0.29 0.56 0.12 0.29 0.72 0.71 0.11 0.33 0.02 0.32 0.58 0.39 0.58 0.68 0.36 0.21 0.47 0.12 0.59 0.29 0.03 0.90 0.19 0.27 0.53 0.20 0.74 0.47 0.52 0.30 0.16 0.27 0.06 0.91 0.61 0.87 0.61 0.44 0.81 0.87 0.64 0.26 0.45 0.18 0.28 ]
[0.76 1.00 0.62 0.68 0.36 0.62 0.11 0.63 0.17 0.94 0.45 0.95 0.97 0.42 0.61 0.99 0.26 0.98 0.75 0.67 0.43 0.46 0.03 0.34 0.20 0.53 0.25 0.92 0.60 0.08 0.71 0.78 0.23 0.69 0.35 0.59 0.67 0.39 0.70 0.94 0.81 0.59 0.67 0.74 0.43 0.56 0.50 0.93 0.16 0.55 0.64 0.18 0.74 0.33 ]
[0.75 0.62 1.00 0.31 0.05 0.91 0.14 0.46 0.50 0.95 0.69 0.22 0.69 0.61 0.35 0.42 0.60 0.34 0.73 0.64 0.63 0.83 0.58 0.33 0.29 0.73 0.37 0.48 0.69 0.56 0.29 0.31 0.09 0.97 0.16 0.56 0.28 0.79 0.13 0.76 0.04 0.15 0.20 0.97 0.77 0.33 0.57 0.98 0.18 0.60 0.15 0.42 0.97 0.16 ]
[0.88 0.68 0.31 1.00 0.28 0.74 0.21 0.90 0.45 0.87 0.09 0.86 0.49 0.23 0.51 0.99 0.88 0.03 0.93 0.21 0.82 0.90 0.17 0.83 0.82 0.06 0.43 0.30 0.13 0.23 0.70 0.48 0.05 0.79 0.48 0.79 0.01 0.86 0.59 0.42 0.49 0.88 0.00 0.72 0.90 0.72 0.66 0.04 0.85 0.51 0.56 0.40 0.26 0.02 ]
[0.64 0.36 0.05 0.28 1.00 0.87 0.86 0.81 0.38 0.81 0.96 0.63 0.03 0.38 0.77 0.75 0.20 0.20 0.81 0.35 0.57 0.14 0.64 0.24 0.37 0.78 0.63 0.87 0.01 0.24 0.35 0.05 0.00 0.42 0.36 0.86 0.67 0.51 0.20 0.52 0.89 0.76 0.26 0.62 0.38 0.68 0.41 0.06 0.35 0.64 0.35 0.33 0.89 0.36 ]
[0.71 0.62 0.91 0.74 0.87 1.00 0.44 0.16 0.57 0.05 0.25 0.65 0.57 0.94 0.11 0.56 0.33 0.17 0.49 0.52 0.49 0.89 0.82 0.16 0.30 0.37 0.92 0.88 0.19 0.99 0.35 0.07 0.39 0.30 0.91 0.65 0.89 0.28 0.38 0.98 0.58 0.01 0.37 0.18 0.54 0.69 0.90 0.47 0.17 0.22 0.49 0.21 0.13 0.93 ]
[0.83 0.11 0.14 0.21 0.86 0.44 1.00 0.32 0.90 0.08 0.79 0.53 1.00 0.38 0.60 0.55 0.62 0.11 0.48 0.81 0.56 0.72 0.73 0.72 0.18 0.27 0.73 0.94 0.06 0.68 0.24 0.84 0.55 0.67 0.44 0.62 0.72 0.45 0.72 0.29 0.40 1.00 0.31 0.64 0.93 0.65 0.06 0.47 0.53 0.41 0.13 0.09 0.37 0.75 ]
[0.56 0.63 0.46 0.90 0.81 0.16 0.32 1.00 0.04 0.27 0.81 0.03 0.03 0.44 0.80 0.42 0.63 0.63 0.51 0.65 0.67 0.40 0.68 0.27 0.31 0.91 0.71 0.00 0.19 0.56 0.02 0.81 0.82 0.56 0.49 0.37 0.27 0.57 0.42 0.33 0.18 0.99 0.88 0.81 0.40 0.14 0.49 0.42 0.16 1.00 0.79 0.47 0.00 0.44 ]
[0.74 0.17 0.50 0.45 0.38 0.57 0.90 0.04 1.00 0.40 0.89 0.64 0.78 0.06 0.56 0.12 0.84 0.73 0.28 0.78 0.26 0.26 0.25 0.75 0.31 0.45 0.71 0.88 0.88 0.94 0.27 1.00 0.58 0.53 0.97 0.24 0.97 0.74 0.61 0.09 0.51 0.26 0.19 0.21 0.18 0.94 0.41 0.48 0.56 0.53 0.17 0.21 0.69 0.55 ]
[0.29 0.94 0.95 0.87 0.81 0.05 0.08 0.27 0.40 1.00 0.28 0.07 0.68 0.91 0.57 0.99 0.06 0.15 0.66 0.71 0.57 0.42 0.74 0.46 1.00 0.75 0.68 0.41 0.28 0.24 0.77 0.87 0.90 0.61 0.65 0.12 0.29 0.80 0.65 0.07 0.16 0.47 0.96 0.20 0.13 0.43 0.48 0.82 0.26 0.30 0.92 0.23 0.01 0.98 ]
