D = 6;
n = [ 4 4 4 4 4 4 ];
N = 34;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.15 0.78 0.34 0.81 0.91 0.91 0.59 0.11 0.04 0.29 0.96 0.24 0.09 0.67 0.68 0.05 0.90 0.69 0.82 0.44 0.23 0.39 0.96 0.22 0.01 0.24 0.96 0.28 0.67 0.85 0.21 0.41 0.56 ]
[0.15 1.00 0.33 0.97 0.36 0.02 0.88 0.42 0.72 0.48 0.07 0.46 0.82 0.58 0.64 0.96 0.10 0.20 0.91 0.97 0.86 0.49 0.27 0.88 0.18 0.96 0.22 0.58 0.68 0.48 0.18 0.81 0.23 0.26 ]
[0.78 0.33 1.00 0.73 0.11 0.84 0.90 0.25 0.90 0.24 0.63 0.28 0.36 0.62 0.86 0.62 0.01 0.82 0.35 0.61 0.48 0.22 0.04 0.55 0.30 0.22 1.00 0.48 0.20 0.93 0.90 0.39 0.96 0.83 ]
[0.34 0.97 0.73 1.00 0.39 0.03 0.92 0.67 0.48 0.52 0.80 0.05 0.86 0.62 0.36 0.06 0.97 0.24 0.61 0.66 0.81 0.50 0.36 0.31 0.38 0.64 0.16 0.78 0.78 0.29 0.23 0.31 0.80 0.80 ]
[0.81 0.36 0.11 0.39 1.00 0.15 0.09 0.65 0.96 0.22 0.78 0.44 0.18 0.39 0.43 0.06 0.97 0.92 0.50 0.29 0.52 0.34 0.74 0.51 0.78 0.71 0.03 0.53 0.37 0.60 0.89 0.99 0.66 0.90 ]
[0.91 0.02 0.84 0.03 0.15 1.00 0.02 0.81 0.63 0.30 0.61 0.84 0.12 0.26 0.52 0.95 0.88 0.62 0.61 0.78 0.41 0.99 0.35 0.04 0.69 0.65 0.73 0.84 0.20 0.47 0.80 0.15 0.74 0.63 ]
[0.91 0.88 0.90 0.92 0.09 0.02 1.00 0.50 0.04 0.24 0.55 0.38 0.48 0.78 0.25 0.53 0.21 0.60 0.54 0.96 0.26 0.77 0.63 0.97 0.51 0.57 0.51 0.47 0.41 0.66 0.82 0.44 0.09 0.19 ]
[0.59 0.42 0.25 0.67 0.65 0.81 0.50 1.00 0.96 0.33 0.33 0.75 0.05 0.49 0.16 0.07 0.39 0.76 0.31 0.92 0.16 0.04 0.93 0.27 0.48 0.24 0.52 0.19 0.02 0.83 0.15 0.65 0.20 0.74 ]
[0.11 0.72 0.90 0.48 0.96 0.63 0.04 0.96 1.00 0.02 0.43 0.86 0.52 0.24 0.72 0.43 0.07 0.54 0.59 0.37 0.68 0.12 0.92 0.44 0.74 0.61 0.04 0.64 0.25 0.51 0.76 0.48 0.75 0.95 ]
[0.04 0.48 0.24 0.52 0.22 0.30 0.24 0.33 0.02 1.00 0.23 0.75 0.07 0.46 0.50 0.17 0.73 0.01 0.94 0.45 0.37 0.51 0.37 0.01 0.96 0.04 0.51 0.83 0.41 0.74 0.12 0.50 0.38 0.40 ]
[0.29 0.07 0.63 0.80 0.78 0.61 0.55 0.33 0.43 0.23 1.00 0.11 0.96 0.72 0.12 0.09 0.95 0.17 0.60 0.16 0.56 0.01 0.42 0.83 0.52 0.35 0.61 0.50 0.70 0.21 0.52 0.66 0.60 0.90 ]
[0.96 0.46 0.28 0.05 0.44 0.84 0.38 0.75 0.86 0.75 0.11 1.00 0.35 0.22 0.78 0.35 0.29 0.16 0.27 0.17 0.25 0.80 0.44 0.00 0.09 0.03 0.01 0.18 0.45 0.68 0.01 0.58 0.98 0.62 ]
[0.24 0.82 0.36 0.86 0.18 0.12 0.48 0.05 0.52 0.07 0.96 0.35 1.00 0.95 0.58 0.57 0.75 0.01 0.22 0.92 0.65 0.44 0.85 0.24 0.99 0.80 0.70 0.34 0.65 0.75 0.83 0.96 0.61 0.51 ]
[0.09 0.58 0.62 0.62 0.39 0.26 0.78 0.49 0.24 0.46 0.72 0.22 0.95 1.00 0.48 0.87 0.19 0.82 0.73 0.40 0.08 0.05 0.10 0.17 0.07 0.29 0.24 0.02 0.17 0.94 0.55 0.37 0.81 0.64 ]
[0.67 0.64 0.86 0.36 0.43 0.52 0.25 0.16 0.72 0.50 0.12 0.78 0.58 0.48 1.00 0.73 0.72 0.60 0.07 0.11 0.26 0.95 0.07 0.73 0.23 0.52 0.86 0.91 0.27 0.12 0.53 0.17 0.38 0.12 ]
[0.68 0.96 0.62 0.06 0.06 0.95 0.53 0.07 0.43 0.17 0.09 0.35 0.57 0.87 0.73 1.00 0.40 0.32 0.47 0.78 0.39 0.08 0.69 0.37 0.67 0.36 0.06 0.17 0.35 0.14 0.29 0.42 0.26 0.10 ]
[0.05 0.10 0.01 0.97 0.97 0.88 0.21 0.39 0.07 0.73 0.95 0.29 0.75 0.19 0.72 0.40 1.00 0.85 0.86 0.49 0.85 0.79 0.30 0.78 0.02 0.16 0.76 0.58 0.73 0.28 0.97 0.66 0.22 0.25 ]
[0.90 0.20 0.82 0.24 0.92 0.62 0.60 0.76 0.54 0.01 0.17 0.16 0.01 0.82 0.60 0.32 0.85 1.00 0.85 0.09 0.71 0.38 0.35 0.94 0.70 0.59 0.41 0.58 0.95 0.98 0.88 0.32 0.00 0.04 ]
[0.69 0.91 0.35 0.61 0.50 0.61 0.54 0.31 0.59 0.94 0.60 0.27 0.22 0.73 0.07 0.47 0.86 0.85 1.00 0.26 0.42 0.17 0.78 0.89 0.37 0.96 0.78 0.45 0.24 0.25 0.32 0.27 0.02 1.00 ]
[0.82 0.97 0.61 0.66 0.29 0.78 0.96 0.92 0.37 0.45 0.16 0.17 0.92 0.40 0.11 0.78 0.49 0.09 0.26 1.00 0.03 0.74 0.49 0.55 0.75 0.67 0.79 0.44 0.39 0.45 0.64 0.61 0.77 0.19 ]
[0.44 0.86 0.48 0.81 0.52 0.41 0.26 0.16 0.68 0.37 0.56 0.25 0.65 0.08 0.26 0.39 0.85 0.71 0.42 0.03 1.00 0.17 0.54 0.89 0.27 0.69 0.46 0.32 0.85 0.37 0.07 0.79 0.47 0.41 ]
[0.23 0.49 0.22 0.50 0.34 0.99 0.77 0.04 0.12 0.51 0.01 0.80 0.44 0.05 0.95 0.08 0.79 0.38 0.17 0.74 0.17 1.00 0.79 0.38 0.21 0.05 0.94 0.09 0.70 0.96 0.26 0.65 0.40 0.78 ]
[0.39 0.27 0.04 0.36 0.74 0.35 0.63 0.93 0.92 0.37 0.42 0.44 0.85 0.10 0.07 0.69 0.30 0.35 0.78 0.49 0.54 0.79 1.00 0.21 0.49 0.88 0.37 0.83 0.52 0.06 0.23 0.31 0.83 0.53 ]
[0.96 0.88 0.55 0.31 0.51 0.04 0.97 0.27 0.44 0.01 0.83 0.00 0.24 0.17 0.73 0.37 0.78 0.94 0.89 0.55 0.89 0.38 0.21 1.00 0.70 0.35 0.61 0.48 0.92 0.23 0.84 0.62 0.16 0.46 ]
[0.22 0.18 0.30 0.38 0.78 0.69 0.51 0.48 0.74 0.96 0.52 0.09 0.99 0.07 0.23 0.67 0.02 0.70 0.37 0.75 0.27 0.21 0.49 0.70 1.00 0.80 0.70 0.08 0.42 0.25 0.01 0.54 0.85 0.47 ]
[0.01 0.96 0.22 0.64 0.71 0.65 0.57 0.24 0.61 0.04 0.35 0.03 0.80 0.29 0.52 0.36 0.16 0.59 0.96 0.67 0.69 0.05 0.88 0.35 0.80 1.00 0.84 0.64 0.94 0.35 0.31 0.11 0.00 0.12 ]
[0.24 0.22 1.00 0.16 0.03 0.73 0.51 0.52 0.04 0.51 0.61 0.01 0.70 0.24 0.86 0.06 0.76 0.41 0.78 0.79 0.46 0.94 0.37 0.61 0.70 0.84 1.00 0.74 0.07 0.65 0.16 0.78 0.57 0.48 ]
[0.96 0.58 0.48 0.78 0.53 0.84 0.47 0.19 0.64 0.83 0.50 0.18 0.34 0.02 0.91 0.17 0.58 0.58 0.45 0.44 0.32 0.09 0.83 0.48 0.08 0.64 0.74 1.00 0.72 0.13 0.85 0.99 0.60 0.50 ]
[0.28 0.68 0.20 0.78 0.37 0.20 0.41 0.02 0.25 0.41 0.70 0.45 0.65 0.17 0.27 0.35 0.73 0.95 0.24 0.39 0.85 0.70 0.52 0.92 0.42 0.94 0.07 0.72 1.00 0.33 0.82 0.48 0.28 0.30 ]
[0.67 0.48 0.93 0.29 0.60 0.47 0.66 0.83 0.51 0.74 0.21 0.68 0.75 0.94 0.12 0.14 0.28 0.98 0.25 0.45 0.37 0.96 0.06 0.23 0.25 0.35 0.65 0.13 0.33 1.00 0.06 0.04 0.22 0.88 ]
[0.85 0.18 0.90 0.23 0.89 0.80 0.82 0.15 0.76 0.12 0.52 0.01 0.83 0.55 0.53 0.29 0.97 0.88 0.32 0.64 0.07 0.26 0.23 0.84 0.01 0.31 0.16 0.85 0.82 0.06 1.00 0.67 0.03 0.19 ]
[0.21 0.81 0.39 0.31 0.99 0.15 0.44 0.65 0.48 0.50 0.66 0.58 0.96 0.37 0.17 0.42 0.66 0.32 0.27 0.61 0.79 0.65 0.31 0.62 0.54 0.11 0.78 0.99 0.48 0.04 0.67 1.00 0.46 0.34 ]
[0.41 0.23 0.96 0.80 0.66 0.74 0.09 0.20 0.75 0.38 0.60 0.98 0.61 0.81 0.38 0.26 0.22 0.00 0.02 0.77 0.47 0.40 0.83 0.16 0.85 0.00 0.57 0.60 0.28 0.22 0.03 0.46 1.00 0.26 ]
[0.56 0.26 0.83 0.80 0.90 0.63 0.19 0.74 0.95 0.40 0.90 0.62 0.51 0.64 0.12 0.10 0.25 0.04 1.00 0.19 0.41 0.78 0.53 0.46 0.47 0.12 0.48 0.50 0.30 0.88 0.19 0.34 0.26 1.00 ]
];
