D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 50;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.59 0.01 0.25 0.87 0.89 0.43 0.29 0.26 0.33 0.67 0.75 0.63 0.58 0.04 0.75 0.20 0.03 0.67 0.64 0.64 0.83 0.21 0.87 0.32 0.01 0.21 0.61 0.46 0.67 0.50 0.20 0.71 0.89 0.37 0.21 0.12 0.97 0.96 0.71 0.63 0.10 0.98 0.44 0.25 0.64 0.11 0.68 0.76 0.38 ]
[0.59 1.00 0.17 0.42 0.13 0.07 0.42 0.64 0.10 0.54 0.03 0.98 0.04 0.48 0.04 0.23 0.03 0.68 0.93 0.68 0.06 0.40 0.66 0.75 0.41 0.98 0.58 0.07 0.05 0.93 0.17 0.27 0.03 0.20 0.82 0.23 0.27 0.65 0.04 0.19 0.39 0.89 0.65 0.21 0.70 0.44 0.50 0.91 0.82 0.98 ]
[0.01 0.17 1.00 0.94 0.25 0.85 0.38 0.51 0.89 0.60 0.24 0.69 0.40 0.49 0.47 0.46 0.71 0.30 0.63 0.70 0.92 0.55 0.72 0.72 0.96 0.87 0.26 0.83 0.39 0.37 0.34 0.38 0.64 0.11 0.22 0.28 0.07 0.33 0.40 0.45 0.35 0.61 0.64 0.48 0.74 0.84 0.92 0.38 0.82 0.96 ]
[0.25 0.42 0.94 1.00 0.69 0.08 0.52 0.70 0.72 0.67 0.84 0.50 0.31 0.59 0.35 0.68 0.63 0.41 0.11 0.27 0.81 0.29 0.80 0.33 0.81 0.15 0.64 0.45 0.20 0.74 0.43 0.91 0.74 0.91 0.22 0.66 0.72 0.03 0.42 0.90 0.52 0.83 0.95 0.40 0.93 0.42 0.39 0.46 0.44 0.17 ]
[0.87 0.13 0.25 0.69 1.00 0.08 0.25 0.20 0.84 0.02 0.98 0.37 0.27 0.64 0.87 0.88 0.11 0.13 0.71 0.92 0.17 0.74 0.79 0.74 0.20 0.75 0.46 0.61 0.92 0.90 0.18 0.04 0.95 0.61 0.61 0.71 0.83 0.61 0.88 0.73 0.14 0.81 0.72 0.31 0.67 0.50 0.90 0.05 0.82 0.75 ]
[0.89 0.07 0.85 0.08 0.08 1.00 0.00 0.14 0.91 0.11 0.86 0.67 0.86 0.47 0.67 0.06 0.16 0.77 0.75 0.96 0.69 0.10 0.89 0.30 0.46 0.19 0.06 0.27 0.14 0.83 0.99 0.51 0.56 0.14 0.76 0.99 0.65 0.08 0.04 0.40 0.32 0.71 0.70 0.90 0.74 0.35 0.14 0.82 0.84 0.50 ]
[0.43 0.42 0.38 0.52 0.25 0.00 1.00 0.55 0.31 0.54 0.25 0.18 0.91 0.62 0.33 0.16 0.26 0.39 0.88 0.19 0.14 0.89 0.79 0.67 0.09 0.94 0.69 0.26 0.02 0.28 0.02 0.57 0.80 0.10 0.23 0.52 0.61 0.52 0.28 0.32 0.63 0.22 0.44 0.55 0.89 0.68 0.48 0.26 0.68 0.65 ]
[0.29 0.64 0.51 0.70 0.20 0.14 0.55 1.00 0.73 0.51 0.24 0.10 0.10 0.12 0.66 0.13 0.15 0.35 0.39 0.06 0.99 0.76 0.76 0.24 0.65 0.98 0.35 0.46 0.74 0.95 0.51 0.42 0.27 0.49 0.66 0.72 0.28 0.50 0.01 0.26 0.90 0.66 0.80 0.16 0.86 0.42 0.71 0.50 0.28 0.05 ]
[0.26 0.10 0.89 0.72 0.84 0.91 0.31 0.73 1.00 0.50 0.85 0.94 0.01 0.08 0.78 0.16 0.10 0.66 0.46 0.46 0.68 0.16 0.94 0.92 0.44 0.96 0.14 0.19 0.08 0.44 0.13 0.43 0.72 0.62 0.89 0.55 0.49 0.37 0.56 0.72 0.75 0.98 0.81 0.59 0.79 0.22 0.26 0.14 0.84 0.98 ]
[0.33 0.54 0.60 0.67 0.02 0.11 0.54 0.51 0.50 1.00 0.93 0.68 0.83 0.82 0.79 0.36 0.56 0.10 0.96 0.37 0.18 0.87 0.88 0.88 0.96 0.17 0.94 0.74 0.72 0.28 0.14 0.46 0.12 0.19 0.64 0.84 0.15 0.80 0.72 0.94 0.34 0.71 0.02 0.54 0.80 0.15 0.60 0.26 0.89 0.53 ]
[0.67 0.03 0.24 0.84 0.98 0.86 0.25 0.24 0.85 0.93 1.00 0.69 0.71 0.01 0.16 0.48 0.21 0.93 0.38 0.32 0.17 0.27 0.31 0.68 0.31 0.77 0.66 0.05 0.69 0.23 0.53 0.60 0.16 0.56 0.27 0.19 0.43 0.65 0.02 0.83 0.87 0.51 0.72 0.52 0.62 0.75 0.52 0.11 0.09 0.59 ]
