D = 4;
n = [ 3 3 3 3 ];
N = 30;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.39 0.33 0.67 0.42 0.58 0.97 0.55 0.99 0.40 0.85 0.92 0.57 0.39 0.30 0.65 0.41 0.65 0.59 0.42 0.01 0.36 0.43 0.16 0.68 0.01 0.00 0.20 0.49 0.35 ]
[0.39 1.00 0.98 0.48 0.69 0.44 0.29 0.96 0.96 0.19 0.85 0.75 0.43 0.70 0.91 0.08 0.85 0.95 0.39 0.57 0.65 0.68 0.63 0.02 0.04 0.75 0.66 0.74 0.32 0.16 ]
[0.33 0.98 1.00 0.69 0.82 0.87 0.01 0.13 0.17 0.89 0.11 0.66 0.93 0.39 0.72 0.17 0.77 0.28 0.80 0.23 0.22 0.54 0.24 0.96 0.67 0.03 0.71 0.98 0.11 0.65 ]
[0.67 0.48 0.69 1.00 0.04 0.97 0.19 0.13 0.57 0.79 0.91 0.66 0.14 0.23 0.17 0.04 0.19 0.53 0.94 0.88 0.18 0.59 0.57 0.91 0.15 0.84 0.48 0.86 0.77 0.94 ]
[0.42 0.69 0.82 0.04 1.00 0.71 0.92 0.93 0.75 0.79 0.88 0.03 0.35 0.64 0.35 0.96 0.43 0.01 0.26 0.97 0.18 0.12 0.80 0.20 0.12 0.88 0.79 0.03 0.12 0.75 ]
[0.58 0.44 0.87 0.97 0.71 1.00 0.62 0.20 0.39 0.47 0.61 0.47 0.37 0.03 0.46 0.64 0.96 0.48 0.26 0.80 0.41 0.05 0.55 0.26 0.91 0.26 0.08 0.58 0.67 0.42 ]
[0.97 0.29 0.01 0.19 0.92 0.62 1.00 0.56 0.95 0.08 0.64 0.80 0.14 0.45 0.48 0.52 0.28 0.78 0.84 0.16 0.28 0.65 0.31 0.59 0.73 0.77 0.42 0.59 0.24 0.45 ]
[0.55 0.96 0.13 0.13 0.93 0.20 0.56 1.00 0.65 0.23 0.99 0.46 0.14 0.55 0.12 0.14 0.54 0.31 0.24 0.79 0.72 0.71 0.01 0.08 0.07 0.31 0.69 0.08 0.09 0.51 ]
[0.99 0.96 0.17 0.57 0.75 0.39 0.95 0.65 1.00 0.16 0.37 0.44 0.76 0.68 0.36 0.78 0.46 0.21 0.29 0.80 0.04 0.59 0.11 0.58 0.27 0.84 0.66 0.19 0.42 0.96 ]
[0.40 0.19 0.89 0.79 0.79 0.47 0.08 0.23 0.16 1.00 0.95 0.56 0.12 0.88 0.29 0.24 0.69 0.77 0.26 0.06 0.01 0.31 0.79 0.76 0.66 0.96 0.65 0.74 0.46 0.06 ]
[0.85 0.85 0.11 0.91 0.88 0.61 0.64 0.99 0.37 0.95 1.00 0.59 0.07 0.86 0.18 0.55 0.31 0.59 0.26 0.74 0.87 0.27 0.45 0.86 0.18 0.78 0.40 0.93 0.02 0.32 ]
[0.92 0.75 0.66 0.66 0.03 0.47 0.80 0.46 0.44 0.56 0.59 1.00 0.56 0.28 0.80 0.21 0.48 0.74 0.99 0.80 0.84 0.55 0.71 0.83 0.02 0.81 0.14 0.60 0.30 0.10 ]
[0.57 0.43 0.93 0.14 0.35 0.37 0.14 0.14 0.76 0.12 0.07 0.56 1.00 0.02 0.80 0.80 0.09 0.46 0.92 0.70 0.15 0.97 0.81 0.58 0.49 0.15 0.72 0.99 0.64 0.38 ]
[0.39 0.70 0.39 0.23 0.64 0.03 0.45 0.55 0.68 0.88 0.86 0.28 0.02 1.00 0.79 0.00 0.58 0.34 0.29 0.50 0.31 0.94 0.84 0.58 0.91 0.68 0.47 0.04 0.46 0.22 ]
[0.30 0.91 0.72 0.17 0.35 0.46 0.48 0.12 0.36 0.29 0.18 0.80 0.80 0.79 1.00 0.43 0.10 0.38 0.02 0.90 0.38 0.48 0.54 0.34 0.80 0.70 0.92 0.33 0.09 0.80 ]
[0.65 0.08 0.17 0.04 0.96 0.64 0.52 0.14 0.78 0.24 0.55 0.21 0.80 0.00 0.43 1.00 0.90 0.27 0.64 0.43 0.59 0.64 0.17 1.00 0.50 0.43 0.02 0.07 0.27 0.31 ]
[0.41 0.85 0.77 0.19 0.43 0.96 0.28 0.54 0.46 0.69 0.31 0.48 0.09 0.58 0.10 0.90 1.00 0.87 0.02 0.12 0.35 0.56 0.67 0.59 0.16 0.60 0.24 0.80 0.75 0.50 ]
