D = 6;
n = [ 3 3 3 3 3 3 ];
N = 23;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.39 0.15 0.34 0.67 0.62 0.15 0.92 0.99 0.02 0.94 0.07 0.79 0.08 0.08 0.16 0.03 0.84 0.30 0.05 0.65 0.77 0.88 ]
[0.39 1.00 0.59 0.39 0.02 0.10 0.95 0.18 0.47 0.89 0.53 0.43 0.74 0.89 0.89 0.53 0.54 0.44 0.64 0.07 0.96 0.02 0.46 ]
[0.15 0.59 1.00 0.14 0.87 0.72 0.46 0.93 0.46 0.28 0.42 0.35 0.38 0.06 0.41 0.54 0.08 0.74 0.40 1.00 0.94 0.48 0.46 ]
[0.34 0.39 0.14 1.00 0.15 0.13 0.42 0.04 0.93 0.00 0.50 0.96 0.27 0.66 0.42 0.55 0.08 0.21 0.66 0.60 0.86 0.95 0.05 ]
[0.67 0.02 0.87 0.15 1.00 0.63 0.72 0.69 0.34 0.49 0.58 0.90 0.11 0.63 0.67 0.33 0.58 0.62 0.92 0.34 0.54 0.04 0.25 ]
[0.62 0.10 0.72 0.13 0.63 1.00 0.08 0.83 0.80 0.63 0.70 0.36 0.94 0.09 0.04 0.87 0.81 0.36 0.18 0.95 0.50 0.85 0.44 ]
[0.15 0.95 0.46 0.42 0.72 0.08 1.00 0.15 0.70 0.94 0.19 0.25 0.36 0.84 0.06 0.92 0.57 0.85 0.78 0.20 0.54 0.76 0.94 ]
[0.92 0.18 0.93 0.04 0.69 0.83 0.15 1.00 0.12 0.55 0.99 0.63 0.05 0.61 0.12 0.46 0.45 0.44 0.41 0.03 0.99 0.66 0.09 ]
[0.99 0.47 0.46 0.93 0.34 0.80 0.70 0.12 1.00 0.99 0.75 0.99 0.60 0.39 0.56 0.15 0.52 0.29 0.95 0.16 0.86 0.34 0.09 ]
[0.02 0.89 0.28 0.00 0.49 0.63 0.94 0.55 0.99 1.00 0.48 0.66 0.81 0.33 0.14 0.59 0.79 0.44 0.95 0.83 0.35 0.33 0.25 ]
[0.94 0.53 0.42 0.50 0.58 0.70 0.19 0.99 0.75 0.48 1.00 0.89 0.26 0.60 0.90 0.45 0.37 0.84 0.45 0.68 0.33 1.00 0.55 ]
[0.07 0.43 0.35 0.96 0.90 0.36 0.25 0.63 0.99 0.66 0.89 1.00 0.08 0.23 0.95 0.36 0.12 0.77 0.78 0.93 0.85 0.88 0.00 ]
[0.79 0.74 0.38 0.27 0.11 0.94 0.36 0.05 0.60 0.81 0.26 0.08 1.00 0.78 0.91 0.08 0.11 0.80 0.30 0.53 0.72 0.33 0.78 ]
[0.08 0.89 0.06 0.66 0.63 0.09 0.84 0.61 0.39 0.33 0.60 0.23 0.78 1.00 0.29 0.47 0.42 0.70 0.62 0.35 0.10 0.11 0.81 ]
[0.08 0.89 0.41 0.42 0.67 0.04 0.06 0.12 0.56 0.14 0.90 0.95 0.91 0.29 1.00 0.55 0.79 1.00 0.61 0.32 0.48 0.62 0.44 ]
[0.16 0.53 0.54 0.55 0.33 0.87 0.92 0.46 0.15 0.59 0.45 0.36 0.08 0.47 0.55 1.00 0.43 0.97 0.85 0.77 0.45 0.89 0.48 ]
[0.03 0.54 0.08 0.08 0.58 0.81 0.57 0.45 0.52 0.79 0.37 0.12 0.11 0.42 0.79 0.43 1.00 0.22 0.73 0.83 0.44 0.44 0.31 ]
[0.84 0.44 0.74 0.21 0.62 0.36 0.85 0.44 0.29 0.44 0.84 0.77 0.80 0.70 1.00 0.97 0.22 1.00 0.94 0.61 0.97 0.17 0.70 ]
[0.30 0.64 0.40 0.66 0.92 0.18 0.78 0.41 0.95 0.95 0.45 0.78 0.30 0.62 0.61 0.85 0.73 0.94 1.00 0.69 0.77 0.17 0.43 ]
[0.05 0.07 1.00 0.60 0.34 0.95 0.20 0.03 0.16 0.83 0.68 0.93 0.53 0.35 0.32 0.77 0.83 0.61 0.69 1.00 0.01 0.56 0.19 ]
[0.65 0.96 0.94 0.86 0.54 0.50 0.54 0.99 0.86 0.35 0.33 0.85 0.72 0.10 0.48 0.45 0.44 0.97 0.77 0.01 1.00 0.79 0.66 ]
[0.77 0.02 0.48 0.95 0.04 0.85 0.76 0.66 0.34 0.33 1.00 0.88 0.33 0.11 0.62 0.89 0.44 0.17 0.17 0.56 0.79 1.00 0.26 ]
[0.88 0.46 0.46 0.05 0.25 0.44 0.94 0.09 0.09 0.25 0.55 0.00 0.78 0.81 0.44 0.48 0.31 0.70 0.43 0.19 0.66 0.26 1.00 ]
];
