D = 4;
n = [ 5 5 5 5 ];
N = 54;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.64 0.65 0.07 0.27 0.71 0.69 0.89 0.85 0.12 0.89 0.20 0.81 0.89 0.31 0.70 0.51 0.70 0.31 0.89 0.77 0.72 0.85 0.92 0.59 0.52 0.77 0.91 0.40 0.33 0.50 0.38 0.23 0.38 0.26 0.54 0.74 0.62 0.30 0.83 0.21 0.70 0.39 0.35 0.61 0.90 0.42 0.25 0.03 0.60 0.16 0.19 0.02 0.80 ]
[0.64 1.00 0.61 0.80 0.75 0.64 0.65 0.68 0.99 0.20 0.66 0.36 0.56 0.64 0.12 0.92 0.44 0.96 0.01 0.44 0.55 0.38 0.51 0.84 0.45 0.43 0.83 0.41 0.36 0.07 0.91 0.50 0.33 0.14 0.73 0.78 0.33 0.67 0.67 0.97 0.86 0.95 0.74 0.38 0.61 0.58 0.82 0.99 0.42 0.82 0.89 0.83 0.55 0.27 ]
[0.65 0.61 1.00 0.69 0.94 0.58 0.23 0.08 0.48 0.93 0.61 0.30 0.15 0.65 0.19 0.39 0.58 0.41 0.94 0.52 0.06 0.66 0.18 0.46 0.21 0.77 0.33 0.16 0.95 0.76 0.21 0.17 0.32 0.04 0.60 0.79 0.87 0.15 0.87 0.90 0.93 0.32 0.47 0.72 0.88 0.56 0.70 0.52 0.44 0.12 0.61 0.86 0.87 0.18 ]
[0.07 0.80 0.69 1.00 0.30 0.70 0.03 0.93 0.50 0.84 0.64 0.63 0.84 0.53 0.69 0.32 0.86 0.42 0.71 0.04 0.47 0.86 0.64 0.94 0.96 0.68 0.06 0.69 0.89 0.08 0.15 0.96 0.05 0.28 0.31 0.79 0.45 0.36 0.29 0.40 0.93 0.61 0.22 0.97 0.02 0.63 0.55 0.22 0.58 0.60 0.99 0.41 0.32 0.20 ]
[0.27 0.75 0.94 0.30 1.00 0.54 0.26 0.83 0.19 0.57 0.79 0.71 0.42 0.75 0.63 0.59 0.62 0.11 0.20 0.50 0.09 0.27 0.16 0.52 0.87 0.48 0.19 0.72 0.92 0.15 0.18 0.61 0.52 0.19 0.67 0.26 0.18 0.26 0.69 0.54 0.82 0.20 0.29 0.11 0.49 0.20 0.04 0.93 0.82 0.50 0.41 0.58 0.08 0.41 ]
[0.71 0.64 0.58 0.70 0.54 1.00 0.62 0.83 0.19 0.84 0.77 0.80 0.40 0.18 0.50 0.15 0.69 0.30 0.96 0.13 0.29 0.25 0.65 0.31 0.65 0.42 0.23 0.24 0.10 0.40 0.97 0.19 0.60 0.74 0.02 0.90 0.58 0.64 0.74 0.00 0.95 0.36 0.38 0.94 0.00 0.27 0.22 0.80 0.49 0.93 0.26 0.50 0.61 0.86 ]
[0.69 0.65 0.23 0.03 0.26 0.62 1.00 0.84 0.46 0.59 0.54 0.17 0.87 0.31 0.61 0.66 0.82 0.51 0.60 0.53 0.94 0.07 0.42 0.84 0.32 0.07 0.93 0.34 0.02 0.28 0.84 0.47 0.32 0.08 0.43 0.42 0.60 0.66 0.68 0.12 0.45 0.27 0.47 0.28 0.86 0.76 0.89 0.96 0.71 0.69 0.23 0.04 0.23 0.74 ]
[0.89 0.68 0.08 0.93 0.83 0.83 0.84 1.00 0.19 0.55 0.07 0.66 0.49 0.97 0.20 0.29 0.10 0.51 0.37 0.71 0.24 0.92 0.39 0.80 0.10 0.96 0.49 0.78 1.00 0.37 0.91 0.26 0.90 0.21 0.35 0.75 0.55 0.92 0.53 0.30 0.30 0.29 0.72 0.78 0.07 0.92 0.49 0.45 0.82 0.26 1.00 0.21 0.84 0.65 ]
[0.85 0.99 0.48 0.50 0.19 0.19 0.46 0.19 1.00 0.26 0.84 0.32 0.06 0.60 0.25 0.07 0.31 0.62 0.45 0.88 0.47 0.99 0.62 0.19 0.80 0.42 0.32 0.19 0.08 0.11 0.62 0.38 0.61 0.63 0.33 0.45 0.65 0.90 0.84 0.67 0.03 0.18 0.81 0.59 0.15 0.52 0.60 0.41 0.58 0.87 0.97 0.81 0.72 0.80 ]
[0.12 0.20 0.93 0.84 0.57 0.84 0.59 0.55 0.26 1.00 0.40 0.25 0.63 0.56 0.63 0.18 0.45 0.48 0.17 0.83 0.14 0.96 0.16 0.47 0.83 0.40 0.39 0.12 0.42 0.64 0.12 0.63 0.33 0.11 0.27 0.71 0.73 0.65 0.40 0.71 0.26 0.78 0.75 0.02 0.37 0.79 0.95 0.74 0.16 0.21 0.33 0.77 0.39 0.24 ]
