D = 6;
n = [ 2 2 2 2 2 2 ];
N = 62;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.95 0.82 0.88 0.23 0.14 0.76 0.47 0.74 0.68 0.83 0.54 0.90 0.33 0.14 0.88 0.14 0.87 0.90 0.81 0.93 0.69 0.41 0.88 0.03 0.56 0.20 0.29 0.14 0.17 0.86 0.55 0.98 0.26 0.71 0.10 0.89 0.15 0.51 0.38 0.81 0.25 0.68 0.07 0.86 0.26 0.52 0.08 0.74 0.13 0.04 0.08 0.28 0.78 0.17 0.12 0.71 0.69 0.33 0.51 0.22 0.02 ]
[0.95 1.00 0.28 0.72 0.54 0.93 0.31 0.59 0.78 0.20 0.52 0.72 0.77 0.44 0.57 0.32 0.74 0.49 0.15 0.27 0.91 0.52 0.01 0.79 0.28 0.32 0.76 0.87 0.59 0.22 0.07 0.90 0.65 0.77 0.09 0.16 0.14 0.83 0.56 0.97 0.42 0.63 0.04 0.29 0.15 0.37 0.67 0.26 0.38 0.07 0.26 0.20 0.43 0.18 0.75 0.17 0.72 0.77 0.88 0.71 0.84 0.89 ]
[0.82 0.28 1.00 0.18 0.30 0.73 0.05 0.74 0.79 0.59 0.33 0.73 0.76 0.02 0.68 0.84 0.95 0.55 0.21 0.01 0.17 0.84 0.87 0.42 0.68 0.22 0.03 0.97 0.34 0.01 0.87 0.59 0.37 0.34 0.89 0.29 0.00 0.99 0.13 0.11 0.62 0.17 0.93 0.86 0.84 0.18 0.43 0.51 0.71 0.64 0.52 0.63 0.12 0.77 0.50 0.11 0.20 0.42 0.83 0.62 0.16 0.38 ]
[0.88 0.72 0.18 1.00 0.43 0.64 0.24 0.32 0.33 0.81 0.64 0.40 0.52 0.24 0.80 0.98 0.00 0.03 0.96 0.34 0.99 0.60 0.86 0.73 0.87 0.66 0.76 0.80 0.02 0.05 0.04 0.77 0.73 0.43 0.20 0.24 0.36 0.62 0.74 0.94 0.82 0.55 0.73 0.36 0.09 0.21 0.83 0.52 0.58 0.95 0.89 0.13 0.51 0.96 0.77 0.62 0.27 0.56 0.38 0.21 0.53 0.25 ]
[0.23 0.54 0.30 0.43 1.00 0.06 0.13 0.44 0.76 0.14 0.14 0.71 0.43 0.44 0.94 0.62 0.93 0.28 0.38 0.32 0.44 0.46 0.67 0.87 0.70 0.30 0.60 0.67 0.59 0.88 0.40 0.57 0.94 0.19 0.16 0.79 0.32 0.21 0.90 0.69 0.08 0.16 0.60 0.13 0.77 0.56 0.45 0.41 0.61 0.35 0.45 0.12 0.55 0.85 0.29 0.56 0.37 0.04 0.33 0.79 0.63 0.92 ]
[0.14 0.93 0.73 0.64 0.06 1.00 0.25 0.06 0.24 0.46 0.04 0.67 0.26 0.15 0.71 0.86 0.84 0.94 0.44 0.86 0.99 0.91 0.21 0.06 0.45 0.82 0.38 0.79 0.78 0.44 0.90 0.79 0.79 0.21 0.84 0.18 0.15 0.65 0.97 0.22 0.53 0.91 0.69 0.53 0.29 0.81 0.09 0.43 0.43 0.29 1.00 0.82 0.15 0.11 0.36 0.67 0.88 0.82 0.05 0.70 0.07 0.17 ]
[0.76 0.31 0.05 0.24 0.13 0.25 1.00 0.51 0.60 0.74 0.66 0.89 0.91 0.39 0.50 0.10 0.01 0.82 0.02 0.49 0.99 0.90 0.47 0.38 0.79 0.95 0.96 0.91 0.90 0.64 0.43 0.92 0.30 0.81 0.21 0.83 0.38 0.55 0.74 0.93 0.30 0.09 0.14 0.76 0.24 0.43 0.40 0.37 0.01 0.51 0.89 0.91 0.90 0.07 0.82 0.27 0.94 0.01 0.99 0.21 0.33 0.35 ]
[0.47 0.59 0.74 0.32 0.44 0.06 0.51 1.00 0.38 0.61 0.77 0.51 0.12 0.73 0.05 0.76 0.68 0.50 0.50 0.77 0.26 0.17 0.26 0.89 0.79 0.13 0.05 0.67 0.42 0.74 0.98 0.05 0.51 0.87 0.64 0.80 0.03 0.88 0.21 0.42 0.51 0.76 0.66 0.32 0.67 0.02 0.29 0.87 0.55 0.73 0.41 0.23 0.24 0.95 0.83 0.27 0.22 0.73 0.98 0.05 0.16 0.42 ]
[0.74 0.78 0.79 0.33 0.76 0.24 0.60 0.38 1.00 0.62 0.68 0.14 0.65 0.05 0.67 0.82 0.88 0.29 0.61 0.81 0.05 0.06 0.68 0.37 0.43 0.65 0.78 0.59 0.84 0.71 0.11 0.76 0.23 0.64 0.70 0.28 0.08 0.61 0.93 0.52 0.23 0.28 0.00 0.15 0.24 0.12 0.94 0.01 0.51 0.62 0.68 0.49 0.89 0.60 0.23 0.29 0.43 0.67 0.47 0.89 0.33 0.64 ]
[0.68 0.20 0.59 0.81 0.14 0.46 0.74 0.61 0.62 1.00 0.69 0.56 0.52 0.03 0.06 0.42 0.73 1.00 0.01 0.33 0.26 0.05 0.12 0.65 0.15 0.77 0.93 0.50 0.68 0.34 0.28 0.32 0.69 0.42 0.68 0.81 0.75 0.66 0.33 0.23 0.46 0.90 0.80 0.95 0.24 0.29 0.36 0.65 0.92 0.93 0.96 0.50 0.29 0.37 0.41 0.29 0.14 0.71 0.15 0.61 0.49 0.91 ]
[0.83 0.52 0.33 0.64 0.14 0.04 0.66 0.77 0.68 0.69 1.00 0.33 0.55 0.85 0.21 0.51 0.54 0.81 0.66 0.29 0.39 0.46 0.13 0.67 0.14 0.83 0.24 0.03 0.79 0.43 0.87 0.54 0.67 0.17 0.56 0.90 0.65 0.05 0.45 0.85 0.77 0.56 0.57 0.70 0.75 0.18 0.90 0.01 0.68 0.65 0.78 0.95 0.29 0.69 0.01 0.40 0.98 0.51 0.40 0.66 0.20 0.28 ]
[0.54 0.72 0.73 0.40 0.71 0.67 0.89 0.51 0.14 0.56 0.33 1.00 0.45 0.08 0.63 0.79 0.81 0.93 0.04 0.81 0.81 0.69 0.28 0.96 0.43 0.36 0.86 0.12 0.78 0.30 0.26 1.00 0.59 0.89 0.89 0.71 0.33 0.12 0.20 0.44 0.64 0.61 0.65 0.63 0.59 0.26 0.27 0.49 0.42 0.05 0.14 0.30 0.68 0.45 0.41 0.85 0.62 0.09 0.72 0.85 0.73 0.94 ]
[0.90 0.77 0.76 0.52 0.43 0.26 0.91 0.12 0.65 0.52 0.55 0.45 1.00 0.15 0.52 0.20 0.63 0.05 0.57 0.32 0.28 0.16 0.31 0.63 0.29 0.33 0.89 0.03 0.41 0.37 0.76 0.89 0.10 0.99 0.60 0.12 0.48 0.06 0.75 0.96 0.52 0.92 0.72 0.42 0.40 0.48 0.47 0.59 0.23 0.08 0.50 0.65 0.63 0.47 0.43 0.05 0.95 0.79 0.33 0.22 0.48 0.55 ]
[0.33 0.44 0.02 0.24 0.44 0.15 0.39 0.73 0.05 0.03 0.85 0.08 0.15 1.00 0.10 0.91 0.56 0.77 0.77 0.77 0.23 0.07 0.92 0.31 0.52 0.74 0.32 0.46 0.92 0.13 0.93 0.74 0.53 0.71 0.09 0.01 0.15 0.88 0.68 0.34 0.80 0.82 0.76 0.49 0.68 0.44 0.48 0.91 0.33 0.87 0.29 0.46 0.44 0.98 0.05 0.76 0.42 0.49 0.47 0.26 0.25 0.77 ]
[0.14 0.57 0.68 0.80 0.94 0.71 0.50 0.05 0.67 0.06 0.21 0.63 0.52 0.10 1.00 0.52 0.82 0.46 0.18 0.73 0.97 0.86 0.24 0.11 0.35 0.26 0.19 0.39 0.18 0.10 0.70 0.09 0.26 0.58 0.08 0.38 0.77 0.71 0.64 0.90 0.09 0.88 0.33 0.20 0.29 0.78 0.36 0.92 0.29 0.49 0.45 0.53 0.37 0.46 0.06 0.71 0.03 0.53 0.70 0.10 0.98 0.82 ]
[0.88 0.32 0.84 0.98 0.62 0.86 0.10 0.76 0.82 0.42 0.51 0.79 0.20 0.91 0.52 1.00 0.37 0.86 0.64 0.51 0.57 0.90 0.45 0.42 0.12 0.58 0.89 0.87 0.71 0.94 0.78 0.31 0.42 0.84 0.96 0.02 0.57 0.19 0.39 0.53 0.69 0.75 0.18 0.64 0.81 0.60 0.33 0.44 0.69 0.05 0.51 0.80 0.87 0.60 0.63 0.53 0.59 0.34 0.92 0.16 0.16 0.71 ]
[0.14 0.74 0.95 0.00 0.93 0.84 0.01 0.68 0.88 0.73 0.54 0.81 0.63 0.56 0.82 0.37 1.00 0.77 0.22 0.05 0.41 0.78 0.01 0.03 0.39 0.77 0.56 0.35 0.38 0.93 0.24 0.24 0.03 0.95 0.94 0.73 0.71 0.75 0.77 0.36 0.57 0.97 0.33 0.28 0.58 0.51 0.48 0.69 0.92 0.58 0.49 0.81 0.79 0.45 0.07 0.90 0.96 0.35 0.89 0.46 0.01 0.79 ]
