D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 37;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.77 0.76 0.05 0.67 0.59 0.73 0.44 0.76 0.89 0.46 0.25 0.56 0.89 0.49 0.74 0.02 0.49 0.14 0.40 0.70 0.16 0.70 0.50 0.98 0.50 0.82 0.27 0.52 0.47 0.34 0.32 0.53 0.09 0.89 0.24 0.22 ]
[0.77 1.00 0.55 0.19 0.28 0.60 0.89 0.08 0.76 0.22 0.94 0.65 0.44 0.76 0.88 0.10 0.75 0.90 0.48 0.06 0.33 0.48 0.22 0.55 0.81 0.63 0.87 0.47 0.72 0.96 0.76 0.05 0.85 0.15 0.74 0.77 0.20 ]
[0.76 0.55 1.00 0.50 0.07 0.11 0.03 0.39 0.60 0.86 0.75 0.95 0.99 0.83 0.65 1.00 0.68 0.60 0.28 0.03 0.38 0.48 0.38 0.49 0.64 0.99 0.38 0.96 0.61 0.39 0.98 0.89 0.76 0.79 0.88 0.62 0.70 ]
[0.05 0.19 0.50 1.00 0.23 0.94 0.75 0.41 0.33 0.08 0.09 0.11 0.93 0.04 0.61 0.07 0.11 0.32 0.58 0.22 0.55 0.84 0.47 0.04 0.27 0.47 0.89 0.65 0.15 0.01 0.81 0.21 0.85 0.35 0.98 0.94 0.71 ]
[0.67 0.28 0.07 0.23 1.00 0.06 0.57 0.98 0.17 0.48 0.33 0.97 0.49 0.54 0.73 0.49 0.92 0.93 0.23 0.98 0.52 0.68 0.34 0.51 0.55 0.54 0.10 0.02 0.41 0.47 0.41 0.08 0.84 0.22 0.49 0.90 0.93 ]
[0.59 0.60 0.11 0.94 0.06 1.00 0.53 0.89 0.72 0.99 0.28 0.38 0.99 0.91 0.78 0.15 0.77 0.47 0.47 0.56 0.13 0.83 0.38 0.63 0.77 0.67 0.34 0.75 0.82 0.23 0.66 0.41 0.64 0.71 0.99 0.67 0.26 ]
[0.73 0.89 0.03 0.75 0.57 0.53 1.00 0.87 0.53 0.46 0.43 0.63 0.26 0.71 0.36 0.46 0.10 0.91 0.98 0.65 0.34 0.06 0.05 0.49 0.98 0.49 0.72 0.51 0.70 0.51 0.07 0.37 0.51 0.31 0.75 0.35 0.33 ]
[0.44 0.08 0.39 0.41 0.98 0.89 0.87 1.00 0.55 0.56 0.30 0.97 0.61 0.15 0.14 0.93 0.36 0.29 0.45 0.64 0.31 0.16 0.06 0.54 0.51 0.74 0.33 0.91 0.16 0.43 0.16 0.10 0.16 0.18 0.18 0.37 0.73 ]
[0.76 0.76 0.60 0.33 0.17 0.72 0.53 0.55 1.00 0.48 0.21 0.64 0.39 0.45 0.26 0.49 0.15 0.19 0.86 0.61 0.11 0.85 0.12 0.87 0.95 0.23 0.44 0.93 0.91 0.89 0.66 0.77 0.91 0.08 0.56 0.08 0.99 ]
[0.89 0.22 0.86 0.08 0.48 0.99 0.46 0.56 0.48 1.00 0.63 0.70 0.77 0.07 0.86 0.77 0.74 0.72 0.11 0.14 0.49 0.21 0.45 0.21 0.15 0.66 0.92 0.73 0.72 0.77 0.92 0.51 0.79 0.13 0.43 0.18 0.95 ]
[0.46 0.94 0.75 0.09 0.33 0.28 0.43 0.30 0.21 0.63 1.00 0.14 0.88 0.71 0.58 0.60 1.00 0.23 0.46 0.03 0.28 0.67 0.94 0.99 0.06 0.53 0.32 0.55 0.32 0.05 0.00 0.67 0.13 0.99 0.14 0.07 0.95 ]
[0.25 0.65 0.95 0.11 0.97 0.38 0.63 0.97 0.64 0.70 0.14 1.00 0.46 0.48 0.68 0.08 0.50 0.42 0.42 0.73 0.30 0.43 0.33 0.74 0.33 0.46 0.26 0.81 0.44 0.32 0.32 0.74 0.34 0.39 0.55 0.86 0.50 ]
[0.56 0.44 0.99 0.93 0.49 0.99 0.26 0.61 0.39 0.77 0.88 0.46 1.00 0.99 0.82 0.37 0.65 0.90 0.18 0.27 0.11 0.07 0.55 0.40 0.90 0.08 0.14 0.83 0.83 0.71 0.30 0.62 0.25 0.69 0.60 0.94 0.49 ]
[0.89 0.76 0.83 0.04 0.54 0.91 0.71 0.15 0.45 0.07 0.71 0.48 0.99 1.00 0.67 0.28 0.16 0.48 0.88 0.45 0.67 0.96 0.45 0.93 0.09 0.25 0.91 0.56 1.00 0.40 0.50 0.78 0.68 0.86 1.00 0.69 0.09 ]
[0.49 0.88 0.65 0.61 0.73 0.78 0.36 0.14 0.26 0.86 0.58 0.68 0.82 0.67 1.00 0.40 0.34 0.82 0.33 0.45 0.93 0.21 0.03 0.67 0.66 0.04 0.08 0.83 0.28 0.38 0.28 0.21 0.86 0.78 0.72 0.29 0.51 ]
[0.74 0.10 1.00 0.07 0.49 0.15 0.46 0.93 0.49 0.77 0.60 0.08 0.37 0.28 0.40 1.00 0.70 0.60 0.65 0.49 0.19 0.23 0.18 0.46 0.44 0.94 0.42 0.27 0.09 0.14 0.80 0.06 0.77 0.64 0.51 0.89 0.85 ]
[0.02 0.75 0.68 0.11 0.92 0.77 0.10 0.36 0.15 0.74 1.00 0.50 0.65 0.16 0.34 0.70 1.00 0.11 0.09 0.99 0.03 0.07 0.14 0.14 0.74 0.13 0.01 0.58 0.19 0.44 0.26 0.03 0.66 0.80 0.37 0.75 0.97 ]
[0.49 0.90 0.60 0.32 0.93 0.47 0.91 0.29 0.19 0.72 0.23 0.42 0.90 0.48 0.82 0.60 0.11 1.00 0.43 0.51 0.53 0.97 0.44 0.71 0.59 0.99 0.73 0.56 0.28 0.42 0.97 0.15 0.84 0.70 0.81 0.01 0.26 ]
[0.14 0.48 0.28 0.58 0.23 0.47 0.98 0.45 0.86 0.11 0.46 0.42 0.18 0.88 0.33 0.65 0.09 0.43 1.00 0.31 0.75 0.77 0.79 0.67 0.24 0.02 0.42 0.57 0.03 0.33 0.53 0.97 0.44 0.15 0.15 0.23 0.31 ]
[0.40 0.06 0.03 0.22 0.98 0.56 0.65 0.64 0.61 0.14 0.03 0.73 0.27 0.45 0.45 0.49 0.99 0.51 0.31 1.00 0.13 0.72 0.04 0.95 0.39 0.42 0.06 0.12 0.18 0.86 0.71 0.40 0.42 0.61 0.93 0.25 0.50 ]
[0.70 0.33 0.38 0.55 0.52 0.13 0.34 0.31 0.11 0.49 0.28 0.30 0.11 0.67 0.93 0.19 0.03 0.53 0.75 0.13 1.00 0.56 0.76 0.39 0.50 0.68 0.39 0.48 0.48 0.06 0.42 0.75 0.20 0.29 0.40 0.20 0.78 ]
[0.16 0.48 0.48 0.84 0.68 0.83 0.06 0.16 0.85 0.21 0.67 0.43 0.07 0.96 0.21 0.23 0.07 0.97 0.77 0.72 0.56 1.00 0.62 0.74 0.44 0.78 0.24 0.25 0.30 0.38 0.61 0.63 0.26 0.75 0.29 0.02 0.53 ]
[0.70 0.22 0.38 0.47 0.34 0.38 0.05 0.06 0.12 0.45 0.94 0.33 0.55 0.45 0.03 0.18 0.14 0.44 0.79 0.04 0.76 0.62 1.00 0.96 0.84 0.07 0.11 0.07 0.63 0.84 0.21 0.90 0.32 0.32 0.55 0.48 0.52 ]
[0.50 0.55 0.49 0.04 0.51 0.63 0.49 0.54 0.87 0.21 0.99 0.74 0.40 0.93 0.67 0.46 0.14 0.71 0.67 0.95 0.39 0.74 0.96 1.00 0.09 0.51 0.53 0.04 0.39 0.21 0.28 0.54 0.32 0.58 0.45 0.22 0.87 ]
[0.98 0.81 0.64 0.27 0.55 0.77 0.98 0.51 0.95 0.15 0.06 0.33 0.90 0.09 0.66 0.44 0.74 0.59 0.24 0.39 0.50 0.44 0.84 0.09 1.00 0.21 0.30 0.70 0.53 0.83 0.64 0.82 0.20 0.54 0.22 0.54 0.87 ]
