D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 30;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.27 0.00 0.61 0.06 0.88 0.32 0.51 0.33 0.92 0.75 0.82 0.33 0.12 0.68 0.72 0.99 0.81 0.26 0.75 0.37 0.05 0.79 0.21 0.31 0.67 0.91 0.16 0.66 0.51 ]
[0.27 1.00 0.51 0.39 0.25 0.89 0.92 0.65 0.32 0.26 0.06 0.79 0.92 0.78 0.23 0.54 0.90 0.88 0.81 0.51 0.13 0.67 0.62 0.90 0.04 0.09 0.88 0.74 0.41 0.86 ]
[0.00 0.51 1.00 0.63 0.01 0.21 0.79 0.56 0.75 0.16 0.10 0.77 0.12 0.45 0.87 0.95 0.95 0.97 0.12 0.95 0.22 0.09 0.28 0.84 0.16 0.23 0.45 0.79 0.70 0.76 ]
[0.61 0.39 0.63 1.00 0.41 0.78 0.51 0.21 0.50 0.43 0.84 0.66 0.33 0.48 0.45 0.95 0.70 0.32 0.19 0.42 0.66 0.03 0.44 0.05 0.32 0.88 0.12 0.31 0.57 0.55 ]
[0.06 0.25 0.01 0.41 1.00 0.51 0.54 0.09 0.88 0.45 0.11 0.66 0.10 0.21 0.50 0.97 0.85 0.80 0.33 0.74 0.08 0.38 0.49 0.12 0.20 0.32 0.59 0.37 0.57 0.73 ]
[0.88 0.89 0.21 0.78 0.51 1.00 0.39 0.38 0.11 0.03 0.78 0.04 0.04 0.08 0.27 0.56 0.08 0.15 0.82 0.65 0.02 0.04 0.34 0.61 0.29 0.83 0.86 0.62 0.37 0.24 ]
[0.32 0.92 0.79 0.51 0.54 0.39 1.00 0.43 0.81 0.61 0.66 0.18 0.75 0.66 0.31 0.18 0.55 0.29 0.88 0.54 0.74 0.16 0.61 0.73 0.05 0.32 0.28 0.26 0.29 0.15 ]
[0.51 0.65 0.56 0.21 0.09 0.38 0.43 1.00 0.61 0.08 0.97 0.60 0.25 0.37 0.46 0.05 0.82 0.31 0.05 0.76 0.41 0.27 0.72 0.71 0.48 0.12 0.59 0.81 0.89 0.29 ]
[0.33 0.32 0.75 0.50 0.88 0.11 0.81 0.61 1.00 0.64 0.92 0.04 0.46 0.87 0.14 0.04 0.80 0.81 0.77 0.62 0.49 0.95 0.45 0.91 0.57 0.15 0.77 0.86 0.22 0.10 ]
[0.92 0.26 0.16 0.43 0.45 0.03 0.61 0.08 0.64 1.00 0.77 0.50 0.43 0.59 0.64 0.05 0.84 0.91 0.11 0.84 0.63 0.12 0.10 0.30 0.93 0.58 0.90 0.04 0.78 0.02 ]
[0.75 0.06 0.10 0.84 0.11 0.78 0.66 0.97 0.92 0.77 1.00 0.99 0.53 0.24 0.94 0.22 0.08 0.62 0.10 0.88 0.11 0.20 0.53 0.49 0.05 0.30 0.23 0.65 0.19 0.91 ]
[0.82 0.79 0.77 0.66 0.66 0.04 0.18 0.60 0.04 0.50 0.99 1.00 0.87 0.97 0.43 0.91 0.35 0.56 0.75 0.56 0.25 0.92 0.75 0.73 0.81 0.79 0.41 0.02 0.20 0.07 ]
[0.33 0.92 0.12 0.33 0.10 0.04 0.75 0.25 0.46 0.43 0.53 0.87 1.00 0.38 0.97 0.47 0.04 0.51 0.37 0.96 0.94 0.37 0.30 0.49 0.93 0.43 0.13 0.40 0.15 0.90 ]
[0.12 0.78 0.45 0.48 0.21 0.08 0.66 0.37 0.87 0.59 0.24 0.97 0.38 1.00 0.21 0.10 0.03 0.50 0.72 0.43 0.16 0.05 0.96 0.97 0.41 0.11 0.17 0.66 0.09 0.07 ]
[0.68 0.23 0.87 0.45 0.50 0.27 0.31 0.46 0.14 0.64 0.94 0.43 0.97 0.21 1.00 0.28 0.14 0.62 0.70 0.44 0.35 0.84 0.13 0.40 0.20 0.29 0.87 0.53 0.53 0.75 ]
[0.72 0.54 0.95 0.95 0.97 0.56 0.18 0.05 0.04 0.05 0.22 0.91 0.47 0.10 0.28 1.00 0.45 0.14 0.99 0.37 0.78 0.27 0.32 0.23 0.82 0.25 0.26 0.66 1.00 0.99 ]
[0.99 0.90 0.95 0.70 0.85 0.08 0.55 0.82 0.80 0.84 0.08 0.35 0.04 0.03 0.14 0.45 1.00 0.80 0.14 0.15 0.83 0.40 0.64 0.48 0.12 0.85 0.45 0.12 0.17 0.13 ]
[0.81 0.88 0.97 0.32 0.80 0.15 0.29 0.31 0.81 0.91 0.62 0.56 0.51 0.50 0.62 0.14 0.80 1.00 0.91 0.21 0.65 0.82 0.22 0.38 0.60 0.10 0.34 0.21 0.60 0.22 ]
[0.26 0.81 0.12 0.19 0.33 0.82 0.88 0.05 0.77 0.11 0.10 0.75 0.37 0.72 0.70 0.99 0.14 0.91 1.00 0.54 0.74 0.14 0.56 0.49 0.91 0.92 0.11 0.32 0.92 0.74 ]
