D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 47;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.05 0.84 0.04 0.49 0.66 0.16 0.85 0.84 0.90 0.94 0.26 0.31 0.59 0.60 0.66 0.33 0.33 0.43 0.60 0.93 0.71 0.14 0.84 0.63 0.17 0.13 0.41 0.64 0.38 0.19 0.49 0.30 0.99 0.08 0.19 0.65 0.64 0.20 0.46 0.17 0.79 0.67 0.32 0.83 0.77 0.46 ]
[0.05 1.00 0.97 0.40 0.82 0.49 0.64 0.54 0.44 0.43 0.48 0.97 0.44 0.58 0.33 1.00 0.54 0.79 0.23 0.31 0.67 0.87 0.91 0.61 0.59 0.56 0.34 0.93 0.77 0.08 0.65 0.07 0.20 0.63 0.05 0.53 0.75 0.07 0.20 0.63 0.92 0.67 0.44 0.45 0.85 0.61 0.20 ]
[0.84 0.97 1.00 0.85 0.28 0.25 0.07 0.58 0.64 0.19 0.26 0.25 0.32 0.84 0.48 0.73 0.87 0.51 0.68 0.28 0.03 0.29 0.43 0.08 0.43 0.33 0.72 0.45 0.99 0.46 0.56 0.34 0.87 0.64 0.38 0.77 0.57 0.01 0.17 0.91 0.67 0.91 0.63 0.52 0.74 0.02 0.31 ]
[0.04 0.40 0.85 1.00 0.40 0.56 0.21 0.62 0.92 0.13 0.74 0.19 0.55 0.02 0.19 0.83 0.51 0.90 0.31 0.35 0.03 0.71 0.77 0.19 0.84 0.29 0.53 0.94 0.35 0.05 0.22 0.92 0.53 0.31 0.58 0.57 0.04 0.82 0.64 0.98 0.95 0.35 0.03 0.64 0.28 0.32 0.84 ]
[0.49 0.82 0.28 0.40 1.00 0.24 0.63 0.79 0.97 0.61 0.26 0.29 0.09 0.90 1.00 0.33 0.20 0.26 0.96 0.61 0.60 0.49 0.89 0.31 1.00 0.78 0.77 0.69 0.71 0.20 0.04 0.40 0.33 0.47 0.50 0.90 0.17 0.52 0.97 0.97 0.10 0.42 0.13 0.44 0.29 0.41 0.06 ]
[0.66 0.49 0.25 0.56 0.24 1.00 0.84 0.62 0.26 0.63 0.66 0.21 0.64 0.63 0.85 0.39 0.26 0.60 0.31 0.88 0.44 0.02 0.17 0.79 0.87 0.04 0.87 0.38 0.89 0.06 0.91 0.94 0.11 0.88 0.45 0.76 0.91 0.19 0.06 0.19 0.88 0.41 0.72 0.49 0.49 0.37 0.44 ]
[0.16 0.64 0.07 0.21 0.63 0.84 1.00 0.06 0.34 0.76 0.80 0.05 0.75 1.00 0.01 0.49 0.53 0.85 0.59 0.39 0.84 0.13 0.60 0.69 0.72 0.76 0.25 0.09 0.29 0.44 0.03 0.00 0.73 0.34 0.55 0.68 0.54 0.79 0.22 0.54 0.25 0.11 0.11 0.65 0.26 0.88 0.93 ]
[0.85 0.54 0.58 0.62 0.79 0.62 0.06 1.00 0.68 0.54 0.67 0.08 0.77 0.97 0.98 0.32 0.83 0.96 0.21 1.00 0.39 0.18 0.58 0.43 0.95 0.25 0.08 0.12 0.50 0.90 0.12 0.48 0.22 0.33 0.79 0.93 0.89 0.50 0.88 0.55 0.94 0.40 0.81 0.08 0.37 0.20 0.76 ]
[0.84 0.44 0.64 0.92 0.97 0.26 0.34 0.68 1.00 0.89 0.75 0.01 0.39 0.59 0.60 0.44 0.66 0.48 0.22 0.78 0.42 0.06 0.21 0.81 0.05 0.59 0.15 0.47 0.06 0.64 0.58 0.71 0.79 0.22 0.59 0.37 0.59 0.67 0.01 0.77 0.71 0.19 0.29 0.56 0.12 0.54 0.09 ]
[0.90 0.43 0.19 0.13 0.61 0.63 0.76 0.54 0.89 1.00 0.12 0.57 0.71 0.65 0.44 0.24 0.19 0.59 0.35 0.33 0.05 0.65 0.02 0.36 0.43 0.50 0.77 0.94 0.49 0.95 0.53 0.76 0.30 0.86 0.93 0.08 0.74 0.26 0.86 0.05 0.78 0.10 0.54 0.72 0.16 0.19 0.62 ]
