D = 2;
n = [ 4 4 ];
N = 67;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.01 0.37 0.51 0.22 0.92 0.95 0.97 0.49 0.87 0.41 0.19 0.11 0.21 0.86 0.47 0.86 0.34 0.20 0.13 0.80 0.86 0.60 0.51 0.87 0.74 0.02 0.08 0.66 0.63 0.05 0.95 0.89 0.09 0.19 0.89 0.41 0.31 0.29 0.54 0.19 0.36 0.42 0.76 0.76 0.89 0.68 0.67 0.43 0.06 0.75 0.37 0.46 0.89 0.80 0.70 0.86 0.08 0.65 0.08 0.94 0.97 0.15 0.60 0.04 0.98 0.92 ]
[0.01 1.00 0.01 0.77 0.93 0.20 0.75 0.44 0.20 0.86 0.09 0.03 0.84 0.16 0.92 0.11 0.76 0.78 0.58 0.67 0.01 0.68 0.31 0.47 0.51 0.56 0.21 0.70 0.91 0.69 0.80 0.54 0.31 0.78 0.74 0.45 0.36 0.78 0.61 0.21 0.48 0.33 0.61 0.10 0.77 0.73 0.01 0.48 0.53 0.59 0.83 0.93 0.47 0.56 0.52 0.63 0.28 0.50 0.38 0.30 0.45 0.01 0.43 0.09 0.89 0.48 0.37 ]
[0.37 0.01 1.00 0.87 0.89 0.71 0.96 0.97 0.88 0.36 0.83 0.34 0.61 0.35 0.52 0.36 0.73 0.96 0.39 0.61 0.47 0.83 0.02 0.52 0.44 0.20 0.88 0.76 0.34 0.22 0.00 0.76 0.54 0.56 0.24 0.08 0.45 0.49 0.03 0.11 0.96 0.82 0.95 0.89 0.08 0.96 0.93 0.33 0.01 0.57 0.26 0.08 0.49 0.34 0.85 0.37 0.91 0.87 0.61 0.99 0.49 0.02 0.87 0.29 0.87 0.30 0.69 ]
[0.51 0.77 0.87 1.00 0.11 0.53 0.01 0.60 0.49 0.81 0.77 0.04 0.68 0.72 0.66 0.80 0.57 0.12 0.46 0.30 0.92 0.03 0.58 0.85 0.28 0.67 0.53 0.36 0.86 0.94 0.04 0.30 0.56 0.71 0.26 0.11 0.24 0.15 0.19 0.08 0.39 0.03 0.89 0.08 0.57 0.03 0.94 0.18 0.80 0.62 0.70 0.33 0.10 0.58 0.59 0.73 0.44 0.36 0.06 0.00 0.00 0.75 0.77 0.89 0.77 0.63 0.90 ]
[0.22 0.93 0.89 0.11 1.00 0.89 0.91 0.05 0.74 0.60 0.62 0.24 0.03 0.55 0.98 0.67 0.96 0.78 0.02 0.02 0.39 0.77 0.29 0.80 0.39 0.42 0.43 0.37 0.74 1.00 0.30 0.64 0.23 0.95 0.04 0.43 0.16 0.40 0.45 0.30 1.00 0.84 0.25 0.31 0.15 0.63 0.97 0.42 0.83 0.54 0.49 0.00 0.48 0.77 0.49 0.89 0.49 0.35 0.24 0.47 0.16 0.44 0.46 0.13 0.94 0.66 0.78 ]
[0.92 0.20 0.71 0.53 0.89 1.00 0.42 1.00 0.59 0.93 0.59 0.12 0.04 0.64 0.95 0.06 0.08 0.26 0.87 0.97 0.18 0.73 0.46 0.81 0.18 0.04 0.39 0.56 0.07 0.77 0.74 0.33 0.22 0.53 0.11 0.84 0.32 0.55 0.91 0.17 0.62 0.05 0.87 0.20 0.34 0.28 0.97 0.80 0.85 0.69 0.35 0.76 0.99 0.18 0.31 0.87 0.32 0.75 0.74 0.33 0.19 0.12 0.37 0.14 0.01 0.31 0.36 ]
[0.95 0.75 0.96 0.01 0.91 0.42 1.00 0.68 0.84 0.99 0.22 0.61 0.26 0.61 0.41 0.60 0.32 0.46 0.89 0.45 0.26 0.31 0.50 0.89 0.22 0.14 0.54 0.30 0.68 0.54 0.92 0.23 0.52 0.49 0.91 0.72 0.71 0.35 0.34 0.59 0.33 0.78 0.25 0.95 0.96 0.28 0.55 0.13 0.04 0.71 0.28 0.74 0.26 0.83 0.11 0.63 0.35 0.49 0.60 0.15 0.12 0.05 0.15 0.65 0.56 0.66 0.16 ]
[0.97 0.44 0.97 0.60 0.05 1.00 0.68 1.00 0.48 0.38 0.23 0.72 0.68 0.09 0.74 0.48 0.42 0.03 0.77 0.27 0.98 0.49 0.93 0.60 0.68 0.55 0.15 0.63 0.54 0.57 0.10 0.41 0.03 0.08 0.74 0.84 0.59 0.08 0.19 0.22 0.89 0.40 0.80 0.41 0.60 0.19 0.26 0.21 0.43 0.51 0.05 0.86 0.00 0.00 0.17 0.16 0.69 0.57 0.32 0.75 0.49 0.55 0.05 0.98 0.29 0.53 0.05 ]
[0.49 0.20 0.88 0.49 0.74 0.59 0.84 0.48 1.00 0.74 0.58 0.59 0.55 0.75 0.52 0.05 0.16 0.89 0.45 0.15 0.87 0.17 0.06 0.06 0.60 0.93 0.57 0.20 0.85 0.25 0.24 0.67 0.70 0.55 0.08 0.07 0.67 0.92 0.51 0.93 0.08 0.60 0.82 0.72 0.57 0.13 0.55 0.01 0.05 0.68 0.02 0.19 0.32 0.99 0.89 0.42 0.95 0.85 0.86 0.73 1.00 0.90 0.44 0.75 0.04 0.34 0.46 ]
[0.87 0.86 0.36 0.81 0.60 0.93 0.99 0.38 0.74 1.00 0.96 0.93 0.56 0.05 0.45 0.17 0.57 0.48 0.62 0.63 1.00 0.22 0.23 0.02 0.34 0.67 0.11 0.42 0.57 0.03 0.37 0.26 0.28 0.15 0.26 0.67 0.07 0.69 0.34 0.11 0.30 0.53 0.80 0.92 0.64 0.09 0.97 0.40 0.52 0.03 0.33 0.88 0.09 0.96 0.36 0.50 0.86 0.60 0.72 0.83 0.10 0.93 0.68 0.09 0.33 0.73 0.64 ]
[0.41 0.09 0.83 0.77 0.62 0.59 0.22 0.23 0.58 0.96 1.00 0.58 0.36 0.22 0.38 0.49 0.16 0.27 0.95 0.66 0.89 0.57 0.06 0.85 0.52 0.61 0.37 0.89 0.02 0.67 0.12 0.62 0.60 0.17 0.19 0.19 0.56 0.75 0.61 0.48 0.94 0.62 0.87 0.89 0.34 0.11 0.79 0.46 0.36 0.13 0.68 0.04 0.61 0.07 0.36 0.28 0.05 0.66 0.90 0.49 0.57 0.99 0.96 0.65 0.22 0.95 0.32 ]
[0.19 0.03 0.34 0.04 0.24 0.12 0.61 0.72 0.59 0.93 0.58 1.00 0.42 0.13 0.73 0.15 0.30 0.37 0.48 0.81 0.28 0.78 0.88 0.12 0.66 0.16 0.10 0.92 0.85 0.15 0.05 0.01 0.67 0.46 0.48 0.39 0.48 0.29 0.14 0.86 1.00 0.03 0.44 0.90 0.53 0.75 0.66 0.19 0.01 0.31 0.31 0.10 0.00 0.62 0.60 0.21 0.42 0.69 0.73 0.65 0.80 0.79 0.55 0.29 0.58 0.16 0.40 ]
[0.11 0.84 0.61 0.68 0.03 0.04 0.26 0.68 0.55 0.56 0.36 0.42 1.00 0.18 0.49 1.00 0.46 0.44 0.25 0.03 0.11 0.68 0.27 0.35 0.57 0.81 0.93 0.53 0.65 0.70 0.76 0.94 0.08 0.79 0.97 0.44 0.31 0.56 0.87 0.97 0.11 0.50 0.87 0.97 0.28 0.58 0.32 0.73 0.20 0.84 0.14 0.86 0.76 0.62 0.47 0.73 0.43 0.29 0.32 0.59 0.96 0.30 0.25 0.89 0.78 0.39 0.70 ]
[0.21 0.16 0.35 0.72 0.55 0.64 0.61 0.09 0.75 0.05 0.22 0.13 0.18 1.00 0.36 0.54 0.14 0.24 0.89 0.49 0.04 0.99 0.92 0.55 0.12 0.03 0.99 0.30 0.90 0.90 0.02 0.27 0.88 0.80 0.24 0.78 0.78 0.11 0.97 0.63 0.46 0.18 0.48 0.94 0.04 0.41 0.80 0.15 0.34 0.05 0.69 0.32 0.59 0.06 0.19 0.93 0.47 0.79 0.99 0.07 0.08 0.17 0.91 0.63 0.15 0.06 0.11 ]
[0.86 0.92 0.52 0.66 0.98 0.95 0.41 0.74 0.52 0.45 0.38 0.73 0.49 0.36 1.00 0.25 0.41 0.31 0.39 0.43 0.35 0.01 0.51 0.48 0.30 0.28 0.39 0.24 0.74 0.42 0.23 0.47 0.30 0.41 0.55 0.79 0.13 0.25 0.20 0.24 0.71 0.46 0.46 0.37 0.42 0.09 0.89 0.65 0.19 0.27 0.54 0.16 0.34 0.38 0.74 0.66 0.85 0.70 0.20 0.45 0.49 0.19 0.86 0.44 0.33 0.93 0.08 ]
[0.47 0.11 0.36 0.80 0.67 0.06 0.60 0.48 0.05 0.17 0.49 0.15 1.00 0.54 0.25 1.00 0.07 0.22 0.92 0.01 0.44 0.17 0.66 0.85 0.28 0.73 0.39 0.70 0.91 0.92 0.56 0.07 0.99 0.03 0.84 0.02 0.12 0.42 0.77 0.65 0.41 0.64 0.76 0.57 0.34 0.96 0.55 0.80 0.81 0.78 0.11 0.49 0.90 0.87 0.98 0.51 0.64 0.08 0.37 0.05 0.77 0.79 0.55 0.45 0.13 0.52 0.57 ]
[0.86 0.76 0.73 0.57 0.96 0.08 0.32 0.42 0.16 0.57 0.16 0.30 0.46 0.14 0.41 0.07 1.00 0.37 0.02 0.68 0.22 0.59 0.11 0.14 0.49 0.53 0.04 0.02 0.05 0.79 0.99 0.88 0.87 0.26 0.72 0.51 0.06 0.84 0.78 0.91 0.60 0.99 0.81 0.60 0.80 0.99 0.15 0.37 0.76 0.48 0.83 0.69 0.57 0.05 0.12 0.47 0.64 0.85 0.19 0.91 0.35 0.81 0.69 0.68 0.85 0.37 0.34 ]
[0.34 0.78 0.96 0.12 0.78 0.26 0.46 0.03 0.89 0.48 0.27 0.37 0.44 0.24 0.31 0.22 0.37 1.00 0.71 0.73 0.01 0.39 0.56 0.54 0.97 0.60 0.49 0.30 0.44 0.88 0.91 0.51 0.44 0.98 0.69 0.66 0.03 0.34 0.73 0.83 0.36 0.22 0.45 0.38 0.30 0.06 0.56 0.46 0.10 0.96 0.76 0.74 0.62 0.21 0.11 0.59 0.34 0.85 0.37 0.87 0.57 0.29 0.91 0.19 0.16 0.43 0.07 ]
[0.20 0.58 0.39 0.46 0.02 0.87 0.89 0.77 0.45 0.62 0.95 0.48 0.25 0.89 0.39 0.92 0.02 0.71 1.00 0.51 0.70 0.31 0.11 0.23 0.60 0.63 0.93 0.28 0.75 0.52 0.16 0.17 0.89 0.62 0.18 0.19 0.89 0.42 0.35 0.56 0.75 0.66 0.04 0.72 0.37 0.03 0.34 0.70 0.23 0.48 0.17 0.12 0.47 0.18 0.03 0.11 0.07 0.62 0.58 0.18 0.51 0.04 0.91 0.09 0.40 0.50 0.75 ]
[0.13 0.67 0.61 0.30 0.02 0.97 0.45 0.27 0.15 0.63 0.66 0.81 0.03 0.49 0.43 0.01 0.68 0.73 0.51 1.00 0.96 0.01 0.54 0.54 0.51 0.81 0.32 0.08 0.13 0.90 0.37 0.81 0.46 0.64 0.89 0.39 0.95 0.69 0.35 0.03 0.67 0.89 0.57 0.43 0.87 0.81 0.34 0.17 0.28 0.48 0.84 0.43 0.67 0.65 0.33 0.32 0.23 0.88 0.40 0.19 0.62 0.31 0.27 0.96 0.30 0.32 0.06 ]
[0.80 0.01 0.47 0.92 0.39 0.18 0.26 0.98 0.87 1.00 0.89 0.28 0.11 0.04 0.35 0.44 0.22 0.01 0.70 0.96 1.00 0.29 0.83 0.66 0.19 0.51 0.76 0.90 0.53 0.67 0.01 0.24 1.00 0.80 0.87 0.40 0.98 0.02 0.37 0.67 0.12 0.87 0.37 0.34 0.14 0.25 0.84 0.69 0.97 0.45 0.44 0.16 0.37 0.49 0.17 0.12 0.25 0.85 0.34 0.86 0.83 0.26 0.13 0.83 0.06 0.16 0.75 ]
[0.86 0.68 0.83 0.03 0.77 0.73 0.31 0.49 0.17 0.22 0.57 0.78 0.68 0.99 0.01 0.17 0.59 0.39 0.31 0.01 0.29 1.00 0.70 0.49 0.03 0.80 0.60 0.48 0.76 0.85 0.09 0.47 0.85 0.58 0.23 0.13 0.72 0.34 0.88 0.64 0.30 0.14 0.66 0.83 0.80 0.04 0.31 0.47 0.35 0.12 0.51 0.82 0.57 0.87 0.97 0.14 0.42 0.24 0.92 0.66 0.32 0.30 0.35 0.14 0.97 0.47 0.59 ]
[0.60 0.31 0.02 0.58 0.29 0.46 0.50 0.93 0.06 0.23 0.06 0.88 0.27 0.92 0.51 0.66 0.11 0.56 0.11 0.54 0.83 0.70 1.00 0.48 0.48 0.48 0.50 0.61 0.75 0.96 0.16 0.67 0.35 0.23 0.60 0.20 0.17 0.20 0.37 0.69 0.15 0.50 0.37 0.67 0.98 0.00 0.74 0.79 0.24 0.05 0.80 0.22 0.33 0.21 0.82 0.38 0.53 0.05 0.01 0.47 0.94 0.74 0.88 0.55 0.05 0.32 0.17 ]
[0.51 0.47 0.52 0.85 0.80 0.81 0.89 0.60 0.06 0.02 0.85 0.12 0.35 0.55 0.48 0.85 0.14 0.54 0.23 0.54 0.66 0.49 0.48 1.00 0.38 0.39 0.12 0.87 0.54 0.54 0.18 0.45 0.93 0.19 0.94 0.67 0.07 0.25 0.36 0.66 0.30 0.92 0.42 0.39 0.92 0.19 0.44 0.06 0.48 0.39 0.72 0.60 0.43 0.56 0.00 0.45 0.76 0.17 0.35 0.90 0.57 0.18 0.04 0.85 0.58 0.65 0.48 ]
[0.87 0.51 0.44 0.28 0.39 0.18 0.22 0.68 0.60 0.34 0.52 0.66 0.57 0.12 0.30 0.28 0.49 0.97 0.60 0.51 0.19 0.03 0.48 0.38 1.00 0.76 0.95 0.26 0.18 0.47 0.54 0.67 0.46 0.00 0.66 0.24 0.02 0.40 0.84 0.05 0.93 0.54 0.39 0.96 0.60 0.71 0.57 0.38 0.96 0.77 0.86 0.78 0.00 0.25 0.52 0.13 0.16 0.92 0.85 0.50 0.95 0.52 0.16 0.44 0.96 0.41 0.60 ]
[0.74 0.56 0.20 0.67 0.42 0.04 0.14 0.55 0.93 0.67 0.61 0.16 0.81 0.03 0.28 0.73 0.53 0.60 0.63 0.81 0.51 0.80 0.48 0.39 0.76 1.00 0.59 0.19 0.24 0.77 0.60 0.23 0.48 0.41 0.96 0.22 0.05 0.47 0.48 0.53 0.79 0.66 0.18 0.01 0.20 0.70 0.01 0.22 0.77 0.13 0.24 0.19 0.12 0.94 0.40 0.98 0.44 0.28 0.05 0.90 0.56 0.84 0.59 0.54 0.69 0.56 0.86 ]
[0.02 0.21 0.88 0.53 0.43 0.39 0.54 0.15 0.57 0.11 0.37 0.10 0.93 0.99 0.39 0.39 0.04 0.49 0.93 0.32 0.76 0.60 0.50 0.12 0.95 0.59 1.00 0.08 0.45 0.88 0.69 0.62 0.88 0.95 0.72 0.50 0.13 0.95 0.95 0.25 0.74 0.57 0.56 0.34 0.35 0.05 0.34 0.51 0.77 0.50 0.05 0.78 0.69 0.80 0.75 0.99 0.19 0.51 0.38 0.81 0.93 0.93 0.31 0.53 0.14 0.55 0.51 ]
[0.08 0.70 0.76 0.36 0.37 0.56 0.30 0.63 0.20 0.42 0.89 0.92 0.53 0.30 0.24 0.70 0.02 0.30 0.28 0.08 0.90 0.48 0.61 0.87 0.26 0.19 0.08 1.00 0.77 0.69 0.03 0.10 1.00 0.10 0.41 0.28 0.92 0.63 0.45 0.15 0.38 0.66 0.79 0.77 0.97 0.45 0.27 0.85 0.69 0.64 0.37 0.08 0.94 0.11 0.05 0.42 0.13 0.70 0.39 0.30 0.85 0.63 0.53 0.04 0.66 0.39 0.28 ]
[0.66 0.91 0.34 0.86 0.74 0.07 0.68 0.54 0.85 0.57 0.02 0.85 0.65 0.90 0.74 0.91 0.05 0.44 0.75 0.13 0.53 0.76 0.75 0.54 0.18 0.24 0.45 0.77 1.00 0.98 0.73 0.30 0.65 0.12 0.56 0.33 0.42 0.65 0.78 0.05 0.49 0.45 0.58 0.25 0.08 0.54 0.51 0.64 0.96 0.83 0.95 0.69 0.97 0.03 0.23 0.45 0.75 0.09 0.13 0.04 0.19 0.46 0.90 0.15 0.87 0.97 0.31 ]
[0.63 0.69 0.22 0.94 1.00 0.77 0.54 0.57 0.25 0.03 0.67 0.15 0.70 0.90 0.42 0.92 0.79 0.88 0.52 0.90 0.67 0.85 0.96 0.54 0.47 0.77 0.88 0.69 0.98 1.00 0.17 0.88 0.48 0.32 0.49 0.11 0.61 0.52 0.09 0.49 0.63 0.09 0.61 0.59 0.47 0.81 0.82 0.22 0.63 0.15 0.68 0.85 0.19 0.94 0.62 0.66 0.99 0.66 0.97 0.48 0.43 0.19 0.72 0.51 0.53 0.81 0.25 ]
[0.05 0.80 0.00 0.04 0.30 0.74 0.92 0.10 0.24 0.37 0.12 0.05 0.76 0.02 0.23 0.56 0.99 0.91 0.16 0.37 0.01 0.09 0.16 0.18 0.54 0.60 0.69 0.03 0.73 0.17 1.00 0.71 0.96 0.96 0.36 0.30 0.11 0.35 0.90 0.23 0.36 0.96 0.50 0.86 0.65 0.53 0.88 0.80 0.35 0.36 0.79 0.37 0.45 0.42 0.89 0.33 0.90 0.52 0.64 0.21 0.35 0.93 0.94 0.08 0.88 0.28 0.58 ]
