D = 6;
n = [ 5 5 5 5 5 5 ];
N = 51;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.61 0.72 0.87 0.03 0.14 0.87 0.33 0.23 0.74 0.76 0.44 0.77 0.75 0.86 0.50 0.34 0.18 0.44 0.52 0.20 0.68 0.23 0.43 0.03 0.33 0.35 0.03 0.39 0.84 0.66 0.95 0.89 0.62 0.67 0.58 0.19 0.76 0.91 0.90 0.49 0.61 0.84 0.71 0.08 0.78 0.89 0.30 0.90 0.27 0.36 ]
[0.61 1.00 0.62 0.18 0.80 0.30 0.52 0.25 0.88 0.58 0.40 0.49 0.92 0.85 0.48 0.93 1.00 0.51 0.63 0.68 0.98 0.58 0.01 0.75 1.00 0.54 0.47 0.44 0.30 0.50 0.68 0.80 0.18 0.96 0.57 0.34 0.03 0.43 0.05 0.36 0.57 0.30 0.17 0.67 0.09 0.55 0.90 0.69 0.18 0.09 0.81 ]
[0.72 0.62 1.00 0.67 0.76 0.14 0.16 0.18 0.81 0.25 0.71 0.31 0.89 0.39 0.82 0.30 0.47 0.49 0.90 0.71 0.20 0.51 0.97 0.47 0.44 0.85 0.57 0.75 0.35 0.12 0.06 0.44 0.57 0.91 0.20 0.15 0.58 0.97 0.07 0.91 0.36 0.36 0.52 0.62 0.03 0.06 0.96 0.24 0.15 0.54 0.54 ]
[0.87 0.18 0.67 1.00 0.83 0.50 0.89 0.65 0.18 0.44 0.10 1.00 0.65 0.93 0.98 0.13 0.01 0.75 0.37 0.95 0.02 0.46 0.41 0.97 0.07 0.59 0.66 0.88 0.91 0.21 0.40 0.47 0.38 0.83 0.82 0.23 0.50 0.05 0.42 0.08 0.32 0.81 0.85 0.17 0.21 0.50 0.24 0.97 0.85 0.96 0.53 ]
[0.03 0.80 0.76 0.83 1.00 0.81 0.40 0.85 0.11 0.08 0.97 0.05 0.39 0.74 0.14 0.38 0.85 0.26 0.47 0.33 0.88 0.33 0.53 0.95 0.66 0.95 0.28 0.98 0.60 0.89 0.65 0.94 0.96 0.58 0.21 0.87 0.42 0.98 0.89 0.43 0.86 0.85 0.04 0.03 0.88 0.79 0.45 0.61 0.21 0.53 0.26 ]
[0.14 0.30 0.14 0.50 0.81 1.00 0.68 0.70 0.66 0.53 0.47 0.35 0.52 0.63 0.14 0.45 0.08 0.84 0.10 0.14 0.54 0.57 0.41 0.99 0.49 0.54 0.79 0.60 0.06 0.23 0.43 0.64 0.62 0.20 0.16 0.82 0.80 0.01 0.64 0.53 0.07 0.35 0.65 0.99 0.13 0.24 0.25 0.03 0.99 0.93 0.94 ]
[0.87 0.52 0.16 0.89 0.40 0.68 1.00 0.13 0.69 0.23 0.64 0.80 0.63 0.23 0.72 0.73 0.26 0.72 0.89 0.65 0.19 0.19 0.42 0.30 0.47 0.41 0.36 0.13 0.87 0.33 0.07 0.29 0.70 0.25 0.91 0.04 0.23 0.69 0.50 0.85 0.69 0.31 0.36 0.02 0.03 0.23 0.79 0.33 0.55 0.19 0.86 ]
[0.33 0.25 0.18 0.65 0.85 0.70 0.13 1.00 0.10 0.48 0.53 0.95 0.28 0.48 0.13 0.46 0.22 0.64 0.35 0.85 0.68 0.49 0.88 0.87 0.22 0.00 0.87 0.22 0.16 0.53 0.90 0.56 0.80 0.81 0.98 0.77 0.07 0.39 0.52 0.15 0.22 0.31 0.27 0.36 0.94 0.83 0.59 0.55 0.92 0.02 0.97 ]
[0.23 0.88 0.81 0.18 0.11 0.66 0.69 0.10 1.00 0.59 0.25 0.23 0.18 0.73 0.67 0.46 0.55 0.23 0.58 0.28 0.38 0.80 0.99 0.80 0.39 0.97 0.96 0.89 0.72 0.86 0.39 0.98 0.53 0.88 0.84 0.77 0.43 0.79 0.14 0.44 0.40 0.74 0.55 0.30 0.47 0.15 0.62 0.65 0.69 0.60 0.12 ]
[0.74 0.58 0.25 0.44 0.08 0.53 0.23 0.48 0.59 1.00 0.67 0.84 0.14 0.00 0.95 0.66 0.19 0.78 0.28 0.46 0.18 0.78 0.75 0.45 0.11 0.76 0.76 0.08 0.95 0.82 0.92 0.82 0.91 0.94 0.22 0.81 0.18 0.27 0.65 0.13 0.91 0.63 0.27 0.14 0.48 0.87 0.03 0.97 0.01 0.61 0.29 ]
[0.76 0.40 0.71 0.10 0.97 0.47 0.64 0.53 0.25 0.67 1.00 0.51 0.38 0.06 0.09 0.73 0.27 0.06 0.62 0.43 0.29 0.32 0.35 0.30 0.70 0.19 0.64 0.61 0.43 0.41 0.98 0.74 0.66 0.20 0.86 0.65 0.09 0.73 0.91 0.04 0.56 0.07 0.55 0.73 0.27 0.55 0.99 0.02 0.63 0.52 0.79 ]
[0.44 0.49 0.31 1.00 0.05 0.35 0.80 0.95 0.23 0.84 0.51 1.00 0.17 0.28 0.46 0.60 0.04 0.48 0.91 0.41 0.73 0.20 0.73 0.79 0.48 0.32 0.87 0.30 0.73 0.70 1.00 0.72 0.24 0.30 0.27 1.00 0.53 0.13 0.21 0.97 0.51 0.82 0.79 0.61 0.69 0.40 0.97 0.02 0.42 0.83 0.56 ]
[0.77 0.92 0.89 0.65 0.39 0.52 0.63 0.28 0.18 0.14 0.38 0.17 1.00 0.04 0.02 0.97 0.95 0.88 0.39 0.02 0.63 0.28 0.83 0.76 0.93 0.86 0.33 0.39 0.54 0.80 0.23 0.52 0.62 0.79 0.52 0.48 0.21 0.67 0.21 0.43 0.67 0.44 0.79 0.90 0.03 0.72 0.52 0.57 0.49 0.43 0.49 ]
[0.75 0.85 0.39 0.93 0.74 0.63 0.23 0.48 0.73 0.00 0.06 0.28 0.04 1.00 0.38 0.09 0.09 0.75 0.19 0.15 0.30 0.74 0.21 0.63 0.66 0.91 0.44 0.53 0.98 0.84 0.03 0.89 0.95 0.95 0.75 0.97 0.82 0.38 0.49 0.04 0.45 0.83 0.30 0.67 0.72 0.84 0.12 0.20 0.21 0.83 0.99 ]
[0.86 0.48 0.82 0.98 0.14 0.14 0.72 0.13 0.67 0.95 0.09 0.46 0.02 0.38 1.00 0.24 0.96 0.08 0.69 0.33 0.50 0.58 0.69 0.31 0.10 0.68 0.54 0.30 0.33 0.93 0.59 0.69 0.65 0.86 0.28 0.59 0.98 0.73 0.00 0.09 0.54 0.83 0.29 0.24 0.24 0.79 0.95 0.95 0.43 0.30 0.02 ]
[0.50 0.93 0.30 0.13 0.38 0.45 0.73 0.46 0.46 0.66 0.73 0.60 0.97 0.09 0.24 1.00 0.20 0.12 0.60 0.22 0.09 0.97 0.58 0.97 0.65 0.06 0.18 0.94 0.80 0.41 0.86 0.80 0.89 0.17 0.77 0.30 0.96 0.59 0.86 0.58 0.10 0.19 0.21 0.05 0.39 0.66 0.89 0.24 0.47 0.26 0.47 ]
[0.34 1.00 0.47 0.01 0.85 0.08 0.26 0.22 0.55 0.19 0.27 0.04 0.95 0.09 0.96 0.20 1.00 0.65 0.04 0.79 0.05 0.85 0.91 0.05 0.34 0.37 1.00 0.83 0.26 0.57 0.21 0.40 0.80 0.81 0.23 0.78 0.22 0.29 0.58 0.52 0.15 0.45 0.57 0.79 0.76 0.14 0.78 0.72 0.57 0.67 0.66 ]
[0.18 0.51 0.49 0.75 0.26 0.84 0.72 0.64 0.23 0.78 0.06 0.48 0.88 0.75 0.08 0.12 0.65 1.00 0.53 0.23 0.39 0.06 0.86 0.30 0.19 0.88 0.04 0.09 0.99 0.39 0.16 0.13 0.26 0.18 0.01 0.06 0.80 0.92 0.08 0.35 0.72 0.16 0.89 0.95 0.50 0.41 0.64 0.67 0.96 0.58 0.19 ]
[0.44 0.63 0.90 0.37 0.47 0.10 0.89 0.35 0.58 0.28 0.62 0.91 0.39 0.19 0.69 0.60 0.04 0.53 1.00 0.44 0.72 0.51 0.24 0.34 0.15 0.15 0.13 0.79 0.36 0.39 0.00 0.24 0.21 0.03 0.24 0.34 0.20 0.17 0.05 0.32 0.20 0.71 0.23 0.55 0.28 0.48 0.66 0.58 0.50 0.91 0.74 ]
[0.52 0.68 0.71 0.95 0.33 0.14 0.65 0.85 0.28 0.46 0.43 0.41 0.02 0.15 0.33 0.22 0.79 0.23 0.44 1.00 0.11 0.52 0.95 0.06 0.82 0.44 0.85 0.53 0.18 0.36 0.80 0.08 0.36 0.48 0.91 0.87 0.68 0.91 0.91 0.81 0.67 0.01 0.05 0.28 0.27 0.27 0.09 0.00 0.10 0.93 0.68 ]
[0.20 0.98 0.20 0.02 0.88 0.54 0.19 0.68 0.38 0.18 0.29 0.73 0.63 0.30 0.50 0.09 0.05 0.39 0.72 0.11 1.00 0.96 0.34 0.73 0.20 0.81 0.84 0.73 0.82 0.35 0.38 0.83 0.01 0.97 0.62 0.91 0.00 0.09 0.20 0.41 0.84 0.58 0.23 0.40 0.06 0.93 0.37 0.96 0.40 0.98 0.33 ]
[0.68 0.58 0.51 0.46 0.33 0.57 0.19 0.49 0.80 0.78 0.32 0.20 0.28 0.74 0.58 0.97 0.85 0.06 0.51 0.52 0.96 1.00 0.46 0.40 0.80 0.36 0.54 0.54 0.53 0.02 0.19 0.17 0.09 0.07 0.22 0.91 0.59 0.92 0.47 0.80 0.41 0.15 0.96 0.03 0.58 0.38 0.81 0.22 0.52 0.66 0.58 ]
[0.23 0.01 0.97 0.41 0.53 0.41 0.42 0.88 0.99 0.75 0.35 0.73 0.83 0.21 0.69 0.58 0.91 0.86 0.24 0.95 0.34 0.46 1.00 0.22 0.50 0.31 0.92 0.86 0.68 0.13 0.84 0.38 0.11 0.28 0.67 0.28 0.92 0.17 0.13 0.06 0.35 0.83 0.61 0.37 0.28 0.55 0.00 0.20 0.71 0.14 0.19 ]
[0.43 0.75 0.47 0.97 0.95 0.99 0.30 0.87 0.80 0.45 0.30 0.79 0.76 0.63 0.31 0.97 0.05 0.30 0.34 0.06 0.73 0.40 0.22 1.00 0.35 0.45 0.96 0.08 0.15 0.24 0.09 0.49 0.33 0.23 0.25 0.20 0.00 0.49 0.68 0.33 0.82 0.70 0.63 0.74 0.49 0.22 0.90 0.78 0.31 0.92 0.15 ]
[0.03 1.00 0.44 0.07 0.66 0.49 0.47 0.22 0.39 0.11 0.70 0.48 0.93 0.66 0.10 0.65 0.34 0.19 0.15 0.82 0.20 0.80 0.50 0.35 1.00 0.33 0.91 0.59 1.00 0.80 0.70 0.93 0.16 0.87 0.67 0.13 0.56 0.69 0.81 0.08 0.01 0.50 0.91 0.41 0.34 0.52 0.06 0.51 0.61 0.11 1.00 ]
[0.33 0.54 0.85 0.59 0.95 0.54 0.41 0.00 0.97 0.76 0.19 0.32 0.86 0.91 0.68 0.06 0.37 0.88 0.15 0.44 0.81 0.36 0.31 0.45 0.33 1.00 0.08 0.64 0.01 0.87 0.37 0.40 0.79 0.17 0.43 0.67 0.48 0.02 0.98 0.06 0.53 0.01 0.12 0.03 0.89 0.30 0.68 0.08 0.58 0.65 0.08 ]
[0.35 0.47 0.57 0.66 0.28 0.79 0.36 0.87 0.96 0.76 0.64 0.87 0.33 0.44 0.54 0.18 1.00 0.04 0.13 0.85 0.84 0.54 0.92 0.96 0.91 0.08 1.00 0.22 0.13 0.63 0.52 0.31 0.82 0.04 0.40 0.07 0.95 0.29 0.18 0.08 0.20 0.04 0.34 0.91 0.63 0.49 0.59 0.09 0.26 0.87 0.78 ]
[0.03 0.44 0.75 0.88 0.98 0.60 0.13 0.22 0.89 0.08 0.61 0.30 0.39 0.53 0.30 0.94 0.83 0.09 0.79 0.53 0.73 0.54 0.86 0.08 0.59 0.64 0.22 1.00 0.08 0.96 0.30 0.43 0.09 0.98 0.51 0.23 0.09 0.86 0.52 0.10 0.29 0.78 0.75 0.76 0.90 0.91 0.03 0.63 0.54 0.63 0.99 ]
[0.39 0.30 0.35 0.91 0.60 0.06 0.87 0.16 0.72 0.95 0.43 0.73 0.54 0.98 0.33 0.80 0.26 0.99 0.36 0.18 0.82 0.53 0.68 0.15 1.00 0.01 0.13 0.08 1.00 0.67 0.81 0.10 0.33 0.34 0.75 0.30 0.47 0.78 0.13 0.39 0.50 0.66 0.33 0.90 0.61 0.83 0.96 0.90 0.12 0.70 0.29 ]
