D = 4;
n = [ 4 4 4 4 ];
N = 51;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.02 0.74 0.71 0.52 0.87 0.49 0.01 0.95 0.79 0.64 0.43 0.60 0.70 0.01 0.92 0.53 0.07 0.90 0.44 0.02 0.85 0.49 0.79 0.11 0.35 0.63 0.52 0.76 0.96 0.15 0.03 0.06 0.17 0.56 0.85 0.97 0.78 0.61 0.94 0.38 0.71 0.02 0.39 0.06 0.42 0.98 0.97 0.72 0.83 0.69 ]
[0.02 1.00 0.54 0.93 0.77 0.85 0.96 0.75 0.70 0.11 0.39 0.58 0.92 0.64 0.14 0.88 0.74 0.83 0.20 0.25 0.21 0.61 0.15 0.57 0.20 0.20 0.56 0.65 0.25 0.94 0.33 0.14 0.86 0.11 0.97 0.81 0.11 0.56 0.63 0.38 0.86 1.00 0.61 0.73 0.12 0.19 0.86 0.91 0.52 0.79 0.65 ]
[0.74 0.54 1.00 0.54 0.02 0.99 0.46 0.42 0.92 0.52 0.85 0.69 0.22 0.28 0.43 0.87 0.90 0.94 0.96 0.17 0.17 0.63 0.81 0.81 0.03 0.65 0.27 0.19 0.45 0.05 0.67 0.89 0.46 0.65 0.43 0.79 0.07 0.84 0.47 0.25 0.39 0.16 0.25 0.33 0.47 0.41 0.79 0.93 0.71 0.73 0.54 ]
[0.71 0.93 0.54 1.00 0.27 0.41 0.32 0.27 0.17 0.39 0.44 0.01 0.16 0.23 0.34 0.51 0.45 0.80 0.80 0.59 0.19 0.88 0.77 0.41 0.63 0.33 0.82 0.06 0.23 0.20 0.93 0.38 0.55 0.04 0.44 0.24 0.78 0.80 0.82 0.17 0.56 0.46 0.01 0.91 0.80 0.95 0.60 0.21 0.64 0.27 0.17 ]
[0.52 0.77 0.02 0.27 1.00 0.37 0.40 0.34 0.43 0.29 0.38 0.63 0.99 0.60 0.57 0.53 0.64 0.13 0.79 0.19 0.19 0.77 0.64 0.73 0.46 0.53 0.04 0.80 0.63 0.35 0.00 0.66 0.54 0.30 0.03 0.44 0.68 0.69 0.10 0.68 0.33 0.63 0.81 0.01 0.27 0.20 0.02 0.39 0.14 0.63 0.43 ]
[0.87 0.85 0.99 0.41 0.37 1.00 0.89 0.68 0.67 0.88 0.09 0.32 0.09 0.82 0.09 0.62 0.08 0.24 0.67 0.90 0.42 0.30 0.42 0.56 0.34 0.10 0.86 0.31 0.49 0.97 0.99 0.10 0.45 0.86 0.09 0.25 0.15 0.26 0.59 0.09 0.02 0.51 0.14 0.53 0.07 0.69 0.71 0.91 0.53 0.55 0.60 ]
[0.49 0.96 0.46 0.32 0.40 0.89 1.00 0.78 0.44 0.82 0.46 0.87 0.99 0.30 0.25 0.14 0.36 0.48 0.31 0.44 0.67 0.44 0.79 0.76 0.44 0.71 0.97 0.44 0.50 0.74 0.91 0.70 0.90 0.03 0.44 0.16 0.91 0.21 0.74 0.91 0.47 0.41 0.25 0.21 0.01 0.97 0.20 0.89 0.41 0.32 0.01 ]
[0.01 0.75 0.42 0.27 0.34 0.68 0.78 1.00 0.73 0.61 0.46 0.89 0.82 0.45 0.21 0.93 0.54 0.08 0.01 0.50 0.31 0.16 0.98 0.52 0.71 0.52 0.55 0.76 0.71 0.98 0.71 0.43 0.90 0.52 0.17 0.31 0.25 0.53 0.06 0.12 0.81 0.79 0.01 0.48 0.46 0.15 0.47 0.68 0.45 0.81 0.38 ]
[0.95 0.70 0.92 0.17 0.43 0.67 0.44 0.73 1.00 0.07 0.27 0.30 0.97 0.80 0.97 0.92 0.03 0.24 0.17 0.89 0.69 0.65 0.06 0.29 0.54 0.84 0.03 0.40 0.41 0.13 0.99 0.89 0.15 0.88 0.19 0.65 0.68 0.82 0.79 0.03 0.14 0.03 0.51 0.87 0.65 0.44 0.99 0.70 0.83 0.35 0.18 ]
[0.79 0.11 0.52 0.39 0.29 0.88 0.82 0.61 0.07 1.00 0.91 0.83 0.11 0.20 0.14 0.82 0.36 0.28 0.51 0.62 0.47 0.61 0.17 0.16 0.30 0.77 0.47 0.40 0.48 0.35 0.62 0.89 0.51 0.52 0.41 0.11 0.18 0.60 0.31 0.88 0.64 0.07 0.78 0.30 0.88 0.61 0.05 0.40 0.22 0.38 0.93 ]
