D = 2;
n = [ 1 1 ];
N = 49;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.46 0.55 0.35 0.44 0.18 0.57 0.99 0.20 0.64 0.23 0.04 0.50 0.07 0.19 0.50 0.89 0.24 0.55 0.91 0.11 0.16 0.61 0.23 0.51 0.94 0.70 0.02 0.43 0.92 0.85 0.08 0.37 0.13 0.02 0.84 0.08 0.13 0.10 0.96 0.13 0.51 0.69 0.40 0.97 0.27 0.51 0.96 0.30 ]
[0.46 1.00 0.11 0.39 0.62 0.52 0.69 0.11 0.70 0.58 0.10 0.02 0.80 0.41 0.35 0.73 0.91 0.63 0.02 0.82 0.25 0.85 0.31 0.96 0.54 0.14 0.80 0.87 0.78 0.66 0.64 0.50 0.75 0.94 0.51 0.59 0.45 0.94 0.46 0.41 0.41 0.03 0.82 0.43 0.12 0.90 0.79 0.43 0.08 ]
[0.55 0.11 1.00 0.13 0.25 0.79 0.28 0.88 0.64 0.99 0.86 0.66 0.61 0.17 0.66 0.26 0.56 0.91 0.42 0.54 0.62 0.09 0.87 0.84 0.05 0.49 0.29 0.12 0.01 0.81 0.24 0.66 0.52 0.03 0.76 0.94 0.41 0.73 0.67 0.63 0.95 0.08 0.73 0.44 0.81 0.29 0.54 0.15 0.36 ]
[0.35 0.39 0.13 1.00 0.39 0.25 0.90 0.41 0.51 0.94 0.99 0.54 0.95 0.31 0.60 0.98 0.23 0.88 0.03 0.73 0.70 0.12 0.26 0.93 0.34 0.82 0.80 0.20 0.26 0.99 0.49 0.53 0.02 0.12 0.33 0.09 0.97 0.70 0.55 0.73 0.27 0.25 0.46 0.18 0.13 0.21 0.62 0.31 0.96 ]
[0.44 0.62 0.25 0.39 1.00 0.85 0.41 0.90 0.37 0.35 0.26 0.20 0.25 0.91 0.04 0.14 0.20 0.76 0.66 0.44 0.54 0.65 0.33 0.91 0.06 0.99 0.65 0.85 0.77 0.71 0.99 0.06 0.07 0.52 0.38 0.99 0.57 0.82 0.02 0.85 0.63 0.41 0.14 0.29 0.93 0.40 0.25 0.86 0.25 ]
[0.18 0.52 0.79 0.25 0.85 1.00 0.07 0.89 0.67 0.16 0.30 0.72 0.14 0.40 0.29 0.32 0.03 0.95 0.93 0.53 0.88 0.54 0.55 0.09 0.39 0.97 0.07 0.21 0.85 0.18 0.99 0.29 0.59 0.50 0.62 0.48 0.43 0.32 0.43 0.40 0.44 0.45 0.57 0.92 0.25 0.15 0.39 0.86 0.94 ]
[0.57 0.69 0.28 0.90 0.41 0.07 1.00 0.48 0.66 0.86 0.55 0.34 0.70 0.38 0.47 0.15 0.13 0.23 0.53 0.56 0.80 0.81 0.47 0.42 0.73 0.17 0.83 0.89 0.37 0.73 0.41 0.17 0.41 0.09 0.84 0.08 0.55 0.48 0.24 0.71 0.49 0.24 0.49 0.34 0.41 0.82 0.77 0.33 0.97 ]
[0.99 0.11 0.88 0.41 0.90 0.89 0.48 1.00 0.18 0.64 0.10 0.08 0.58 0.69 0.84 0.97 0.79 0.15 0.72 0.47 0.63 0.59 0.02 0.63 0.26 0.85 0.50 0.36 0.73 0.88 0.24 0.64 0.91 0.71 0.90 0.28 0.77 0.79 0.89 0.68 0.76 0.63 0.97 0.08 0.11 0.01 0.33 0.85 0.33 ]
[0.20 0.70 0.64 0.51 0.37 0.67 0.66 0.18 1.00 0.85 0.71 0.62 0.35 0.62 0.43 0.07 0.67 0.78 0.91 0.34 0.33 0.37 0.20 0.09 0.11 0.27 1.00 0.89 0.85 0.59 0.41 0.55 0.26 0.83 0.10 0.02 0.06 0.70 0.51 0.32 0.34 0.98 0.63 0.77 0.16 0.84 0.44 0.35 0.23 ]
[0.64 0.58 0.99 0.94 0.35 0.16 0.86 0.64 0.85 1.00 1.00 0.07 0.81 0.05 0.39 0.22 0.44 0.98 0.54 0.59 0.94 0.56 0.85 0.29 0.98 0.78 0.53 0.15 0.33 0.24 0.67 0.21 0.13 0.81 0.12 0.99 0.65 0.05 0.12 0.24 0.53 0.89 0.71 0.58 0.77 0.39 0.48 0.27 0.56 ]
