D = 4;
n = [ 2 2 2 2 ];
N = 25;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 4 ];
m = [
[1.00 0.08 0.90 0.42 0.18 0.48 0.00 0.31 0.77 0.90 0.89 0.97 0.63 0.17 0.65 0.58 0.56 0.70 0.59 0.15 0.69 0.48 0.19 0.56 0.48 ]
[0.08 1.00 0.84 0.63 0.40 0.17 0.81 0.75 0.33 0.09 0.89 0.43 0.45 0.12 0.10 0.05 0.42 0.49 0.98 0.95 0.64 0.85 0.99 0.27 0.01 ]
[0.90 0.84 1.00 0.10 0.44 0.70 0.49 0.37 0.99 0.42 0.97 0.79 0.51 0.11 0.95 0.97 0.93 0.35 0.71 0.26 0.33 0.33 0.83 0.86 0.59 ]
[0.42 0.63 0.10 1.00 0.30 0.01 0.06 0.97 0.24 0.46 0.02 0.69 0.09 0.28 0.20 0.60 0.09 0.93 0.34 0.90 0.30 0.11 0.39 0.31 0.34 ]
[0.18 0.40 0.44 0.30 1.00 0.33 0.93 0.12 0.46 0.34 0.06 0.76 0.87 0.82 0.41 0.69 0.69 0.34 0.88 0.83 0.83 0.70 0.11 0.52 0.87 ]
[0.48 0.17 0.70 0.01 0.33 1.00 0.71 0.28 0.65 0.44 0.58 0.76 0.15 0.48 0.45 0.00 0.61 0.23 0.46 0.46 0.82 0.34 0.95 0.68 0.45 ]
[0.00 0.81 0.49 0.06 0.93 0.71 1.00 0.56 0.80 0.36 0.54 0.31 0.00 0.63 0.45 0.75 0.35 0.60 0.94 0.88 0.32 0.75 0.66 0.67 0.70 ]
[0.31 0.75 0.37 0.97 0.12 0.28 0.56 1.00 0.40 0.81 0.32 0.54 0.78 0.91 0.31 0.56 0.88 0.21 0.35 0.32 0.77 0.21 0.71 0.90 0.74 ]
[0.77 0.33 0.99 0.24 0.46 0.65 0.80 0.40 1.00 0.95 0.58 0.36 0.66 0.39 0.21 0.06 0.91 0.86 0.19 0.11 0.92 0.80 0.72 0.95 0.37 ]
[0.90 0.09 0.42 0.46 0.34 0.44 0.36 0.81 0.95 1.00 0.98 0.19 0.49 0.13 0.27 0.39 0.86 0.41 0.87 0.57 0.40 0.71 0.04 0.23 0.41 ]
[0.89 0.89 0.97 0.02 0.06 0.58 0.54 0.32 0.58 0.98 1.00 0.14 0.39 0.40 0.13 0.72 0.11 0.94 0.91 0.81 1.00 0.63 0.19 0.41 0.35 ]
[0.97 0.43 0.79 0.69 0.76 0.76 0.31 0.54 0.36 0.19 0.14 1.00 0.95 0.12 0.44 0.31 0.67 0.34 0.17 0.34 0.99 0.73 0.87 0.05 0.89 ]
[0.63 0.45 0.51 0.09 0.87 0.15 0.00 0.78 0.66 0.49 0.39 0.95 1.00 0.89 0.91 0.88 0.16 0.20 0.14 0.72 0.94 0.60 0.14 0.21 0.80 ]
[0.17 0.12 0.11 0.28 0.82 0.48 0.63 0.91 0.39 0.13 0.40 0.12 0.89 1.00 0.40 0.04 0.76 0.36 0.40 0.77 0.06 0.46 0.27 0.30 0.68 ]
[0.65 0.10 0.95 0.20 0.41 0.45 0.45 0.31 0.21 0.27 0.13 0.44 0.91 0.40 1.00 0.06 0.19 0.65 0.21 0.91 0.16 0.26 0.17 0.86 0.40 ]
[0.58 0.05 0.97 0.60 0.69 0.00 0.75 0.56 0.06 0.39 0.72 0.31 0.88 0.04 0.06 1.00 0.83 0.18 0.32 0.24 0.34 0.92 0.57 0.12 0.27 ]
[0.56 0.42 0.93 0.09 0.69 0.61 0.35 0.88 0.91 0.86 0.11 0.67 0.16 0.76 0.19 0.83 1.00 0.16 0.19 0.01 0.82 0.31 0.03 0.23 0.91 ]
[0.70 0.49 0.35 0.93 0.34 0.23 0.60 0.21 0.86 0.41 0.94 0.34 0.20 0.36 0.65 0.18 0.16 1.00 0.66 0.70 0.49 0.76 0.18 0.41 0.44 ]
[0.59 0.98 0.71 0.34 0.88 0.46 0.94 0.35 0.19 0.87 0.91 0.17 0.14 0.40 0.21 0.32 0.19 0.66 1.00 0.91 0.12 0.39 0.40 0.14 0.03 ]
[0.15 0.95 0.26 0.90 0.83 0.46 0.88 0.32 0.11 0.57 0.81 0.34 0.72 0.77 0.91 0.24 0.01 0.70 0.91 1.00 0.60 0.20 0.67 0.62 0.91 ]
[0.69 0.64 0.33 0.30 0.83 0.82 0.32 0.77 0.92 0.40 1.00 0.99 0.94 0.06 0.16 0.34 0.82 0.49 0.12 0.60 1.00 0.87 0.87 0.46 0.04 ]
[0.48 0.85 0.33 0.11 0.70 0.34 0.75 0.21 0.80 0.71 0.63 0.73 0.60 0.46 0.26 0.92 0.31 0.76 0.39 0.20 0.87 1.00 0.91 0.34 0.49 ]
[0.19 0.99 0.83 0.39 0.11 0.95 0.66 0.71 0.72 0.04 0.19 0.87 0.14 0.27 0.17 0.57 0.03 0.18 0.40 0.67 0.87 0.91 1.00 0.52 0.70 ]
[0.56 0.27 0.86 0.31 0.52 0.68 0.67 0.90 0.95 0.23 0.41 0.05 0.21 0.30 0.86 0.12 0.23 0.41 0.14 0.62 0.46 0.34 0.52 1.00 0.83 ]
[0.48 0.01 0.59 0.34 0.87 0.45 0.70 0.74 0.37 0.41 0.35 0.89 0.80 0.68 0.40 0.27 0.91 0.44 0.03 0.91 0.04 0.49 0.70 0.83 1.00 ]
];
