D = 2;
n = [ 3 3 ];
N = 54;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.19 0.09 0.10 0.50 0.75 0.04 0.49 0.34 0.39 0.56 0.46 0.85 0.48 1.00 0.04 0.02 0.23 0.72 0.44 0.31 0.63 0.04 0.42 0.04 0.13 0.97 0.40 0.03 0.56 0.34 0.00 0.03 0.69 0.55 0.87 0.04 0.05 0.20 0.83 0.16 0.59 0.65 0.42 0.89 0.18 0.63 0.08 0.65 0.10 0.19 0.11 0.45 0.79 ]
[0.19 1.00 0.71 0.17 0.68 0.54 0.72 0.97 0.08 0.31 0.79 1.00 0.55 0.19 0.92 0.47 0.43 0.39 0.47 0.82 0.40 0.16 0.84 0.38 0.66 0.72 0.57 0.32 0.76 0.89 0.80 0.51 0.41 0.09 0.45 0.61 0.70 0.38 0.16 0.28 0.74 0.74 0.71 0.40 0.73 0.18 0.20 0.45 0.88 0.50 0.86 0.41 0.09 0.35 ]
[0.09 0.71 1.00 0.87 0.72 0.34 0.12 0.24 0.99 0.53 0.44 0.88 0.74 0.81 0.39 0.10 0.55 0.77 0.49 0.22 0.76 0.93 0.92 0.21 0.11 0.62 0.04 0.92 0.39 0.96 0.87 0.94 0.45 0.44 0.30 0.40 0.78 0.88 0.26 0.19 0.66 0.05 0.75 0.98 0.25 0.91 0.30 0.57 0.43 0.78 0.75 0.86 0.65 0.89 ]
[0.10 0.17 0.87 1.00 0.40 0.14 0.26 0.02 0.25 0.44 0.36 0.79 0.67 0.97 0.31 0.68 0.15 0.80 0.60 0.02 0.84 0.87 0.84 0.90 0.33 0.37 0.81 0.45 0.35 0.83 0.73 0.39 0.32 0.54 0.12 0.87 0.54 0.44 0.17 0.17 0.64 0.84 0.21 1.00 0.44 0.52 0.97 0.33 0.06 0.86 0.21 0.48 0.21 0.97 ]
[0.50 0.68 0.72 0.40 1.00 0.07 0.97 0.09 0.42 0.05 0.38 0.79 0.54 0.71 0.50 0.06 0.36 0.35 0.81 0.38 0.06 0.78 0.96 0.90 0.33 0.18 0.52 0.38 0.59 0.26 0.16 0.12 0.61 0.11 0.68 0.54 0.68 0.04 0.24 0.85 0.91 0.37 0.53 0.46 0.81 0.03 0.07 0.34 0.20 0.98 0.07 0.40 0.78 0.98 ]
[0.75 0.54 0.34 0.14 0.07 1.00 0.59 0.90 0.20 0.89 0.32 0.83 0.25 0.50 0.34 0.24 0.58 0.17 0.54 0.14 0.79 0.50 0.43 0.10 0.90 0.89 0.38 0.69 0.56 0.02 0.79 0.01 0.92 0.57 0.30 0.43 0.80 0.09 0.12 0.27 0.40 0.30 0.85 0.42 0.67 0.77 0.11 0.73 0.71 0.14 0.47 0.23 0.57 0.01 ]
[0.04 0.72 0.12 0.26 0.97 0.59 1.00 0.93 0.54 0.04 0.02 0.07 0.35 0.68 0.15 0.08 0.61 0.68 0.01 0.17 0.20 0.16 0.36 0.69 0.45 0.13 0.22 0.53 0.22 0.62 0.37 0.12 0.63 0.78 0.54 0.87 0.40 0.87 0.10 0.03 0.58 0.61 0.83 0.69 0.67 0.08 0.40 0.48 0.73 0.15 0.03 0.86 0.64 0.17 ]
[0.49 0.97 0.24 0.02 0.09 0.90 0.93 1.00 0.62 0.83 0.06 0.77 0.42 0.06 0.88 0.05 0.81 0.86 0.50 0.75 0.94 0.80 0.85 0.49 0.36 0.72 0.64 0.43 0.66 0.16 0.48 0.59 0.53 0.98 0.80 0.28 0.91 0.81 0.51 0.44 0.14 0.35 0.28 0.18 0.66 0.53 0.97 0.40 0.17 0.97 0.25 0.00 0.97 0.01 ]
[0.34 0.08 0.99 0.25 0.42 0.20 0.54 0.62 1.00 0.58 0.35 0.26 0.03 0.18 0.79 0.29 0.24 0.83 0.56 0.34 0.23 0.42 0.00 0.39 0.46 0.83 0.35 0.19 0.56 0.88 0.56 0.68 0.40 0.65 0.82 0.39 0.73 0.07 0.84 0.65 0.15 0.02 0.45 0.24 0.13 0.71 0.36 0.95 0.31 0.68 0.68 0.83 0.11 0.82 ]
[0.39 0.31 0.53 0.44 0.05 0.89 0.04 0.83 0.58 1.00 0.42 0.12 0.68 0.33 0.44 0.50 0.66 0.20 0.80 0.63 0.94 0.57 0.07 0.37 0.13 0.02 0.34 0.23 0.90 0.77 0.27 0.55 0.56 0.66 0.12 0.18 0.93 0.52 0.08 0.89 0.96 0.58 0.84 0.10 0.88 0.91 0.54 0.18 0.28 0.48 0.15 0.06 0.17 0.28 ]
