D = 2;
n = [ 3 3 ];
N = 25;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.76 0.02 0.72 0.05 0.44 0.79 0.40 0.06 0.74 0.15 0.34 0.01 0.83 0.06 0.19 0.40 0.11 0.92 0.26 0.43 0.69 0.28 0.25 0.95 ]
[0.76 1.00 0.19 0.20 0.47 0.82 0.95 0.04 0.41 0.70 0.32 0.84 0.70 0.53 0.98 0.14 0.69 0.42 0.23 0.76 0.02 0.95 0.92 0.93 0.78 ]
[0.02 0.19 1.00 0.50 0.56 0.64 0.54 0.53 0.45 0.54 0.31 0.27 0.03 0.27 0.03 0.38 0.93 1.00 0.51 0.72 0.13 0.77 0.32 0.24 0.96 ]
[0.72 0.20 0.50 1.00 0.02 0.76 0.14 0.79 0.45 0.96 0.42 0.76 0.43 0.91 0.91 0.97 0.51 0.12 0.44 0.46 0.41 0.25 0.11 0.14 0.83 ]
[0.05 0.47 0.56 0.02 1.00 0.81 0.38 0.31 0.41 0.60 0.06 0.83 0.67 0.95 0.16 0.97 0.87 0.16 0.25 0.17 0.90 0.87 0.42 0.28 0.54 ]
[0.44 0.82 0.64 0.76 0.81 1.00 0.94 0.44 0.66 0.92 0.39 0.03 0.72 0.68 0.28 0.36 0.56 0.04 0.62 0.69 0.86 0.41 0.31 0.39 0.50 ]
[0.79 0.95 0.54 0.14 0.38 0.94 1.00 0.80 0.82 0.25 0.97 0.08 0.89 0.05 0.00 0.89 0.89 0.25 0.38 0.86 0.17 0.06 0.29 0.74 0.66 ]
[0.40 0.04 0.53 0.79 0.31 0.44 0.80 1.00 0.30 0.59 0.10 0.99 0.12 0.23 0.41 0.38 0.06 0.15 0.83 0.47 0.01 0.60 0.34 0.51 0.81 ]
[0.06 0.41 0.45 0.45 0.41 0.66 0.82 0.30 1.00 0.48 0.17 0.35 0.46 0.04 0.39 0.81 0.97 0.99 0.48 0.63 0.06 0.19 0.74 0.75 0.18 ]
[0.74 0.70 0.54 0.96 0.60 0.92 0.25 0.59 0.48 1.00 0.76 0.08 0.79 0.43 0.27 0.81 0.33 0.94 0.06 0.02 0.21 0.60 0.45 0.98 0.21 ]
[0.15 0.32 0.31 0.42 0.06 0.39 0.97 0.10 0.17 0.76 1.00 0.42 0.51 0.37 0.83 0.65 0.65 0.73 0.47 0.66 0.30 0.21 0.28 0.93 0.82 ]
[0.34 0.84 0.27 0.76 0.83 0.03 0.08 0.99 0.35 0.08 0.42 1.00 0.10 0.35 0.32 0.14 0.96 0.21 0.98 0.62 0.40 0.35 0.48 0.03 0.77 ]
[0.01 0.70 0.03 0.43 0.67 0.72 0.89 0.12 0.46 0.79 0.51 0.10 1.00 0.19 0.79 0.18 0.28 0.69 0.76 0.65 0.89 0.39 0.39 0.02 0.92 ]
[0.83 0.53 0.27 0.91 0.95 0.68 0.05 0.23 0.04 0.43 0.37 0.35 0.19 1.00 0.69 0.25 0.62 0.98 0.49 0.45 0.11 0.49 0.81 0.63 0.36 ]
[0.06 0.98 0.03 0.91 0.16 0.28 0.00 0.41 0.39 0.27 0.83 0.32 0.79 0.69 1.00 0.36 0.34 0.52 0.66 0.96 0.92 0.71 0.67 0.67 0.21 ]
[0.19 0.14 0.38 0.97 0.97 0.36 0.89 0.38 0.81 0.81 0.65 0.14 0.18 0.25 0.36 1.00 0.32 0.56 0.44 0.33 0.76 0.76 0.70 0.60 0.90 ]
[0.40 0.69 0.93 0.51 0.87 0.56 0.89 0.06 0.97 0.33 0.65 0.96 0.28 0.62 0.34 0.32 1.00 0.24 0.43 0.47 0.10 0.04 0.36 0.06 0.36 ]
[0.11 0.42 1.00 0.12 0.16 0.04 0.25 0.15 0.99 0.94 0.73 0.21 0.69 0.98 0.52 0.56 0.24 1.00 0.64 0.47 0.84 0.99 0.96 0.67 0.26 ]
[0.92 0.23 0.51 0.44 0.25 0.62 0.38 0.83 0.48 0.06 0.47 0.98 0.76 0.49 0.66 0.44 0.43 0.64 1.00 0.90 0.13 0.16 0.70 0.91 0.46 ]
[0.26 0.76 0.72 0.46 0.17 0.69 0.86 0.47 0.63 0.02 0.66 0.62 0.65 0.45 0.96 0.33 0.47 0.47 0.90 1.00 0.76 0.07 0.59 0.81 0.23 ]
[0.43 0.02 0.13 0.41 0.90 0.86 0.17 0.01 0.06 0.21 0.30 0.40 0.89 0.11 0.92 0.76 0.10 0.84 0.13 0.76 1.00 0.44 0.48 0.53 0.36 ]
[0.69 0.95 0.77 0.25 0.87 0.41 0.06 0.60 0.19 0.60 0.21 0.35 0.39 0.49 0.71 0.76 0.04 0.99 0.16 0.07 0.44 1.00 0.25 0.61 0.32 ]
[0.28 0.92 0.32 0.11 0.42 0.31 0.29 0.34 0.74 0.45 0.28 0.48 0.39 0.81 0.67 0.70 0.36 0.96 0.70 0.59 0.48 0.25 1.00 0.17 0.67 ]
[0.25 0.93 0.24 0.14 0.28 0.39 0.74 0.51 0.75 0.98 0.93 0.03 0.02 0.63 0.67 0.60 0.06 0.67 0.91 0.81 0.53 0.61 0.17 1.00 0.59 ]
[0.95 0.78 0.96 0.83 0.54 0.50 0.66 0.81 0.18 0.21 0.82 0.77 0.92 0.36 0.21 0.90 0.36 0.26 0.46 0.23 0.36 0.32 0.67 0.59 1.00 ]
];
