D = 4;
n = [ 5 5 5 5 ];
N = 50;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.78 0.09 0.20 0.65 0.87 0.79 0.62 0.61 0.45 0.60 0.77 0.87 0.34 0.23 0.05 0.30 0.62 0.37 0.23 0.93 0.48 0.57 0.91 0.19 0.93 0.30 0.78 0.29 0.11 0.34 0.49 0.17 0.22 0.73 0.87 0.26 0.88 0.50 0.08 0.52 0.75 0.34 0.95 0.73 0.40 0.84 0.28 0.71 0.17 ]
[0.78 1.00 0.74 0.29 0.90 0.75 0.82 0.17 0.19 0.81 0.59 0.99 0.12 0.70 1.00 0.52 0.36 0.86 0.43 0.29 0.14 0.02 0.77 0.45 0.57 0.15 0.78 0.34 0.50 0.14 0.18 0.86 0.88 0.26 0.02 0.62 0.05 0.60 0.24 0.94 0.89 0.73 0.17 0.14 0.43 0.88 0.43 0.89 0.50 0.78 ]
[0.09 0.74 1.00 0.23 0.45 0.48 0.67 0.76 0.49 0.03 0.97 0.09 0.15 0.84 0.08 0.11 0.49 0.48 0.29 0.04 0.21 0.74 0.86 0.86 0.03 0.98 0.37 0.05 0.74 0.27 0.10 0.29 0.67 0.22 0.13 0.38 0.17 0.21 0.24 0.57 0.49 0.35 0.78 0.00 0.57 0.56 0.21 0.56 0.89 0.82 ]
[0.20 0.29 0.23 1.00 0.60 0.25 0.06 0.06 0.54 0.61 0.29 0.20 0.59 0.87 0.29 0.29 0.77 0.13 0.88 0.59 0.74 0.32 0.13 0.98 0.91 0.59 0.83 0.99 0.88 0.70 0.56 0.25 0.79 0.35 0.24 0.66 0.21 0.81 0.51 0.11 0.04 0.54 0.46 0.25 0.82 0.42 0.36 0.98 0.90 0.81 ]
[0.65 0.90 0.45 0.60 1.00 0.35 0.55 0.58 0.36 0.20 0.02 0.99 0.01 0.38 0.74 0.53 0.49 0.47 0.46 0.78 0.93 0.96 0.49 0.20 0.83 0.04 0.25 0.03 0.23 0.97 0.67 0.41 0.91 0.38 0.29 0.99 0.21 0.26 0.51 0.58 0.49 0.26 0.26 0.25 0.39 0.19 0.45 0.06 0.45 0.29 ]
[0.87 0.75 0.48 0.25 0.35 1.00 0.72 0.87 0.87 0.35 0.51 0.12 0.39 0.19 0.72 0.45 0.64 0.07 0.89 0.90 0.95 0.82 0.98 0.51 0.64 0.49 0.20 0.81 0.61 0.71 0.93 0.93 0.75 0.81 0.84 0.55 0.02 0.65 0.14 0.29 0.75 0.76 0.16 0.49 0.56 0.36 0.91 0.24 0.61 0.99 ]
[0.79 0.82 0.67 0.06 0.55 0.72 1.00 0.32 0.45 0.04 0.25 0.92 0.38 0.84 0.81 0.68 0.28 0.17 0.08 0.86 0.02 0.85 0.62 0.05 0.68 0.36 0.33 0.78 0.54 0.63 0.73 0.06 0.58 0.24 0.67 0.86 0.79 0.38 0.20 0.58 0.66 0.65 0.98 0.66 0.05 0.75 0.45 0.51 0.44 1.00 ]
[0.62 0.17 0.76 0.06 0.58 0.87 0.32 1.00 0.46 0.86 0.49 0.04 0.15 0.34 0.73 0.39 0.66 0.87 0.21 0.95 0.17 0.76 0.37 0.85 0.32 0.32 0.63 0.38 0.68 0.46 0.41 0.50 0.45 0.65 0.22 0.54 0.44 0.64 0.40 0.93 0.77 0.43 0.38 0.59 0.91 0.96 0.19 0.79 0.91 0.43 ]
[0.61 0.19 0.49 0.54 0.36 0.87 0.45 0.46 1.00 0.98 0.39 0.01 0.81 0.44 0.34 0.58 0.26 0.05 0.08 0.31 0.75 0.19 0.29 0.48 0.21 0.88 0.70 0.41 0.29 0.37 0.20 0.08 0.07 0.24 0.98 0.37 0.99 0.42 0.30 0.90 0.94 0.87 0.04 0.62 0.43 0.97 0.08 0.45 0.42 0.13 ]
[0.45 0.81 0.03 0.61 0.20 0.35 0.04 0.86 0.98 1.00 0.24 0.20 0.94 0.94 0.92 0.35 0.52 0.38 0.38 0.16 0.63 0.22 0.06 0.85 0.13 0.57 0.96 0.34 0.81 0.19 0.48 0.82 0.32 0.63 0.86 0.53 0.51 0.60 0.27 0.75 0.02 0.33 0.91 0.99 0.77 0.39 0.74 0.49 0.88 0.15 ]
[0.60 0.59 0.97 0.29 0.02 0.51 0.25 0.49 0.39 0.24 1.00 0.40 0.46 0.33 0.86 0.07 0.43 0.24 0.42 0.01 0.29 0.87 0.86 0.16 0.30 0.59 0.55 0.60 0.74 0.66 0.31 0.32 0.40 0.07 0.62 0.77 0.27 0.13 0.18 0.44 0.87 0.66 0.04 0.18 0.52 0.35 0.43 0.29 0.74 0.91 ]
[0.77 0.99 0.09 0.20 0.99 0.12 0.92 0.04 0.01 0.20 0.40 1.00 0.85 0.56 0.20 0.59 0.22 0.20 0.98 0.25 0.70 0.62 0.21 0.66 0.81 0.07 0.76 0.37 0.85 0.48 0.66 0.31 0.16 0.38 0.58 0.63 0.83 0.34 0.44 0.62 0.98 0.11 0.12 0.10 0.48 0.82 0.06 0.70 0.80 0.42 ]
[0.87 0.12 0.15 0.59 0.01 0.39 0.38 0.15 0.81 0.94 0.46 0.85 1.00 0.59 0.73 0.44 0.37 0.68 0.15 0.76 0.79 0.19 0.45 0.08 0.89 0.87 0.21 0.45 0.98 0.46 0.87 0.79 0.03 0.44 0.73 0.82 0.10 0.12 0.44 0.25 0.13 0.38 0.08 0.39 0.96 0.85 0.37 0.73 0.75 0.15 ]
[0.34 0.70 0.84 0.87 0.38 0.19 0.84 0.34 0.44 0.94 0.33 0.56 0.59 1.00 0.35 0.48 0.64 0.65 0.94 0.59 0.20 0.99 0.07 0.20 0.28 0.89 0.31 0.39 0.25 0.02 0.00 0.27 0.79 0.27 0.25 0.26 0.93 0.66 0.40 0.22 0.54 0.61 0.95 0.85 0.01 0.95 0.53 0.42 0.89 0.59 ]
[0.23 1.00 0.08 0.29 0.74 0.72 0.81 0.73 0.34 0.92 0.86 0.20 0.73 0.35 1.00 0.35 0.59 0.74 0.76 0.68 0.10 0.96 0.90 0.87 0.83 0.26 0.16 0.48 0.81 0.73 0.03 0.44 0.93 0.85 0.32 0.89 0.59 0.14 0.05 0.80 0.21 0.77 0.64 0.91 0.29 0.69 0.59 0.23 0.84 0.49 ]
[0.05 0.52 0.11 0.29 0.53 0.45 0.68 0.39 0.58 0.35 0.07 0.59 0.44 0.48 0.35 1.00 0.40 0.82 0.80 0.46 0.94 0.41 0.98 0.72 0.84 0.28 0.77 0.16 0.92 0.93 0.73 0.92 0.67 0.23 0.02 0.78 0.32 0.59 0.06 0.71 0.84 0.43 0.87 0.99 0.69 0.73 0.05 0.30 0.29 0.17 ]
[0.30 0.36 0.49 0.77 0.49 0.64 0.28 0.66 0.26 0.52 0.43 0.22 0.37 0.64 0.59 0.40 1.00 0.80 0.04 0.10 0.25 0.24 0.91 0.14 0.17 0.93 0.82 0.32 0.95 0.29 0.54 0.65 0.87 0.27 0.45 0.23 0.47 0.77 0.99 0.31 0.07 0.74 0.12 0.63 0.83 0.32 0.94 0.37 0.94 0.99 ]
[0.62 0.86 0.48 0.13 0.47 0.07 0.17 0.87 0.05 0.38 0.24 0.20 0.68 0.65 0.74 0.82 0.80 1.00 0.84 0.56 0.01 0.80 0.78 0.76 0.75 0.28 0.78 0.94 0.42 0.23 0.22 0.35 0.28 1.00 0.71 0.94 0.36 0.26 0.77 0.99 0.21 0.51 0.69 0.41 0.90 0.79 0.94 0.63 0.11 0.40 ]
[0.37 0.43 0.29 0.88 0.46 0.89 0.08 0.21 0.08 0.38 0.42 0.98 0.15 0.94 0.76 0.80 0.04 0.84 1.00 0.48 0.92 0.81 0.39 0.18 0.15 0.14 0.13 0.10 0.46 0.25 0.28 0.47 0.06 0.11 0.96 0.18 0.60 0.01 0.00 0.29 0.20 0.39 0.25 0.44 0.94 0.91 0.57 0.98 0.45 0.53 ]
[0.23 0.29 0.04 0.59 0.78 0.90 0.86 0.95 0.31 0.16 0.01 0.25 0.76 0.59 0.68 0.46 0.10 0.56 0.48 1.00 0.88 0.34 0.70 0.35 0.92 0.30 0.29 0.24 0.46 0.56 0.87 0.92 0.69 0.41 0.30 0.69 0.56 0.63 0.31 0.02 0.78 0.13 0.44 0.90 0.67 0.82 0.49 0.54 0.41 0.82 ]
[0.93 0.14 0.21 0.74 0.93 0.95 0.02 0.17 0.75 0.63 0.29 0.70 0.79 0.20 0.10 0.94 0.25 0.01 0.92 0.88 1.00 0.58 0.50 0.62 0.07 0.85 0.64 0.25 0.85 0.18 0.19 0.03 0.51 0.75 0.78 0.41 0.12 0.09 0.66 0.55 0.95 1.00 0.67 0.14 0.28 0.36 0.19 0.63 0.52 0.45 ]
[0.48 0.02 0.74 0.32 0.96 0.82 0.85 0.76 0.19 0.22 0.87 0.62 0.19 0.99 0.96 0.41 0.24 0.80 0.81 0.34 0.58 1.00 0.16 0.71 0.19 0.76 0.88 0.09 0.94 0.11 0.98 0.45 0.91 0.35 0.62 0.49 0.96 0.07 0.38 0.01 0.32 0.59 0.17 0.62 0.34 0.25 0.54 0.46 0.67 0.69 ]
[0.57 0.77 0.86 0.13 0.49 0.98 0.62 0.37 0.29 0.06 0.86 0.21 0.45 0.07 0.90 0.98 0.91 0.78 0.39 0.70 0.50 0.16 1.00 0.56 0.97 0.85 0.03 0.56 0.60 0.80 0.46 0.49 0.92 0.13 0.89 0.36 0.04 0.20 0.99 0.92 0.16 0.87 0.21 0.84 0.88 0.27 0.06 0.20 0.20 0.19 ]
