D = 4;
n = [ 5 5 5 5 ];
N = 71;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.47 0.52 0.36 0.36 0.04 0.30 0.52 0.94 0.58 0.78 0.86 0.63 0.41 0.95 0.47 0.96 0.77 0.71 0.76 0.63 0.63 0.05 0.12 0.97 0.24 0.43 0.54 0.41 0.39 0.14 0.96 0.85 0.23 0.71 0.69 0.67 0.99 0.19 0.36 0.18 0.07 0.12 0.23 0.23 0.80 0.80 0.75 0.90 0.90 0.11 0.87 0.77 0.85 0.31 0.28 0.98 0.89 0.11 0.77 0.02 0.33 0.81 0.93 0.50 0.92 0.30 0.71 0.64 0.72 0.01 ]
[0.47 1.00 0.98 0.25 0.72 0.91 0.01 0.49 0.82 0.32 0.84 0.47 0.51 0.13 0.12 0.38 0.60 0.89 0.59 0.92 0.21 0.95 0.06 0.73 0.24 0.11 0.42 0.40 1.00 0.21 0.28 0.84 0.46 0.78 0.45 0.76 0.89 0.23 0.82 0.20 0.13 0.71 0.77 0.41 0.66 0.61 0.67 0.95 0.57 0.47 0.07 0.25 0.95 0.63 0.87 0.07 0.82 0.60 0.64 0.73 0.42 0.67 0.02 0.43 0.93 0.79 0.00 0.60 0.91 0.54 0.76 ]
[0.52 0.98 1.00 0.32 0.71 0.67 0.08 0.87 0.78 0.69 1.00 0.90 0.20 0.85 0.10 0.66 0.65 0.30 0.12 0.86 0.09 0.10 0.80 0.94 0.96 0.86 0.01 0.99 0.46 0.25 0.85 0.56 0.03 0.92 0.90 0.19 0.93 0.30 0.41 0.44 0.42 0.26 0.66 0.77 0.38 0.94 0.34 0.28 0.03 0.10 0.69 0.15 0.34 0.99 0.03 0.34 0.38 0.79 0.13 0.44 0.28 0.59 0.56 0.17 0.49 0.80 0.48 0.44 0.02 0.31 0.49 ]
[0.36 0.25 0.32 1.00 0.74 0.02 0.86 0.16 0.77 0.23 0.37 0.55 0.14 0.46 0.90 0.85 0.48 0.95 0.74 0.01 0.77 0.79 0.13 0.16 0.44 0.37 0.75 0.63 0.26 0.36 0.49 0.56 0.52 0.94 0.74 0.63 0.07 0.24 0.58 0.93 0.73 0.55 0.79 0.30 0.73 0.26 0.11 0.02 0.65 0.67 0.30 0.41 0.68 0.62 0.45 0.93 0.54 0.48 0.19 0.88 0.21 0.09 0.99 0.37 0.38 0.06 0.73 0.84 0.30 0.70 0.11 ]
[0.36 0.72 0.71 0.74 1.00 0.10 0.89 0.66 0.12 0.01 0.36 0.36 0.87 0.46 0.04 0.37 0.30 0.30 0.06 0.25 0.62 0.21 0.87 0.15 0.94 0.73 0.12 0.85 0.99 0.10 0.18 0.97 0.44 0.82 0.92 0.41 0.24 0.47 0.69 0.48 0.33 0.45 0.19 0.00 0.74 0.20 0.18 0.59 0.54 0.26 0.35 0.19 0.21 0.29 0.01 0.43 0.62 0.79 0.54 0.45 0.98 0.35 0.81 0.34 0.92 0.81 0.22 0.19 0.83 0.62 0.10 ]
[0.04 0.91 0.67 0.02 0.10 1.00 0.62 0.33 0.85 0.86 0.47 0.70 0.34 1.00 0.42 0.75 0.07 0.89 0.11 0.49 0.83 0.54 0.79 0.91 0.29 0.34 0.03 0.34 0.61 0.02 0.84 0.25 0.10 0.59 0.14 0.15 0.49 0.32 0.62 0.06 0.36 0.74 0.46 0.51 0.78 0.93 0.48 0.50 0.19 0.77 0.43 0.33 0.67 0.24 0.38 0.89 0.08 0.51 0.77 0.26 0.82 0.85 0.98 0.62 0.25 0.80 0.60 0.09 0.70 0.09 0.12 ]
[0.30 0.01 0.08 0.86 0.89 0.62 1.00 0.84 0.32 0.97 0.96 0.53 0.44 0.92 0.69 0.95 0.87 0.22 0.17 0.13 0.01 0.46 0.46 0.11 0.15 0.17 0.78 0.26 0.61 0.21 0.33 0.28 0.31 0.08 0.52 0.84 0.50 0.37 0.10 0.81 0.77 0.72 0.04 0.93 0.82 0.80 0.02 0.25 0.50 0.78 0.08 0.70 0.70 0.06 0.19 0.79 0.72 0.64 0.65 0.04 0.28 0.32 0.54 0.77 0.28 0.30 0.29 0.10 0.87 0.01 0.26 ]
[0.52 0.49 0.87 0.16 0.66 0.33 0.84 1.00 0.96 0.24 0.19 0.76 0.53 0.70 0.68 0.44 0.96 0.06 0.52 0.73 0.55 0.22 0.35 0.40 0.17 0.66 0.03 0.43 0.45 0.28 0.91 0.19 0.90 0.61 0.98 0.07 0.58 0.31 0.90 0.05 0.89 0.38 0.42 0.63 0.27 0.16 0.69 0.73 0.87 0.68 0.02 0.06 0.50 0.48 0.36 0.02 0.45 0.79 0.73 0.74 0.12 0.80 0.89 0.86 0.48 0.78 0.49 0.47 0.41 0.89 0.08 ]
[0.94 0.82 0.78 0.77 0.12 0.85 0.32 0.96 1.00 0.58 0.63 0.73 0.68 0.11 0.27 0.92 0.10 0.92 0.15 0.37 0.06 0.80 0.58 0.92 0.31 0.39 0.43 0.61 0.03 0.35 0.84 0.43 0.33 0.58 0.25 0.91 0.21 0.50 0.37 0.07 0.17 0.57 0.27 0.73 0.45 0.69 0.10 0.82 0.94 0.36 0.84 0.15 0.71 0.09 0.05 0.57 0.48 0.47 0.51 0.12 0.31 0.86 0.07 0.53 0.65 0.79 0.79 0.24 0.89 0.69 0.90 ]
[0.58 0.32 0.69 0.23 0.01 0.86 0.97 0.24 0.58 1.00 0.51 0.97 0.14 0.68 0.66 0.66 0.54 0.82 0.81 0.10 0.13 0.86 0.44 0.64 0.59 0.81 0.84 0.66 0.81 0.62 0.22 0.40 0.05 0.02 0.45 0.11 0.44 0.48 0.33 0.32 0.71 0.00 0.83 0.52 0.61 0.28 0.28 0.77 0.90 0.43 0.62 0.43 0.75 0.53 0.16 0.49 0.69 0.44 0.81 0.27 0.37 0.54 0.53 0.26 0.40 0.82 0.88 0.23 0.83 0.65 0.42 ]
