D = 6;
n = [ 5 5 5 5 5 5 ];
N = 53;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.78 0.19 0.39 0.44 0.01 0.40 0.84 0.98 0.07 0.16 0.58 0.39 0.84 0.79 0.83 0.72 0.10 0.42 0.25 0.40 0.28 0.69 0.65 0.19 0.14 0.58 0.46 0.15 0.61 0.73 0.50 0.02 0.10 0.74 0.57 0.27 0.90 0.69 0.88 0.13 0.68 0.11 0.86 0.21 0.92 0.62 0.41 0.53 0.19 0.33 0.02 0.11 ]
[0.78 1.00 0.70 0.83 0.76 0.58 0.17 0.74 0.27 0.88 0.21 0.28 0.72 0.32 0.99 0.67 0.04 0.76 0.22 0.63 0.78 0.11 0.08 0.59 0.13 0.66 0.96 0.81 0.36 0.33 0.23 0.38 0.09 0.59 0.25 0.57 0.05 0.49 0.15 1.00 0.29 0.06 0.40 0.69 0.18 0.29 0.43 0.43 0.98 0.46 0.26 0.66 0.70 ]
[0.19 0.70 1.00 0.42 0.02 0.18 0.38 0.07 0.33 0.45 0.30 0.61 0.41 0.97 0.20 0.30 0.50 0.04 0.96 0.21 0.70 0.60 0.80 0.28 0.26 0.18 0.68 0.33 0.56 0.10 0.63 0.49 0.88 0.18 0.35 0.44 0.60 0.28 0.16 0.27 0.95 0.42 0.20 0.89 0.87 0.39 0.56 0.89 0.03 0.20 0.30 0.30 0.53 ]
[0.39 0.83 0.42 1.00 0.86 0.44 0.42 0.29 0.42 0.85 0.48 0.08 0.14 0.11 0.96 0.46 0.92 0.39 0.24 0.48 0.72 0.74 0.90 0.84 0.07 0.35 0.23 0.20 0.73 0.40 0.41 0.91 0.39 1.00 0.03 0.90 0.42 0.62 0.03 0.31 0.25 0.43 0.24 0.48 0.10 0.54 0.90 0.91 0.70 0.31 0.84 0.01 0.24 ]
[0.44 0.76 0.02 0.86 1.00 0.76 0.71 0.61 0.46 0.56 0.94 0.84 0.49 0.55 0.71 0.17 0.92 0.13 0.12 0.33 0.38 0.55 0.18 0.06 0.36 0.46 0.28 0.57 0.62 0.04 0.95 0.29 0.03 0.40 0.11 0.21 0.93 0.63 0.02 0.24 0.35 0.28 0.65 0.79 0.31 0.05 0.62 0.67 0.41 0.28 0.62 0.84 0.91 ]
[0.01 0.58 0.18 0.44 0.76 1.00 0.45 0.14 0.01 0.33 0.95 0.70 0.37 0.31 0.04 0.45 0.48 0.05 0.82 0.50 0.26 0.02 0.39 0.23 0.83 0.94 0.47 0.46 0.10 0.48 0.07 0.32 0.01 0.10 0.10 0.39 0.52 0.73 0.76 0.10 0.21 0.46 0.83 0.50 0.69 1.00 0.60 0.72 0.99 0.90 0.10 0.37 0.92 ]
[0.40 0.17 0.38 0.42 0.71 0.45 1.00 0.73 0.93 0.66 0.95 0.11 0.32 0.10 0.70 0.85 0.05 0.35 0.76 0.15 0.24 0.82 0.49 0.43 0.12 0.84 0.33 0.16 0.22 0.70 0.57 0.33 0.85 0.17 0.28 0.65 0.74 0.42 0.81 0.68 0.99 0.69 0.95 0.65 0.93 0.95 0.18 0.13 0.39 0.31 0.35 0.88 0.68 ]
[0.84 0.74 0.07 0.29 0.61 0.14 0.73 1.00 0.17 0.84 0.16 0.97 0.63 0.33 0.72 0.71 0.53 0.34 0.23 0.55 0.06 0.89 0.10 0.31 0.02 0.61 0.54 0.96 0.48 0.09 0.71 0.43 0.63 0.83 0.67 0.48 0.83 0.14 0.41 0.38 1.00 0.21 0.50 0.02 0.74 0.83 0.80 0.96 0.73 0.91 0.50 0.39 0.59 ]
[0.98 0.27 0.33 0.42 0.46 0.01 0.93 0.17 1.00 0.07 0.58 0.99 0.08 0.70 0.21 0.72 0.18 0.94 0.50 0.08 0.51 0.86 0.57 0.27 0.57 0.10 0.59 0.95 0.68 0.35 0.80 0.34 0.14 0.46 0.64 0.90 0.37 0.75 0.50 0.66 0.78 0.19 0.56 0.51 0.93 0.49 0.52 0.18 0.15 0.32 0.00 0.71 0.25 ]
[0.07 0.88 0.45 0.85 0.56 0.33 0.66 0.84 0.07 1.00 0.83 0.04 0.21 0.38 0.93 0.07 0.64 0.23 0.24 0.15 0.64 0.14 0.03 0.20 0.96 0.87 0.32 0.76 0.07 0.93 0.37 0.34 0.19 0.30 0.49 0.43 0.79 0.90 0.46 0.67 0.72 0.75 0.04 0.41 0.16 0.67 0.20 0.03 0.95 0.44 0.53 0.67 0.91 ]
[0.16 0.21 0.30 0.48 0.94 0.95 0.95 0.16 0.58 0.83 1.00 0.54 0.47 0.81 0.78 0.79 0.41 0.25 0.31 0.74 0.86 0.98 0.90 0.90 0.72 0.24 0.09 0.34 0.30 0.31 0.03 0.01 0.60 0.29 0.93 0.11 0.45 0.91 0.99 0.09 0.47 0.11 0.92 0.61 0.73 0.51 0.37 0.77 0.07 0.71 0.81 0.80 0.74 ]
[0.58 0.28 0.61 0.08 0.84 0.70 0.11 0.97 0.99 0.04 0.54 1.00 0.26 0.26 0.22 0.57 0.46 0.04 0.73 0.83 0.43 0.51 0.09 0.82 0.07 0.19 0.67 0.83 0.65 0.26 0.93 0.09 0.82 0.38 0.90 0.82 0.91 0.58 0.40 0.77 0.03 0.03 0.43 0.70 0.92 0.60 0.11 0.16 0.44 0.10 0.41 0.37 0.64 ]
[0.39 0.72 0.41 0.14 0.49 0.37 0.32 0.63 0.08 0.21 0.47 0.26 1.00 0.62 0.70 0.77 0.03 0.31 0.79 0.37 0.65 0.34 0.12 1.00 0.18 0.66 0.51 0.65 0.73 0.72 0.94 0.05 0.49 0.36 0.65 0.09 0.49 0.16 0.57 0.49 0.52 0.53 0.69 0.89 0.61 0.64 0.58 0.32 0.04 0.33 0.43 0.70 0.84 ]
[0.84 0.32 0.97 0.11 0.55 0.31 0.10 0.33 0.70 0.38 0.81 0.26 0.62 1.00 0.44 0.55 0.46 0.77 0.35 0.18 0.87 0.40 0.40 0.17 0.45 0.74 0.22 0.33 0.87 0.27 0.51 0.14 0.04 0.35 0.88 0.85 0.52 0.71 0.85 0.16 0.09 0.17 0.37 0.82 0.69 0.82 0.85 0.23 0.78 0.02 0.07 0.12 0.83 ]
