D = 6;
n = [ 2 2 2 2 2 2 ];
N = 21;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 6 6 6 ];
m = [
[1.00 0.56 0.01 0.66 0.06 0.94 0.75 0.44 0.14 0.37 0.49 0.13 0.50 0.17 0.81 0.54 0.14 0.92 0.52 0.47 0.33 ]
[0.56 1.00 0.60 0.80 0.65 0.19 0.95 0.36 0.90 0.91 0.61 0.39 0.67 0.61 0.46 0.60 0.79 0.85 0.18 0.20 0.45 ]
[0.01 0.60 1.00 0.63 0.69 0.57 0.95 0.12 0.87 0.10 0.06 0.99 0.28 0.94 0.24 0.91 0.77 0.68 0.25 0.88 0.20 ]
[0.66 0.80 0.63 1.00 0.44 0.34 0.95 0.29 0.19 0.23 0.42 0.38 0.82 0.72 0.55 0.16 0.76 0.67 0.16 0.78 0.74 ]
[0.06 0.65 0.69 0.44 1.00 0.87 0.80 0.14 0.07 0.68 0.71 0.96 0.05 0.09 0.71 0.58 0.95 0.28 0.37 0.86 0.84 ]
[0.94 0.19 0.57 0.34 0.87 1.00 0.34 0.51 0.54 0.06 0.53 0.97 0.19 0.33 0.64 0.37 0.54 0.27 0.63 0.41 0.61 ]
[0.75 0.95 0.95 0.95 0.80 0.34 1.00 0.19 0.30 0.48 0.97 0.24 0.03 0.06 0.77 0.41 0.90 0.24 0.34 0.10 0.03 ]
[0.44 0.36 0.12 0.29 0.14 0.51 0.19 1.00 0.32 0.80 0.68 0.48 0.07 0.99 0.21 0.04 0.25 0.93 0.14 0.06 0.86 ]
[0.14 0.90 0.87 0.19 0.07 0.54 0.30 0.32 1.00 0.70 0.85 0.10 0.99 0.72 0.17 0.45 0.68 0.02 0.06 0.81 0.98 ]
[0.37 0.91 0.10 0.23 0.68 0.06 0.48 0.80 0.70 1.00 0.35 0.46 0.52 0.78 0.38 0.71 0.70 0.82 0.10 0.38 0.45 ]
[0.49 0.61 0.06 0.42 0.71 0.53 0.97 0.68 0.85 0.35 1.00 0.69 0.65 0.91 0.35 0.61 0.79 0.95 0.73 0.66 0.29 ]
[0.13 0.39 0.99 0.38 0.96 0.97 0.24 0.48 0.10 0.46 0.69 1.00 0.85 0.24 0.36 0.79 0.43 0.83 0.57 0.54 0.00 ]
[0.50 0.67 0.28 0.82 0.05 0.19 0.03 0.07 0.99 0.52 0.65 0.85 1.00 0.54 0.41 0.42 0.29 0.44 0.62 0.77 0.41 ]
[0.17 0.61 0.94 0.72 0.09 0.33 0.06 0.99 0.72 0.78 0.91 0.24 0.54 1.00 0.20 0.00 0.07 0.68 0.42 0.52 0.90 ]
[0.81 0.46 0.24 0.55 0.71 0.64 0.77 0.21 0.17 0.38 0.35 0.36 0.41 0.20 1.00 0.50 0.14 0.84 0.29 0.89 0.59 ]
[0.54 0.60 0.91 0.16 0.58 0.37 0.41 0.04 0.45 0.71 0.61 0.79 0.42 0.00 0.50 1.00 0.49 1.00 0.40 0.36 0.78 ]
[0.14 0.79 0.77 0.76 0.95 0.54 0.90 0.25 0.68 0.70 0.79 0.43 0.29 0.07 0.14 0.49 1.00 0.59 0.57 0.98 0.56 ]
[0.92 0.85 0.68 0.67 0.28 0.27 0.24 0.93 0.02 0.82 0.95 0.83 0.44 0.68 0.84 1.00 0.59 1.00 0.19 0.65 1.00 ]
[0.52 0.18 0.25 0.16 0.37 0.63 0.34 0.14 0.06 0.10 0.73 0.57 0.62 0.42 0.29 0.40 0.57 0.19 1.00 0.02 0.11 ]
[0.47 0.20 0.88 0.78 0.86 0.41 0.10 0.06 0.81 0.38 0.66 0.54 0.77 0.52 0.89 0.36 0.98 0.65 0.02 1.00 0.68 ]
[0.33 0.45 0.20 0.74 0.84 0.61 0.03 0.86 0.98 0.45 0.29 0.00 0.41 0.90 0.59 0.78 0.56 1.00 0.11 0.68 1.00 ]
];
