D = 2;
n = [ 3 3 ];
N = 55;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.49 0.59 0.18 0.62 0.59 0.97 0.06 0.51 0.21 0.82 0.07 0.94 0.09 0.60 0.27 0.68 0.64 0.36 0.81 0.38 0.76 0.70 0.47 0.58 0.22 0.02 0.21 0.60 0.39 0.02 0.55 0.18 0.22 0.17 0.25 0.99 0.87 0.07 0.10 0.23 0.87 0.16 0.14 0.44 0.06 0.25 0.93 0.10 0.11 0.53 0.09 0.90 0.75 0.60 ]
[0.49 1.00 0.88 0.50 0.15 0.52 0.36 0.28 0.58 0.32 0.77 0.88 0.32 0.39 0.65 0.26 0.58 0.50 0.47 0.03 0.98 0.41 0.16 0.74 0.88 0.13 0.29 1.00 0.26 0.83 0.93 0.95 0.95 0.36 0.07 0.75 0.64 0.30 0.90 0.43 0.03 0.17 0.37 0.93 0.68 0.42 0.88 0.86 0.71 0.96 0.51 0.08 0.55 0.45 0.89 ]
[0.59 0.88 1.00 0.83 0.56 0.19 0.70 0.11 0.75 0.12 0.56 0.64 0.91 0.90 0.19 0.04 0.03 0.31 0.33 0.19 0.05 0.96 0.87 0.91 0.43 0.71 0.17 0.11 0.79 0.43 0.25 0.38 0.94 0.73 0.09 0.41 0.80 0.26 0.05 0.93 0.58 0.96 0.11 0.21 0.73 0.17 0.36 0.82 0.04 0.97 0.86 0.15 0.39 0.93 0.97 ]
[0.18 0.50 0.83 1.00 0.34 0.90 0.67 0.02 0.38 0.75 0.66 0.39 0.41 0.57 0.37 0.67 0.60 0.11 0.98 0.02 0.30 0.97 0.82 0.85 0.37 0.41 0.06 0.94 0.96 0.00 0.91 0.66 0.10 0.17 0.11 0.93 0.75 0.97 0.80 0.28 0.14 0.89 0.58 0.92 0.75 0.41 0.09 0.27 0.84 0.18 0.44 0.41 0.76 0.86 0.63 ]
[0.62 0.15 0.56 0.34 1.00 0.97 0.18 0.11 0.59 0.05 0.05 0.11 0.53 0.54 0.17 0.22 0.54 0.98 0.23 0.15 0.37 0.33 0.58 0.34 0.75 0.28 0.45 0.38 0.90 0.35 0.25 0.99 0.18 0.84 0.78 0.56 0.99 0.73 0.36 0.80 0.71 0.76 0.94 0.13 0.13 0.19 0.89 0.35 0.51 0.26 0.29 0.83 0.01 0.39 0.84 ]
[0.59 0.52 0.19 0.90 0.97 1.00 0.64 0.90 0.74 0.59 0.77 0.90 0.83 0.62 0.41 0.95 0.33 0.42 0.89 0.79 0.26 0.33 0.62 0.03 0.08 0.27 0.32 0.61 0.33 0.26 0.43 0.57 0.35 0.05 0.15 0.78 0.65 0.19 0.76 0.72 0.09 0.68 0.37 0.54 0.63 0.53 0.24 0.50 0.16 0.10 0.49 1.00 0.19 0.42 0.04 ]
[0.97 0.36 0.70 0.67 0.18 0.64 1.00 0.33 0.33 0.35 0.42 0.63 0.50 0.35 0.89 0.62 0.18 0.10 0.50 0.01 0.84 0.12 0.11 0.38 0.29 0.38 0.79 0.71 0.53 0.23 0.75 0.92 0.14 0.43 0.88 0.73 0.47 0.30 0.74 0.82 0.33 0.27 0.37 0.33 0.94 0.18 0.47 0.94 0.20 0.66 0.19 0.38 0.63 0.42 0.18 ]
[0.06 0.28 0.11 0.02 0.11 0.90 0.33 1.00 0.86 0.54 0.79 0.33 0.32 0.67 0.70 0.19 0.73 0.26 0.51 0.50 0.34 0.78 0.69 0.48 0.46 0.59 0.40 0.20 0.19 0.76 0.52 0.06 0.89 0.29 0.25 0.37 0.48 0.63 0.30 0.44 0.23 0.44 0.82 0.46 0.38 0.23 0.68 0.37 0.61 0.33 0.38 0.87 0.68 0.02 0.85 ]
[0.51 0.58 0.75 0.38 0.59 0.74 0.33 0.86 1.00 0.27 0.43 0.62 0.80 0.86 0.01 0.49 0.31 0.53 0.65 0.48 0.86 0.89 1.00 0.85 0.05 0.12 0.81 0.06 0.09 0.52 0.12 0.10 0.11 0.37 0.29 0.33 0.50 0.27 0.38 0.57 0.35 0.76 0.10 0.63 0.48 0.58 0.62 0.34 0.58 0.67 0.90 0.59 0.65 0.48 0.76 ]
[0.21 0.32 0.12 0.75 0.05 0.59 0.35 0.54 0.27 1.00 0.98 0.65 0.49 0.79 0.29 0.55 0.28 0.30 0.21 0.97 0.37 0.12 0.71 0.68 0.08 0.05 0.53 0.11 0.93 0.88 0.88 0.01 0.48 0.54 0.79 0.63 0.12 0.71 0.53 0.83 0.00 0.29 0.59 0.59 0.45 0.63 0.59 0.42 0.17 0.07 0.93 0.70 0.33 0.02 0.73 ]
