D = 2;
n = [ 2 2 ];
N = 55;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.63 0.65 0.62 0.21 0.75 0.64 0.62 0.54 0.08 0.84 0.18 0.20 0.54 0.41 0.99 0.82 0.73 0.22 0.11 0.65 0.79 0.74 0.20 0.89 0.28 0.63 0.46 0.40 0.63 0.61 0.50 0.27 0.44 0.85 0.55 0.90 0.23 0.91 0.89 0.15 0.93 0.63 0.68 0.46 0.51 0.33 0.65 0.80 0.11 0.87 0.14 0.12 0.16 0.42 ]
[0.63 1.00 0.99 0.20 0.31 0.23 0.72 0.72 0.42 0.72 0.98 0.91 0.27 0.05 0.81 0.44 0.56 0.34 0.83 0.59 0.56 0.75 0.35 0.85 0.95 0.86 0.43 0.25 0.60 0.49 0.61 0.99 0.66 0.75 0.61 0.40 0.23 0.63 0.99 0.78 0.25 0.79 0.52 1.00 0.10 0.81 0.39 0.79 0.58 0.04 0.68 0.42 0.43 0.51 0.90 ]
[0.65 0.99 1.00 0.85 0.66 0.05 0.74 0.75 0.26 0.23 0.26 0.87 0.31 0.54 0.58 0.37 0.51 0.54 0.07 0.74 0.42 0.64 0.52 0.99 0.29 0.38 0.26 0.55 0.38 0.23 0.11 0.57 0.50 0.08 0.50 0.28 0.09 0.85 0.18 0.55 0.34 0.74 0.90 0.13 0.53 0.20 0.93 0.91 0.25 0.81 0.07 0.21 0.03 0.48 0.25 ]
[0.62 0.20 0.85 1.00 0.74 0.58 0.31 0.19 0.73 0.51 0.85 0.53 0.06 0.62 0.89 0.20 0.57 0.65 0.31 0.05 0.96 0.15 0.84 0.99 0.88 0.21 0.64 0.85 0.95 0.19 0.62 0.34 0.41 0.95 0.66 0.75 0.40 0.97 0.47 0.74 0.69 0.47 0.64 0.65 0.92 0.90 0.89 0.68 0.68 0.18 0.13 0.73 0.66 0.84 0.41 ]
[0.21 0.31 0.66 0.74 1.00 0.87 0.29 0.39 0.93 0.66 0.17 0.02 0.33 0.99 0.46 0.19 0.09 0.49 0.56 0.45 0.32 0.79 0.27 0.43 0.29 0.83 0.11 0.51 0.45 0.86 0.58 0.74 0.59 0.72 0.91 0.70 0.28 0.71 0.11 0.09 0.32 0.45 0.43 0.63 0.11 0.66 0.27 0.15 0.93 0.53 0.28 0.78 0.41 0.22 0.01 ]
[0.75 0.23 0.05 0.58 0.87 1.00 0.70 0.56 0.78 0.85 0.30 0.94 0.48 0.97 0.32 0.57 0.66 0.70 0.99 0.76 0.86 0.12 0.14 0.57 0.98 0.79 0.75 0.23 0.08 0.49 0.18 0.23 0.40 0.72 0.06 0.03 0.02 0.50 0.92 0.68 0.81 0.67 0.41 0.13 0.02 0.80 0.26 0.98 0.20 0.18 0.87 0.43 0.60 0.77 0.34 ]
[0.64 0.72 0.74 0.31 0.29 0.70 1.00 0.98 0.38 0.02 0.31 0.28 0.22 0.90 0.63 0.60 0.36 0.46 0.96 0.35 0.25 0.39 0.31 0.94 0.02 0.11 0.78 0.38 0.96 0.82 0.40 0.80 0.95 0.89 0.00 0.87 0.69 0.79 0.68 0.06 0.04 0.58 0.85 0.28 0.33 0.30 0.61 0.27 0.59 0.12 0.42 0.37 0.33 0.09 0.22 ]
[0.62 0.72 0.75 0.19 0.39 0.56 0.98 1.00 0.73 0.61 0.16 0.85 0.59 0.96 0.08 0.77 0.27 0.87 0.26 0.60 0.71 0.41 0.25 0.53 0.40 0.55 0.84 0.43 0.26 0.62 0.66 0.36 0.58 0.04 0.42 0.06 0.64 0.92 0.17 0.26 0.91 0.22 0.51 0.34 0.08 0.22 0.69 0.28 0.65 0.06 0.37 0.93 0.66 0.73 0.86 ]
[0.54 0.42 0.26 0.73 0.93 0.78 0.38 0.73 1.00 0.57 0.42 0.65 0.05 0.42 0.18 0.18 0.85 0.73 0.54 0.50 0.83 0.13 0.52 0.33 0.13 0.01 0.64 0.02 0.14 0.94 0.94 0.95 0.18 0.65 0.56 0.49 0.71 0.30 0.30 0.83 0.33 0.72 0.33 0.62 0.21 0.16 0.40 0.27 0.10 0.00 0.55 0.90 0.47 0.29 0.36 ]
[0.08 0.72 0.23 0.51 0.66 0.85 0.02 0.61 0.57 1.00 0.89 0.38 0.90 0.09 0.05 0.15 0.04 0.11 0.30 0.33 0.06 0.33 0.29 0.15 0.69 0.65 0.82 0.41 0.84 0.46 0.63 0.17 0.61 0.26 0.42 0.85 0.39 0.60 0.95 0.94 0.60 0.44 0.27 0.87 0.12 0.29 0.74 0.93 0.35 0.54 0.25 0.59 0.36 0.02 0.04 ]
