D = 2;
n = [ 2 2 ];
N = 42;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.98 0.98 0.75 0.07 0.85 0.25 0.58 0.31 0.68 0.47 0.54 0.78 0.46 0.76 0.81 0.09 0.63 0.78 0.25 0.15 0.40 0.72 0.52 0.08 0.61 0.72 0.38 0.79 0.51 0.11 0.05 0.69 0.11 0.85 0.92 0.05 0.57 0.00 0.48 0.73 0.55 ]
[0.98 1.00 0.65 0.55 0.17 0.29 0.09 0.90 0.56 0.03 0.05 0.44 0.44 0.17 0.82 0.71 0.69 0.60 0.25 0.13 0.66 0.47 0.72 0.20 0.69 0.24 0.15 0.33 0.65 0.08 0.33 0.67 0.32 0.40 0.16 0.76 0.51 0.85 0.18 0.31 0.74 0.59 ]
[0.98 0.65 1.00 0.74 0.33 0.32 0.60 0.75 0.99 0.64 0.82 0.01 0.96 0.08 0.32 0.54 0.35 0.69 0.58 0.04 0.08 0.88 0.60 0.23 0.63 0.62 0.54 0.74 0.35 0.57 0.36 0.69 0.95 0.09 0.19 0.57 0.36 0.08 0.91 0.29 0.67 0.13 ]
[0.75 0.55 0.74 1.00 0.67 0.29 0.28 0.41 0.82 0.18 0.68 1.00 0.12 0.73 0.92 0.96 0.03 0.55 0.38 0.15 0.06 0.11 0.72 0.80 0.20 0.24 0.20 0.77 0.86 0.19 0.46 0.47 0.12 0.63 0.56 0.26 0.67 0.36 0.38 0.12 0.96 0.31 ]
[0.07 0.17 0.33 0.67 1.00 0.97 0.08 0.93 0.31 0.17 0.42 0.36 0.91 0.48 0.74 0.49 0.82 0.70 0.62 0.33 0.17 0.14 0.53 0.06 0.98 0.98 0.35 0.82 0.55 0.62 0.81 0.71 0.01 0.69 0.11 0.33 0.09 0.47 0.91 0.30 0.37 0.72 ]
[0.85 0.29 0.32 0.29 0.97 1.00 0.70 0.67 0.28 0.13 0.66 0.29 0.95 0.60 0.48 0.35 0.58 0.63 0.71 0.67 0.89 0.61 0.91 0.94 0.41 0.37 0.98 0.02 0.91 0.52 0.48 0.38 0.43 0.08 0.78 0.44 1.00 0.91 0.79 0.53 0.54 0.06 ]
[0.25 0.09 0.60 0.28 0.08 0.70 1.00 0.98 0.34 0.21 0.15 0.01 0.64 0.75 0.90 0.70 0.81 0.05 0.02 1.00 0.82 0.15 0.50 0.45 0.49 0.12 0.75 0.59 0.35 0.47 0.23 0.43 0.72 0.89 0.18 0.50 0.06 0.07 0.10 0.47 0.66 0.47 ]
[0.58 0.90 0.75 0.41 0.93 0.67 0.98 1.00 0.39 0.45 0.45 0.59 0.05 0.57 0.31 0.63 1.00 0.85 0.44 0.76 0.68 0.52 0.04 0.96 0.99 0.03 0.05 0.61 0.62 0.59 0.01 0.96 0.39 0.62 0.53 0.46 0.97 0.53 0.22 0.86 0.48 0.83 ]
[0.31 0.56 0.99 0.82 0.31 0.28 0.34 0.39 1.00 0.30 0.79 0.30 0.82 0.74 0.38 0.83 0.26 0.49 0.30 0.87 0.68 0.35 0.68 0.35 0.00 0.47 0.32 0.06 0.70 0.58 0.11 0.84 0.26 0.36 0.73 0.79 0.27 0.45 0.34 0.88 0.68 0.72 ]
[0.68 0.03 0.64 0.18 0.17 0.13 0.21 0.45 0.30 1.00 0.82 0.04 0.26 0.57 0.47 0.56 0.11 0.43 0.45 0.90 0.71 0.46 0.15 0.97 0.37 0.38 0.08 0.81 0.75 0.24 0.62 0.82 0.33 0.32 0.25 0.60 0.79 0.37 0.83 0.03 0.17 0.07 ]
