D = 2;
n = [ 1 1 ];
N = 59;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.24 0.47 0.94 0.88 0.75 0.44 0.72 0.90 0.04 0.98 0.95 0.22 0.02 0.65 0.32 0.35 0.21 0.04 0.11 0.37 0.70 0.75 0.87 0.74 0.64 0.39 0.22 0.89 0.77 0.91 0.54 0.33 0.13 0.96 0.98 0.74 0.05 0.78 0.11 0.02 0.46 0.98 0.32 0.76 0.30 0.05 0.12 0.78 0.04 0.10 0.94 0.57 0.99 0.19 0.41 0.36 0.46 0.45 ]
[0.24 1.00 0.75 0.80 0.02 0.70 0.52 0.47 0.45 0.10 0.84 0.21 0.74 0.82 0.85 0.81 0.73 0.60 0.54 0.19 0.64 0.65 0.25 0.43 0.35 0.81 0.90 0.37 0.42 0.87 0.01 0.15 0.73 0.19 0.90 0.04 0.81 0.43 0.17 0.73 0.12 0.05 0.81 0.80 0.37 0.01 0.30 0.52 0.91 0.67 0.86 0.41 0.52 0.10 0.17 0.95 0.30 0.07 0.62 ]
[0.47 0.75 1.00 0.54 0.27 0.01 0.05 0.35 0.15 0.09 0.95 0.48 0.47 0.21 0.05 0.49 0.07 0.93 0.77 0.10 0.16 0.73 0.15 0.57 0.40 0.44 0.17 0.71 0.56 0.24 0.26 0.76 0.32 0.89 0.54 0.65 0.60 0.40 0.07 0.85 0.04 0.32 0.95 0.45 0.44 0.37 0.61 0.24 0.10 0.90 0.11 0.97 0.13 0.35 0.39 0.93 0.15 0.34 0.87 ]
[0.94 0.80 0.54 1.00 0.29 0.11 0.42 0.43 0.10 0.39 0.56 0.51 0.50 0.27 0.46 0.01 0.82 0.94 0.43 0.18 0.79 0.72 0.66 0.58 0.28 0.59 0.80 0.12 0.30 0.02 0.52 0.26 0.00 0.05 0.45 0.56 0.53 0.01 0.71 0.73 0.90 0.18 0.20 0.81 0.26 0.27 0.46 0.66 0.89 0.26 0.16 0.16 0.19 0.56 0.76 1.00 0.38 0.59 0.85 ]
[0.88 0.02 0.27 0.29 1.00 0.60 0.87 0.40 0.35 0.59 0.16 0.80 0.33 0.87 0.66 0.49 0.42 0.81 0.86 0.20 0.25 0.40 0.79 0.49 0.81 0.07 0.05 0.42 0.94 0.61 0.61 0.14 0.35 0.22 0.30 0.29 0.09 0.40 0.87 0.59 0.91 0.04 0.52 0.42 0.73 0.70 0.30 0.46 0.34 0.16 0.47 0.64 0.13 0.18 0.10 0.91 0.66 0.42 0.71 ]
[0.75 0.70 0.01 0.11 0.60 1.00 0.64 0.28 0.90 0.11 0.36 0.62 0.97 0.40 0.42 0.58 0.60 0.25 0.89 0.27 0.44 0.75 0.60 0.07 0.92 0.69 0.44 0.59 0.21 0.44 0.09 0.32 0.86 0.57 0.31 0.60 0.77 0.64 0.06 0.90 0.54 0.79 0.61 0.59 0.32 0.37 0.96 0.46 0.14 0.25 0.28 0.93 0.80 0.22 0.10 0.48 0.48 0.85 0.81 ]
[0.44 0.52 0.05 0.42 0.87 0.64 1.00 0.37 0.75 0.32 0.84 0.95 0.95 0.53 0.92 0.17 0.84 0.60 0.92 0.87 0.07 0.03 0.83 0.43 0.16 0.23 0.93 0.12 0.87 0.91 0.91 0.77 0.19 0.93 0.60 0.53 0.30 0.15 0.28 0.46 0.31 0.23 0.26 0.96 0.84 0.71 0.69 0.51 0.91 0.79 0.89 0.91 0.92 0.32 0.49 0.42 0.19 0.14 0.30 ]
[0.72 0.47 0.35 0.43 0.40 0.28 0.37 1.00 0.79 0.28 0.97 0.28 0.93 0.78 0.62 0.62 0.64 0.08 0.92 0.71 0.64 0.12 0.36 0.40 0.47 0.68 0.99 0.15 0.86 0.59 0.91 0.49 0.06 0.33 0.45 0.54 0.01 0.87 0.01 0.97 0.73 0.70 1.00 0.94 0.72 0.70 0.88 0.25 0.54 0.84 0.10 0.78 0.79 0.85 0.45 0.71 0.87 0.77 0.14 ]
[0.90 0.45 0.15 0.10 0.35 0.90 0.75 0.79 1.00 0.32 0.48 0.76 0.69 0.56 0.94 0.83 0.33 0.75 0.32 0.75 0.57 0.99 0.94 0.52 0.48 0.77 0.90 0.73 0.36 0.67 0.18 0.83 0.47 0.77 0.84 0.47 0.20 0.43 0.62 0.59 0.14 0.51 0.76 0.05 0.30 0.19 0.97 0.18 0.29 0.72 0.49 0.44 0.70 0.31 0.23 0.87 0.99 0.64 0.32 ]
[0.04 0.10 0.09 0.39 0.59 0.11 0.32 0.28 0.32 1.00 0.81 0.82 0.40 0.79 0.95 0.37 0.71 0.82 0.47 0.05 0.83 0.34 0.75 0.96 0.19 0.13 0.44 0.34 0.16 0.50 0.45 0.36 0.34 0.64 0.24 0.43 0.39 0.55 0.12 0.41 0.98 0.18 0.53 0.66 0.79 0.99 0.05 0.47 0.61 0.78 0.31 0.90 0.82 0.85 0.04 0.39 0.17 0.89 0.88 ]
