D = 4;
n = [ 3 3 3 3 ];
N = 32;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.23 0.69 0.50 0.53 0.04 0.27 0.52 0.89 0.53 0.79 0.68 0.33 0.10 0.78 0.06 0.84 0.69 0.28 0.22 0.59 0.02 0.54 0.25 0.58 0.93 0.39 0.01 0.26 0.18 0.81 0.50 ]
[0.23 1.00 0.14 0.82 0.99 0.88 0.92 0.65 0.67 0.63 0.02 0.32 0.30 0.00 0.18 0.70 0.46 0.17 0.73 0.86 0.60 0.47 0.30 0.04 0.18 0.07 0.09 0.26 0.52 0.57 0.46 0.21 ]
[0.69 0.14 1.00 0.11 0.30 0.29 0.08 0.50 0.22 0.16 0.06 0.12 0.65 0.20 0.30 0.06 0.28 0.85 0.29 0.69 0.71 0.62 0.33 0.95 0.36 0.32 0.95 0.13 0.10 0.33 0.74 0.07 ]
[0.50 0.82 0.11 1.00 0.65 0.71 0.10 0.88 0.40 0.16 0.58 0.30 0.53 0.07 0.67 0.22 0.85 0.23 0.91 0.74 0.51 0.78 0.87 0.61 0.20 0.04 0.42 0.39 0.59 0.19 0.21 0.84 ]
[0.53 0.99 0.30 0.65 1.00 0.87 0.71 0.95 0.42 0.50 0.65 0.11 0.84 0.66 0.38 0.67 0.47 0.91 0.67 0.84 0.71 0.21 0.66 0.87 0.46 0.75 0.20 0.09 0.18 0.74 0.25 0.51 ]
[0.04 0.88 0.29 0.71 0.87 1.00 0.07 0.06 0.28 0.72 0.98 0.52 0.22 0.77 0.98 0.00 0.94 0.74 0.83 0.44 0.22 0.50 0.03 0.39 0.66 0.45 0.31 0.79 0.90 0.87 0.89 0.79 ]
[0.27 0.92 0.08 0.10 0.71 0.07 1.00 0.43 0.96 0.08 0.19 0.46 0.39 0.86 0.78 0.65 0.25 0.00 0.12 0.35 0.65 0.25 0.60 0.55 0.93 0.21 0.94 0.28 0.87 0.49 0.75 0.93 ]
[0.52 0.65 0.50 0.88 0.95 0.06 0.43 1.00 0.68 0.03 0.93 0.61 0.09 0.09 0.72 0.40 0.60 0.60 0.21 0.99 0.98 0.18 0.58 0.82 0.18 0.54 0.67 0.31 0.42 0.70 1.00 0.82 ]
[0.89 0.67 0.22 0.40 0.42 0.28 0.96 0.68 1.00 0.96 0.29 0.38 0.13 0.30 0.40 0.91 0.51 0.09 0.01 0.47 0.31 0.06 0.57 0.20 0.78 0.25 0.14 0.32 0.76 0.25 0.83 0.02 ]
[0.53 0.63 0.16 0.16 0.50 0.72 0.08 0.03 0.96 1.00 0.60 0.08 0.55 0.43 0.80 0.19 0.52 0.67 0.54 0.52 0.66 0.67 0.92 0.99 0.25 0.59 0.66 0.25 0.85 0.89 0.44 0.76 ]
[0.79 0.02 0.06 0.58 0.65 0.98 0.19 0.93 0.29 0.60 1.00 0.11 0.89 0.36 0.56 0.54 0.54 0.08 0.54 0.92 0.60 0.89 0.57 0.56 0.13 0.74 0.39 0.41 0.73 0.37 0.06 0.57 ]
