D = 2;
n = [ 4 4 ];
N = 60;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.97 0.90 0.59 0.03 0.65 0.26 0.62 0.17 0.45 0.83 0.63 0.06 0.07 0.67 0.42 0.30 0.72 0.71 0.97 0.93 0.88 0.85 0.43 0.38 0.35 0.62 0.16 0.65 0.41 0.63 0.46 0.18 0.73 0.37 0.33 0.18 0.49 0.83 0.12 0.47 0.56 0.57 0.35 0.33 0.80 0.44 0.53 0.29 0.50 0.22 0.59 0.12 0.48 0.99 0.32 0.68 0.06 0.27 0.95 ]
[0.97 1.00 0.95 0.14 0.94 0.42 0.91 0.52 0.80 0.25 0.92 0.84 0.19 0.67 0.72 0.56 0.33 0.68 0.50 0.96 0.05 0.19 0.74 0.14 0.08 0.84 0.28 0.73 0.30 0.48 0.55 0.84 0.13 0.48 0.75 0.36 0.62 0.06 0.03 0.65 0.87 0.90 0.35 0.69 0.64 0.43 0.49 0.09 0.51 0.04 0.04 0.15 0.39 0.21 0.16 0.24 0.66 0.74 0.63 0.45 ]
[0.90 0.95 1.00 0.86 0.60 0.61 0.37 0.85 0.72 0.74 0.45 0.59 0.84 0.61 0.13 0.93 0.26 0.28 0.39 0.27 0.29 0.32 0.30 0.67 0.71 0.84 0.74 0.55 0.65 0.29 0.86 0.34 0.88 0.43 0.67 0.37 0.58 0.59 0.38 0.25 0.89 0.27 0.82 0.67 0.16 0.72 0.89 0.85 0.33 0.99 0.21 0.71 0.97 0.21 0.48 0.93 0.26 0.51 0.26 0.61 ]
[0.59 0.14 0.86 1.00 0.72 0.76 0.33 0.73 0.33 0.31 0.94 0.85 0.43 0.76 0.81 0.98 0.64 0.07 0.86 0.89 0.78 0.02 0.13 0.39 0.09 0.25 0.05 0.33 0.70 0.85 0.58 0.48 0.31 0.23 0.91 0.44 0.58 0.21 0.63 0.07 0.96 0.18 0.00 0.92 0.19 0.45 0.33 0.34 0.23 0.76 0.31 0.01 0.20 0.62 0.13 0.23 0.65 0.74 0.21 0.36 ]
[0.03 0.94 0.60 0.72 1.00 0.48 0.87 0.34 0.34 0.16 0.42 0.73 0.55 0.33 0.59 0.68 0.84 0.26 0.25 0.59 0.13 0.56 0.61 0.57 0.49 0.92 0.13 0.27 0.63 0.62 0.93 0.18 0.36 0.40 0.90 0.70 0.96 0.46 0.77 0.58 0.85 0.23 0.62 0.25 0.34 0.61 0.62 0.10 0.71 0.99 0.81 0.11 0.92 0.98 0.95 0.53 0.61 0.90 0.98 0.29 ]
[0.65 0.42 0.61 0.76 0.48 1.00 0.09 0.07 0.81 0.22 0.47 0.61 0.08 0.90 0.68 0.25 0.79 0.06 0.44 0.40 0.31 0.10 0.19 0.78 0.47 0.54 0.55 0.12 0.82 0.76 0.15 0.66 0.63 0.49 0.77 0.01 0.48 0.16 0.81 0.57 0.75 0.98 0.88 0.55 0.59 0.40 0.28 0.47 0.73 0.52 0.59 0.04 0.45 0.35 0.49 0.84 0.10 0.17 0.84 0.60 ]
[0.26 0.91 0.37 0.33 0.87 0.09 1.00 0.70 0.39 1.00 0.15 0.03 0.91 0.93 0.38 0.74 0.10 0.79 0.68 0.56 0.35 0.05 0.62 0.16 0.31 0.07 0.66 0.38 0.30 0.59 0.98 0.06 0.46 0.47 0.11 0.37 0.89 0.13 0.18 0.90 0.12 0.37 0.22 0.29 0.56 0.71 0.71 0.64 0.40 0.05 0.31 0.98 0.53 0.28 0.26 0.57 0.36 0.93 0.49 0.19 ]
[0.62 0.52 0.85 0.73 0.34 0.07 0.70 1.00 0.82 0.73 0.25 0.08 0.39 0.52 0.49 0.74 0.88 0.88 0.22 0.20 0.91 0.53 0.08 0.87 0.39 0.39 0.46 0.57 0.87 0.16 0.27 0.41 0.77 0.05 0.02 0.14 0.67 0.53 0.59 0.15 0.83 0.64 0.29 0.16 0.02 0.99 0.80 0.63 0.80 0.97 0.80 0.47 0.79 0.93 0.51 0.25 0.94 0.97 0.98 0.21 ]
[0.17 0.80 0.72 0.33 0.34 0.81 0.39 0.82 1.00 0.21 0.87 0.84 0.03 0.55 0.88 0.23 0.60 0.46 0.13 0.19 0.87 0.31 0.20 0.91 0.32 0.42 0.03 0.03 0.93 0.22 0.69 0.03 0.81 0.39 0.43 0.87 0.70 0.30 0.53 0.30 0.25 0.87 0.78 0.55 0.55 0.56 0.65 0.45 0.93 0.36 0.25 0.74 0.11 0.17 0.18 0.88 0.18 0.72 0.21 0.20 ]
[0.45 0.25 0.74 0.31 0.16 0.22 1.00 0.73 0.21 1.00 0.49 0.46 0.63 0.35 0.74 0.64 0.04 0.79 0.20 0.64 0.40 0.82 0.55 0.05 0.94 0.83 0.18 0.48 0.75 0.11 0.61 0.96 0.51 0.43 0.32 0.37 0.10 0.87 0.35 0.58 0.57 0.58 0.18 0.87 0.40 0.49 0.36 0.39 0.38 0.19 0.07 0.07 0.49 0.68 0.54 0.71 0.57 0.30 0.83 0.05 ]
[0.83 0.92 0.45 0.94 0.42 0.47 0.15 0.25 0.87 0.49 1.00 0.64 0.87 0.83 0.19 0.90 0.50 0.45 0.45 0.45 0.37 0.77 0.91 0.19 0.90 0.30 0.84 0.48 0.11 0.15 0.75 0.07 0.83 0.95 0.52 0.50 0.56 0.74 0.98 0.96 0.66 0.70 0.70 0.22 0.38 0.98 0.78 0.85 0.25 0.47 0.32 0.02 0.42 0.37 0.98 0.29 0.34 0.56 0.58 0.07 ]
[0.63 0.84 0.59 0.85 0.73 0.61 0.03 0.08 0.84 0.46 0.64 1.00 0.99 0.26 0.59 0.57 0.57 0.65 0.57 0.68 0.43 0.60 0.38 0.26 0.75 0.50 0.23 0.70 0.66 0.15 0.20 0.69 0.31 0.01 0.02 0.10 0.86 0.70 0.84 0.68 0.34 0.00 0.35 0.22 0.20 0.07 0.94 0.01 0.25 0.30 0.03 0.49 0.24 0.76 0.05 0.85 0.92 0.24 0.82 0.33 ]
[0.06 0.19 0.84 0.43 0.55 0.08 0.91 0.39 0.03 0.63 0.87 0.99 1.00 0.13 0.32 0.32 0.96 0.63 0.28 0.96 0.62 0.97 0.70 0.82 0.34 0.96 0.08 0.16 0.30 0.75 0.74 0.69 0.37 0.00 0.07 0.16 0.52 0.06 0.42 0.10 0.28 0.77 0.89 0.80 0.40 0.75 0.28 0.77 0.89 0.05 0.52 0.82 0.72 0.33 0.57 0.82 0.67 0.54 0.53 0.46 ]
[0.07 0.67 0.61 0.76 0.33 0.90 0.93 0.52 0.55 0.35 0.83 0.26 0.13 1.00 0.41 0.36 0.94 0.49 0.50 0.54 0.39 0.39 0.54 0.04 0.64 0.96 0.68 0.20 0.56 0.20 0.40 0.57 0.09 0.71 0.62 0.84 0.20 0.88 0.07 0.70 0.43 0.65 0.43 0.64 0.11 0.89 0.18 0.75 0.77 0.56 0.70 0.22 0.27 0.89 0.99 0.54 0.98 0.15 0.40 0.69 ]
[0.67 0.72 0.13 0.81 0.59 0.68 0.38 0.49 0.88 0.74 0.19 0.59 0.32 0.41 1.00 0.65 0.31 0.13 0.45 0.19 0.43 0.52 0.13 0.86 0.39 0.47 0.68 0.00 0.28 0.72 0.22 0.19 0.65 0.27 0.56 0.55 0.23 0.01 0.58 0.57 0.15 0.21 0.36 0.30 0.31 0.25 0.97 0.09 0.28 0.57 0.83 0.34 0.30 0.91 0.82 0.12 0.92 0.35 0.49 0.41 ]
[0.42 0.56 0.93 0.98 0.68 0.25 0.74 0.74 0.23 0.64 0.90 0.57 0.32 0.36 0.65 1.00 0.31 0.43 0.48 0.08 0.19 0.84 0.50 0.00 0.73 0.04 0.93 0.14 0.91 0.79 0.23 0.65 0.23 0.50 0.02 0.17 0.75 0.77 0.96 0.89 0.19 0.80 0.40 0.47 0.04 0.29 0.22 0.83 0.68 0.86 0.44 0.36 0.61 0.72 0.18 0.71 0.73 0.30 0.29 0.24 ]
[0.30 0.33 0.26 0.64 0.84 0.79 0.10 0.88 0.60 0.04 0.50 0.57 0.96 0.94 0.31 0.31 1.00 0.01 0.60 0.39 0.56 0.65 0.93 0.14 0.87 0.36 0.11 0.91 0.88 0.70 0.60 0.46 0.90 1.00 0.62 0.13 0.36 0.45 0.12 0.06 0.58 0.12 0.34 0.70 0.70 0.65 0.05 0.51 0.31 0.65 0.33 0.27 0.66 0.10 0.75 0.81 0.52 0.06 0.59 0.68 ]
[0.72 0.68 0.28 0.07 0.26 0.06 0.79 0.88 0.46 0.79 0.45 0.65 0.63 0.49 0.13 0.43 0.01 1.00 0.26 0.52 0.59 0.85 0.49 0.92 0.43 0.05 0.83 0.13 0.81 0.22 0.40 0.23 0.35 0.86 0.88 0.53 0.09 0.53 0.27 0.64 0.99 0.79 0.13 0.93 0.86 0.79 0.68 0.28 0.39 0.24 0.17 0.16 0.28 0.13 0.36 0.78 0.81 0.49 0.29 0.94 ]
[0.71 0.50 0.39 0.86 0.25 0.44 0.68 0.22 0.13 0.20 0.45 0.57 0.28 0.50 0.45 0.48 0.60 0.26 1.00 0.08 0.09 0.72 0.26 0.34 0.35 0.07 0.74 0.07 0.65 0.59 0.90 0.06 0.78 0.57 0.07 0.65 0.77 0.06 0.64 0.51 0.10 0.61 0.77 0.84 0.38 0.44 0.00 0.30 0.68 0.15 0.61 0.34 0.34 0.10 0.81 0.85 0.86 0.64 0.91 0.66 ]
[0.97 0.96 0.27 0.89 0.59 0.40 0.56 0.20 0.19 0.64 0.45 0.68 0.96 0.54 0.19 0.08 0.39 0.52 0.08 1.00 0.25 0.65 0.42 0.45 0.38 0.92 0.91 0.00 0.70 0.64 0.84 0.06 0.31 0.72 0.02 0.36 0.07 0.00 0.81 0.44 0.79 0.59 0.47 0.98 0.52 0.61 0.91 0.32 0.35 0.73 0.21 0.28 0.84 0.49 0.44 0.64 0.11 0.23 0.40 0.57 ]
[0.93 0.05 0.29 0.78 0.13 0.31 0.35 0.91 0.87 0.40 0.37 0.43 0.62 0.39 0.43 0.19 0.56 0.59 0.09 0.25 1.00 0.90 0.78 0.32 0.17 0.51 0.43 0.86 0.45 0.80 0.31 0.72 0.12 0.02 0.45 0.78 0.89 0.13 0.54 0.52 0.79 0.90 0.10 0.67 0.11 0.35 0.57 0.40 0.97 0.37 0.78 0.82 0.65 0.14 0.98 0.88 0.62 0.70 0.44 0.70 ]
