D = 4;
n = [ 5 5 5 5 ];
N = 77;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.09 0.33 0.45 0.93 0.77 0.17 0.82 0.23 0.37 0.78 0.70 0.07 0.24 0.58 0.67 0.87 0.54 0.87 0.85 0.30 0.36 1.00 0.74 0.01 0.90 0.34 0.29 0.47 0.52 0.30 0.22 0.69 0.05 0.12 0.20 0.77 0.06 0.60 0.98 0.23 0.38 0.42 0.31 0.48 0.78 0.57 0.44 0.63 0.09 0.59 0.49 0.61 0.87 0.53 0.75 0.86 0.05 0.12 0.90 0.65 0.08 0.48 0.08 1.00 0.66 0.37 0.34 0.73 0.65 0.77 0.53 0.95 0.02 0.16 0.26 0.60 ]
[0.09 1.00 0.55 0.11 0.16 0.32 0.10 0.45 0.10 0.03 0.64 0.77 0.30 0.65 0.81 0.10 1.00 0.37 0.15 0.91 1.00 0.48 0.95 0.90 0.73 0.05 0.72 0.40 0.70 0.44 0.12 0.12 0.63 0.06 0.38 0.26 0.50 0.58 0.88 0.56 0.35 0.25 0.83 0.93 0.13 0.68 0.60 0.52 0.18 0.08 0.48 0.05 0.47 0.27 0.01 0.80 0.49 0.27 0.76 0.23 0.64 0.81 0.77 0.64 0.26 0.64 0.60 0.84 0.17 0.80 0.57 0.69 0.79 0.27 0.89 0.70 0.27 ]
[0.33 0.55 1.00 0.90 0.88 0.19 0.80 0.72 0.39 0.59 0.58 0.41 1.00 0.59 0.24 0.72 0.36 0.33 0.37 0.43 0.92 0.72 0.34 0.46 0.71 0.47 0.35 1.00 0.01 0.21 0.90 0.64 0.05 0.30 0.50 0.69 0.84 0.15 0.62 0.44 0.26 0.06 0.39 0.72 0.91 0.61 0.18 0.72 0.13 0.31 0.88 0.77 0.58 0.46 0.88 0.45 0.39 0.10 0.20 0.04 0.13 0.35 0.39 0.31 0.93 0.47 0.09 0.07 0.58 0.10 0.49 0.27 0.91 0.10 0.61 0.88 0.55 ]
[0.45 0.11 0.90 1.00 0.14 0.05 0.73 0.64 0.36 0.34 0.88 0.76 0.09 0.53 0.09 0.90 0.24 0.18 0.84 0.06 0.16 0.55 0.70 0.86 0.49 0.10 0.77 0.82 0.96 0.86 0.24 0.84 0.41 0.49 0.61 0.58 0.19 0.37 0.64 0.46 0.74 0.63 0.60 0.39 0.93 0.10 0.58 0.48 0.98 0.36 0.22 0.06 0.39 0.25 0.93 0.44 0.32 0.73 0.27 0.36 0.87 0.68 0.78 0.65 0.05 0.08 0.56 0.37 0.43 0.10 0.43 0.10 0.12 0.75 0.68 0.97 0.82 ]
[0.93 0.16 0.88 0.14 1.00 0.49 0.97 0.15 0.81 1.00 0.24 0.77 0.13 0.53 0.66 0.35 0.56 0.32 0.19 0.11 0.54 0.51 0.47 0.64 0.48 0.26 0.16 0.62 0.54 0.58 0.71 0.93 0.09 0.70 0.26 0.49 0.29 0.30 0.67 0.67 0.10 0.06 0.15 0.59 0.94 0.52 0.04 0.53 0.07 0.71 0.24 0.77 0.28 0.30 0.69 0.79 0.67 0.15 0.88 0.07 0.38 0.14 0.15 0.11 0.17 0.29 0.73 0.32 0.79 0.59 0.29 0.57 0.77 0.63 0.89 0.89 0.94 ]
[0.77 0.32 0.19 0.05 0.49 1.00 0.81 0.94 0.07 0.70 0.22 0.04 0.27 0.82 0.37 0.77 0.47 0.48 0.81 0.92 0.81 0.20 0.09 0.08 0.76 0.48 0.88 0.12 0.08 0.51 0.60 0.92 0.40 0.88 0.27 0.23 0.12 0.70 0.42 0.56 0.60 0.57 0.95 0.67 0.20 0.03 0.39 0.52 0.18 0.96 0.87 0.59 0.61 0.92 0.96 0.39 0.38 0.91 0.97 0.70 0.84 0.49 0.64 0.33 0.06 0.99 0.30 0.36 0.97 0.37 0.03 0.03 0.53 0.74 0.67 0.74 0.84 ]
[0.17 0.10 0.80 0.73 0.97 0.81 1.00 0.21 0.91 0.61 0.27 0.06 0.18 0.68 0.25 0.41 0.81 0.69 0.75 0.58 0.94 0.84 0.15 0.91 0.70 0.34 0.91 0.07 0.10 0.36 0.67 0.83 0.81 0.44 0.50 0.93 0.54 0.68 0.19 0.68 0.75 0.35 0.49 0.89 0.81 0.77 0.60 0.40 0.14 0.44 0.59 0.32 0.56 0.92 0.82 0.08 0.35 0.69 0.71 0.93 0.32 0.33 0.21 0.65 0.50 0.93 0.06 0.12 0.74 0.38 0.33 0.62 0.82 0.98 0.55 0.20 0.17 ]
[0.82 0.45 0.72 0.64 0.15 0.94 0.21 1.00 0.27 1.00 0.37 0.25 0.47 0.92 0.08 0.92 0.28 0.03 0.26 0.27 0.81 0.02 0.86 0.33 0.14 0.93 0.56 0.91 0.05 0.51 0.45 0.98 0.51 0.90 0.50 0.89 0.40 0.13 0.27 0.88 0.33 0.99 0.17 0.29 0.01 0.64 0.71 0.02 0.23 0.94 0.90 0.18 0.71 0.35 0.38 0.12 0.18 0.31 0.44 0.87 0.88 0.77 0.76 0.96 0.80 0.76 0.24 0.06 0.10 0.64 0.93 0.78 0.40 0.76 0.51 0.95 0.04 ]
[0.23 0.10 0.39 0.36 0.81 0.07 0.91 0.27 1.00 0.24 0.77 0.78 0.24 0.74 0.56 0.91 0.86 0.79 0.42 0.32 0.08 0.23 0.94 0.79 0.54 0.60 0.30 0.08 0.07 0.25 0.13 0.47 0.16 0.24 0.74 0.09 0.53 0.70 0.50 0.80 0.75 0.22 0.29 0.03 0.24 0.84 0.63 0.55 0.65 0.27 0.86 0.85 0.73 0.47 0.46 0.27 0.36 0.39 0.51 0.93 0.97 0.21 0.00 0.23 0.31 0.56 0.49 0.62 0.92 0.17 0.96 0.32 0.45 0.83 0.89 0.04 0.54 ]
[0.37 0.03 0.59 0.34 1.00 0.70 0.61 1.00 0.24 1.00 0.46 0.68 0.06 0.58 0.76 0.14 0.33 0.75 0.19 0.77 0.27 0.29 0.14 0.38 0.59 0.83 0.91 0.58 0.78 0.20 0.90 0.21 0.91 0.50 0.36 0.13 0.24 0.84 0.21 0.56 0.39 0.02 0.92 0.03 0.50 0.13 0.24 0.83 0.90 0.34 0.18 0.14 0.64 0.47 0.71 0.91 0.83 0.77 0.86 0.94 0.40 0.09 0.73 0.80 0.84 0.30 0.71 0.06 0.25 0.88 0.74 0.56 0.37 0.78 0.94 0.87 0.02 ]
