D = 6;
n = [ 5 5 5 5 5 5 ];
N = 49;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.91 0.08 0.53 0.96 0.28 0.89 0.78 0.76 0.75 0.58 0.96 0.96 0.90 0.36 0.91 0.37 0.40 0.86 0.10 0.19 0.74 0.42 0.25 0.17 0.96 0.28 0.51 0.98 0.12 0.55 0.11 0.25 0.39 0.89 0.61 0.11 0.74 0.14 0.31 0.83 0.72 0.98 0.43 0.72 0.71 0.65 0.05 0.42 ]
[0.91 1.00 0.96 0.52 0.67 0.11 0.50 0.13 0.55 0.12 0.12 0.04 0.55 0.78 0.97 0.62 0.30 0.01 0.68 0.57 0.74 0.41 0.92 0.62 0.92 0.42 0.89 0.18 0.06 0.23 0.11 0.38 0.55 0.62 0.76 0.75 0.64 0.31 0.38 0.95 0.91 0.03 0.13 0.04 0.41 0.57 0.99 0.53 0.72 ]
[0.08 0.96 1.00 0.32 0.41 0.88 0.94 0.89 0.55 0.16 0.59 0.97 0.78 0.67 0.09 0.74 0.07 0.27 0.89 0.20 0.36 0.10 0.35 0.11 0.34 0.19 0.42 0.02 0.19 0.73 0.64 0.04 0.27 0.05 0.24 0.49 0.64 0.50 0.28 0.05 0.83 0.26 0.77 0.26 0.00 0.55 0.46 0.31 0.22 ]
[0.53 0.52 0.32 1.00 0.86 0.44 0.33 0.38 0.70 0.71 0.84 0.45 0.78 0.29 0.33 0.50 0.69 0.17 0.35 0.52 0.07 0.82 0.27 0.13 0.00 0.05 0.12 0.41 0.22 0.29 0.69 0.02 0.47 0.70 0.44 0.55 0.61 0.45 0.32 0.69 0.30 0.29 0.07 0.82 0.65 0.63 0.33 0.81 0.65 ]
[0.96 0.67 0.41 0.86 1.00 0.05 0.48 0.27 0.04 0.96 0.79 0.07 0.68 0.41 0.06 0.18 0.78 0.53 0.79 0.03 0.03 0.65 0.64 0.32 0.14 0.71 0.99 0.29 0.76 0.09 0.61 0.51 0.54 0.20 0.71 0.16 0.40 0.24 0.30 0.22 0.89 0.71 0.72 0.45 0.10 0.35 0.98 0.74 0.72 ]
[0.28 0.11 0.88 0.44 0.05 1.00 0.16 0.36 0.87 0.77 0.48 0.42 0.63 0.13 0.27 0.85 0.74 0.85 0.18 0.96 0.30 0.67 0.84 0.58 0.75 0.98 0.78 0.97 0.83 0.62 0.42 0.44 0.33 0.82 0.54 0.72 0.86 0.86 0.36 0.34 0.81 0.39 0.20 0.29 0.74 0.46 0.72 0.67 0.16 ]
[0.89 0.50 0.94 0.33 0.48 0.16 1.00 0.84 0.56 0.03 0.19 0.60 0.14 0.57 0.30 0.55 0.10 0.71 0.61 0.79 0.35 0.46 0.45 0.74 0.48 0.86 0.41 0.57 0.93 0.32 0.32 0.46 0.31 0.91 0.53 0.42 0.44 0.28 0.50 0.59 0.36 0.02 0.95 0.76 0.39 0.88 0.86 0.67 0.24 ]
[0.78 0.13 0.89 0.38 0.27 0.36 0.84 1.00 0.66 0.50 0.98 0.38 0.85 0.97 0.39 0.43 0.18 0.38 0.36 0.33 0.02 0.38 0.56 0.58 0.88 0.51 0.21 0.34 0.37 0.00 0.50 0.14 0.05 0.74 0.50 0.75 0.67 0.56 0.44 0.95 0.09 0.06 0.12 0.20 0.04 0.63 0.08 0.01 0.08 ]
[0.76 0.55 0.55 0.70 0.04 0.87 0.56 0.66 1.00 0.90 0.90 0.54 0.94 0.10 0.04 0.71 0.15 0.28 0.27 0.52 0.74 0.83 0.83 0.22 0.67 0.84 0.09 0.21 0.50 0.09 0.96 0.67 0.29 0.36 0.99 0.48 0.15 0.37 0.39 0.04 0.84 0.35 0.99 0.59 0.46 0.31 0.44 0.59 0.83 ]
[0.75 0.12 0.16 0.71 0.96 0.77 0.03 0.50 0.90 1.00 0.49 0.74 0.02 0.32 0.27 0.48 0.87 0.52 0.61 0.15 0.46 0.09 0.63 0.13 0.78 0.63 0.25 0.50 0.07 0.20 0.36 0.57 0.73 0.88 0.18 0.46 0.47 0.10 0.84 0.80 0.15 0.36 0.71 0.11 0.96 0.39 0.08 0.36 0.49 ]
