D = 6;
n = [ 5 5 5 5 5 5 ];
N = 34;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.03 0.90 0.41 0.70 0.49 0.10 0.86 0.40 0.53 0.97 0.18 0.44 0.49 0.99 0.72 0.19 0.88 0.54 0.38 0.48 0.80 0.42 0.77 0.46 0.80 0.03 0.80 0.73 0.42 0.00 0.19 0.51 0.06 ]
[0.03 1.00 0.42 0.02 0.47 0.14 0.73 0.89 0.97 0.99 0.94 0.35 0.32 0.79 0.42 0.20 0.76 0.08 0.79 0.12 0.42 0.12 0.17 0.64 0.81 0.59 0.07 0.87 0.86 0.18 0.74 0.82 0.23 0.80 ]
[0.90 0.42 1.00 0.22 0.83 1.00 0.96 0.84 0.18 0.34 0.24 0.33 0.47 0.75 0.02 0.66 0.35 0.01 0.07 0.75 0.92 0.80 0.91 0.62 0.73 0.13 0.68 0.00 0.27 0.17 0.41 0.02 0.21 0.16 ]
[0.41 0.02 0.22 1.00 0.63 0.02 0.09 0.67 0.11 0.11 0.33 0.56 0.62 0.87 0.52 0.67 0.80 0.98 0.31 0.46 0.57 0.16 0.26 0.09 0.97 0.24 0.48 0.09 0.28 0.53 0.23 0.27 0.69 0.31 ]
[0.70 0.47 0.83 0.63 1.00 0.09 0.53 0.56 0.95 0.16 0.47 0.67 0.63 0.32 0.75 0.73 0.17 0.53 0.33 0.36 0.51 0.92 0.44 0.44 0.69 0.73 0.04 0.89 0.37 0.91 0.39 0.49 0.96 0.39 ]
[0.49 0.14 1.00 0.02 0.09 1.00 0.34 0.77 0.39 0.13 0.26 0.08 0.71 0.51 0.79 0.66 0.32 0.73 0.84 0.63 0.89 0.19 0.68 0.86 0.18 0.74 0.57 0.69 0.12 0.52 0.51 0.92 1.00 0.99 ]
[0.10 0.73 0.96 0.09 0.53 0.34 1.00 0.83 0.97 0.93 0.01 0.16 0.07 0.36 0.02 0.05 0.12 0.83 0.69 0.11 0.16 0.08 0.22 0.83 0.28 0.43 0.35 0.17 0.22 0.55 0.31 0.82 0.39 0.70 ]
[0.86 0.89 0.84 0.67 0.56 0.77 0.83 1.00 0.45 0.25 0.11 0.52 0.59 0.63 0.10 0.49 0.55 0.18 0.35 0.42 0.62 0.62 0.55 0.18 0.29 0.70 0.13 0.43 0.57 0.72 0.20 0.97 0.22 0.10 ]
[0.40 0.97 0.18 0.11 0.95 0.39 0.97 0.45 1.00 0.37 0.68 0.63 0.11 1.00 0.85 0.89 0.85 0.21 0.24 0.32 0.44 0.83 0.42 0.95 0.59 0.44 0.65 0.10 0.20 0.64 0.95 0.44 0.32 0.28 ]
[0.53 0.99 0.34 0.11 0.16 0.13 0.93 0.25 0.37 1.00 0.03 0.52 0.90 0.16 0.80 0.38 0.14 0.06 0.82 0.53 0.04 0.65 0.20 0.53 0.86 0.87 0.32 0.08 0.03 0.29 0.93 0.08 0.17 0.64 ]
[0.97 0.94 0.24 0.33 0.47 0.26 0.01 0.11 0.68 0.03 1.00 0.51 0.99 0.51 0.10 0.92 0.55 0.84 0.58 0.64 0.93 0.04 0.43 0.95 0.07 0.32 0.54 0.89 0.41 0.00 0.75 0.40 0.09 0.97 ]
[0.18 0.35 0.33 0.56 0.67 0.08 0.16 0.52 0.63 0.52 0.51 1.00 0.63 0.07 0.12 0.18 0.35 0.99 0.64 0.65 0.34 0.93 0.54 0.70 0.06 0.36 0.10 0.01 0.96 0.74 0.49 0.99 0.85 0.36 ]
