D = 4;
n = [ 2 2 2 2 ];
N = 67;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.08 0.86 0.37 0.21 0.95 0.77 0.43 0.23 0.70 0.53 0.71 0.08 0.33 0.99 0.06 0.01 0.29 0.23 0.12 0.27 0.37 0.79 0.07 0.85 0.37 0.86 0.55 0.61 0.46 0.63 0.82 0.70 0.30 0.15 0.63 0.21 1.00 0.87 0.90 0.34 0.14 0.69 0.05 0.66 0.75 0.46 0.40 0.71 0.35 0.11 0.07 0.39 0.98 0.47 1.00 0.88 0.27 0.82 0.39 0.61 0.95 0.83 0.79 0.55 0.59 0.75 ]
[0.08 1.00 0.07 0.88 0.22 0.15 0.08 0.75 0.24 0.53 0.90 0.84 0.88 0.27 0.67 0.82 0.93 0.21 0.48 0.72 0.23 0.09 0.48 0.23 0.54 0.91 0.36 0.76 0.85 0.31 0.88 0.83 0.68 0.65 0.07 0.78 0.99 0.22 0.31 0.77 0.22 0.40 0.12 0.78 0.06 0.60 0.86 0.36 0.65 0.90 0.02 0.74 0.31 0.15 0.22 0.11 0.96 0.85 0.60 0.35 0.06 0.92 0.47 0.79 0.88 0.07 0.13 ]
[0.86 0.07 1.00 0.18 0.21 0.65 0.04 0.40 0.78 0.74 0.45 0.44 0.67 0.99 0.38 0.34 0.58 0.54 0.90 0.89 0.31 0.23 0.47 0.16 0.45 0.32 0.02 0.49 0.50 0.73 0.88 0.54 0.27 0.03 0.43 0.40 0.12 0.07 0.19 0.08 0.96 0.26 0.44 0.48 0.05 0.16 0.35 0.30 0.83 0.50 0.84 0.97 0.76 0.80 0.70 0.91 0.75 0.17 0.69 0.53 0.70 0.89 0.82 0.50 0.61 0.25 0.40 ]
[0.37 0.88 0.18 1.00 0.05 0.41 0.48 0.93 0.27 0.45 0.00 0.19 0.81 0.76 0.01 0.99 0.84 0.00 0.59 0.48 0.14 0.66 0.21 0.92 0.64 0.63 0.62 0.78 0.54 0.86 0.33 0.42 0.00 0.44 0.91 0.22 0.80 0.78 0.99 0.83 0.37 0.65 0.15 0.95 0.29 0.49 0.01 0.36 0.72 0.49 0.61 0.35 0.18 0.99 0.38 0.19 0.38 0.33 0.19 0.19 0.40 0.84 0.86 0.92 0.82 0.50 0.62 ]
[0.21 0.22 0.21 0.05 1.00 0.91 0.15 0.05 0.95 0.62 0.75 0.58 0.47 0.76 0.46 0.21 0.43 0.41 0.12 0.80 0.32 0.25 0.29 0.75 0.34 0.68 0.50 0.10 0.82 0.81 0.15 0.38 0.72 0.91 0.44 0.37 0.09 0.05 0.96 0.45 0.50 0.71 0.81 0.74 0.22 0.67 0.12 0.28 0.36 0.05 0.17 0.87 0.25 0.59 0.44 0.66 0.86 0.74 0.06 0.03 0.98 0.80 0.57 0.20 0.01 0.64 0.37 ]
[0.95 0.15 0.65 0.41 0.91 1.00 0.07 0.31 0.34 0.01 0.46 0.38 0.44 0.19 0.71 0.85 0.65 0.41 0.17 0.17 0.85 0.10 0.82 0.33 0.07 0.82 0.59 0.04 0.76 0.73 0.86 0.17 0.61 0.11 0.34 0.85 0.36 0.49 0.42 0.55 0.25 0.67 0.28 0.36 0.49 0.63 0.54 0.80 0.30 0.03 0.59 0.13 0.59 0.47 0.17 0.38 0.70 0.63 0.57 0.22 0.64 0.60 0.12 0.78 0.98 0.89 0.65 ]
[0.77 0.08 0.04 0.48 0.15 0.07 1.00 0.93 0.09 0.30 0.52 0.13 0.48 0.41 0.69 0.87 0.09 0.51 0.30 0.76 0.51 0.95 0.65 0.95 0.68 0.84 0.76 0.65 0.66 0.33 0.14 0.87 0.92 0.23 0.38 0.20 0.44 0.06 0.69 0.37 0.16 0.18 0.20 0.40 0.15 0.84 0.41 0.95 0.79 0.93 0.51 0.66 0.57 0.65 0.45 0.89 0.01 0.85 0.20 0.26 0.06 0.46 0.68 0.37 0.37 0.96 0.19 ]
[0.43 0.75 0.40 0.93 0.05 0.31 0.93 1.00 0.39 0.96 0.79 0.41 0.11 0.53 0.98 0.94 0.63 0.24 0.62 0.40 0.72 0.20 0.14 0.49 0.51 0.07 0.07 0.97 0.24 0.31 0.60 0.25 0.22 0.65 0.53 0.24 0.71 0.07 0.74 0.26 0.89 0.27 0.04 0.76 0.98 0.74 0.59 0.65 0.75 0.64 0.30 0.76 0.80 0.69 0.16 0.22 0.81 0.61 0.66 0.93 0.97 0.74 0.00 0.49 0.82 0.33 0.08 ]
[0.23 0.24 0.78 0.27 0.95 0.34 0.09 0.39 1.00 0.98 0.82 0.06 0.35 0.01 0.41 0.30 0.16 0.83 0.40 0.84 0.64 0.49 0.13 0.42 0.89 0.93 0.20 0.90 0.55 0.98 0.65 0.83 0.27 0.56 0.86 0.56 0.39 0.16 0.13 0.93 0.82 0.07 0.68 0.41 0.23 0.04 0.43 0.21 0.99 0.94 0.42 0.40 0.11 0.36 0.08 0.26 0.68 0.90 0.90 0.72 0.24 0.53 0.99 0.98 0.70 0.25 0.12 ]
[0.70 0.53 0.74 0.45 0.62 0.01 0.30 0.96 0.98 1.00 0.32 0.03 0.20 0.62 0.64 0.00 0.66 0.71 0.96 0.27 0.03 0.11 0.83 0.36 0.78 0.54 0.77 0.57 0.91 0.62 0.60 0.41 0.34 0.28 0.53 0.20 0.65 0.91 0.48 0.50 0.02 0.78 0.26 0.01 0.58 0.95 0.41 0.30 0.21 0.78 0.57 0.67 0.12 0.90 0.04 0.83 0.56 0.15 0.56 0.50 0.02 0.91 0.42 0.23 0.70 0.78 0.50 ]
