D = 4;
n = [ 3 3 3 3 ];
N = 23;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.41 0.37 0.71 0.04 0.53 0.38 0.73 0.58 0.14 0.93 0.23 0.06 0.53 0.36 0.11 0.54 0.75 0.18 0.88 0.58 0.49 0.69 ]
[0.41 1.00 0.28 0.75 0.08 0.59 0.15 0.74 0.03 0.40 0.09 0.18 0.39 0.06 0.70 0.65 0.35 0.03 0.56 0.56 0.18 0.82 0.17 ]
[0.37 0.28 1.00 0.71 0.79 0.19 0.50 0.44 0.76 0.71 0.71 0.52 0.48 0.92 0.15 0.01 0.96 0.73 0.62 0.49 0.34 0.53 0.90 ]
[0.71 0.75 0.71 1.00 0.80 0.34 0.15 0.21 0.18 0.41 0.80 0.79 0.39 0.26 0.01 0.64 0.92 0.87 0.51 0.24 0.89 0.86 0.51 ]
[0.04 0.08 0.79 0.80 1.00 0.84 0.41 0.65 0.11 0.35 0.82 0.67 0.71 0.93 0.11 0.24 0.11 0.18 0.89 0.25 0.69 0.29 0.99 ]
[0.53 0.59 0.19 0.34 0.84 1.00 0.47 0.05 0.56 0.41 0.32 0.91 0.78 0.05 0.36 0.49 0.89 0.69 0.24 0.91 0.22 0.21 0.90 ]
[0.38 0.15 0.50 0.15 0.41 0.47 1.00 0.63 0.44 0.99 0.95 0.98 0.51 0.91 0.65 0.53 0.11 0.59 0.26 0.78 0.34 0.98 0.49 ]
[0.73 0.74 0.44 0.21 0.65 0.05 0.63 1.00 0.15 0.75 0.57 0.97 0.49 0.98 0.85 0.35 0.48 0.21 0.45 0.59 0.63 0.54 0.11 ]
[0.58 0.03 0.76 0.18 0.11 0.56 0.44 0.15 1.00 0.71 0.94 0.33 0.59 0.83 0.95 0.09 0.24 0.88 0.65 0.34 0.44 0.09 0.03 ]
[0.14 0.40 0.71 0.41 0.35 0.41 0.99 0.75 0.71 1.00 0.84 0.82 0.86 0.80 0.16 0.24 0.65 0.82 0.84 0.84 0.74 0.85 0.18 ]
[0.93 0.09 0.71 0.80 0.82 0.32 0.95 0.57 0.94 0.84 1.00 0.30 0.99 0.88 0.20 0.60 0.77 0.94 0.54 0.39 0.96 0.56 0.57 ]
[0.23 0.18 0.52 0.79 0.67 0.91 0.98 0.97 0.33 0.82 0.30 1.00 0.46 0.87 0.74 0.13 0.09 0.45 0.15 0.60 0.56 0.01 0.51 ]
[0.06 0.39 0.48 0.39 0.71 0.78 0.51 0.49 0.59 0.86 0.99 0.46 1.00 0.23 0.54 0.87 0.56 0.40 0.23 0.34 0.58 0.66 0.47 ]
[0.53 0.06 0.92 0.26 0.93 0.05 0.91 0.98 0.83 0.80 0.88 0.87 0.23 1.00 0.65 0.70 0.87 0.75 0.15 0.67 0.70 0.25 0.13 ]
[0.36 0.70 0.15 0.01 0.11 0.36 0.65 0.85 0.95 0.16 0.20 0.74 0.54 0.65 1.00 1.00 0.26 0.91 0.16 0.54 0.69 0.26 0.81 ]
[0.11 0.65 0.01 0.64 0.24 0.49 0.53 0.35 0.09 0.24 0.60 0.13 0.87 0.70 1.00 1.00 0.63 0.22 0.68 0.01 0.50 0.96 0.41 ]
[0.54 0.35 0.96 0.92 0.11 0.89 0.11 0.48 0.24 0.65 0.77 0.09 0.56 0.87 0.26 0.63 1.00 0.24 0.97 0.94 0.00 0.52 0.19 ]
[0.75 0.03 0.73 0.87 0.18 0.69 0.59 0.21 0.88 0.82 0.94 0.45 0.40 0.75 0.91 0.22 0.24 1.00 0.19 0.97 0.85 0.53 0.22 ]
[0.18 0.56 0.62 0.51 0.89 0.24 0.26 0.45 0.65 0.84 0.54 0.15 0.23 0.15 0.16 0.68 0.97 0.19 1.00 0.81 0.40 0.79 0.52 ]
[0.88 0.56 0.49 0.24 0.25 0.91 0.78 0.59 0.34 0.84 0.39 0.60 0.34 0.67 0.54 0.01 0.94 0.97 0.81 1.00 0.26 0.81 0.70 ]
[0.58 0.18 0.34 0.89 0.69 0.22 0.34 0.63 0.44 0.74 0.96 0.56 0.58 0.70 0.69 0.50 0.00 0.85 0.40 0.26 1.00 0.54 0.22 ]
[0.49 0.82 0.53 0.86 0.29 0.21 0.98 0.54 0.09 0.85 0.56 0.01 0.66 0.25 0.26 0.96 0.52 0.53 0.79 0.81 0.54 1.00 0.70 ]
[0.69 0.17 0.90 0.51 0.99 0.90 0.49 0.11 0.03 0.18 0.57 0.51 0.47 0.13 0.81 0.41 0.19 0.22 0.52 0.70 0.22 0.70 1.00 ]
];
