D = 4;
n = [ 5 5 5 5 ];
N = 33;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.39 0.51 0.86 0.45 0.94 0.84 0.43 0.88 0.30 0.61 0.74 0.54 0.12 0.11 0.10 0.28 0.22 0.99 0.77 0.48 0.12 0.36 0.21 0.08 0.76 0.58 0.05 0.17 0.22 0.82 0.41 0.23 ]
[0.39 1.00 0.72 0.94 0.77 0.36 0.95 0.76 0.50 0.07 0.88 0.68 0.98 0.99 0.63 0.69 0.89 0.60 0.43 0.12 0.57 0.90 0.63 0.32 0.71 0.22 0.61 0.13 0.23 0.29 0.99 0.26 0.99 ]
[0.51 0.72 1.00 0.61 0.87 0.75 0.06 0.47 0.48 0.76 0.59 0.56 0.58 0.41 0.21 0.77 0.27 0.69 0.70 0.47 0.72 0.92 0.77 0.97 0.09 0.23 0.40 0.56 0.20 0.87 0.08 0.57 0.50 ]
[0.86 0.94 0.61 1.00 0.60 0.42 0.69 0.86 0.23 0.77 0.17 0.18 0.77 0.01 0.24 0.98 0.54 0.17 0.77 0.57 0.94 0.81 0.16 0.96 0.97 0.68 0.70 0.86 0.04 0.77 0.64 0.47 0.42 ]
[0.45 0.77 0.87 0.60 1.00 0.61 0.19 0.03 0.71 0.67 0.68 0.36 0.28 0.93 0.95 0.46 0.63 0.10 0.54 0.46 0.44 0.17 0.62 0.90 0.55 0.10 0.36 0.98 0.77 0.98 0.95 0.38 0.84 ]
[0.94 0.36 0.75 0.42 0.61 1.00 0.62 0.94 0.84 0.61 0.31 0.04 0.02 0.28 0.49 0.69 0.44 0.28 0.77 0.50 0.23 0.99 0.39 0.14 0.10 0.39 0.06 0.15 1.00 0.68 0.57 0.73 0.74 ]
[0.84 0.95 0.06 0.69 0.19 0.62 1.00 0.67 0.10 0.91 0.71 0.24 0.62 0.97 0.33 0.02 0.63 0.03 0.12 0.37 0.63 0.21 0.67 0.86 0.32 0.71 0.58 0.60 0.47 0.62 0.83 0.71 0.65 ]
[0.43 0.76 0.47 0.86 0.03 0.94 0.67 1.00 0.29 0.19 0.90 0.89 0.27 0.28 0.66 0.31 0.80 0.74 0.50 0.93 0.88 0.86 0.27 0.57 0.76 0.23 0.46 0.42 0.36 1.00 0.57 0.67 0.15 ]
[0.88 0.50 0.48 0.23 0.71 0.84 0.10 0.29 1.00 0.14 0.77 0.45 0.11 0.11 0.52 0.29 0.81 0.85 0.50 0.63 0.94 0.08 0.44 0.41 0.90 0.75 0.01 0.34 0.95 0.55 0.23 0.24 0.59 ]
[0.30 0.07 0.76 0.77 0.67 0.61 0.91 0.19 0.14 1.00 0.01 0.66 0.61 0.42 0.26 0.05 0.52 0.96 0.51 0.33 0.35 0.31 0.38 0.59 0.79 0.19 0.14 0.43 0.51 0.86 0.70 0.52 0.40 ]
[0.61 0.88 0.59 0.17 0.68 0.31 0.71 0.90 0.77 0.01 1.00 0.46 0.11 0.04 0.50 0.02 0.24 0.54 0.28 0.83 0.47 0.35 0.73 0.30 0.17 0.53 0.49 0.60 0.76 0.48 0.77 0.13 0.39 ]
[0.74 0.68 0.56 0.18 0.36 0.04 0.24 0.89 0.45 0.66 0.46 1.00 0.10 0.44 0.57 0.72 0.63 0.47 0.05 0.01 0.44 0.45 0.05 0.26 0.92 0.74 0.23 0.10 0.64 0.64 0.10 0.49 0.45 ]
[0.54 0.98 0.58 0.77 0.28 0.02 0.62 0.27 0.11 0.61 0.11 0.10 1.00 0.82 0.49 0.14 0.35 0.27 0.20 0.28 0.36 0.19 0.84 0.01 0.13 0.07 0.85 0.07 0.24 0.83 0.55 0.47 0.30 ]
[0.12 0.99 0.41 0.01 0.93 0.28 0.97 0.28 0.11 0.42 0.04 0.44 0.82 1.00 0.52 0.78 0.21 0.40 0.61 0.70 0.61 0.33 0.19 0.77 0.72 0.43 0.84 0.96 0.13 0.15 0.34 0.74 0.40 ]
[0.11 0.63 0.21 0.24 0.95 0.49 0.33 0.66 0.52 0.26 0.50 0.57 0.49 0.52 1.00 0.65 0.45 0.65 0.37 0.69 0.90 0.04 0.85 0.96 0.28 0.99 0.25 0.74 0.31 0.64 0.78 0.32 0.24 ]
[0.10 0.69 0.77 0.98 0.46 0.69 0.02 0.31 0.29 0.05 0.02 0.72 0.14 0.78 0.65 1.00 0.24 0.17 0.11 0.71 0.07 0.50 0.49 0.74 0.57 0.97 0.24 0.11 0.15 0.76 0.96 0.41 0.96 ]
[0.28 0.89 0.27 0.54 0.63 0.44 0.63 0.80 0.81 0.52 0.24 0.63 0.35 0.21 0.45 0.24 1.00 0.92 0.59 0.93 0.33 0.77 0.32 0.73 0.76 0.22 0.49 0.02 0.05 0.56 0.83 0.13 0.37 ]
[0.22 0.60 0.69 0.17 0.10 0.28 0.03 0.74 0.85 0.96 0.54 0.47 0.27 0.40 0.65 0.17 0.92 1.00 0.56 0.71 0.31 0.40 1.00 0.36 0.26 0.12 0.83 0.41 0.89 0.23 0.72 0.43 0.93 ]
