D = 2;
n = [ 3 3 ];
N = 56;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.49 0.11 0.18 0.51 0.97 0.67 0.54 0.51 0.03 0.32 0.53 0.38 0.11 0.38 0.58 0.50 0.11 0.05 0.15 0.55 0.47 0.89 0.07 0.79 0.63 0.92 0.89 0.15 0.52 0.34 0.61 0.16 0.28 0.78 0.36 0.21 0.15 0.34 0.70 0.22 0.12 0.78 0.91 0.77 0.34 0.50 0.17 0.35 0.96 0.64 0.16 0.05 0.95 0.76 0.92 ]
[0.49 1.00 0.03 0.62 0.63 0.83 0.95 0.70 0.16 0.04 0.57 0.19 0.34 0.73 0.32 0.18 0.77 0.42 0.93 0.37 0.92 0.62 0.75 0.21 0.88 0.08 0.12 0.57 0.02 0.32 0.12 0.05 0.43 0.46 0.17 0.14 0.57 0.35 0.26 0.22 0.78 0.52 0.30 0.21 0.54 0.72 0.76 0.45 0.70 0.37 0.45 0.46 0.34 0.27 0.58 0.04 ]
[0.11 0.03 1.00 0.26 0.23 0.20 0.24 0.71 0.68 0.94 0.66 0.91 0.76 0.97 0.80 0.89 0.58 0.69 0.70 0.35 0.36 0.27 0.55 0.71 0.77 0.36 0.06 0.07 0.99 0.67 0.63 0.16 0.25 0.99 0.24 0.25 0.44 0.58 0.84 0.53 0.41 0.80 0.58 0.07 0.40 0.89 0.45 0.64 0.06 0.79 0.47 0.32 0.07 0.79 0.43 0.84 ]
[0.18 0.62 0.26 1.00 0.60 0.02 0.73 0.42 0.13 0.16 0.60 0.69 0.14 0.41 0.01 0.97 0.75 0.49 0.34 0.88 0.72 0.77 0.18 0.21 0.54 0.89 0.96 0.56 0.74 0.59 0.36 0.22 0.33 0.02 0.04 0.67 0.44 0.34 0.06 0.32 0.34 0.37 0.03 0.99 0.89 0.50 0.30 0.86 0.56 0.32 0.41 0.82 0.09 0.58 0.41 0.34 ]
[0.51 0.63 0.23 0.60 1.00 0.18 0.31 0.93 0.05 0.58 0.65 0.55 0.11 0.63 0.92 0.01 0.79 0.53 0.58 0.51 0.30 0.53 0.86 0.31 0.68 0.53 0.30 0.73 0.14 0.88 0.29 0.51 0.11 0.60 0.97 0.09 0.92 0.98 0.74 0.82 0.18 0.39 0.82 0.86 0.29 0.74 0.05 0.60 0.04 0.21 0.24 0.18 0.64 0.09 0.99 0.45 ]
[0.97 0.83 0.20 0.02 0.18 1.00 0.19 0.02 0.53 0.58 0.38 0.03 0.81 0.66 0.19 0.37 0.22 0.80 0.37 0.51 0.98 0.24 0.83 0.25 0.58 0.70 0.18 0.00 0.37 0.67 0.63 0.96 0.08 0.35 0.30 0.90 0.13 0.55 0.12 0.43 0.02 0.86 0.41 0.92 0.03 0.05 0.32 0.76 0.37 0.85 0.95 0.50 0.51 0.75 0.38 0.74 ]
[0.67 0.95 0.24 0.73 0.31 0.19 1.00 0.72 0.78 0.16 0.38 0.58 0.99 0.67 0.99 0.13 0.08 0.19 0.58 0.60 0.94 0.01 0.31 0.23 0.23 0.55 0.98 0.57 0.47 1.00 0.70 0.20 0.72 0.38 0.08 0.00 0.45 0.57 0.41 0.37 0.49 0.83 0.35 0.99 0.35 0.51 0.40 0.37 0.26 0.55 0.53 0.98 0.38 0.43 0.62 0.08 ]
[0.54 0.70 0.71 0.42 0.93 0.02 0.72 1.00 0.45 0.62 0.63 0.17 0.40 0.04 0.88 0.06 0.08 0.56 0.36 0.22 0.30 0.95 0.52 0.35 0.36 0.06 0.39 0.59 0.15 0.78 0.36 0.85 0.41 0.68 0.00 0.85 0.58 0.36 0.86 0.66 0.62 0.89 0.92 0.11 0.63 0.86 0.35 0.89 0.11 0.64 0.47 0.21 0.98 0.93 0.53 0.11 ]
[0.51 0.16 0.68 0.13 0.05 0.53 0.78 0.45 1.00 0.52 0.49 0.42 0.91 0.04 0.02 0.50 0.26 0.06 0.52 0.66 0.96 0.92 0.27 0.78 0.78 0.01 0.12 0.51 0.75 0.94 0.36 0.27 0.26 0.24 0.99 0.91 0.98 0.20 0.51 0.10 0.53 0.22 0.03 0.26 0.64 0.33 0.40 0.10 0.13 0.14 0.41 0.88 0.66 0.07 0.02 0.79 ]
[0.03 0.04 0.94 0.16 0.58 0.58 0.16 0.62 0.52 1.00 0.40 0.59 0.14 0.97 0.23 0.75 0.35 0.76 0.60 0.91 0.59 0.16 0.50 0.39 0.65 0.42 1.00 0.73 0.84 0.73 0.53 0.64 0.50 0.43 0.56 0.86 0.55 0.45 0.25 0.94 0.52 0.55 0.92 0.08 0.12 0.78 0.05 0.27 0.06 0.04 0.34 0.63 0.40 0.82 0.89 0.76 ]
[0.32 0.57 0.66 0.60 0.65 0.38 0.38 0.63 0.49 0.40 1.00 0.69 0.53 0.01 0.51 0.24 0.14 0.02 0.24 0.87 0.48 0.80 0.47 0.34 0.99 0.35 0.56 0.80 0.97 0.48 0.45 0.96 0.81 0.92 0.29 0.65 0.48 0.16 0.47 0.49 0.55 0.03 0.06 0.55 0.18 0.60 0.61 0.57 0.96 0.17 0.50 0.70 0.93 0.67 0.98 0.18 ]
[0.53 0.19 0.91 0.69 0.55 0.03 0.58 0.17 0.42 0.59 0.69 1.00 0.63 0.04 0.03 0.57 0.43 0.93 0.27 0.30 0.17 0.28 0.87 0.92 0.99 0.91 0.46 0.34 0.86 0.73 0.17 0.23 0.58 0.22 0.85 0.96 0.77 0.50 0.57 0.62 0.00 0.12 0.60 0.90 0.20 0.16 0.47 0.67 0.73 0.00 0.72 0.70 0.99 0.69 0.30 0.79 ]
[0.38 0.34 0.76 0.14 0.11 0.81 0.99 0.40 0.91 0.14 0.53 0.63 1.00 0.42 0.41 0.42 0.92 0.02 0.84 0.00 0.37 0.41 0.66 0.99 0.42 0.04 0.41 0.55 0.98 1.00 0.28 0.68 0.89 0.14 0.03 0.76 0.25 0.67 0.66 0.72 0.48 0.24 0.22 0.41 0.30 0.47 0.35 0.93 0.62 0.42 0.60 0.35 0.22 0.15 0.41 0.98 ]
[0.11 0.73 0.97 0.41 0.63 0.66 0.67 0.04 0.04 0.97 0.01 0.04 0.42 1.00 0.31 0.66 0.22 0.92 0.42 0.17 0.23 0.55 0.53 0.60 0.70 0.18 0.08 0.72 0.95 0.00 0.53 0.51 0.91 0.65 0.67 0.53 0.24 0.64 0.57 0.56 0.10 0.15 0.88 0.57 0.48 0.89 0.33 0.61 0.44 0.88 0.32 0.34 0.30 0.89 0.35 0.54 ]
[0.38 0.32 0.80 0.01 0.92 0.19 0.99 0.88 0.02 0.23 0.51 0.03 0.41 0.31 1.00 0.25 0.40 0.77 0.85 0.44 0.02 0.28 0.84 0.17 0.15 0.06 0.44 0.48 0.83 0.24 0.33 0.57 0.24 0.93 0.71 0.27 0.65 0.51 0.98 0.65 0.17 0.17 0.36 0.77 0.53 0.42 0.00 0.37 0.25 0.67 0.89 0.92 0.07 0.17 0.49 0.95 ]
[0.58 0.18 0.89 0.97 0.01 0.37 0.13 0.06 0.50 0.75 0.24 0.57 0.42 0.66 0.25 1.00 0.61 0.51 0.84 0.22 0.93 0.18 0.55 0.30 0.21 0.30 0.39 0.79 0.76 0.43 0.96 0.00 0.88 0.81 0.20 0.12 0.97 0.12 0.07 0.83 0.40 0.25 0.63 0.71 0.25 0.10 0.60 0.41 0.59 0.08 0.59 0.79 0.75 0.58 0.59 0.07 ]
[0.50 0.77 0.58 0.75 0.79 0.22 0.08 0.08 0.26 0.35 0.14 0.43 0.92 0.22 0.40 0.61 1.00 0.13 0.96 0.16 0.83 0.80 0.45 0.76 0.94 0.19 0.48 0.70 0.99 0.57 0.07 0.66 0.66 0.53 0.21 0.25 0.28 0.65 0.23 0.14 0.35 0.53 0.94 0.95 0.05 0.77 0.88 0.50 0.51 0.32 0.93 0.12 0.97 0.76 0.69 0.43 ]
[0.11 0.42 0.69 0.49 0.53 0.80 0.19 0.56 0.06 0.76 0.02 0.93 0.02 0.92 0.77 0.51 0.13 1.00 0.73 0.06 0.20 0.95 0.10 0.52 0.46 0.51 0.30 0.85 0.45 0.55 0.58 0.45 0.95 0.92 0.40 0.14 0.70 0.98 0.80 0.51 0.01 0.02 0.98 0.51 0.93 0.56 0.46 0.36 0.30 0.19 0.66 0.32 0.23 0.19 0.55 0.01 ]
