D = 6;
n = [ 2 2 2 2 2 2 ];
N = 46;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.37 0.18 0.29 0.30 0.48 0.97 0.12 0.34 0.68 0.91 0.04 0.79 0.03 0.12 0.45 0.70 0.56 0.48 0.21 0.76 0.05 0.65 0.30 0.31 0.90 0.30 0.08 0.80 0.30 0.13 0.40 0.94 0.06 0.45 0.66 0.43 0.71 0.96 0.03 0.33 0.72 0.38 0.52 0.30 0.42 ]
[0.37 1.00 0.50 0.11 0.23 0.56 0.31 0.36 0.78 1.00 0.51 0.73 0.36 0.63 0.11 0.02 0.32 0.29 0.93 0.50 0.56 0.86 0.21 0.35 0.32 0.66 0.88 0.03 0.55 0.20 0.88 0.01 0.30 0.97 0.14 0.13 0.29 0.86 0.71 0.32 0.13 0.60 0.27 0.56 0.70 0.31 ]
[0.18 0.50 1.00 0.35 0.85 0.18 0.04 0.42 0.36 0.24 0.60 0.30 0.31 0.15 0.69 0.74 0.19 0.24 0.69 0.90 0.79 0.74 0.89 0.09 0.70 0.36 0.72 0.99 0.39 0.54 0.64 0.87 0.96 0.64 0.41 0.79 0.49 0.16 0.32 0.43 0.87 0.42 0.52 0.46 0.13 0.33 ]
[0.29 0.11 0.35 1.00 0.45 0.25 0.19 0.38 0.05 0.41 0.75 0.52 0.29 0.31 0.76 0.03 0.10 0.21 0.79 0.40 0.64 0.69 0.43 0.66 0.79 0.38 0.13 0.58 0.29 0.58 0.34 0.32 0.00 0.36 0.27 0.18 0.29 0.62 0.18 0.97 0.09 0.81 0.36 0.42 0.30 0.31 ]
[0.30 0.23 0.85 0.45 1.00 0.63 0.86 0.92 0.85 0.05 0.50 0.06 0.62 0.97 0.43 0.72 0.82 0.61 0.10 0.15 0.39 0.36 0.67 0.13 0.87 0.93 0.55 0.50 0.75 0.26 0.01 0.78 0.02 0.58 0.66 0.86 0.79 0.99 0.90 0.92 0.15 0.15 0.71 0.91 0.23 0.30 ]
[0.48 0.56 0.18 0.25 0.63 1.00 0.45 0.79 0.97 0.45 0.04 0.56 0.99 0.84 0.77 0.42 0.76 0.50 0.63 0.37 0.56 0.57 0.27 0.67 0.22 0.42 0.79 0.69 0.71 0.44 0.85 0.85 0.04 0.06 0.66 0.52 0.75 0.53 0.28 0.06 0.56 0.66 0.32 0.86 0.72 0.09 ]
[0.97 0.31 0.04 0.19 0.86 0.45 1.00 0.00 0.53 0.43 0.43 0.57 0.87 0.62 0.25 0.16 0.73 0.73 0.62 0.26 0.58 0.79 0.85 0.55 0.20 0.60 0.20 0.34 0.10 0.05 0.11 0.36 0.99 0.50 0.13 0.48 0.36 0.42 0.49 0.42 0.26 0.23 0.68 0.70 0.74 0.86 ]
[0.12 0.36 0.42 0.38 0.92 0.79 0.00 1.00 0.56 0.81 0.03 0.88 0.01 0.43 0.17 0.55 0.90 0.16 0.28 0.48 0.80 0.81 0.34 0.38 0.06 0.52 0.51 0.57 0.08 0.24 0.13 0.05 0.24 0.48 0.86 0.05 0.50 0.75 0.16 0.29 0.31 0.94 0.69 0.49 0.19 0.26 ]
[0.34 0.78 0.36 0.05 0.85 0.97 0.53 0.56 1.00 0.48 0.98 0.98 0.35 0.03 0.55 0.71 0.33 0.17 0.35 0.48 0.66 0.21 0.64 0.59 0.67 0.06 0.36 0.63 0.58 0.53 0.70 0.41 0.26 0.78 0.77 0.15 0.70 0.18 0.39 0.71 0.88 0.64 0.48 0.68 0.02 0.79 ]
[0.68 1.00 0.24 0.41 0.05 0.45 0.43 0.81 0.48 1.00 0.37 0.45 0.47 0.77 0.45 0.84 0.90 0.73 0.88 0.12 0.85 0.09 0.91 0.87 0.36 0.85 0.97 0.01 0.30 0.23 0.53 0.18 0.96 0.57 0.92 0.28 0.74 0.63 0.51 0.02 0.38 0.05 0.32 0.85 0.63 0.75 ]
[0.91 0.51 0.60 0.75 0.50 0.04 0.43 0.03 0.98 0.37 1.00 0.75 0.00 0.43 0.69 0.38 0.96 0.70 0.15 0.75 0.44 0.76 0.98 0.38 0.48 0.87 0.44 0.08 0.74 0.24 0.82 0.15 0.66 0.52 0.95 0.28 0.79 0.89 0.83 0.30 0.58 0.13 0.09 0.63 0.90 0.51 ]
[0.04 0.73 0.30 0.52 0.06 0.56 0.57 0.88 0.98 0.45 0.75 1.00 0.87 0.42 0.06 0.91 0.10 0.99 0.36 0.99 0.70 0.04 0.56 0.08 0.91 0.26 0.98 0.44 0.97 0.38 0.55 0.77 0.72 0.21 0.37 0.94 0.46 0.82 0.24 0.18 0.21 0.66 0.72 0.03 0.81 0.51 ]
[0.79 0.36 0.31 0.29 0.62 0.99 0.87 0.01 0.35 0.47 0.00 0.87 1.00 0.20 0.63 0.69 0.84 0.18 0.13 0.86 0.82 0.52 0.57 0.33 0.65 0.10 0.02 0.51 0.00 0.22 0.22 0.96 0.80 0.90 0.17 0.75 0.99 0.46 0.44 0.62 0.30 0.99 0.34 0.42 0.34 0.62 ]
[0.03 0.63 0.15 0.31 0.97 0.84 0.62 0.43 0.03 0.77 0.43 0.42 0.20 1.00 0.31 0.96 0.64 0.39 0.08 0.50 0.52 0.52 0.37 0.25 0.35 0.92 0.38 0.90 0.25 0.37 0.36 0.04 0.33 0.97 0.91 0.05 0.86 0.16 0.20 0.56 0.84 0.71 0.57 0.20 0.89 0.25 ]
[0.12 0.11 0.69 0.76 0.43 0.77 0.25 0.17 0.55 0.45 0.69 0.06 0.63 0.31 1.00 0.79 0.82 0.75 0.23 0.95 0.88 0.13 0.60 0.16 0.15 0.65 0.73 0.65 0.62 0.50 0.13 0.69 0.04 0.11 0.98 0.41 0.27 0.67 0.17 0.79 0.95 0.56 0.92 0.32 0.64 0.29 ]
[0.45 0.02 0.74 0.03 0.72 0.42 0.16 0.55 0.71 0.84 0.38 0.91 0.69 0.96 0.79 1.00 0.84 0.06 0.73 0.87 0.20 0.30 0.76 0.17 0.92 0.18 0.30 0.71 1.00 0.03 0.81 0.27 0.76 0.42 0.79 0.07 0.28 0.13 0.53 0.05 0.16 0.82 0.20 0.75 0.25 0.46 ]
[0.70 0.32 0.19 0.10 0.82 0.76 0.73 0.90 0.33 0.90 0.96 0.10 0.84 0.64 0.82 0.84 1.00 0.66 0.84 0.87 0.21 0.67 0.96 0.15 0.60 0.77 0.35 0.85 0.40 0.75 0.10 0.05 0.18 0.81 0.62 0.53 0.88 0.29 0.86 0.39 0.39 0.13 0.79 0.59 0.78 0.33 ]
[0.56 0.29 0.24 0.21 0.61 0.50 0.73 0.16 0.17 0.73 0.70 0.99 0.18 0.39 0.75 0.06 0.66 1.00 0.51 0.76 0.53 0.57 0.75 0.59 0.51 0.88 0.68 0.07 0.32 0.48 0.98 0.69 0.22 0.56 0.23 0.42 0.53 0.05 0.20 0.77 0.42 0.53 0.88 0.02 0.52 0.33 ]
[0.48 0.93 0.69 0.79 0.10 0.63 0.62 0.28 0.35 0.88 0.15 0.36 0.13 0.08 0.23 0.73 0.84 0.51 1.00 0.02 0.30 0.79 0.09 0.75 0.15 0.09 0.68 0.97 0.90 0.28 0.26 0.19 0.33 0.27 0.63 0.10 0.99 0.66 0.72 0.79 0.30 0.68 0.05 0.42 0.63 0.61 ]
[0.21 0.50 0.90 0.40 0.15 0.37 0.26 0.48 0.48 0.12 0.75 0.99 0.86 0.50 0.95 0.87 0.87 0.76 0.02 1.00 0.75 0.66 0.72 0.31 0.22 0.91 0.40 0.34 0.09 0.71 0.86 0.05 0.39 0.66 0.73 0.32 0.08 0.14 0.93 0.09 0.65 0.38 0.32 0.63 0.53 0.18 ]
[0.76 0.56 0.79 0.64 0.39 0.56 0.58 0.80 0.66 0.85 0.44 0.70 0.82 0.52 0.88 0.20 0.21 0.53 0.30 0.75 1.00 0.89 0.30 0.13 0.65 0.60 0.77 0.79 0.13 0.30 0.53 0.10 0.78 0.85 0.89 0.31 0.90 0.22 0.12 0.19 0.79 0.09 0.05 0.44 0.43 0.03 ]
[0.05 0.86 0.74 0.69 0.36 0.57 0.79 0.81 0.21 0.09 0.76 0.04 0.52 0.52 0.13 0.30 0.67 0.57 0.79 0.66 0.89 1.00 0.59 0.96 0.59 0.08 0.24 0.21 0.50 0.27 0.79 0.77 0.41 0.10 0.96 0.94 0.72 0.81 0.78 0.17 0.34 0.41 0.45 0.48 0.74 0.91 ]
[0.65 0.21 0.89 0.43 0.67 0.27 0.85 0.34 0.64 0.91 0.98 0.56 0.57 0.37 0.60 0.76 0.96 0.75 0.09 0.72 0.30 0.59 1.00 0.47 0.26 0.03 0.89 0.46 0.98 0.32 0.06 0.25 0.60 0.86 0.69 0.19 0.69 0.24 0.15 0.77 0.86 0.41 0.44 0.50 0.30 0.31 ]
[0.30 0.35 0.09 0.66 0.13 0.67 0.55 0.38 0.59 0.87 0.38 0.08 0.33 0.25 0.16 0.17 0.15 0.59 0.75 0.31 0.13 0.96 0.47 1.00 0.31 0.61 0.92 0.67 0.22 0.73 0.99 0.72 0.20 0.64 0.95 0.64 0.85 0.44 0.11 0.79 0.01 0.32 0.93 0.81 0.80 0.59 ]
[0.31 0.32 0.70 0.79 0.87 0.22 0.20 0.06 0.67 0.36 0.48 0.91 0.65 0.35 0.15 0.92 0.60 0.51 0.15 0.22 0.65 0.59 0.26 0.31 1.00 0.82 0.08 0.34 0.88 0.90 0.18 0.21 0.84 0.35 0.09 0.85 0.75 0.03 0.12 0.73 0.47 0.85 0.76 0.87 0.22 0.86 ]
[0.90 0.66 0.36 0.38 0.93 0.42 0.60 0.52 0.06 0.85 0.87 0.26 0.10 0.92 0.65 0.18 0.77 0.88 0.09 0.91 0.60 0.08 0.03 0.61 0.82 1.00 0.24 0.97 0.09 0.39 0.53 0.43 0.01 0.98 0.33 0.66 0.53 0.17 0.28 0.95 0.50 0.90 0.21 0.01 0.04 0.81 ]
[0.30 0.88 0.72 0.13 0.55 0.79 0.20 0.51 0.36 0.97 0.44 0.98 0.02 0.38 0.73 0.30 0.35 0.68 0.68 0.40 0.77 0.24 0.89 0.92 0.08 0.24 1.00 0.02 0.11 0.71 0.16 0.39 0.39 0.03 0.17 0.72 0.04 0.52 0.93 0.18 0.01 0.60 0.75 0.41 0.94 0.47 ]
