D = 2;
n = [ 4 4 ];
N = 22;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.14 0.39 0.28 0.55 0.08 0.89 0.79 0.90 0.70 0.76 0.34 0.16 0.54 0.28 0.96 0.96 0.88 0.66 0.95 0.50 0.14 ]
[0.14 1.00 0.40 0.32 0.76 0.94 0.61 0.08 0.87 0.29 0.18 0.41 0.49 0.30 0.53 0.16 0.90 0.21 0.23 0.29 0.27 0.39 ]
[0.39 0.40 1.00 0.41 0.35 0.17 0.14 0.14 0.21 0.65 0.40 0.24 0.43 0.98 0.85 0.03 0.25 0.48 0.47 0.34 0.23 0.42 ]
[0.28 0.32 0.41 1.00 0.08 0.19 0.26 0.28 0.05 0.99 0.74 0.89 0.80 0.16 0.52 0.24 0.14 0.73 0.41 0.07 0.78 0.39 ]
[0.55 0.76 0.35 0.08 1.00 0.64 0.67 0.63 0.88 0.50 0.23 0.99 0.24 0.40 0.28 0.85 0.90 0.81 0.84 0.68 0.46 0.06 ]
[0.08 0.94 0.17 0.19 0.64 1.00 0.84 0.56 0.22 0.68 0.85 0.84 0.55 0.60 0.75 0.21 0.99 0.52 0.30 0.27 0.28 0.26 ]
[0.89 0.61 0.14 0.26 0.67 0.84 1.00 0.33 0.61 0.35 0.47 0.79 0.32 0.63 0.14 0.59 0.88 0.37 0.94 0.65 0.84 0.49 ]
[0.79 0.08 0.14 0.28 0.63 0.56 0.33 1.00 0.43 0.48 0.16 0.77 0.89 0.23 0.76 0.55 0.01 0.30 0.53 0.85 0.48 0.94 ]
[0.90 0.87 0.21 0.05 0.88 0.22 0.61 0.43 1.00 0.01 0.38 0.58 0.42 0.50 0.22 0.28 0.61 0.06 0.95 0.16 0.42 0.14 ]
[0.70 0.29 0.65 0.99 0.50 0.68 0.35 0.48 0.01 1.00 0.81 0.03 0.90 0.13 0.79 0.10 0.80 0.80 0.23 0.42 0.47 0.19 ]
[0.76 0.18 0.40 0.74 0.23 0.85 0.47 0.16 0.38 0.81 1.00 0.06 0.65 0.30 0.74 0.98 0.52 0.01 0.64 0.22 0.26 0.64 ]
[0.34 0.41 0.24 0.89 0.99 0.84 0.79 0.77 0.58 0.03 0.06 1.00 0.40 0.32 0.32 0.79 0.46 0.73 0.92 0.01 0.71 0.66 ]
[0.16 0.49 0.43 0.80 0.24 0.55 0.32 0.89 0.42 0.90 0.65 0.40 1.00 0.72 0.74 0.37 0.91 0.32 0.75 0.41 0.65 0.68 ]
[0.54 0.30 0.98 0.16 0.40 0.60 0.63 0.23 0.50 0.13 0.30 0.32 0.72 1.00 0.34 0.33 0.29 0.02 0.99 0.96 0.33 0.09 ]
[0.28 0.53 0.85 0.52 0.28 0.75 0.14 0.76 0.22 0.79 0.74 0.32 0.74 0.34 1.00 0.42 0.54 0.33 0.71 0.89 0.15 0.34 ]
[0.96 0.16 0.03 0.24 0.85 0.21 0.59 0.55 0.28 0.10 0.98 0.79 0.37 0.33 0.42 1.00 0.90 0.39 0.86 0.10 0.41 0.56 ]
[0.96 0.90 0.25 0.14 0.90 0.99 0.88 0.01 0.61 0.80 0.52 0.46 0.91 0.29 0.54 0.90 1.00 0.54 0.31 0.74 0.37 0.05 ]
[0.88 0.21 0.48 0.73 0.81 0.52 0.37 0.30 0.06 0.80 0.01 0.73 0.32 0.02 0.33 0.39 0.54 1.00 0.92 0.61 0.48 0.34 ]
[0.66 0.23 0.47 0.41 0.84 0.30 0.94 0.53 0.95 0.23 0.64 0.92 0.75 0.99 0.71 0.86 0.31 0.92 1.00 0.20 0.09 0.49 ]
[0.95 0.29 0.34 0.07 0.68 0.27 0.65 0.85 0.16 0.42 0.22 0.01 0.41 0.96 0.89 0.10 0.74 0.61 0.20 1.00 0.49 0.66 ]
[0.50 0.27 0.23 0.78 0.46 0.28 0.84 0.48 0.42 0.47 0.26 0.71 0.65 0.33 0.15 0.41 0.37 0.48 0.09 0.49 1.00 0.76 ]
[0.14 0.39 0.42 0.39 0.06 0.26 0.49 0.94 0.14 0.19 0.64 0.66 0.68 0.09 0.34 0.56 0.05 0.34 0.49 0.66 0.76 1.00 ]
];
