D = 2;
n = [ 5 5 ];
N = 52;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.07 0.49 0.60 0.43 0.64 0.45 0.91 0.88 0.02 0.45 0.54 0.85 0.42 0.73 0.79 0.56 0.14 0.45 0.93 0.36 0.04 0.46 0.52 0.70 0.66 0.85 0.95 0.55 0.73 0.89 0.91 0.56 0.34 0.06 0.75 0.54 0.74 0.89 1.00 0.01 0.57 0.25 0.88 0.87 0.42 0.14 0.98 0.70 0.60 0.10 0.65 ]
[0.07 1.00 0.69 0.04 0.11 0.79 0.56 0.47 0.45 0.51 0.10 0.24 0.91 0.72 0.98 0.16 0.08 0.83 0.91 0.88 0.56 0.80 0.15 0.40 0.95 0.86 0.68 0.45 0.28 0.93 0.43 0.55 0.38 0.90 0.39 0.66 0.57 0.95 0.68 0.51 0.54 0.88 0.29 0.92 0.86 0.96 0.37 0.79 0.54 0.92 0.52 0.48 ]
[0.49 0.69 1.00 0.15 0.29 0.19 0.94 0.70 0.90 0.83 0.24 0.18 0.59 0.27 0.75 0.18 0.17 0.79 0.72 0.02 0.12 0.48 0.31 0.78 0.41 0.81 0.87 0.69 0.55 0.45 0.70 0.04 0.59 0.47 0.74 0.53 0.29 0.07 0.10 0.78 0.81 0.11 0.70 0.93 0.05 0.46 0.20 0.52 0.28 0.74 0.83 0.53 ]
[0.60 0.04 0.15 1.00 0.87 0.64 0.88 0.78 0.87 0.25 0.72 0.14 0.26 0.65 0.44 0.38 0.02 0.01 0.62 0.36 0.52 0.24 0.51 0.39 0.98 0.72 0.28 0.03 0.08 0.74 0.60 0.26 0.97 0.82 0.86 0.28 0.43 0.54 0.07 0.46 0.72 0.87 0.48 0.41 0.28 0.07 0.07 0.84 0.16 0.45 0.97 0.67 ]
[0.43 0.11 0.29 0.87 1.00 0.32 0.05 0.80 0.80 0.92 0.20 0.63 0.60 0.49 0.50 0.71 0.17 0.25 0.90 0.51 0.24 0.09 0.51 0.66 0.62 0.85 0.13 0.18 0.41 0.88 0.62 0.26 0.01 0.55 0.43 0.30 0.14 0.10 0.36 0.42 0.40 0.68 0.09 0.58 0.29 0.51 0.09 0.73 0.26 0.30 0.03 0.47 ]
[0.64 0.79 0.19 0.64 0.32 1.00 0.04 0.62 0.83 0.77 0.43 0.71 0.87 0.20 0.04 0.12 1.00 0.01 0.69 0.10 0.74 0.65 0.86 0.39 0.56 0.16 0.60 0.18 0.90 0.34 0.42 0.91 0.16 0.84 0.61 0.01 0.54 0.68 0.46 0.36 0.82 0.34 0.64 0.98 0.51 0.77 0.44 0.47 0.03 0.07 0.83 0.88 ]
[0.45 0.56 0.94 0.88 0.05 0.04 1.00 0.23 0.90 0.82 0.81 0.62 0.55 0.17 0.86 0.14 0.34 0.02 0.23 0.99 0.15 0.08 0.48 0.36 0.77 0.30 0.56 0.41 0.59 1.00 0.09 0.20 0.29 0.25 0.82 0.37 0.10 0.98 0.32 0.49 0.27 0.98 0.56 0.42 0.29 0.12 0.88 0.59 0.60 0.15 0.94 0.99 ]
[0.91 0.47 0.70 0.78 0.80 0.62 0.23 1.00 0.67 0.34 0.34 0.70 0.46 0.34 0.69 0.35 0.30 0.91 0.61 0.64 0.35 0.34 0.25 0.82 0.13 0.01 0.62 0.73 0.50 0.35 0.62 0.82 0.32 0.65 0.49 0.62 0.98 0.40 0.73 0.31 0.56 0.85 0.14 0.95 0.17 0.40 0.70 0.46 0.37 0.58 0.88 0.13 ]
[0.88 0.45 0.90 0.87 0.80 0.83 0.90 0.67 1.00 0.45 0.44 0.04 0.09 0.14 0.54 0.01 0.67 0.91 0.90 0.28 0.80 0.12 0.98 0.46 0.38 0.43 0.19 0.71 0.92 0.44 0.20 0.10 0.38 0.72 0.32 0.72 0.01 0.85 0.02 0.50 0.38 0.49 0.53 0.79 0.21 0.76 0.15 0.03 0.06 0.43 0.68 0.15 ]
[0.02 0.51 0.83 0.25 0.92 0.77 0.82 0.34 0.45 1.00 0.22 0.89 0.78 0.51 0.45 0.33 0.04 0.93 0.56 0.65 0.80 0.51 0.26 0.40 0.16 0.13 0.34 0.71 0.65 0.48 0.08 0.16 0.20 0.95 0.88 0.33 0.18 0.90 0.66 0.76 0.35 0.55 0.88 0.34 0.65 0.04 0.48 0.80 0.96 0.93 0.27 0.36 ]
[0.45 0.10 0.24 0.72 0.20 0.43 0.81 0.34 0.44 0.22 1.00 0.95 0.99 0.91 0.10 0.97 0.55 0.33 0.09 0.87 0.27 0.51 0.03 0.76 0.20 0.12 0.88 0.70 0.93 0.06 0.49 0.90 0.50 0.99 0.76 0.99 0.72 0.22 0.66 0.51 0.59 0.55 0.71 0.22 0.20 0.46 0.73 0.19 0.04 0.80 0.19 0.96 ]
[0.54 0.24 0.18 0.14 0.63 0.71 0.62 0.70 0.04 0.89 0.95 1.00 0.15 0.40 0.91 0.47 0.29 0.57 0.88 0.15 0.24 0.09 0.85 0.75 0.46 0.86 0.61 0.19 0.64 1.00 0.13 0.42 0.94 0.22 0.92 0.79 0.38 0.37 0.16 0.87 0.44 0.14 0.35 0.03 0.55 0.93 0.60 0.23 0.19 0.50 0.82 0.99 ]
[0.85 0.91 0.59 0.26 0.60 0.87 0.55 0.46 0.09 0.78 0.99 0.15 1.00 0.33 0.28 0.59 0.11 0.80 0.56 0.31 0.16 0.73 0.92 0.98 0.55 0.12 0.18 0.09 0.77 0.13 0.64 0.63 0.63 0.92 0.14 0.07 0.69 0.66 0.50 0.13 0.98 0.88 0.63 0.07 0.38 0.70 0.65 0.25 0.13 0.78 0.10 0.76 ]
[0.42 0.72 0.27 0.65 0.49 0.20 0.17 0.34 0.14 0.51 0.91 0.40 0.33 1.00 0.78 0.86 0.83 0.99 0.70 0.48 0.31 0.74 0.15 0.47 0.81 0.54 0.18 0.70 0.86 0.79 0.20 0.40 0.35 0.76 0.80 0.35 0.80 0.18 0.89 0.71 0.64 0.99 0.46 0.18 0.83 0.80 0.82 0.66 0.67 0.06 0.87 0.55 ]
[0.73 0.98 0.75 0.44 0.50 0.04 0.86 0.69 0.54 0.45 0.10 0.91 0.28 0.78 1.00 0.14 0.81 0.26 0.40 0.75 0.12 0.72 0.63 0.95 0.11 0.54 0.04 0.74 0.96 0.30 0.73 0.50 0.06 0.05 0.30 0.83 0.11 0.74 0.59 0.98 0.88 0.75 0.61 0.67 0.89 0.52 0.35 0.94 0.03 0.69 0.23 0.77 ]
[0.79 0.16 0.18 0.38 0.71 0.12 0.14 0.35 0.01 0.33 0.97 0.47 0.59 0.86 0.14 1.00 0.07 0.37 0.23 0.95 0.09 0.88 0.30 0.04 0.60 0.61 0.77 0.25 0.38 0.37 0.67 0.79 0.35 0.46 0.17 0.67 0.24 0.41 0.19 0.78 0.13 0.12 0.67 0.74 0.36 0.79 0.35 0.46 0.41 0.40 0.44 0.33 ]
[0.56 0.08 0.17 0.02 0.17 1.00 0.34 0.30 0.67 0.04 0.55 0.29 0.11 0.83 0.81 0.07 1.00 0.04 0.34 0.21 0.39 0.37 0.56 0.43 0.95 0.42 0.07 0.99 0.20 0.18 0.09 0.82 0.05 0.87 0.72 0.51 0.79 0.68 0.30 0.38 0.77 0.39 0.75 0.79 0.31 0.01 0.34 0.99 0.10 0.47 0.42 0.70 ]
[0.14 0.83 0.79 0.01 0.25 0.01 0.02 0.91 0.91 0.93 0.33 0.57 0.80 0.99 0.26 0.37 0.04 1.00 0.77 0.01 0.75 0.40 0.85 0.50 0.09 0.14 0.09 0.10 0.24 0.46 0.37 0.40 0.98 0.04 0.17 0.62 0.05 0.57 0.17 0.69 0.14 0.55 0.72 0.83 0.47 0.61 0.48 0.71 0.08 0.31 0.31 0.02 ]
[0.45 0.91 0.72 0.62 0.90 0.69 0.23 0.61 0.90 0.56 0.09 0.88 0.56 0.70 0.40 0.23 0.34 0.77 1.00 0.07 0.55 0.73 0.13 0.74 0.96 0.14 0.87 0.99 0.93 0.00 0.38 0.55 0.65 0.42 0.01 0.94 0.20 0.28 0.16 0.18 0.20 0.24 0.82 0.36 0.40 0.34 0.32 0.62 0.79 0.33 0.74 0.62 ]
[0.93 0.88 0.02 0.36 0.51 0.10 0.99 0.64 0.28 0.65 0.87 0.15 0.31 0.48 0.75 0.95 0.21 0.01 0.07 1.00 0.77 0.43 0.70 0.77 0.95 0.13 0.19 0.30 0.53 0.78 0.24 0.92 0.51 0.66 0.41 0.01 0.95 0.75 0.82 0.99 0.20 0.88 0.99 0.69 0.25 0.53 0.09 0.76 0.33 0.58 0.65 1.00 ]
[0.36 0.56 0.12 0.52 0.24 0.74 0.15 0.35 0.80 0.80 0.27 0.24 0.16 0.31 0.12 0.09 0.39 0.75 0.55 0.77 1.00 0.81 0.39 0.39 0.49 0.81 0.30 0.19 0.56 0.48 0.65 0.06 0.90 0.22 0.11 0.33 0.50 0.17 0.79 0.03 0.53 0.89 0.85 0.11 0.08 0.97 0.18 0.13 0.77 0.67 0.98 0.21 ]
[0.04 0.80 0.48 0.24 0.09 0.65 0.08 0.34 0.12 0.51 0.51 0.09 0.73 0.74 0.72 0.88 0.37 0.40 0.73 0.43 0.81 1.00 0.97 0.31 0.82 0.01 0.27 0.49 0.32 0.70 0.59 0.91 0.24 0.67 0.55 0.19 0.82 0.62 0.82 0.83 0.80 0.15 0.31 0.00 0.91 0.61 0.21 0.26 0.74 0.81 0.56 0.67 ]
[0.46 0.15 0.31 0.51 0.51 0.86 0.48 0.25 0.98 0.26 0.03 0.85 0.92 0.15 0.63 0.30 0.56 0.85 0.13 0.70 0.39 0.97 1.00 0.66 0.18 0.39 0.55 0.33 0.50 0.18 0.63 0.37 0.19 0.65 0.31 0.38 0.92 0.69 0.53 0.15 0.84 0.72 0.01 0.03 0.28 0.57 0.75 0.57 0.77 0.05 0.66 0.99 ]
