D = 2;
n = [ 5 5 ];
N = 26;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.86 0.44 0.80 0.74 0.89 0.23 0.80 0.31 0.48 0.76 0.69 0.54 0.71 0.05 0.87 0.17 0.93 0.12 0.52 0.35 0.55 1.00 0.35 0.05 0.30 ]
[0.86 1.00 0.11 0.30 0.41 0.99 0.19 0.31 0.33 0.94 0.28 0.54 0.00 0.07 0.11 0.07 0.67 0.23 0.66 0.03 0.29 0.62 0.40 0.77 0.63 0.51 ]
[0.44 0.11 1.00 0.30 0.34 0.32 0.02 0.06 0.12 0.92 0.28 0.43 0.17 0.03 0.37 0.32 0.79 0.19 0.76 0.27 0.08 0.78 0.80 0.20 0.36 0.20 ]
[0.80 0.30 0.30 1.00 0.34 0.25 0.27 0.05 0.41 0.57 0.60 0.00 0.78 0.10 0.77 0.34 0.32 0.67 0.61 0.67 0.61 0.09 0.42 0.47 0.46 0.71 ]
[0.74 0.41 0.34 0.34 1.00 0.78 0.18 0.61 0.69 0.81 0.08 0.57 0.01 0.39 0.17 0.10 0.65 0.19 0.27 0.25 0.68 0.69 0.36 0.62 0.08 0.99 ]
[0.89 0.99 0.32 0.25 0.78 1.00 0.90 0.21 0.69 0.65 0.80 0.55 0.26 0.06 0.01 0.02 0.27 0.48 0.01 0.04 0.22 0.20 0.85 0.18 0.23 0.28 ]
[0.23 0.19 0.02 0.27 0.18 0.90 1.00 0.39 0.87 0.71 0.04 0.68 0.61 0.37 0.25 0.80 0.95 0.44 0.43 0.68 0.47 0.90 0.83 0.09 0.71 0.72 ]
[0.80 0.31 0.06 0.05 0.61 0.21 0.39 1.00 0.97 0.01 0.01 0.97 0.05 0.32 0.45 0.88 0.89 0.25 0.04 0.98 0.10 0.28 0.25 0.17 0.04 0.94 ]
[0.31 0.33 0.12 0.41 0.69 0.69 0.87 0.97 1.00 0.89 0.30 0.59 0.47 0.14 0.98 0.85 0.01 0.15 0.77 0.86 0.26 0.05 0.22 0.85 0.23 0.01 ]
[0.48 0.94 0.92 0.57 0.81 0.65 0.71 0.01 0.89 1.00 0.55 0.46 0.87 0.18 0.89 0.14 0.63 0.56 0.10 0.48 0.46 0.05 0.40 0.86 0.98 0.18 ]
[0.76 0.28 0.28 0.60 0.08 0.80 0.04 0.01 0.30 0.55 1.00 0.36 1.00 0.90 0.56 0.19 0.76 0.12 0.97 0.07 0.04 0.21 0.18 0.12 0.46 0.09 ]
[0.69 0.54 0.43 0.00 0.57 0.55 0.68 0.97 0.59 0.46 0.36 1.00 0.67 0.23 0.93 0.54 0.19 0.20 0.57 0.80 0.59 0.09 0.31 0.61 0.96 0.08 ]
[0.54 0.00 0.17 0.78 0.01 0.26 0.61 0.05 0.47 0.87 1.00 0.67 1.00 0.65 0.30 0.03 0.51 0.38 0.61 0.65 0.04 0.52 0.85 0.88 0.31 0.69 ]
[0.71 0.07 0.03 0.10 0.39 0.06 0.37 0.32 0.14 0.18 0.90 0.23 0.65 1.00 0.70 0.80 0.23 0.65 0.01 0.48 0.51 0.81 0.85 0.73 0.33 0.60 ]
[0.05 0.11 0.37 0.77 0.17 0.01 0.25 0.45 0.98 0.89 0.56 0.93 0.30 0.70 1.00 0.21 0.72 0.64 0.15 0.65 0.12 0.32 0.60 0.20 0.67 0.67 ]
[0.87 0.07 0.32 0.34 0.10 0.02 0.80 0.88 0.85 0.14 0.19 0.54 0.03 0.80 0.21 1.00 0.32 0.49 0.36 0.79 0.25 0.42 0.19 0.84 0.62 0.39 ]
[0.17 0.67 0.79 0.32 0.65 0.27 0.95 0.89 0.01 0.63 0.76 0.19 0.51 0.23 0.72 0.32 1.00 0.25 0.23 0.24 0.76 0.73 0.62 0.89 0.56 0.44 ]
[0.93 0.23 0.19 0.67 0.19 0.48 0.44 0.25 0.15 0.56 0.12 0.20 0.38 0.65 0.64 0.49 0.25 1.00 0.16 0.18 0.29 0.46 0.49 0.86 0.64 0.77 ]
