D = 4;
n = [ 4 4 4 4 ];
N = 67;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.71 0.54 0.36 0.54 0.72 0.69 0.85 0.61 0.21 0.60 0.57 0.49 0.12 0.19 0.90 0.33 0.78 0.27 0.80 0.03 0.83 0.90 0.59 0.29 0.18 0.22 0.33 0.13 0.83 0.32 0.30 0.36 0.36 0.09 0.67 0.15 0.39 0.23 0.24 0.09 0.75 0.32 0.72 0.65 0.53 0.25 0.78 0.67 0.79 0.96 0.86 0.13 0.80 0.91 0.47 0.06 0.99 0.16 0.01 0.29 0.99 0.86 0.83 0.53 0.72 0.58 ]
[0.71 1.00 0.61 0.50 0.34 0.70 0.92 0.79 0.05 0.65 0.35 0.62 0.84 0.71 0.27 0.50 0.03 0.28 0.38 0.22 0.50 1.00 0.86 0.95 0.95 0.02 0.08 0.66 0.96 0.46 0.02 0.19 0.90 0.99 0.69 0.83 0.84 0.19 0.47 0.86 0.39 0.55 0.87 0.02 0.59 0.39 0.03 0.71 0.67 0.10 0.46 0.80 0.82 0.36 0.11 0.97 0.31 0.53 0.32 0.11 0.49 0.61 0.25 0.24 0.20 0.16 0.89 ]
[0.54 0.61 1.00 0.31 0.21 0.07 0.29 0.61 0.19 0.01 0.89 0.01 0.75 0.20 0.70 0.61 0.36 0.88 0.33 0.16 0.23 0.77 0.44 0.58 0.46 0.56 0.17 0.15 0.63 0.18 0.10 0.87 0.59 0.71 0.91 0.37 0.93 0.76 0.01 0.76 0.45 0.49 0.89 0.98 0.48 0.71 0.53 0.14 0.41 0.29 0.57 0.58 0.59 0.21 0.44 0.30 0.00 0.91 0.68 0.36 0.63 0.09 0.19 0.55 0.92 0.56 0.59 ]
[0.36 0.50 0.31 1.00 0.60 0.42 0.21 0.69 0.42 0.03 0.13 0.09 0.70 0.28 0.18 0.37 0.45 0.50 0.71 0.12 0.97 0.16 0.67 0.44 0.82 0.02 0.62 0.09 0.01 0.49 0.05 0.48 0.91 0.18 0.16 0.59 0.41 0.81 0.23 0.17 0.84 0.31 0.65 0.52 0.85 0.81 0.13 0.71 0.52 0.32 0.97 0.13 0.65 0.56 0.30 0.87 0.44 0.92 0.65 0.70 0.15 0.88 0.45 0.15 0.33 0.20 0.43 ]
[0.54 0.34 0.21 0.60 1.00 0.98 0.26 0.11 0.21 0.87 0.63 0.01 0.42 0.72 0.55 0.03 0.96 0.61 0.92 0.91 0.23 0.96 0.21 0.05 0.96 0.35 0.37 0.78 0.31 0.63 0.39 0.57 0.57 0.41 0.93 0.14 0.22 0.08 0.42 0.08 0.72 0.07 0.58 0.32 0.28 0.06 0.79 0.18 0.56 0.27 0.93 0.64 0.41 0.25 0.04 0.43 0.87 0.54 0.65 0.65 0.86 0.74 0.27 0.55 0.51 0.80 0.95 ]
[0.72 0.70 0.07 0.42 0.98 1.00 0.93 0.43 0.39 0.73 0.20 0.09 0.39 0.78 0.92 0.46 0.74 0.96 0.60 0.41 0.65 0.99 0.60 0.29 0.12 0.07 0.70 0.38 0.22 0.23 0.24 0.15 0.38 0.93 0.50 0.26 0.20 0.53 0.57 0.67 0.40 0.50 0.18 0.19 0.67 0.56 0.78 0.83 0.37 0.19 0.53 0.51 0.13 0.62 0.75 0.16 0.57 0.15 0.20 0.46 0.41 0.92 0.01 0.18 0.55 0.45 0.84 ]
[0.69 0.92 0.29 0.21 0.26 0.93 1.00 0.04 0.87 0.11 0.84 0.03 0.24 0.29 0.22 0.84 0.48 0.01 0.64 0.52 0.59 0.02 0.80 0.72 0.76 0.65 0.99 0.71 0.38 0.46 0.12 0.45 0.46 0.21 0.91 0.59 0.26 0.49 0.24 0.57 0.82 0.73 0.69 0.32 0.06 0.54 0.40 0.06 0.62 0.52 0.86 0.71 0.45 0.72 0.94 0.69 0.92 0.12 0.87 0.11 0.50 0.68 0.65 0.27 0.03 0.38 0.33 ]
[0.85 0.79 0.61 0.69 0.11 0.43 0.04 1.00 0.43 0.43 0.48 0.02 0.63 0.77 0.45 0.96 0.46 0.04 0.99 0.40 0.69 0.22 0.36 0.94 0.19 0.80 0.62 0.78 0.99 0.92 0.71 0.30 0.83 0.38 0.85 0.91 0.83 0.36 0.10 0.17 0.58 0.77 0.22 0.04 0.60 0.62 0.14 0.57 0.59 0.12 0.59 0.11 0.00 0.28 0.04 0.27 0.72 0.29 0.61 0.49 0.69 0.70 0.26 0.94 0.49 0.65 0.05 ]
[0.61 0.05 0.19 0.42 0.21 0.39 0.87 0.43 1.00 0.96 0.92 0.07 0.84 0.85 0.88 0.55 0.03 0.84 0.28 0.53 0.41 0.82 0.05 0.67 0.36 0.81 0.76 0.77 0.59 0.45 0.29 0.88 0.65 0.60 0.26 0.02 0.66 0.41 0.02 0.31 0.79 0.08 0.34 0.12 0.26 0.21 0.52 0.86 0.86 0.67 0.05 0.87 0.73 0.61 0.40 0.53 0.84 0.30 0.49 0.85 0.36 0.09 0.08 0.12 0.63 0.96 0.96 ]
[0.21 0.65 0.01 0.03 0.87 0.73 0.11 0.43 0.96 1.00 0.98 0.10 0.70 0.25 0.70 0.29 0.33 0.69 0.91 0.72 0.42 0.17 0.62 0.54 0.99 0.56 0.96 0.79 0.65 0.57 0.23 0.74 0.16 0.44 0.17 0.61 0.23 0.31 0.56 0.59 0.24 0.76 0.07 0.76 0.75 0.43 0.84 0.41 0.44 0.23 0.42 0.21 0.84 0.74 0.78 0.04 0.46 0.80 0.30 0.59 0.55 0.31 0.79 0.93 0.09 0.43 0.59 ]
