D = 2;
n = [ 4 4 ];
N = 29;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.60 0.34 0.68 0.78 0.03 0.76 0.29 0.27 0.47 0.12 0.95 0.24 0.58 1.00 0.24 0.31 0.39 0.95 0.01 0.16 0.46 0.15 0.83 0.29 0.63 0.60 0.28 0.45 ]
[0.60 1.00 0.51 0.02 0.47 0.60 0.34 0.94 0.07 0.63 0.16 0.57 0.77 0.26 0.41 0.44 0.52 0.62 0.19 0.05 0.76 0.93 0.30 0.82 0.64 0.34 0.66 0.11 0.61 ]
[0.34 0.51 1.00 0.79 0.55 0.40 0.01 0.29 0.83 0.73 0.94 0.75 0.57 0.60 0.77 0.36 0.14 0.98 0.04 0.36 0.51 0.93 0.10 0.57 0.87 0.63 0.33 1.00 0.60 ]
[0.68 0.02 0.79 1.00 0.33 0.76 0.88 0.08 0.42 0.75 0.60 0.03 0.24 0.79 0.32 0.05 0.03 0.23 0.77 0.56 0.29 0.59 0.26 0.86 0.31 0.46 0.52 0.49 0.49 ]
[0.78 0.47 0.55 0.33 1.00 0.33 0.69 0.67 0.07 0.38 0.36 0.15 0.95 0.12 0.28 0.79 0.03 0.32 0.06 0.39 0.07 0.36 0.23 0.68 0.92 0.38 0.57 0.75 0.13 ]
[0.03 0.60 0.40 0.76 0.33 1.00 0.89 0.14 0.50 0.49 0.10 0.80 0.16 0.14 0.84 0.40 0.99 0.83 0.50 0.68 0.44 0.78 0.78 0.68 0.87 1.00 0.76 0.49 0.77 ]
[0.76 0.34 0.01 0.88 0.69 0.89 1.00 0.34 0.56 0.29 0.29 0.10 0.59 0.74 0.90 0.04 0.99 0.17 0.70 0.72 0.44 0.92 0.85 0.16 0.42 0.61 0.51 0.39 0.92 ]
[0.29 0.94 0.29 0.08 0.67 0.14 0.34 1.00 0.07 0.77 0.14 0.23 0.55 0.62 0.89 0.59 0.83 0.13 0.03 0.03 0.39 0.96 0.98 0.95 0.66 0.56 0.29 0.04 0.26 ]
[0.27 0.07 0.83 0.42 0.07 0.50 0.56 0.07 1.00 0.82 0.44 0.02 0.77 0.03 0.90 0.49 0.83 0.53 0.40 0.55 0.78 0.99 0.20 0.84 0.60 0.52 0.48 0.84 0.14 ]
[0.47 0.63 0.73 0.75 0.38 0.49 0.29 0.77 0.82 1.00 0.92 0.11 0.47 0.93 0.79 0.17 0.05 0.97 0.88 0.93 0.83 0.30 0.99 0.85 0.34 0.09 0.50 0.28 0.06 ]
[0.12 0.16 0.94 0.60 0.36 0.10 0.29 0.14 0.44 0.92 1.00 0.51 0.69 0.94 0.42 0.90 0.42 0.15 0.63 0.84 0.32 0.10 0.91 0.22 0.29 0.76 0.32 0.65 0.64 ]
[0.95 0.57 0.75 0.03 0.15 0.80 0.10 0.23 0.02 0.11 0.51 1.00 0.73 0.92 0.34 0.96 0.67 0.93 0.47 0.70 0.87 0.05 0.49 0.48 0.78 0.67 0.02 0.87 0.81 ]
[0.24 0.77 0.57 0.24 0.95 0.16 0.59 0.55 0.77 0.47 0.69 0.73 1.00 0.55 0.96 0.40 0.97 0.17 0.34 0.56 0.26 0.87 0.50 0.31 0.41 0.51 0.16 0.46 0.50 ]
[0.58 0.26 0.60 0.79 0.12 0.14 0.74 0.62 0.03 0.93 0.94 0.92 0.55 1.00 0.00 0.52 0.87 0.08 0.26 0.47 0.45 0.21 0.97 0.91 0.66 0.40 0.71 0.99 0.61 ]
[1.00 0.41 0.77 0.32 0.28 0.84 0.90 0.89 0.90 0.79 0.42 0.34 0.96 0.00 1.00 0.24 0.35 0.42 0.31 0.18 0.41 0.04 0.35 0.48 0.97 0.54 0.21 0.80 0.14 ]
[0.24 0.44 0.36 0.05 0.79 0.40 0.04 0.59 0.49 0.17 0.90 0.96 0.40 0.52 0.24 1.00 0.72 0.89 0.11 0.09 0.93 0.73 0.98 0.98 0.84 0.76 0.40 0.92 0.44 ]
[0.31 0.52 0.14 0.03 0.03 0.99 0.99 0.83 0.83 0.05 0.42 0.67 0.97 0.87 0.35 0.72 1.00 0.28 0.06 0.79 0.53 0.03 0.62 0.30 0.36 0.77 0.30 0.17 0.71 ]
[0.39 0.62 0.98 0.23 0.32 0.83 0.17 0.13 0.53 0.97 0.15 0.93 0.17 0.08 0.42 0.89 0.28 1.00 0.51 0.89 0.07 0.51 0.88 0.53 0.77 0.16 0.92 0.44 0.28 ]
[0.95 0.19 0.04 0.77 0.06 0.50 0.70 0.03 0.40 0.88 0.63 0.47 0.34 0.26 0.31 0.11 0.06 0.51 1.00 0.68 0.03 0.44 0.91 0.72 0.27 0.76 0.15 0.38 0.87 ]
[0.01 0.05 0.36 0.56 0.39 0.68 0.72 0.03 0.55 0.93 0.84 0.70 0.56 0.47 0.18 0.09 0.79 0.89 0.68 1.00 0.09 0.34 0.10 0.15 0.54 0.90 0.28 0.49 0.16 ]
[0.16 0.76 0.51 0.29 0.07 0.44 0.44 0.39 0.78 0.83 0.32 0.87 0.26 0.45 0.41 0.93 0.53 0.07 0.03 0.09 1.00 0.86 0.98 0.73 0.63 0.53 0.62 0.32 0.87 ]
[0.46 0.93 0.93 0.59 0.36 0.78 0.92 0.96 0.99 0.30 0.10 0.05 0.87 0.21 0.04 0.73 0.03 0.51 0.44 0.34 0.86 1.00 0.86 0.78 0.47 0.46 0.41 0.06 0.52 ]
[0.15 0.30 0.10 0.26 0.23 0.78 0.85 0.98 0.20 0.99 0.91 0.49 0.50 0.97 0.35 0.98 0.62 0.88 0.91 0.10 0.98 0.86 1.00 0.42 0.30 0.41 0.19 0.66 0.31 ]
[0.83 0.82 0.57 0.86 0.68 0.68 0.16 0.95 0.84 0.85 0.22 0.48 0.31 0.91 0.48 0.98 0.30 0.53 0.72 0.15 0.73 0.78 0.42 1.00 0.78 0.53 0.49 0.95 0.69 ]
[0.29 0.64 0.87 0.31 0.92 0.87 0.42 0.66 0.60 0.34 0.29 0.78 0.41 0.66 0.97 0.84 0.36 0.77 0.27 0.54 0.63 0.47 0.30 0.78 1.00 0.16 0.63 0.82 0.43 ]
[0.63 0.34 0.63 0.46 0.38 1.00 0.61 0.56 0.52 0.09 0.76 0.67 0.51 0.40 0.54 0.76 0.77 0.16 0.76 0.90 0.53 0.46 0.41 0.53 0.16 1.00 0.76 0.38 0.69 ]
[0.60 0.66 0.33 0.52 0.57 0.76 0.51 0.29 0.48 0.50 0.32 0.02 0.16 0.71 0.21 0.40 0.30 0.92 0.15 0.28 0.62 0.41 0.19 0.49 0.63 0.76 1.00 0.25 0.15 ]
[0.28 0.11 1.00 0.49 0.75 0.49 0.39 0.04 0.84 0.28 0.65 0.87 0.46 0.99 0.80 0.92 0.17 0.44 0.38 0.49 0.32 0.06 0.66 0.95 0.82 0.38 0.25 1.00 0.70 ]
[0.45 0.61 0.60 0.49 0.13 0.77 0.92 0.26 0.14 0.06 0.64 0.81 0.50 0.61 0.14 0.44 0.71 0.28 0.87 0.16 0.87 0.52 0.31 0.69 0.43 0.69 0.15 0.70 1.00 ]
];
