D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 34;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 ];
m = [
[1.00 0.97 0.52 0.47 0.84 0.06 0.24 0.32 0.23 0.32 0.32 0.58 0.14 0.63 0.06 0.83 0.99 0.91 0.17 0.00 0.89 0.01 0.48 0.82 0.17 0.19 0.83 0.77 0.36 0.80 0.01 0.56 0.75 0.57 ]
[0.97 1.00 0.63 0.43 0.20 0.84 0.67 0.69 0.44 0.93 0.00 0.31 0.74 0.15 0.99 0.43 0.69 0.88 0.90 0.11 0.18 0.88 0.04 0.75 0.42 0.28 0.92 0.93 0.65 0.94 0.20 0.47 0.10 0.93 ]
[0.52 0.63 1.00 0.45 0.62 0.61 0.41 0.54 0.08 0.92 0.52 0.50 0.47 0.87 0.87 0.44 0.56 0.89 0.72 0.71 0.57 0.70 0.04 0.33 0.44 0.47 0.01 0.35 0.29 0.93 0.17 0.88 0.92 0.59 ]
[0.47 0.43 0.45 1.00 0.14 0.00 0.32 0.30 0.54 0.08 0.41 0.17 0.11 0.36 0.28 0.29 0.09 0.96 0.14 0.53 0.73 0.62 0.36 0.80 0.73 0.40 0.09 0.68 0.64 0.57 0.22 0.70 0.47 0.81 ]
[0.84 0.20 0.62 0.14 1.00 0.34 0.34 0.26 0.17 0.39 0.71 0.56 0.08 0.27 0.22 0.43 0.60 0.60 0.45 0.22 0.85 0.82 0.66 0.57 0.51 0.44 0.29 0.82 0.15 0.13 0.19 0.26 0.74 0.40 ]
[0.06 0.84 0.61 0.00 0.34 1.00 0.65 0.94 0.47 0.34 0.59 0.66 0.49 0.15 0.26 0.18 0.53 0.09 0.96 0.60 0.68 0.23 0.43 0.17 0.14 0.36 0.35 0.42 0.32 0.29 0.58 0.83 0.69 0.08 ]
[0.24 0.67 0.41 0.32 0.34 0.65 1.00 0.68 0.39 0.43 0.95 0.77 0.48 0.71 0.62 0.02 0.89 0.66 0.04 0.22 0.71 0.09 0.39 0.11 0.43 0.04 0.63 0.46 0.15 0.04 0.64 0.81 0.22 0.56 ]
[0.32 0.69 0.54 0.30 0.26 0.94 0.68 1.00 0.36 0.41 0.32 0.70 0.87 0.67 0.58 0.84 0.93 0.37 1.00 0.21 0.72 0.17 0.42 0.45 0.79 0.95 0.95 0.87 0.40 0.63 0.69 0.63 0.35 0.11 ]
[0.23 0.44 0.08 0.54 0.17 0.47 0.39 0.36 1.00 0.29 0.38 0.96 0.07 0.98 0.06 0.44 0.25 0.69 0.27 0.86 0.43 0.78 0.07 0.78 0.97 0.20 0.49 0.96 0.72 0.42 0.29 0.78 0.70 0.86 ]
[0.32 0.93 0.92 0.08 0.39 0.34 0.43 0.41 0.29 1.00 0.41 0.83 0.22 0.86 0.69 0.60 0.06 0.18 0.33 0.84 0.53 0.60 0.53 0.21 0.31 0.83 0.77 0.46 0.87 0.66 0.75 0.10 0.45 0.88 ]
[0.32 0.00 0.52 0.41 0.71 0.59 0.95 0.32 0.38 0.41 1.00 0.49 0.39 0.51 0.48 0.52 0.57 0.82 0.63 0.54 0.96 0.68 0.67 0.84 0.80 0.76 0.60 0.65 0.87 0.85 0.98 0.51 0.89 0.86 ]
[0.58 0.31 0.50 0.17 0.56 0.66 0.77 0.70 0.96 0.83 0.49 1.00 0.49 0.01 0.66 0.77 0.13 0.65 0.25 0.41 0.52 0.02 0.07 0.77 0.97 0.50 0.82 0.55 0.28 0.04 0.57 0.15 0.94 0.96 ]
[0.14 0.74 0.47 0.11 0.08 0.49 0.48 0.87 0.07 0.22 0.39 0.49 1.00 0.19 0.57 0.96 0.89 0.61 0.90 0.36 0.23 0.84 0.84 0.35 0.03 0.65 0.50 0.50 0.71 0.10 0.30 0.86 0.31 0.90 ]
[0.63 0.15 0.87 0.36 0.27 0.15 0.71 0.67 0.98 0.86 0.51 0.01 0.19 1.00 0.16 0.80 0.91 0.76 0.41 0.29 0.42 0.19 0.98 0.89 0.30 0.61 0.43 0.38 0.54 0.41 0.82 0.84 0.11 0.53 ]
[0.06 0.99 0.87 0.28 0.22 0.26 0.62 0.58 0.06 0.69 0.48 0.66 0.57 0.16 1.00 0.11 0.99 0.90 0.20 0.75 0.82 0.63 0.10 0.66 0.59 0.65 0.94 0.27 0.03 0.57 0.05 0.75 0.32 0.87 ]
[0.83 0.43 0.44 0.29 0.43 0.18 0.02 0.84 0.44 0.60 0.52 0.77 0.96 0.80 0.11 1.00 0.96 0.08 0.25 0.38 0.42 0.30 0.06 0.01 0.21 0.78 0.07 0.25 0.63 0.34 0.80 0.24 0.64 0.89 ]
[0.99 0.69 0.56 0.09 0.60 0.53 0.89 0.93 0.25 0.06 0.57 0.13 0.89 0.91 0.99 0.96 1.00 0.08 0.45 0.46 0.68 0.38 0.07 0.01 0.41 0.76 0.71 0.73 0.44 0.22 0.09 0.81 0.01 0.03 ]
[0.91 0.88 0.89 0.96 0.60 0.09 0.66 0.37 0.69 0.18 0.82 0.65 0.61 0.76 0.90 0.08 0.08 1.00 0.22 0.36 0.42 0.64 0.28 0.01 0.70 0.81 0.00 0.12 0.16 0.04 0.42 0.61 0.99 0.09 ]
[0.17 0.90 0.72 0.14 0.45 0.96 0.04 1.00 0.27 0.33 0.63 0.25 0.90 0.41 0.20 0.25 0.45 0.22 1.00 0.63 0.33 0.59 0.20 0.71 0.04 0.52 0.18 0.27 0.50 0.66 0.37 0.95 0.01 0.94 ]
[0.00 0.11 0.71 0.53 0.22 0.60 0.22 0.21 0.86 0.84 0.54 0.41 0.36 0.29 0.75 0.38 0.46 0.36 0.63 1.00 0.79 0.73 0.84 0.01 0.36 0.31 0.40 0.82 0.37 0.31 0.38 0.78 0.64 0.49 ]
[0.89 0.18 0.57 0.73 0.85 0.68 0.71 0.72 0.43 0.53 0.96 0.52 0.23 0.42 0.82 0.42 0.68 0.42 0.33 0.79 1.00 0.27 0.21 0.66 0.02 0.16 0.45 0.27 0.91 0.87 0.52 0.05 0.60 0.91 ]
[0.01 0.88 0.70 0.62 0.82 0.23 0.09 0.17 0.78 0.60 0.68 0.02 0.84 0.19 0.63 0.30 0.38 0.64 0.59 0.73 0.27 1.00 0.99 0.97 0.32 0.21 0.22 0.88 0.13 0.18 0.85 0.32 0.06 0.87 ]
[0.48 0.04 0.04 0.36 0.66 0.43 0.39 0.42 0.07 0.53 0.67 0.07 0.84 0.98 0.10 0.06 0.07 0.28 0.20 0.84 0.21 0.99 1.00 0.09 0.46 0.05 0.42 0.10 0.33 0.83 0.98 0.89 0.22 0.91 ]
[0.82 0.75 0.33 0.80 0.57 0.17 0.11 0.45 0.78 0.21 0.84 0.77 0.35 0.89 0.66 0.01 0.01 0.01 0.71 0.01 0.66 0.97 0.09 1.00 0.48 0.55 0.40 0.35 0.01 0.63 0.36 0.93 0.87 0.11 ]
[0.17 0.42 0.44 0.73 0.51 0.14 0.43 0.79 0.97 0.31 0.80 0.97 0.03 0.30 0.59 0.21 0.41 0.70 0.04 0.36 0.02 0.32 0.46 0.48 1.00 0.54 0.59 0.86 0.06 0.32 0.71 0.42 0.18 0.04 ]
[0.19 0.28 0.47 0.40 0.44 0.36 0.04 0.95 0.20 0.83 0.76 0.50 0.65 0.61 0.65 0.78 0.76 0.81 0.52 0.31 0.16 0.21 0.05 0.55 0.54 1.00 0.66 0.38 0.96 0.90 0.42 0.44 0.23 0.34 ]
[0.83 0.92 0.01 0.09 0.29 0.35 0.63 0.95 0.49 0.77 0.60 0.82 0.50 0.43 0.94 0.07 0.71 0.00 0.18 0.40 0.45 0.22 0.42 0.40 0.59 0.66 1.00 0.32 0.59 0.48 0.38 0.44 0.87 0.64 ]
[0.77 0.93 0.35 0.68 0.82 0.42 0.46 0.87 0.96 0.46 0.65 0.55 0.50 0.38 0.27 0.25 0.73 0.12 0.27 0.82 0.27 0.88 0.10 0.35 0.86 0.38 0.32 1.00 0.57 0.42 0.21 0.67 0.53 0.91 ]
[0.36 0.65 0.29 0.64 0.15 0.32 0.15 0.40 0.72 0.87 0.87 0.28 0.71 0.54 0.03 0.63 0.44 0.16 0.50 0.37 0.91 0.13 0.33 0.01 0.06 0.96 0.59 0.57 1.00 0.91 0.41 0.89 0.54 0.44 ]
[0.80 0.94 0.93 0.57 0.13 0.29 0.04 0.63 0.42 0.66 0.85 0.04 0.10 0.41 0.57 0.34 0.22 0.04 0.66 0.31 0.87 0.18 0.83 0.63 0.32 0.90 0.48 0.42 0.91 1.00 0.83 0.75 0.77 0.60 ]
[0.01 0.20 0.17 0.22 0.19 0.58 0.64 0.69 0.29 0.75 0.98 0.57 0.30 0.82 0.05 0.80 0.09 0.42 0.37 0.38 0.52 0.85 0.98 0.36 0.71 0.42 0.38 0.21 0.41 0.83 1.00 0.70 0.58 0.11 ]
[0.56 0.47 0.88 0.70 0.26 0.83 0.81 0.63 0.78 0.10 0.51 0.15 0.86 0.84 0.75 0.24 0.81 0.61 0.95 0.78 0.05 0.32 0.89 0.93 0.42 0.44 0.44 0.67 0.89 0.75 0.70 1.00 0.62 0.16 ]
[0.75 0.10 0.92 0.47 0.74 0.69 0.22 0.35 0.70 0.45 0.89 0.94 0.31 0.11 0.32 0.64 0.01 0.99 0.01 0.64 0.60 0.06 0.22 0.87 0.18 0.23 0.87 0.53 0.54 0.77 0.58 0.62 1.00 0.41 ]
[0.57 0.93 0.59 0.81 0.40 0.08 0.56 0.11 0.86 0.88 0.86 0.96 0.90 0.53 0.87 0.89 0.03 0.09 0.94 0.49 0.91 0.87 0.91 0.11 0.04 0.34 0.64 0.91 0.44 0.60 0.11 0.16 0.41 1.00 ]
];
