D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 28;
d = [1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.19 0.78 0.23 0.64 0.04 0.70 0.48 0.30 0.79 0.74 0.95 0.52 0.59 0.51 0.82 0.21 1.00 0.70 1.00 0.85 0.70 0.27 0.45 0.17 0.11 0.75 0.23 ]
[0.19 1.00 0.57 0.31 0.42 0.28 0.32 0.93 0.52 0.52 0.21 0.24 0.99 0.17 0.42 0.52 0.10 0.68 0.51 0.88 0.70 0.68 0.83 0.67 0.48 0.21 0.58 0.65 ]
[0.78 0.57 1.00 0.99 0.34 0.92 0.50 0.01 0.35 0.64 0.51 0.19 0.36 0.16 0.18 0.88 0.79 0.54 0.21 0.66 0.51 0.62 0.73 0.78 0.58 0.60 0.27 0.77 ]
[0.23 0.31 0.99 1.00 0.67 0.67 0.31 0.28 0.70 0.46 0.71 0.26 0.03 0.16 0.00 0.86 0.76 0.94 0.47 0.78 0.27 0.78 0.13 0.99 0.11 0.11 0.47 0.61 ]
[0.64 0.42 0.34 0.67 1.00 0.68 0.07 0.94 0.43 0.28 0.87 0.96 0.44 0.58 0.87 0.67 0.71 0.12 0.84 0.55 0.64 0.68 0.39 0.72 0.24 0.80 0.28 0.59 ]
[0.04 0.28 0.92 0.67 0.68 1.00 0.62 0.70 0.34 0.42 0.40 0.48 0.55 0.10 0.91 0.02 0.88 0.55 0.27 0.61 0.26 0.89 0.39 0.44 0.10 0.26 0.18 0.26 ]
[0.70 0.32 0.50 0.31 0.07 0.62 1.00 0.68 0.52 0.74 0.94 0.32 0.12 0.97 0.88 0.12 0.25 0.02 0.84 0.54 0.47 0.45 0.54 0.81 0.06 0.24 0.76 0.30 ]
[0.48 0.93 0.01 0.28 0.94 0.70 0.68 1.00 0.18 0.30 0.47 0.61 0.73 0.46 0.72 0.27 0.89 0.26 0.64 0.84 0.08 0.46 0.06 0.77 0.46 0.53 0.32 0.06 ]
[0.30 0.52 0.35 0.70 0.43 0.34 0.52 0.18 1.00 0.69 0.64 0.38 0.51 0.42 0.74 0.55 0.68 0.31 0.20 0.87 0.87 0.87 0.24 0.00 0.26 0.89 0.67 0.40 ]
[0.79 0.52 0.64 0.46 0.28 0.42 0.74 0.30 0.69 1.00 0.42 0.48 0.60 0.99 0.56 0.47 0.17 0.02 0.51 0.45 0.64 0.06 0.62 0.32 0.96 0.16 0.21 0.19 ]
[0.74 0.21 0.51 0.71 0.87 0.40 0.94 0.47 0.64 0.42 1.00 0.04 0.76 0.59 0.58 0.31 0.29 0.82 0.18 0.81 0.59 0.38 0.69 0.68 0.07 0.44 0.11 0.02 ]
