D = 4;
n = [ 5 5 5 5 ];
N = 65;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.65 0.29 0.81 0.93 0.89 0.84 0.79 0.37 0.82 0.20 0.72 0.91 0.11 0.23 0.08 0.61 0.74 0.12 0.49 0.00 0.25 0.50 0.22 0.95 0.30 0.57 0.17 0.05 0.27 0.90 0.45 0.18 0.26 0.18 0.85 0.41 0.51 0.35 0.23 0.16 0.59 0.03 0.92 0.83 0.62 0.46 0.42 0.93 0.50 0.35 0.64 0.07 0.79 0.87 0.93 0.32 0.03 0.40 0.05 0.01 0.55 0.15 0.81 0.91 ]
[0.65 1.00 0.90 0.18 0.03 0.87 1.00 0.00 0.72 0.43 0.73 0.92 0.09 0.54 0.46 0.09 0.65 0.40 0.40 0.72 0.85 0.16 0.35 0.39 0.32 0.50 0.91 0.36 0.63 0.01 0.76 0.02 0.22 0.13 0.41 0.68 0.96 0.89 0.06 0.29 0.51 0.93 0.27 0.59 0.57 0.99 0.31 0.15 0.25 0.29 0.02 0.99 0.19 0.02 0.20 0.34 0.34 0.37 0.39 0.54 0.23 0.64 0.62 0.68 0.22 ]
[0.29 0.90 1.00 0.66 0.03 0.79 0.92 0.88 0.79 0.34 0.19 0.53 0.84 0.62 0.63 0.10 0.99 0.17 0.89 0.59 0.87 0.94 0.49 0.74 0.89 0.71 0.18 0.69 0.17 0.99 0.72 0.94 0.45 0.14 0.80 0.57 0.06 0.07 0.76 0.34 0.75 0.14 0.07 0.75 0.71 0.75 0.85 0.33 0.05 0.86 0.37 0.56 0.73 0.56 0.85 0.30 0.16 0.15 0.69 0.36 0.88 0.49 0.09 0.65 0.71 ]
[0.81 0.18 0.66 1.00 0.37 0.36 0.03 0.29 0.75 0.23 0.41 0.12 0.91 0.79 0.30 0.18 0.54 0.30 0.27 0.82 0.98 0.87 0.07 0.92 0.80 0.19 0.62 0.70 0.12 0.49 0.06 0.37 0.30 0.17 0.94 0.94 0.83 0.70 0.36 0.33 0.19 0.86 0.14 0.04 0.19 0.37 0.22 0.56 0.36 0.96 0.44 0.70 0.55 0.50 0.57 0.19 0.47 0.88 0.56 0.72 0.75 0.57 0.79 0.12 0.07 ]
[0.93 0.03 0.03 0.37 1.00 0.73 0.59 0.79 0.66 0.68 0.52 0.24 0.04 0.69 0.32 0.79 0.94 0.36 0.23 0.05 0.85 0.97 0.95 0.77 0.69 0.49 0.82 0.85 0.50 0.13 0.71 0.37 0.37 0.96 0.89 0.41 0.99 0.12 0.19 0.59 0.45 0.42 0.12 0.84 0.77 0.85 0.19 0.65 0.06 0.67 0.37 0.00 0.90 0.64 0.80 0.35 0.01 0.15 0.31 0.11 0.35 0.70 0.49 0.58 0.95 ]
[0.89 0.87 0.79 0.36 0.73 1.00 0.69 0.80 0.71 0.18 0.28 0.77 0.61 0.45 0.34 0.55 0.26 0.31 0.36 0.40 0.44 0.24 0.04 0.76 0.20 0.66 0.74 0.91 0.23 0.81 0.01 0.39 0.17 0.10 0.94 0.52 0.33 0.34 0.44 0.04 0.89 0.78 0.20 0.66 0.96 0.11 0.53 0.67 0.16 0.36 0.94 0.75 0.39 0.50 0.80 0.90 0.87 0.06 0.14 0.03 0.75 0.45 0.10 0.02 0.03 ]
[0.84 1.00 0.92 0.03 0.59 0.69 1.00 0.95 0.24 0.17 0.53 0.96 0.53 0.74 0.80 0.27 0.85 0.94 0.32 0.93 0.80 0.25 0.88 0.58 0.41 0.67 0.72 0.39 1.00 0.53 0.48 0.90 0.79 0.11 0.92 0.15 0.00 0.06 0.96 0.50 0.55 0.21 0.15 0.86 0.02 0.80 0.80 0.80 0.44 0.68 0.00 0.15 0.55 0.77 0.11 0.34 0.94 0.65 0.56 0.95 0.76 0.12 0.27 0.19 0.53 ]
[0.79 0.00 0.88 0.29 0.79 0.80 0.95 1.00 0.09 0.28 0.86 0.13 0.64 0.43 0.92 0.36 0.88 0.32 0.47 0.45 0.05 0.40 0.33 0.55 0.53 0.12 0.54 0.02 0.47 0.85 0.82 0.80 0.57 0.63 0.25 0.91 0.73 0.07 0.85 0.27 0.39 0.77 0.19 0.00 0.51 0.80 0.26 0.89 0.32 0.34 0.49 0.72 0.95 0.80 0.20 0.46 0.70 0.07 0.33 0.52 0.43 0.58 0.56 0.91 0.05 ]
[0.37 0.72 0.79 0.75 0.66 0.71 0.24 0.09 1.00 0.03 0.70 0.18 0.34 0.23 0.41 0.20 0.26 0.24 0.37 0.06 0.30 0.48 0.86 0.94 0.57 0.89 0.93 0.32 0.48 0.75 0.17 0.19 0.12 0.71 0.67 0.85 0.21 0.16 0.44 0.14 0.94 0.96 0.03 0.62 0.83 0.73 0.56 0.49 0.78 0.39 0.60 0.57 0.88 0.85 0.62 0.07 0.31 0.35 0.98 0.38 0.90 0.96 0.09 0.68 0.14 ]
[0.82 0.43 0.34 0.23 0.68 0.18 0.17 0.28 0.03 1.00 0.67 0.77 0.96 0.60 0.50 0.57 0.12 0.60 0.03 0.58 0.09 0.63 0.20 0.23 0.69 0.78 0.64 0.63 0.31 0.31 0.38 0.60 0.93 0.43 0.23 0.24 0.17 0.25 0.05 0.50 0.90 0.45 0.66 0.00 0.28 0.67 0.07 0.28 0.66 0.97 0.62 0.99 0.12 0.39 0.24 0.01 0.92 0.01 0.59 0.89 0.74 0.17 0.33 0.56 0.88 ]
[0.20 0.73 0.19 0.41 0.52 0.28 0.53 0.86 0.70 0.67 1.00 0.85 0.29 0.88 0.61 0.76 0.18 0.25 0.40 0.51 0.71 0.61 0.20 0.25 0.03 0.54 0.35 0.26 0.40 0.61 0.37 0.03 0.42 0.37 0.48 0.12 0.29 0.56 0.60 0.54 0.87 0.69 0.97 0.27 0.85 0.61 0.35 0.33 0.88 0.60 0.59 0.82 0.32 0.40 0.59 0.99 0.73 0.05 0.58 0.37 0.23 0.37 0.23 0.97 0.67 ]
[0.72 0.92 0.53 0.12 0.24 0.77 0.96 0.13 0.18 0.77 0.85 1.00 0.85 0.65 0.08 0.49 0.85 0.10 0.03 0.05 0.72 0.38 0.16 0.35 0.03 0.18 0.44 0.59 0.32 0.77 0.24 0.53 0.99 0.33 0.10 0.58 0.42 0.31 0.07 0.15 0.77 0.75 0.03 0.53 0.24 0.95 0.51 0.79 0.90 0.70 0.68 0.54 0.98 0.19 0.69 0.68 0.21 0.50 0.51 0.97 0.89 0.96 0.03 0.87 0.36 ]
[0.91 0.09 0.84 0.91 0.04 0.61 0.53 0.64 0.34 0.96 0.29 0.85 1.00 0.56 0.38 0.06 0.39 0.76 0.90 0.51 0.06 0.28 0.73 0.03 0.87 0.75 0.96 0.57 0.57 0.38 0.63 0.29 0.16 0.11 0.67 0.44 0.57 0.89 0.44 0.95 0.49 0.43 0.51 0.07 0.21 0.17 0.66 0.58 0.78 0.81 0.80 0.11 0.48 0.13 0.33 0.55 0.54 0.37 0.36 0.97 0.08 0.31 0.15 0.21 0.17 ]
