D = 6;
n = [ 2 2 2 2 2 2 ];
N = 38;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.92 0.82 0.49 0.75 0.11 0.36 0.96 0.19 0.85 0.38 0.39 0.89 0.42 0.84 0.85 0.22 0.42 0.17 0.71 0.95 0.67 0.47 0.61 0.24 0.69 0.48 0.89 0.93 0.96 0.86 0.28 0.48 0.17 0.10 0.39 0.46 0.30 ]
[0.92 1.00 0.17 0.94 0.60 0.27 0.98 0.21 0.70 0.25 0.91 0.33 0.87 0.57 0.65 0.93 0.13 0.73 0.15 0.70 0.49 0.94 0.06 0.20 0.70 0.55 0.47 0.44 0.40 0.83 0.37 0.58 0.69 0.10 0.01 0.81 0.69 0.29 ]
[0.82 0.17 1.00 0.66 0.16 0.53 0.63 0.12 0.06 0.03 0.65 0.18 0.44 0.68 0.09 0.78 0.96 0.73 0.26 0.28 0.73 0.66 0.13 0.52 0.09 0.44 0.58 0.79 0.92 0.06 0.08 0.38 0.46 0.70 0.91 0.62 0.80 0.87 ]
[0.49 0.94 0.66 1.00 0.61 0.05 0.29 0.76 0.07 0.60 0.39 0.49 0.56 0.99 0.21 0.49 0.08 0.44 0.52 0.39 0.65 0.30 0.11 0.86 0.13 0.36 0.89 0.62 0.33 0.88 0.66 0.26 0.43 0.76 0.71 0.70 0.94 0.90 ]
[0.75 0.60 0.16 0.61 1.00 0.21 0.01 0.35 0.83 0.76 0.55 0.36 0.10 0.82 0.34 0.69 0.10 0.62 0.40 0.87 0.25 0.39 0.89 0.71 0.07 0.82 0.84 0.44 0.99 0.28 0.32 0.66 0.12 0.04 0.86 0.81 0.01 0.43 ]
[0.11 0.27 0.53 0.05 0.21 1.00 0.83 1.00 0.81 0.91 0.58 0.55 0.23 0.50 0.94 0.28 0.57 0.61 0.59 0.08 0.43 0.97 0.98 0.77 0.31 0.82 0.75 0.31 0.78 0.65 0.63 0.29 0.92 0.06 0.24 0.33 0.11 0.77 ]
[0.36 0.98 0.63 0.29 0.01 0.83 1.00 0.82 0.43 0.09 0.70 0.02 0.37 0.19 0.02 0.66 0.21 0.48 0.24 0.45 0.61 0.16 0.42 0.53 0.10 0.95 0.33 0.96 0.02 0.07 0.29 0.04 0.67 0.56 0.43 0.70 0.27 0.53 ]
[0.96 0.21 0.12 0.76 0.35 1.00 0.82 1.00 0.52 0.54 0.83 0.57 0.92 0.75 0.78 0.63 0.43 0.97 0.40 0.60 0.96 0.90 0.59 0.64 0.84 0.51 0.07 0.14 0.06 0.37 0.33 0.05 0.59 0.34 0.62 0.56 0.64 0.15 ]
[0.19 0.70 0.06 0.07 0.83 0.81 0.43 0.52 1.00 0.84 0.12 0.56 0.96 0.65 0.44 0.08 0.86 0.32 0.09 0.14 0.51 0.57 0.81 0.37 0.60 0.66 0.77 0.20 0.96 0.16 0.94 0.02 0.59 0.54 0.65 0.58 0.24 0.66 ]
[0.85 0.25 0.03 0.60 0.76 0.91 0.09 0.54 0.84 1.00 0.02 0.64 0.66 0.37 0.66 0.97 0.64 0.48 0.53 0.31 0.35 0.14 0.92 0.28 0.53 0.02 0.40 0.08 0.06 0.98 0.41 0.08 0.10 0.51 0.95 0.83 0.88 0.26 ]
