D = 6;
n = [ 2 2 2 2 2 2 ];
N = 67;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.26 0.11 0.54 0.75 0.11 0.83 0.56 0.63 0.19 0.71 0.99 0.63 0.31 0.20 0.34 0.22 0.53 0.73 0.98 0.33 0.45 0.32 0.34 0.49 0.89 0.84 0.34 0.79 0.24 0.17 0.85 0.57 0.67 0.15 0.55 0.40 0.59 0.90 0.94 0.67 0.95 0.24 0.87 0.93 0.24 0.63 0.65 0.75 0.24 0.19 0.28 0.45 0.52 0.74 0.17 0.11 0.47 0.23 0.17 0.33 0.85 0.93 0.03 0.37 0.89 0.09 ]
[0.26 1.00 0.30 0.49 0.76 0.63 0.31 0.07 0.70 0.28 0.18 0.84 0.07 0.73 0.03 0.57 0.50 0.31 0.61 0.04 0.87 0.79 0.05 0.32 0.95 0.75 0.62 0.81 0.25 0.37 0.55 0.92 0.22 0.04 0.29 0.92 0.64 0.21 0.16 0.30 0.23 0.32 0.47 0.40 0.33 0.65 0.88 0.83 0.16 0.50 0.72 0.49 0.42 0.17 0.80 0.24 0.31 0.54 0.69 0.14 0.88 0.88 0.66 0.10 0.94 0.03 0.00 ]
[0.11 0.30 1.00 0.60 0.85 0.95 0.60 0.16 0.53 0.16 0.64 0.76 0.56 0.97 0.23 0.80 0.16 0.06 0.75 0.69 0.92 0.36 0.80 0.69 0.14 0.31 0.50 0.23 0.62 0.14 0.58 0.78 0.92 0.89 0.13 0.36 0.93 0.94 0.91 0.08 0.27 0.43 0.62 0.90 0.91 0.31 0.73 0.87 0.69 0.80 0.93 0.05 0.08 0.33 0.18 0.77 0.71 0.25 0.22 0.19 0.38 0.32 0.49 0.09 0.32 0.45 0.87 ]
[0.54 0.49 0.60 1.00 0.80 0.06 0.56 0.06 0.02 0.00 0.44 0.24 0.93 0.15 0.81 0.04 0.06 0.24 0.87 0.04 0.73 0.75 0.68 0.94 0.19 0.66 0.66 0.91 0.15 0.49 0.49 0.50 0.13 0.63 0.70 0.20 0.92 0.98 0.99 0.49 0.94 0.35 0.25 0.57 0.37 0.16 0.72 0.83 0.11 0.18 0.76 0.87 0.35 0.76 0.82 0.57 0.82 0.54 0.06 0.13 0.59 0.27 0.30 0.60 0.92 0.23 0.76 ]
[0.75 0.76 0.85 0.80 1.00 0.58 0.42 0.39 0.33 0.47 0.29 0.68 0.65 0.06 0.29 0.62 0.37 0.04 0.67 0.54 0.70 0.07 0.45 0.88 0.23 0.97 0.90 0.15 0.52 0.56 0.81 0.14 0.67 0.81 0.19 0.99 0.12 0.66 0.75 0.24 0.05 0.07 0.60 0.48 0.61 0.70 0.80 0.75 0.92 0.57 0.24 0.65 0.82 0.91 0.05 0.77 0.76 0.52 0.39 0.93 0.54 0.43 0.76 0.80 0.86 0.04 0.67 ]
[0.11 0.63 0.95 0.06 0.58 1.00 0.87 0.67 0.16 0.47 0.70 0.06 0.81 0.02 0.69 0.29 0.45 0.86 0.33 0.26 0.77 0.89 0.79 0.47 0.03 0.65 0.19 0.08 0.10 0.92 0.27 0.52 0.87 0.08 0.97 0.30 0.22 0.60 0.09 0.07 0.28 0.52 0.29 0.94 0.40 0.28 0.28 0.15 0.43 0.13 0.83 0.43 0.95 0.43 0.76 0.02 0.90 0.59 0.65 0.11 0.16 0.48 0.46 0.28 0.40 0.75 0.48 ]
[0.83 0.31 0.60 0.56 0.42 0.87 1.00 0.23 0.80 0.48 0.43 0.53 0.98 0.52 0.22 0.60 0.40 0.90 0.13 0.05 0.67 0.02 0.70 0.32 0.15 0.44 0.29 0.21 0.04 0.14 0.09 0.03 0.85 0.37 0.22 0.56 0.57 0.85 0.19 0.04 0.28 0.56 0.06 0.84 0.96 0.52 0.51 0.71 0.15 0.80 0.95 0.40 0.24 0.17 0.30 0.35 0.08 0.16 0.49 0.87 0.82 0.90 0.66 0.57 0.02 0.74 0.32 ]
[0.56 0.07 0.16 0.06 0.39 0.67 0.23 1.00 0.85 0.08 0.92 0.16 0.95 0.60 0.49 0.78 0.21 0.30 0.16 0.16 0.26 0.45 0.63 0.77 0.18 0.02 0.01 1.00 0.05 0.91 0.24 0.25 0.14 0.11 0.45 0.10 0.78 0.83 0.25 0.12 0.00 0.40 0.06 0.62 0.43 0.41 0.30 0.55 0.49 0.65 0.54 0.85 0.14 0.59 0.19 0.76 0.50 0.17 0.48 0.41 0.39 0.33 0.49 0.45 0.84 0.36 0.88 ]
[0.63 0.70 0.53 0.02 0.33 0.16 0.80 0.85 1.00 0.31 0.66 0.97 0.98 0.03 0.65 0.09 0.44 0.31 0.79 0.67 0.74 0.32 0.96 0.70 0.57 0.44 0.73 0.42 0.54 0.85 0.08 0.96 0.01 0.91 0.86 1.00 0.54 0.42 0.79 0.74 0.33 0.68 0.23 0.26 0.96 0.60 0.21 0.91 0.69 0.32 0.76 0.19 0.84 0.96 0.98 0.59 0.09 0.79 0.77 0.04 0.04 0.36 0.43 0.44 0.32 0.43 0.94 ]
[0.19 0.28 0.16 0.00 0.47 0.47 0.48 0.08 0.31 1.00 0.02 0.72 0.86 0.49 0.92 0.49 0.71 0.25 0.64 0.26 0.10 0.90 0.86 0.65 0.67 0.33 0.02 0.06 0.99 0.12 0.96 0.26 0.65 0.23 0.94 0.13 0.66 0.10 0.96 0.76 0.11 0.97 0.49 0.76 0.61 0.88 0.80 0.70 0.09 0.49 0.43 0.21 0.50 0.34 0.49 0.61 0.44 0.40 0.74 0.91 0.69 0.39 0.23 0.66 0.78 0.76 0.19 ]
