D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 66;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.38 0.80 0.11 0.73 0.75 0.84 0.07 0.86 0.77 0.76 0.83 0.42 0.01 0.58 0.16 0.79 0.79 0.44 0.09 0.15 0.71 0.97 0.50 0.24 0.24 0.14 0.88 0.29 0.20 0.65 0.88 0.47 0.74 0.27 0.76 0.98 0.11 0.56 0.53 0.83 0.38 0.36 0.62 0.53 0.05 0.78 0.38 0.09 0.99 0.25 0.54 0.89 0.51 0.65 0.38 0.37 0.92 0.16 0.30 0.60 0.48 0.52 0.33 0.97 0.05 ]
[0.38 1.00 0.75 0.48 0.38 0.42 0.03 0.12 0.10 1.00 0.20 0.13 0.68 0.58 0.35 0.64 0.57 0.78 0.57 0.13 0.68 0.86 0.91 0.61 0.98 0.96 0.58 0.86 0.53 0.51 0.22 0.90 0.83 0.33 0.71 0.20 0.61 0.83 0.42 0.44 0.31 0.47 0.71 0.74 0.68 0.66 0.93 0.91 0.66 0.32 0.42 0.17 0.22 0.84 0.76 0.26 0.15 0.92 0.83 0.85 0.71 0.96 0.39 0.13 0.39 0.91 ]
[0.80 0.75 1.00 0.47 0.96 0.99 0.25 0.35 0.54 0.85 0.68 0.71 0.04 0.68 0.21 0.11 0.12 0.59 0.85 0.82 0.64 0.80 0.75 0.80 0.78 0.08 0.45 0.71 0.54 0.15 0.37 0.78 0.25 0.69 0.11 0.64 0.10 0.68 0.47 0.07 0.79 0.66 0.92 0.15 0.01 0.13 0.61 0.70 0.13 0.56 0.19 0.33 0.46 0.57 0.48 0.33 0.21 0.25 0.63 0.72 0.07 0.60 0.36 0.41 0.95 0.15 ]
[0.11 0.48 0.47 1.00 0.42 0.43 0.47 0.26 0.15 0.17 0.84 0.42 0.67 0.92 0.50 0.63 0.60 0.43 0.24 0.70 0.59 0.02 0.87 0.02 0.28 0.79 0.46 0.73 0.70 0.95 0.40 0.41 0.33 0.42 0.63 0.85 0.55 0.46 0.40 0.03 1.00 0.62 0.86 0.05 0.49 0.17 0.45 0.35 0.18 0.54 0.58 0.43 0.68 0.51 0.09 0.41 0.31 0.92 0.83 0.51 0.82 0.80 0.05 0.43 0.65 0.39 ]
[0.73 0.38 0.96 0.42 1.00 0.05 0.06 0.51 0.99 0.64 0.48 0.01 0.51 0.82 0.24 0.65 0.83 0.38 0.75 0.18 0.61 0.09 0.56 0.67 0.53 0.22 0.90 0.66 0.89 0.00 0.93 0.55 0.57 0.66 0.98 0.68 0.87 0.51 0.23 0.76 0.87 0.69 0.89 0.52 0.98 0.62 0.45 0.08 0.87 0.69 0.18 0.43 0.20 0.87 0.63 0.17 0.06 0.53 0.51 0.90 0.99 0.50 0.21 0.21 0.24 0.05 ]
[0.75 0.42 0.99 0.43 0.05 1.00 0.81 0.82 0.01 0.84 0.23 0.12 0.98 0.50 0.71 0.94 0.04 0.40 0.29 0.64 0.26 0.87 0.15 0.13 0.30 0.65 0.69 0.28 0.06 0.89 0.87 0.44 0.74 0.54 0.47 0.13 0.47 0.03 0.48 0.20 0.72 0.27 0.59 0.32 0.61 0.47 0.37 0.68 0.97 0.62 0.14 0.34 0.56 0.83 0.98 0.15 0.64 0.49 0.82 0.87 0.53 0.24 0.46 0.68 0.65 0.38 ]
[0.84 0.03 0.25 0.47 0.06 0.81 1.00 0.05 0.78 0.13 0.18 0.16 0.54 0.25 0.93 0.82 0.63 0.65 0.13 0.41 0.64 0.15 0.76 0.75 0.31 0.21 0.66 0.89 0.37 0.11 0.94 0.97 0.47 0.37 0.78 0.10 0.82 0.26 0.77 0.71 0.42 0.61 0.12 0.37 0.93 0.32 0.76 0.48 0.81 0.12 0.90 0.00 0.41 0.87 0.52 0.34 0.67 0.54 0.77 0.06 0.16 0.06 0.83 0.28 0.40 0.88 ]
[0.07 0.12 0.35 0.26 0.51 0.82 0.05 1.00 0.97 0.36 0.91 0.00 0.45 0.24 0.87 0.98 0.26 0.21 0.10 0.91 0.17 0.27 0.68 0.12 0.14 0.93 0.95 0.02 0.91 0.96 0.94 0.79 0.23 0.64 0.48 0.70 0.12 0.67 0.06 0.09 0.71 0.88 0.31 0.81 0.53 0.81 0.51 0.69 0.55 0.22 0.17 0.83 0.72 0.21 0.76 0.27 0.17 0.21 0.35 0.27 0.84 0.78 0.54 0.16 0.36 0.87 ]
[0.86 0.10 0.54 0.15 0.99 0.01 0.78 0.97 1.00 0.59 0.27 0.77 0.66 0.17 0.41 0.23 0.36 0.68 0.95 0.29 0.40 0.09 0.68 0.05 0.49 0.02 0.10 0.67 0.63 0.36 0.99 0.93 0.61 0.48 0.82 0.55 0.33 0.71 0.37 0.90 0.62 0.02 0.77 0.64 0.40 0.14 0.14 0.20 0.92 0.55 0.70 0.40 0.18 0.86 0.07 0.60 0.96 0.30 0.88 0.79 0.08 0.56 0.89 0.46 0.25 0.33 ]
[0.77 1.00 0.85 0.17 0.64 0.84 0.13 0.36 0.59 1.00 0.45 0.15 0.34 0.17 0.99 0.56 0.64 0.16 0.01 0.47 0.56 0.49 0.48 0.07 0.23 0.60 0.57 0.14 0.69 0.03 0.93 0.43 0.27 0.25 0.10 0.63 0.21 0.56 0.70 0.56 0.57 0.92 0.15 0.26 0.97 0.81 0.10 0.33 0.62 0.10 0.83 0.22 0.94 0.96 0.49 0.51 0.42 0.00 0.22 0.16 0.76 0.79 0.28 0.37 0.07 0.19 ]
