D = 6;
n = [ 2 2 2 2 2 2 ];
N = 57;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.75 0.14 0.17 0.96 0.27 0.24 0.38 0.49 0.12 0.98 0.35 0.99 0.53 0.57 0.77 0.98 0.90 0.50 0.01 0.86 0.21 0.87 0.02 0.00 0.85 0.01 0.48 0.86 0.98 0.80 0.43 0.42 0.66 0.22 0.02 0.81 0.68 0.94 0.52 0.85 0.75 0.02 0.35 0.54 0.56 0.61 0.93 0.30 0.89 0.55 0.62 0.22 0.86 0.35 0.64 0.03 ]
[0.75 1.00 0.94 0.05 0.08 0.41 0.10 0.97 0.91 0.47 0.80 0.35 0.93 0.44 0.00 0.01 0.63 0.03 0.31 0.25 0.93 0.60 0.82 0.20 0.34 0.44 0.51 0.73 0.09 0.67 0.46 0.76 0.31 0.07 0.27 0.65 0.23 0.08 0.55 0.73 0.25 0.40 0.07 0.05 0.61 0.08 0.32 0.98 0.95 0.62 0.65 0.23 0.70 0.31 0.76 0.63 0.49 ]
[0.14 0.94 1.00 0.25 0.91 0.96 0.59 0.29 0.62 0.56 0.97 0.32 0.74 0.79 0.50 0.21 0.73 0.38 0.89 0.62 0.11 0.63 0.17 0.42 0.64 0.66 0.97 0.62 0.72 0.27 0.87 0.68 0.11 0.81 0.77 0.13 0.73 0.88 0.90 0.79 0.71 0.00 0.99 0.26 0.36 0.01 0.75 0.84 0.65 0.21 0.27 0.02 0.08 0.45 0.94 0.13 0.64 ]
[0.17 0.05 0.25 1.00 0.51 0.12 0.34 0.27 0.94 0.20 0.27 0.42 0.71 0.38 0.18 0.93 0.47 0.67 0.03 0.13 0.79 0.75 0.08 0.39 0.61 0.71 0.71 0.87 0.99 0.28 0.82 0.84 0.43 0.98 0.61 0.30 0.35 0.75 0.16 0.36 0.79 0.18 0.09 0.75 0.60 0.01 0.47 0.93 0.51 0.71 0.05 0.47 0.96 0.27 0.86 0.82 0.80 ]
[0.96 0.08 0.91 0.51 1.00 0.21 0.68 0.20 0.00 0.01 0.07 0.73 0.69 0.28 0.56 0.45 0.84 0.43 0.30 0.02 0.21 0.66 0.78 0.65 0.59 0.25 0.28 0.85 0.83 0.87 0.14 0.58 0.44 0.53 0.40 0.30 0.06 0.52 0.16 0.52 0.85 0.86 0.52 0.73 0.59 0.88 0.39 0.60 0.17 0.28 0.27 0.43 0.78 0.35 0.53 0.24 0.11 ]
[0.27 0.41 0.96 0.12 0.21 1.00 0.76 0.23 0.17 0.54 0.83 0.58 0.67 0.82 0.34 0.48 0.89 0.58 0.88 0.62 0.76 0.37 0.38 0.11 0.56 0.39 0.09 0.32 0.85 0.49 0.73 0.61 0.14 0.13 0.89 0.82 0.00 0.61 0.46 0.67 0.08 0.22 0.96 0.14 0.59 0.10 0.78 0.47 0.13 0.74 0.24 0.07 0.77 0.73 0.13 0.19 0.76 ]
[0.24 0.10 0.59 0.34 0.68 0.76 1.00 0.81 0.77 0.99 0.30 0.42 0.29 0.77 0.18 0.98 0.35 0.60 0.50 0.52 0.41 0.68 0.25 0.09 0.56 0.47 0.09 0.42 0.90 0.53 0.45 0.12 0.59 0.89 0.62 0.72 0.93 0.20 0.16 0.15 0.10 0.01 0.12 0.91 0.45 0.40 0.90 0.88 0.19 0.16 0.96 0.92 0.95 0.88 0.76 0.03 0.11 ]
[0.38 0.97 0.29 0.27 0.20 0.23 0.81 1.00 0.65 0.06 0.00 0.93 0.49 0.45 0.31 0.50 0.40 0.54 0.28 0.24 0.91 0.18 0.03 0.31 0.09 0.16 0.03 0.84 0.81 0.83 0.84 0.85 0.31 0.95 0.44 0.60 0.91 0.34 0.55 0.38 0.99 0.25 0.79 0.84 0.85 0.51 0.93 0.84 0.24 0.22 0.69 0.68 0.89 0.41 0.82 0.20 0.12 ]
[0.49 0.91 0.62 0.94 0.00 0.17 0.77 0.65 1.00 0.00 0.35 0.70 0.19 0.86 0.14 0.89 0.81 0.10 0.09 0.36 0.34 0.67 0.43 0.07 0.16 0.39 0.70 0.79 0.96 0.84 0.98 0.23 0.09 0.33 0.99 0.72 0.30 0.47 0.72 0.83 0.15 0.56 0.71 0.01 0.25 0.33 0.94 0.35 0.16 0.46 0.59 0.64 0.91 0.58 0.46 0.17 0.33 ]
[0.12 0.47 0.56 0.20 0.01 0.54 0.99 0.06 0.00 1.00 0.75 0.69 0.28 0.49 0.79 0.15 0.41 0.84 0.29 0.32 0.05 0.15 0.76 0.72 0.63 0.76 0.48 0.36 0.71 0.33 0.36 0.48 0.18 0.17 0.75 0.87 0.98 0.34 0.34 0.15 0.40 0.04 0.14 0.40 0.93 0.48 0.06 0.11 0.35 0.32 0.59 0.43 0.14 0.30 0.24 0.57 0.43 ]
