D = 6;
n = [ 2 2 2 2 2 2 ];
N = 47;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.13 0.26 0.32 0.50 0.46 0.41 0.23 0.55 0.16 0.34 0.17 0.63 0.60 0.98 0.35 0.78 0.54 0.55 0.46 0.79 0.73 0.46 0.12 0.90 0.92 0.60 0.93 0.08 0.15 0.78 0.37 0.97 0.92 0.02 0.32 0.74 0.43 0.68 0.00 0.61 0.14 0.37 0.10 0.30 0.84 0.61 ]
[0.13 1.00 0.56 0.89 0.23 0.96 0.66 0.76 0.41 0.18 0.83 0.57 0.21 0.52 0.09 0.55 0.06 0.18 0.44 0.24 0.46 0.88 0.76 0.38 0.65 0.97 0.20 0.54 0.04 0.16 0.62 0.34 0.53 0.91 0.55 0.98 0.13 0.44 0.74 0.84 0.47 0.72 0.27 0.43 0.44 0.20 0.96 ]
[0.26 0.56 1.00 0.64 0.14 0.56 0.91 0.29 0.95 0.51 0.23 0.87 0.90 0.49 0.16 0.60 0.89 0.88 0.58 0.71 0.87 0.28 0.20 0.74 0.73 0.08 0.52 0.93 0.19 0.94 0.69 0.43 0.29 0.77 0.49 0.26 0.05 0.97 0.18 0.99 0.79 0.65 0.91 0.47 0.03 0.46 0.02 ]
[0.32 0.89 0.64 1.00 0.83 0.89 0.95 0.54 0.47 0.43 0.23 0.84 0.84 0.94 0.45 0.36 0.20 0.44 0.57 0.32 0.29 0.67 0.54 0.31 0.27 0.64 0.65 0.38 0.07 0.12 0.05 0.15 0.63 0.19 0.54 0.95 0.81 0.81 0.33 0.43 0.77 0.48 0.15 0.70 0.98 0.79 0.17 ]
[0.50 0.23 0.14 0.83 1.00 0.36 0.57 0.72 0.25 0.23 0.77 0.21 0.97 0.39 0.57 0.67 0.35 0.85 0.81 0.51 0.55 0.45 0.18 0.92 0.18 0.57 0.29 0.84 0.06 0.28 0.17 0.03 0.50 0.33 0.30 0.52 0.13 0.92 0.32 0.10 0.06 0.37 0.69 0.08 0.39 0.13 0.51 ]
[0.46 0.96 0.56 0.89 0.36 1.00 0.64 0.92 0.62 0.71 0.47 0.30 0.97 0.93 0.21 0.05 0.60 0.02 0.92 0.88 0.30 0.78 0.64 0.47 0.12 0.76 0.70 0.01 0.78 0.56 0.62 0.96 0.07 0.08 0.07 0.82 0.78 0.04 1.00 0.38 0.27 0.79 0.63 0.66 0.82 0.43 0.32 ]
[0.41 0.66 0.91 0.95 0.57 0.64 1.00 0.72 0.43 0.18 0.88 0.76 0.92 0.38 0.22 0.12 0.58 0.78 0.86 0.09 0.55 0.11 0.55 0.80 0.53 0.24 0.23 0.97 0.34 0.54 0.49 0.13 0.24 0.05 0.78 0.38 0.68 0.18 0.30 0.21 0.28 0.25 0.98 0.34 0.83 0.51 0.55 ]
[0.23 0.76 0.29 0.54 0.72 0.92 0.72 1.00 0.34 0.47 0.54 0.48 0.02 0.72 0.85 0.63 0.40 0.71 0.18 0.35 0.19 0.51 0.32 0.86 0.54 0.41 0.86 0.53 0.18 0.58 0.17 0.39 0.56 0.67 0.21 0.66 0.83 0.98 0.18 0.18 0.77 0.17 0.37 0.73 0.28 0.25 0.07 ]
[0.55 0.41 0.95 0.47 0.25 0.62 0.43 0.34 1.00 0.61 0.30 0.28 0.88 0.61 0.53 0.76 0.62 0.07 0.28 0.89 0.45 0.19 0.37 0.47 0.32 0.36 0.63 0.87 0.17 0.19 0.53 0.34 0.58 0.08 0.17 0.98 0.88 0.69 0.83 0.46 0.75 0.67 0.19 0.63 0.48 0.61 0.04 ]
[0.16 0.18 0.51 0.43 0.23 0.71 0.18 0.47 0.61 1.00 0.06 0.71 0.44 0.57 0.26 0.50 0.56 0.16 0.99 0.90 0.09 0.10 0.33 0.37 0.68 0.81 0.41 0.81 0.73 0.13 0.04 0.63 0.35 0.20 0.70 0.34 0.27 0.83 0.19 0.31 0.19 0.33 0.53 0.80 0.90 0.65 0.10 ]
[0.34 0.83 0.23 0.23 0.77 0.47 0.88 0.54 0.30 0.06 1.00 0.68 0.29 0.89 0.13 0.11 0.67 0.35 1.00 0.97 0.96 0.32 0.90 0.72 0.81 0.44 0.25 0.27 0.36 0.88 0.34 0.63 0.02 0.43 0.23 0.32 0.31 0.19 0.25 0.50 0.84 0.32 0.61 0.22 0.13 0.06 0.98 ]
[0.17 0.57 0.87 0.84 0.21 0.30 0.76 0.48 0.28 0.71 0.68 1.00 0.99 0.55 0.37 0.39 0.19 0.75 0.08 0.92 0.73 0.66 0.48 0.12 0.01 0.75 0.96 0.45 0.79 0.79 0.78 0.28 0.79 0.67 0.19 0.74 0.97 0.34 0.16 0.47 0.11 0.30 0.11 0.20 0.96 0.97 0.60 ]
[0.63 0.21 0.90 0.84 0.97 0.97 0.92 0.02 0.88 0.44 0.29 0.99 1.00 0.77 0.14 0.06 0.20 0.77 0.29 0.50 0.09 0.63 0.84 0.64 0.10 0.02 0.81 0.25 0.46 0.79 0.82 0.20 0.92 0.22 0.27 0.59 0.45 0.68 0.94 0.40 0.13 0.72 0.80 0.75 0.80 0.28 0.86 ]
[0.60 0.52 0.49 0.94 0.39 0.93 0.38 0.72 0.61 0.57 0.89 0.55 0.77 1.00 0.20 0.87 0.32 0.52 0.64 0.17 0.82 0.59 0.83 0.33 0.57 0.90 0.87 0.29 0.92 0.57 0.48 0.06 0.34 0.11 0.78 0.58 0.52 0.88 0.04 0.08 0.23 0.10 0.12 0.49 0.45 0.73 1.00 ]
[0.98 0.09 0.16 0.45 0.57 0.21 0.22 0.85 0.53 0.26 0.13 0.37 0.14 0.20 1.00 0.09 0.18 0.74 0.66 0.20 0.34 0.10 0.63 0.98 0.06 0.39 0.34 0.20 0.95 0.22 0.64 0.91 0.01 0.86 0.49 0.24 0.36 0.27 0.96 0.40 0.19 0.53 0.09 0.43 0.83 0.54 0.71 ]
[0.35 0.55 0.60 0.36 0.67 0.05 0.12 0.63 0.76 0.50 0.11 0.39 0.06 0.87 0.09 1.00 0.23 0.19 0.57 0.70 0.80 0.28 0.85 0.86 0.77 0.02 0.71 0.37 0.25 0.86 0.48 0.22 0.58 0.38 0.86 0.48 0.03 0.63 0.19 0.20 0.02 0.38 0.74 0.80 0.46 0.55 0.66 ]
