D = 2;
n = [ 3 3 ];
N = 38;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.16 0.78 0.01 0.86 0.31 0.34 0.38 0.05 0.93 0.36 0.49 0.80 0.30 0.17 0.26 0.91 0.96 0.81 0.67 0.95 0.56 0.83 0.18 0.02 0.04 0.48 0.88 0.56 0.94 0.18 0.20 0.73 0.75 0.78 0.38 0.09 0.78 ]
[0.16 1.00 0.59 0.24 0.60 0.49 0.71 0.97 0.36 0.59 0.67 0.89 0.99 0.36 0.11 0.71 0.23 0.11 0.97 0.88 0.44 0.88 0.82 0.44 0.62 0.83 0.96 0.92 0.96 0.77 0.90 0.60 0.95 0.17 0.12 0.83 0.15 0.73 ]
[0.78 0.59 1.00 0.04 0.77 0.21 0.84 0.95 0.71 0.30 0.06 0.99 0.69 0.35 0.70 0.87 0.95 0.92 0.55 0.84 1.00 0.75 0.53 0.81 0.98 0.01 0.30 0.56 0.13 0.79 0.49 0.48 0.54 0.14 0.07 0.57 1.00 0.40 ]
[0.01 0.24 0.04 1.00 0.98 0.36 0.60 0.46 0.17 0.72 0.01 0.30 0.72 0.86 0.58 0.18 0.90 0.62 0.45 0.74 0.09 0.72 0.08 0.95 0.23 0.03 0.51 0.41 0.22 0.17 0.78 0.83 0.19 0.78 0.80 0.14 0.22 0.54 ]
[0.86 0.60 0.77 0.98 1.00 0.81 0.43 0.99 0.59 0.59 0.59 0.08 0.92 0.75 0.02 0.52 0.53 0.75 0.30 0.50 0.56 0.49 0.38 0.99 0.54 0.09 0.48 0.83 0.35 0.16 0.16 0.71 0.84 0.10 0.16 0.60 0.21 0.19 ]
[0.31 0.49 0.21 0.36 0.81 1.00 0.24 0.85 0.58 0.71 0.02 0.71 0.42 0.41 0.80 0.32 0.82 0.11 0.30 0.34 0.80 0.58 0.21 0.16 0.10 0.50 0.72 0.48 0.51 0.64 0.77 0.35 0.76 0.04 0.59 0.04 0.04 0.43 ]
[0.34 0.71 0.84 0.60 0.43 0.24 1.00 0.28 0.52 0.48 0.81 0.36 0.80 0.03 0.23 0.97 0.62 0.42 0.08 0.64 0.03 0.28 0.02 0.02 0.55 0.16 0.81 0.72 0.65 0.48 0.59 0.30 0.41 0.30 0.16 0.64 0.08 0.90 ]
[0.38 0.97 0.95 0.46 0.99 0.85 0.28 1.00 0.55 0.80 0.62 0.92 0.72 0.63 0.15 0.54 0.20 0.76 0.96 0.28 0.33 0.11 0.84 0.39 0.84 0.75 0.74 0.07 0.40 0.93 0.51 0.40 0.48 0.48 0.85 0.19 0.56 0.97 ]
[0.05 0.36 0.71 0.17 0.59 0.58 0.52 0.55 1.00 0.72 0.13 0.25 0.46 0.57 0.03 0.79 0.45 0.21 0.66 0.34 0.66 0.04 0.65 0.11 0.72 0.32 0.40 0.42 0.85 0.29 0.49 0.44 0.55 0.69 0.73 0.77 0.86 0.01 ]
[0.93 0.59 0.30 0.72 0.59 0.71 0.48 0.80 0.72 1.00 0.14 0.47 0.89 0.52 0.03 0.41 0.04 0.82 0.74 0.91 0.33 0.44 0.85 0.28 0.39 0.41 0.79 0.52 0.49 0.94 0.57 0.59 0.35 0.81 0.34 0.78 0.87 0.97 ]
[0.36 0.67 0.06 0.01 0.59 0.02 0.81 0.62 0.13 0.14 1.00 0.18 0.44 0.76 0.72 0.38 0.61 0.77 0.84 0.45 0.75 0.24 0.22 0.57 0.87 0.44 0.46 0.23 0.46 0.33 0.39 0.50 0.63 0.45 0.56 0.18 0.41 0.39 ]
[0.49 0.89 0.99 0.30 0.08 0.71 0.36 0.92 0.25 0.47 0.18 1.00 0.86 0.00 0.34 0.31 0.84 0.95 0.08 0.59 0.26 0.10 0.85 0.59 0.62 0.04 0.49 0.38 0.99 0.41 0.26 0.71 0.44 0.43 0.27 0.76 0.77 0.22 ]
[0.80 0.99 0.69 0.72 0.92 0.42 0.80 0.72 0.46 0.89 0.44 0.86 1.00 0.64 0.21 0.29 0.27 0.15 0.09 0.37 0.18 0.35 0.38 0.30 0.56 0.96 0.49 0.45 0.07 0.18 0.46 0.01 0.64 0.97 0.55 0.13 0.34 0.51 ]
[0.30 0.36 0.35 0.86 0.75 0.41 0.03 0.63 0.57 0.52 0.76 0.00 0.64 1.00 0.95 0.28 0.27 0.05 0.99 0.86 0.05 0.29 0.20 0.04 0.47 0.27 0.78 0.36 0.11 0.80 0.19 0.27 0.47 0.06 0.18 0.87 0.86 0.90 ]
[0.17 0.11 0.70 0.58 0.02 0.80 0.23 0.15 0.03 0.03 0.72 0.34 0.21 0.95 1.00 0.31 0.77 0.77 0.15 0.01 0.39 0.52 0.69 0.18 0.99 0.31 0.36 0.78 0.74 0.02 0.23 0.69 0.23 0.31 0.56 0.37 0.39 0.86 ]
[0.26 0.71 0.87 0.18 0.52 0.32 0.97 0.54 0.79 0.41 0.38 0.31 0.29 0.28 0.31 1.00 0.76 0.89 0.80 0.06 0.49 0.52 0.41 0.59 0.00 0.25 0.06 0.51 0.15 0.09 0.33 0.41 0.62 0.20 0.55 0.81 0.62 0.57 ]
[0.91 0.23 0.95 0.90 0.53 0.82 0.62 0.20 0.45 0.04 0.61 0.84 0.27 0.27 0.77 0.76 1.00 0.24 0.97 0.79 0.47 0.20 0.73 0.04 0.82 0.96 0.20 0.98 0.08 0.91 0.07 0.27 0.82 0.27 0.69 0.70 0.62 0.04 ]
