D = 6;
n = [ 4 4 4 4 4 4 ];
N = 65;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.56 0.18 0.95 0.40 0.74 0.47 0.83 0.54 0.56 0.00 0.63 0.37 0.19 0.46 0.77 0.92 0.59 0.72 0.14 0.38 0.00 0.06 0.99 0.38 0.78 0.70 1.00 0.01 0.91 0.49 0.56 0.52 0.78 0.94 0.84 0.67 0.51 0.53 0.04 0.63 0.73 0.36 0.61 0.60 0.35 0.08 0.47 0.73 0.90 0.58 0.76 0.53 0.32 0.81 0.55 0.94 0.94 0.60 0.41 0.14 0.41 0.61 0.57 0.76 ]
[0.56 1.00 0.75 0.01 0.91 0.92 0.35 0.87 0.77 0.17 0.54 0.68 0.82 0.29 0.47 0.01 0.04 0.02 0.44 0.40 0.24 0.07 0.91 0.99 0.10 0.42 0.23 0.06 0.26 0.39 0.95 0.23 0.62 0.71 0.61 0.58 0.85 0.60 0.45 0.08 0.35 0.97 0.65 0.05 0.81 0.94 0.36 0.53 0.44 0.98 0.58 0.44 0.74 0.51 0.83 0.91 0.92 0.17 0.74 0.44 0.21 0.89 0.52 0.81 0.25 ]
[0.18 0.75 1.00 0.00 0.72 0.92 0.17 0.77 0.51 0.56 0.28 0.83 0.91 0.32 0.34 0.97 0.39 0.30 0.69 0.82 0.74 0.43 0.94 0.76 0.32 0.31 0.34 0.35 0.26 0.30 0.34 0.92 0.21 0.90 0.82 0.65 0.85 0.45 0.17 0.58 0.08 0.06 0.94 0.50 0.10 0.01 0.25 0.32 0.14 0.94 0.93 0.23 0.03 0.56 0.82 0.91 0.36 0.99 0.65 0.06 0.85 0.96 0.83 0.65 0.14 ]
[0.95 0.01 0.00 1.00 0.08 0.89 0.74 0.54 0.35 0.27 0.33 0.09 0.40 0.95 0.68 0.81 0.14 0.47 0.12 0.95 0.79 0.73 0.78 0.20 0.14 0.29 0.04 0.52 0.55 0.58 0.46 0.17 0.55 0.24 0.84 0.40 0.96 0.75 0.93 0.33 0.00 0.36 0.45 0.80 0.41 0.61 0.58 0.51 0.80 0.86 0.93 0.04 0.98 0.04 0.12 0.53 0.36 0.32 0.96 0.75 0.22 0.30 0.66 0.46 0.92 ]
[0.40 0.91 0.72 0.08 1.00 0.73 0.65 0.28 0.56 0.30 0.85 0.62 0.06 0.61 0.20 0.16 0.82 0.92 0.46 0.61 0.97 0.39 0.88 0.08 0.02 0.02 0.34 0.82 0.73 0.03 0.96 0.71 0.76 0.75 0.17 0.66 0.31 0.21 0.46 0.88 0.86 0.87 0.60 0.30 0.95 0.51 0.06 0.05 0.91 0.29 0.89 0.30 0.72 0.42 0.98 0.07 0.75 0.30 0.53 0.11 0.84 0.88 0.05 0.33 0.48 ]
[0.74 0.92 0.92 0.89 0.73 1.00 0.07 0.93 0.18 0.25 0.43 0.85 0.84 0.59 0.25 0.05 0.86 0.22 0.16 0.63 0.46 0.78 0.14 0.64 0.84 0.14 0.95 0.77 0.40 0.82 0.02 0.79 0.28 0.62 0.40 0.65 0.77 0.71 0.37 0.50 0.35 0.49 0.04 0.71 0.41 0.82 0.04 0.58 0.56 0.25 0.57 0.45 0.39 0.24 0.41 0.67 0.24 0.16 0.21 0.77 0.59 0.80 0.19 0.70 0.45 ]
[0.47 0.35 0.17 0.74 0.65 0.07 1.00 0.63 0.85 0.56 0.68 0.96 0.28 0.43 0.72 0.13 0.49 0.56 0.56 0.59 0.32 0.70 0.16 0.82 0.60 0.65 0.91 0.85 0.72 0.10 0.53 0.56 0.14 0.80 0.36 0.71 0.42 0.55 0.01 0.48 0.49 0.54 0.33 0.21 0.34 0.62 0.76 0.10 0.83 0.09 0.28 0.70 0.32 0.77 0.84 0.56 0.64 0.40 0.59 0.52 0.52 0.72 0.87 0.28 0.89 ]
[0.83 0.87 0.77 0.54 0.28 0.93 0.63 1.00 0.38 0.68 0.99 0.97 0.58 0.23 0.65 0.31 0.68 0.76 0.05 0.60 0.52 0.83 0.29 0.09 0.80 0.46 0.99 0.22 0.02 0.70 0.85 0.26 0.18 0.32 0.69 0.72 0.24 0.03 0.76 0.37 0.91 0.64 0.92 0.29 0.35 0.35 0.92 0.17 0.67 0.59 0.96 0.31 0.39 0.93 0.26 0.69 0.02 0.50 0.93 0.13 0.57 0.68 0.66 0.02 0.03 ]
[0.54 0.77 0.51 0.35 0.56 0.18 0.85 0.38 1.00 0.55 0.18 0.01 0.63 0.23 0.67 0.24 0.92 0.45 0.32 0.44 0.80 0.63 0.78 0.23 0.88 0.02 0.91 0.01 0.72 0.29 0.69 0.84 0.18 1.00 0.43 0.58 0.96 0.05 0.86 0.11 0.18 0.33 0.71 0.90 0.57 0.50 0.24 0.48 0.04 0.66 0.31 0.86 0.52 0.86 0.56 0.34 0.64 0.24 0.04 0.28 0.91 0.85 0.94 0.05 0.93 ]
[0.56 0.17 0.56 0.27 0.30 0.25 0.56 0.68 0.55 1.00 0.37 0.59 0.66 0.50 0.61 0.79 0.05 0.13 0.66 0.49 0.47 0.38 0.03 0.74 0.98 0.89 0.78 0.79 0.91 0.75 0.33 0.78 0.33 0.37 0.71 0.34 0.31 0.04 0.37 0.14 0.82 0.25 0.66 0.08 0.94 0.20 0.88 0.03 0.97 0.81 0.33 0.75 0.93 0.74 0.13 0.36 0.56 0.23 0.56 0.66 0.36 0.55 0.54 0.92 0.61 ]
[0.00 0.54 0.28 0.33 0.85 0.43 0.68 0.99 0.18 0.37 1.00 0.18 0.67 0.78 0.63 0.30 0.01 0.67 0.71 0.96 0.83 0.06 0.28 0.42 0.04 0.15 0.88 0.37 0.47 0.38 0.92 0.96 0.42 0.07 0.21 0.68 0.41 0.61 0.44 0.22 0.02 0.90 0.70 0.17 0.72 0.70 0.42 0.36 0.99 0.90 0.12 0.02 0.52 0.86 0.98 0.54 0.09 0.25 0.23 0.71 0.95 0.19 0.25 0.78 0.69 ]
[0.63 0.68 0.83 0.09 0.62 0.85 0.96 0.97 0.01 0.59 0.18 1.00 0.31 0.57 0.18 0.46 0.41 0.29 0.38 0.76 0.82 0.41 0.71 0.56 0.99 0.92 0.58 0.42 0.31 0.10 0.54 0.19 0.45 0.87 0.54 0.23 0.81 0.41 0.96 0.06 0.50 0.78 0.99 0.05 0.63 0.70 0.24 0.01 0.22 0.31 0.85 0.84 0.37 0.53 0.05 0.26 0.79 0.28 0.71 0.72 0.78 0.20 0.37 0.52 0.77 ]
[0.37 0.82 0.91 0.40 0.06 0.84 0.28 0.58 0.63 0.66 0.67 0.31 1.00 0.32 0.64 0.31 0.26 0.12 0.40 0.86 0.34 0.99 0.99 0.88 0.02 0.30 0.79 0.65 0.67 0.26 0.27 0.21 0.47 0.81 0.32 0.63 0.20 0.10 0.17 0.31 0.10 0.07 0.10 0.66 0.11 0.33 0.16 0.83 0.40 0.78 0.88 0.85 0.13 0.09 0.79 0.61 0.05 0.41 0.08 0.80 0.77 0.55 0.67 0.07 0.85 ]
[0.19 0.29 0.32 0.95 0.61 0.59 0.43 0.23 0.23 0.50 0.78 0.57 0.32 1.00 0.48 0.64 0.41 0.55 0.12 0.47 0.94 0.40 0.83 0.89 0.03 0.87 0.44 0.47 0.59 0.32 0.26 0.13 0.59 0.65 0.69 0.77 0.71 0.18 0.90 0.83 0.32 0.49 0.84 0.95 0.13 0.96 0.72 0.44 0.32 0.17 0.57 0.45 0.92 0.29 0.18 0.56 0.45 0.75 0.72 0.85 0.05 0.72 0.41 0.20 0.56 ]
[0.46 0.47 0.34 0.68 0.20 0.25 0.72 0.65 0.67 0.61 0.63 0.18 0.64 0.48 1.00 0.72 0.66 0.05 0.69 0.60 0.40 0.13 0.18 0.26 0.06 0.40 0.80 0.19 0.24 0.71 0.88 0.71 0.01 0.56 0.46 0.60 0.30 0.22 0.64 0.61 0.50 0.80 0.74 0.54 0.24 0.95 0.21 0.81 0.98 0.95 0.88 0.15 0.18 0.34 0.79 0.30 0.56 0.02 0.85 0.94 0.73 0.02 0.24 0.86 0.89 ]
[0.77 0.01 0.97 0.81 0.16 0.05 0.13 0.31 0.24 0.79 0.30 0.46 0.31 0.64 0.72 1.00 0.71 0.59 0.93 0.55 0.82 0.30 0.98 0.39 0.18 0.58 0.19 0.15 0.01 0.88 0.57 0.60 0.73 0.18 0.03 0.30 0.65 0.18 0.40 0.46 0.64 0.16 0.87 0.42 0.06 0.33 0.86 0.56 0.29 0.85 0.06 0.91 0.01 0.06 0.82 0.96 0.20 0.34 0.16 0.27 0.63 0.39 0.50 0.67 0.80 ]
