D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 47;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.49 0.21 0.01 0.89 0.16 0.71 0.06 0.44 0.47 0.58 0.96 0.91 0.09 0.73 0.17 1.00 0.84 0.38 0.89 0.05 0.69 0.21 0.59 0.67 0.42 0.49 0.18 0.64 0.70 0.51 0.77 0.90 0.69 0.33 0.61 0.26 0.46 0.11 0.44 0.02 0.33 0.42 0.82 0.10 0.78 0.37 ]
[0.49 1.00 0.79 0.98 0.65 0.26 0.88 0.25 0.87 0.02 0.91 0.46 0.71 0.44 0.41 0.30 0.10 0.81 0.89 0.89 0.29 0.05 0.35 0.70 0.87 0.02 0.22 0.37 0.89 0.39 0.36 0.49 0.15 0.99 0.59 0.07 0.38 0.82 0.68 0.20 0.83 0.93 0.19 0.04 0.51 0.26 0.73 ]
[0.21 0.79 1.00 0.09 0.27 0.33 0.29 0.23 0.70 0.35 0.13 0.33 0.69 0.84 0.19 0.15 0.34 0.43 0.59 0.56 0.08 0.41 0.09 0.81 0.39 0.79 0.94 0.61 0.83 0.59 0.42 0.23 0.45 0.65 0.88 0.99 0.92 0.23 0.68 0.35 0.85 0.50 0.33 0.54 0.32 0.50 0.04 ]
[0.01 0.98 0.09 1.00 0.67 0.86 0.83 0.09 0.41 0.37 0.59 0.28 0.52 0.06 0.98 0.74 0.48 0.24 0.82 0.52 0.41 0.01 0.72 0.35 0.25 0.13 0.24 0.20 0.57 0.20 0.60 0.53 0.38 0.22 0.93 0.96 0.82 0.27 0.63 0.91 0.72 0.05 0.65 0.69 0.72 0.93 0.15 ]
[0.89 0.65 0.27 0.67 1.00 0.86 0.42 0.34 0.83 0.93 0.40 0.50 0.51 0.52 0.29 0.62 0.75 0.33 0.16 0.20 0.19 0.99 0.63 0.16 0.83 0.84 0.66 0.00 0.33 0.79 0.14 0.46 0.97 0.22 0.99 0.81 0.52 0.57 0.93 0.33 0.22 0.90 0.50 0.29 0.35 0.54 0.23 ]
[0.16 0.26 0.33 0.86 0.86 1.00 0.19 0.32 0.98 0.48 0.64 0.22 0.82 0.87 0.63 0.22 0.49 0.36 0.71 0.89 0.80 0.50 0.81 0.72 0.34 0.81 0.29 0.20 0.49 0.00 0.98 0.96 0.90 0.67 0.14 0.07 0.56 0.72 0.57 0.65 0.45 0.57 0.40 0.58 0.83 0.23 0.93 ]
[0.71 0.88 0.29 0.83 0.42 0.19 1.00 0.81 0.29 0.82 0.57 0.13 0.89 0.55 0.51 0.73 0.36 0.41 0.97 0.39 0.03 0.64 0.19 0.20 0.19 0.75 0.43 0.81 0.74 0.04 0.56 0.44 0.67 0.54 0.91 0.35 0.52 0.56 0.02 0.58 0.76 0.80 0.19 0.23 0.14 0.14 0.07 ]
[0.06 0.25 0.23 0.09 0.34 0.32 0.81 1.00 0.53 0.17 0.01 0.86 0.40 0.68 0.77 0.38 0.83 0.18 0.07 0.70 0.97 0.77 0.65 0.17 0.63 0.74 0.16 0.94 0.58 0.96 0.96 0.79 0.53 0.89 0.57 0.10 0.08 0.43 0.00 0.34 0.74 0.74 0.17 0.83 0.57 0.89 0.39 ]
[0.44 0.87 0.70 0.41 0.83 0.98 0.29 0.53 1.00 0.96 0.03 0.70 0.49 0.31 0.17 0.14 0.73 0.07 0.29 0.48 0.34 0.59 1.00 0.53 0.82 0.40 0.50 0.83 0.68 0.16 0.24 0.70 0.85 0.43 0.47 0.57 0.46 0.26 0.84 0.20 0.72 0.82 0.69 0.54 0.13 0.30 0.57 ]
[0.47 0.02 0.35 0.37 0.93 0.48 0.82 0.17 0.96 1.00 0.65 0.97 0.79 0.05 0.38 0.29 0.12 0.97 0.01 0.47 0.68 0.99 0.16 0.10 0.24 0.98 0.22 0.98 0.45 0.98 0.29 0.93 0.40 0.96 0.46 0.10 0.30 0.17 0.37 0.81 0.07 0.73 0.48 0.82 0.57 0.57 0.16 ]
[0.58 0.91 0.13 0.59 0.40 0.64 0.57 0.01 0.03 0.65 1.00 0.67 0.50 0.07 0.73 0.20 0.90 0.09 0.48 0.99 0.04 0.88 0.68 0.78 0.87 0.50 0.82 0.96 0.82 0.86 0.55 0.70 0.43 0.34 0.90 0.23 0.67 0.48 0.11 0.15 0.36 0.51 0.39 0.38 0.69 0.69 0.12 ]
[0.96 0.46 0.33 0.28 0.50 0.22 0.13 0.86 0.70 0.97 0.67 1.00 0.51 0.53 0.41 0.15 0.40 0.10 0.73 0.41 0.50 0.24 0.39 0.35 1.00 0.76 0.08 0.86 0.10 0.22 0.97 0.54 0.82 0.61 0.92 0.32 0.01 0.04 0.26 0.72 0.79 0.88 0.64 0.48 0.26 0.22 0.17 ]
[0.91 0.71 0.69 0.52 0.51 0.82 0.89 0.40 0.49 0.79 0.50 0.51 1.00 0.30 0.13 0.12 0.47 0.30 0.28 0.19 0.12 0.25 0.73 0.86 0.56 0.84 0.21 0.43 0.03 0.29 0.11 0.65 0.86 0.03 0.62 0.43 0.27 0.27 0.63 0.95 0.63 0.74 0.14 0.20 0.92 0.39 0.56 ]
[0.09 0.44 0.84 0.06 0.52 0.87 0.55 0.68 0.31 0.05 0.07 0.53 0.30 1.00 0.37 0.44 0.07 0.75 0.72 0.89 0.22 0.42 0.25 0.82 0.98 0.86 0.25 0.99 0.20 0.73 0.09 0.20 0.03 0.62 0.55 0.53 0.41 0.29 0.63 0.61 0.38 0.25 0.20 0.10 0.55 0.02 0.34 ]
