D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 40;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 ];
m = [
[1.00 0.79 0.62 0.80 0.77 0.54 0.83 0.57 0.28 0.88 0.35 0.40 0.97 0.49 0.74 0.48 0.48 0.40 0.80 0.60 0.04 0.13 0.63 0.80 0.85 0.08 0.41 0.40 0.02 0.72 0.52 0.62 0.48 0.50 0.19 0.79 0.36 0.97 0.18 0.56 ]
[0.79 1.00 0.86 0.64 0.82 0.70 0.84 0.91 0.59 0.96 0.09 0.58 0.48 0.59 0.75 0.86 0.97 0.65 0.04 0.94 0.63 0.26 0.82 0.13 0.01 0.27 0.53 0.54 0.55 0.54 0.99 0.56 0.37 0.41 0.22 0.51 0.28 0.26 0.49 0.32 ]
[0.62 0.86 1.00 0.81 0.13 0.31 0.78 0.05 0.20 0.07 0.70 0.43 0.87 0.54 0.77 0.96 0.37 0.14 0.17 0.65 0.19 0.87 0.59 0.03 0.05 0.48 0.09 0.64 0.65 0.35 0.51 0.10 0.06 0.99 0.19 0.38 0.27 0.26 0.92 0.21 ]
[0.80 0.64 0.81 1.00 0.86 0.74 0.48 0.97 0.42 0.80 0.80 0.74 0.92 0.30 0.88 0.99 0.70 0.57 0.43 0.28 0.20 0.49 0.26 0.36 0.04 0.49 0.08 0.33 0.30 0.34 0.90 0.09 0.14 0.95 0.24 0.43 0.80 0.07 0.84 0.42 ]
[0.77 0.82 0.13 0.86 1.00 0.52 0.85 0.53 0.80 0.33 0.13 0.93 0.46 0.66 0.26 0.67 0.81 0.59 0.25 0.07 0.29 0.04 0.03 0.91 0.26 0.20 0.98 0.87 0.35 0.19 0.31 0.71 0.08 0.03 0.16 0.75 0.19 0.65 0.51 0.04 ]
[0.54 0.70 0.31 0.74 0.52 1.00 0.40 0.14 0.04 0.30 0.57 0.39 0.76 0.63 0.98 0.73 0.20 0.14 0.56 0.61 0.54 0.15 0.45 0.45 0.51 0.37 0.40 0.23 0.46 0.95 0.66 0.14 0.44 0.74 0.53 0.84 0.04 0.38 0.97 0.80 ]
[0.83 0.84 0.78 0.48 0.85 0.40 1.00 0.01 0.69 0.29 0.77 0.20 0.73 0.73 0.05 0.04 0.68 0.45 0.00 0.45 0.88 0.01 0.65 0.95 0.49 0.13 0.30 0.20 0.26 0.78 0.71 0.88 0.62 0.70 0.98 0.45 0.88 0.94 0.06 0.62 ]
[0.57 0.91 0.05 0.97 0.53 0.14 0.01 1.00 0.88 0.96 0.12 0.67 0.17 0.17 0.85 0.22 0.64 0.42 0.75 0.52 0.56 0.35 0.00 0.15 0.76 0.45 0.00 0.99 0.95 0.50 0.26 0.38 0.78 0.99 0.82 0.78 0.35 0.48 0.87 0.68 ]
[0.28 0.59 0.20 0.42 0.80 0.04 0.69 0.88 1.00 0.37 0.88 0.12 0.52 0.24 0.40 0.67 0.64 0.16 0.95 1.00 0.05 0.89 0.29 0.33 0.08 0.48 0.91 0.31 0.63 0.61 0.62 0.13 0.05 0.35 0.15 0.60 0.58 0.55 0.11 0.08 ]
[0.88 0.96 0.07 0.80 0.33 0.30 0.29 0.96 0.37 1.00 0.87 0.75 0.39 0.08 0.76 0.14 0.76 0.47 0.88 0.74 0.53 0.51 0.08 0.83 0.93 0.11 0.55 0.55 0.71 0.87 0.98 0.45 0.27 0.37 0.83 0.08 0.58 0.55 0.49 0.10 ]
