D = 6;
n = [ 5 5 5 5 5 5 ];
N = 65;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.87 0.70 0.27 0.48 0.89 0.43 0.98 0.82 0.54 0.35 0.91 0.89 0.81 0.62 0.73 0.87 0.96 0.96 0.80 0.02 0.64 0.11 0.18 0.86 0.14 0.69 0.84 0.36 0.65 0.27 0.63 0.58 0.58 0.80 0.22 0.58 0.64 0.88 0.49 0.48 0.33 0.70 0.02 0.48 0.42 0.22 0.46 0.00 0.52 0.74 0.77 0.73 0.52 0.08 0.77 0.23 0.99 0.37 0.27 0.71 0.80 0.53 0.78 0.93 ]
[0.87 1.00 0.62 0.35 0.99 0.93 0.27 0.89 0.18 0.80 0.54 0.38 0.82 0.99 0.12 0.91 0.25 0.48 0.22 0.08 0.15 0.39 0.47 0.12 0.78 0.61 0.26 0.11 0.46 0.33 0.20 0.62 0.04 0.19 0.83 0.31 0.52 0.96 0.99 0.76 0.17 0.93 0.85 0.05 0.58 0.71 0.91 0.77 0.90 0.32 0.22 0.80 0.91 0.40 0.76 0.46 0.15 0.28 0.50 0.65 0.08 0.68 0.82 0.23 0.47 ]
[0.70 0.62 1.00 0.85 0.93 0.56 0.27 0.58 0.57 0.57 0.32 0.55 0.27 0.67 0.96 0.55 0.83 0.70 0.13 0.44 0.03 0.17 0.97 0.75 0.78 0.32 0.67 0.83 0.37 0.02 0.10 0.36 0.24 0.13 0.56 0.71 0.49 0.04 0.79 0.05 0.90 0.90 0.84 1.00 0.81 0.53 0.23 0.49 0.96 0.70 0.96 0.72 0.78 0.38 0.39 0.28 0.77 0.21 0.66 0.09 0.19 0.01 0.38 0.74 0.46 ]
[0.27 0.35 0.85 1.00 0.20 0.89 0.73 0.37 0.52 0.57 0.16 0.95 0.57 0.97 0.06 0.94 0.78 0.31 0.20 0.10 0.15 0.88 0.67 0.29 0.71 0.93 0.81 0.98 0.09 0.58 0.90 0.76 0.75 0.28 0.16 0.41 0.91 0.54 0.75 0.27 0.04 0.39 0.52 0.42 0.56 0.13 0.59 0.15 0.44 0.48 0.88 0.28 0.12 0.15 0.50 0.42 1.00 0.61 0.34 0.14 0.19 0.60 0.91 1.00 0.39 ]
[0.48 0.99 0.93 0.20 1.00 0.72 0.54 0.77 0.40 0.15 0.76 0.56 0.39 0.44 0.34 0.29 0.77 0.79 0.37 0.55 0.33 0.77 0.04 0.00 0.54 0.73 0.60 0.55 0.83 0.60 0.70 0.45 0.75 0.04 0.54 0.31 0.43 0.85 0.78 0.50 0.64 0.56 0.46 0.91 0.97 0.95 0.00 0.56 0.16 0.80 0.59 0.43 0.17 0.14 0.59 0.01 0.08 0.03 0.79 0.81 0.14 0.79 0.30 0.60 0.61 ]
[0.89 0.93 0.56 0.89 0.72 1.00 0.28 0.16 0.19 0.83 0.35 0.18 0.56 0.84 0.07 0.02 0.73 0.17 0.68 0.11 0.65 0.63 0.22 0.43 0.55 0.72 0.93 0.95 0.52 0.91 0.99 0.52 0.34 0.05 0.57 0.86 0.95 0.93 0.58 0.63 0.52 0.88 0.41 0.34 0.20 0.56 0.77 0.48 0.89 0.03 0.71 0.13 0.57 0.52 0.09 0.15 0.15 0.63 0.57 0.43 0.48 0.42 0.48 0.25 0.95 ]
[0.43 0.27 0.27 0.73 0.54 0.28 1.00 0.48 0.23 0.80 0.13 0.77 1.00 0.45 0.87 0.51 0.75 0.63 0.75 0.45 0.09 0.19 0.23 0.27 0.12 0.02 0.49 0.65 0.06 0.32 0.40 0.15 0.19 0.59 0.87 0.72 0.60 0.20 0.79 0.19 0.73 0.46 0.88 0.97 0.29 0.12 0.20 0.52 0.91 0.85 0.86 0.57 0.40 0.66 0.03 0.37 0.89 0.75 0.38 0.88 0.27 0.93 0.34 0.89 0.55 ]
[0.98 0.89 0.58 0.37 0.77 0.16 0.48 1.00 0.75 0.16 0.16 0.68 0.76 0.03 0.97 0.87 0.32 0.82 0.70 0.83 0.19 0.65 0.10 0.83 0.02 0.64 0.83 0.88 0.95 0.60 0.98 0.93 0.80 0.10 0.66 0.70 0.36 0.68 0.18 0.28 0.60 0.87 0.52 0.30 0.63 0.07 0.32 0.98 0.43 0.68 0.55 0.06 0.71 0.30 0.42 0.70 0.75 0.73 0.95 0.16 0.59 0.53 0.70 0.95 0.31 ]
[0.82 0.18 0.57 0.52 0.40 0.19 0.23 0.75 1.00 0.65 0.19 0.15 0.41 0.15 0.28 0.10 0.43 0.59 0.24 0.82 0.69 0.98 0.86 0.44 0.83 0.20 0.33 0.67 0.56 0.46 0.83 0.50 0.78 0.26 0.03 0.74 0.61 0.75 0.60 0.63 0.58 0.89 0.75 0.10 0.01 0.01 0.61 0.12 0.65 0.92 0.10 0.86 0.29 0.57 0.07 0.62 0.39 0.74 0.42 0.52 0.96 0.19 0.76 0.11 0.56 ]
[0.54 0.80 0.57 0.57 0.15 0.83 0.80 0.16 0.65 1.00 0.30 0.50 0.65 0.45 0.79 0.77 0.68 0.72 0.50 0.08 0.42 0.11 0.24 0.26 0.27 0.68 0.32 0.74 0.84 0.25 0.89 0.47 0.39 0.25 0.43 0.29 0.39 0.95 0.17 0.54 0.17 0.57 0.52 0.79 0.37 0.98 0.20 0.51 0.01 0.75 0.48 0.46 0.90 0.49 1.00 0.91 0.05 0.87 0.36 0.88 0.29 0.83 0.64 0.19 0.55 ]
