D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 52;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.13 0.32 0.52 0.19 0.50 0.61 0.02 0.89 0.95 0.64 0.58 0.81 0.07 0.97 0.02 0.40 0.18 0.29 0.25 0.72 0.87 0.94 0.78 0.32 0.26 0.25 0.19 0.16 0.04 0.10 0.49 0.21 0.58 0.47 0.83 0.44 0.63 0.24 0.84 0.98 0.28 0.95 0.94 0.87 0.51 0.41 0.11 0.59 0.52 0.11 0.53 ]
[0.13 1.00 0.58 0.88 0.93 0.64 0.16 0.09 0.09 0.60 0.54 0.37 0.04 0.51 0.70 0.82 0.16 0.60 0.09 0.70 0.93 0.38 0.07 0.32 0.64 0.27 0.96 0.81 0.72 0.55 0.59 0.65 0.66 0.26 0.87 0.55 0.40 0.99 0.06 0.41 0.66 0.73 0.96 0.88 0.96 0.15 0.11 0.86 0.29 0.15 0.28 0.78 ]
[0.32 0.58 1.00 0.64 0.08 0.43 0.74 0.84 0.80 0.93 0.16 0.38 0.69 0.12 0.20 0.58 0.02 0.53 0.04 0.61 0.52 0.14 0.11 0.62 0.46 0.09 0.45 0.79 0.33 0.25 0.67 0.85 0.07 0.82 0.95 0.67 0.26 0.81 0.27 0.58 0.12 0.08 0.60 0.52 0.15 0.96 0.88 0.75 0.52 0.31 0.87 0.22 ]
[0.52 0.88 0.64 1.00 0.28 0.80 0.02 0.23 0.85 0.31 0.30 0.65 0.89 0.10 0.87 0.48 0.91 0.77 0.34 0.23 0.74 0.06 0.73 0.23 0.08 0.53 0.96 0.87 0.11 0.53 0.02 0.91 0.59 0.67 0.97 0.38 0.58 0.76 0.87 0.07 0.10 0.85 0.43 0.49 0.33 0.33 0.44 0.06 0.69 0.50 0.15 0.89 ]
[0.19 0.93 0.08 0.28 1.00 0.29 0.31 0.88 0.26 0.12 0.06 0.68 0.90 0.58 0.27 0.66 0.41 0.83 0.35 0.72 0.95 0.28 0.09 0.30 0.08 0.18 0.31 0.62 0.53 0.76 0.82 0.48 0.39 0.28 0.59 0.32 0.10 0.38 0.47 0.63 0.95 0.51 0.57 0.70 0.65 0.04 0.45 0.22 0.44 0.89 0.69 0.51 ]
[0.50 0.64 0.43 0.80 0.29 1.00 0.49 0.77 0.15 0.42 0.94 0.67 0.47 0.07 0.51 0.72 0.78 0.63 0.72 0.55 0.75 0.12 0.34 0.42 0.47 0.67 0.04 0.89 0.91 0.32 0.53 0.36 0.79 0.67 0.89 0.09 0.10 0.52 0.23 0.02 0.61 0.55 0.06 0.16 0.96 0.05 0.34 0.29 0.57 0.79 0.61 0.95 ]
[0.61 0.16 0.74 0.02 0.31 0.49 1.00 0.21 0.51 0.35 0.47 0.35 0.63 0.90 0.93 0.88 0.32 0.93 0.83 0.22 0.87 0.51 0.12 0.87 0.21 0.72 0.86 0.54 0.36 0.28 0.77 0.60 0.02 0.88 0.15 0.26 0.20 0.67 0.93 0.10 0.62 0.45 0.40 0.75 0.28 0.60 0.14 0.12 0.42 0.85 0.82 0.23 ]
[0.02 0.09 0.84 0.23 0.88 0.77 0.21 1.00 0.99 0.21 0.77 0.86 0.56 0.96 0.74 0.66 0.27 0.00 0.66 0.59 0.19 0.43 0.35 0.58 0.98 0.67 0.74 0.20 0.55 0.93 0.84 0.92 0.89 0.43 1.00 0.63 0.99 0.56 0.83 0.14 0.27 0.89 0.91 0.68 0.72 0.16 0.80 0.29 0.14 0.55 0.96 0.71 ]
[0.89 0.09 0.80 0.85 0.26 0.15 0.51 0.99 1.00 0.62 0.04 0.62 0.88 0.74 0.44 0.71 0.94 0.71 0.39 0.80 0.38 0.97 0.17 0.99 0.50 0.85 0.63 0.81 0.43 0.69 0.09 0.11 0.84 0.20 0.79 0.88 0.87 0.90 0.61 0.93 0.52 0.31 0.99 0.34 0.96 0.74 0.46 0.80 0.49 0.26 0.98 0.87 ]
[0.95 0.60 0.93 0.31 0.12 0.42 0.35 0.21 0.62 1.00 0.41 0.16 0.03 0.93 0.88 0.41 0.43 0.45 0.87 0.28 0.69 0.29 0.61 0.85 0.66 0.78 0.70 0.41 0.63 0.29 0.75 0.07 0.40 0.47 0.17 0.16 0.45 0.37 0.97 0.79 0.90 0.08 0.84 0.46 0.13 0.28 0.95 0.69 0.42 0.61 0.02 0.73 ]
