D = 6;
n = [ 3 3 3 3 3 3 ];
N = 69;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.50 0.30 0.86 0.44 0.44 0.63 0.23 0.97 0.59 0.93 0.59 0.18 0.60 0.74 0.21 0.13 0.74 0.73 0.49 0.13 0.65 0.48 0.44 0.61 0.91 0.16 0.61 0.41 0.87 0.52 0.14 0.65 0.02 0.47 0.85 0.70 0.68 0.98 0.95 0.58 0.65 0.98 0.46 0.84 0.01 0.66 0.33 0.03 0.77 0.02 0.41 0.26 0.49 0.92 0.81 0.92 0.57 0.36 0.80 0.68 0.77 0.38 0.62 0.32 0.50 0.34 0.90 0.69 ]
[0.50 1.00 0.15 0.85 0.37 0.93 0.80 0.28 0.57 0.22 0.20 0.62 0.87 0.83 0.89 0.32 0.54 0.78 0.58 0.87 0.51 0.23 0.04 0.64 0.53 0.61 0.27 0.46 0.04 0.81 0.62 0.89 0.72 0.02 0.34 0.00 0.11 0.36 0.24 0.69 0.50 0.18 0.48 0.64 0.88 0.74 0.80 0.08 0.89 0.75 0.14 0.79 0.98 0.91 0.24 0.59 0.01 0.09 0.35 0.39 0.24 0.85 0.35 0.80 0.28 0.02 0.19 0.74 0.37 ]
[0.30 0.15 1.00 0.51 0.06 0.18 0.33 0.11 0.12 0.30 0.92 0.31 0.50 0.10 0.31 0.23 0.34 0.92 0.76 0.24 0.39 0.23 0.98 0.83 0.28 0.76 0.45 0.24 0.58 0.08 0.44 0.38 0.31 0.56 0.76 0.57 0.51 0.08 0.83 0.85 0.63 0.33 0.62 0.67 0.16 0.67 0.77 0.92 0.59 0.49 0.38 0.32 0.06 0.82 0.84 0.35 0.97 0.13 0.60 0.81 0.91 0.08 0.60 0.88 0.73 0.50 0.03 0.02 0.44 ]
[0.86 0.85 0.51 1.00 0.01 0.72 0.24 0.34 0.33 0.84 0.18 0.43 0.97 0.54 0.51 0.07 0.06 0.66 0.90 0.35 0.98 0.84 0.27 0.88 0.71 0.46 0.86 0.93 0.28 0.84 0.54 0.24 0.74 0.38 0.97 0.18 0.68 0.03 0.96 0.98 0.66 0.05 0.21 0.13 0.51 0.04 0.67 0.85 0.92 0.34 0.32 0.78 0.30 0.21 0.22 0.50 0.59 0.18 0.36 0.76 0.31 0.10 0.05 0.30 0.52 0.33 0.60 0.40 0.27 ]
[0.44 0.37 0.06 0.01 1.00 0.94 0.76 0.28 0.78 0.57 0.97 0.72 0.61 0.54 0.08 0.02 0.33 0.41 0.17 0.27 0.67 0.81 0.18 0.35 0.22 0.05 0.94 0.83 0.90 0.95 0.85 0.82 0.84 0.91 0.78 0.71 0.56 0.56 0.26 0.06 0.98 0.29 0.77 0.36 0.82 0.52 0.14 0.32 0.44 0.68 0.51 0.39 0.45 0.87 0.68 0.86 0.08 0.17 0.04 0.51 0.71 0.27 0.28 0.49 0.28 0.24 0.51 0.53 0.71 ]
[0.44 0.93 0.18 0.72 0.94 1.00 0.59 0.81 0.35 0.99 0.30 0.64 0.57 0.87 0.35 0.63 0.49 0.40 0.84 0.95 0.10 0.59 0.76 0.01 0.03 0.19 0.12 0.08 0.79 0.45 0.97 0.74 0.10 0.29 0.72 0.29 0.57 0.88 0.23 0.99 0.09 0.76 0.98 0.59 0.67 0.48 0.32 0.41 0.44 0.40 0.10 0.25 0.87 0.94 0.28 0.42 0.18 0.33 0.93 0.67 0.04 0.31 0.22 0.65 0.90 0.46 0.26 0.18 0.33 ]
[0.63 0.80 0.33 0.24 0.76 0.59 1.00 0.04 0.65 0.45 0.39 0.23 0.39 0.80 0.34 0.74 0.51 0.34 0.37 0.36 0.97 0.21 0.32 0.75 0.99 0.95 0.69 0.69 0.90 0.49 0.32 0.74 0.57 0.07 0.43 0.22 0.76 0.06 0.32 0.64 0.37 0.36 0.05 0.60 0.00 0.68 0.90 0.07 0.87 0.64 0.51 0.21 0.30 0.90 0.42 0.30 0.42 0.61 0.67 0.95 0.53 0.69 0.80 0.29 0.51 0.99 0.85 0.67 0.45 ]
[0.23 0.28 0.11 0.34 0.28 0.81 0.04 1.00 0.31 0.99 0.30 0.72 0.20 0.77 0.02 0.02 0.17 0.77 0.91 0.01 0.88 0.06 0.90 0.36 0.42 0.89 0.36 0.43 0.40 0.15 0.68 0.91 0.70 0.38 0.52 0.14 0.41 0.84 0.74 0.59 0.64 0.92 0.47 0.20 0.20 0.38 0.62 0.20 0.31 0.23 0.29 0.66 0.44 0.51 0.93 1.00 0.64 0.67 0.98 0.24 0.59 0.65 0.35 0.92 0.45 0.54 0.45 0.44 0.89 ]
[0.97 0.57 0.12 0.33 0.78 0.35 0.65 0.31 1.00 0.11 0.96 0.05 0.27 0.21 0.83 0.98 0.39 0.62 0.67 0.89 0.06 0.25 0.97 0.89 0.59 0.92 0.51 0.54 0.42 1.00 0.15 0.10 0.51 0.21 0.22 0.16 0.78 0.19 0.56 0.52 0.98 0.82 0.08 0.82 0.85 0.82 0.08 0.67 0.83 0.45 0.07 0.19 0.66 0.38 0.66 0.99 0.25 0.61 0.95 0.68 0.49 0.47 0.45 0.42 0.23 0.42 0.82 0.59 0.63 ]
[0.59 0.22 0.30 0.84 0.57 0.99 0.45 0.99 0.11 1.00 0.05 0.94 0.20 0.77 0.41 0.37 0.58 0.63 0.91 0.55 0.79 0.25 0.12 0.21 0.31 0.62 0.07 0.32 0.67 0.84 0.71 0.75 0.44 0.04 0.18 0.42 0.15 0.75 0.99 0.28 0.46 0.76 0.79 0.86 0.99 0.40 0.12 0.46 0.66 0.75 0.37 0.18 0.33 0.11 0.34 0.48 0.43 0.13 0.76 0.02 0.16 0.71 0.91 0.32 0.69 0.45 0.98 0.93 0.56 ]
