D = 2;
n = [ 2 2 ];
N = 53;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.86 0.79 0.43 0.17 0.84 0.31 0.71 0.42 0.62 0.25 0.73 0.34 0.45 0.64 0.55 0.96 0.94 0.61 0.66 0.47 0.34 0.57 0.82 0.83 0.33 0.47 0.95 0.33 0.02 0.37 0.21 0.34 0.79 0.41 0.10 0.48 0.34 0.60 0.63 0.62 0.76 0.43 0.63 0.78 0.90 0.40 0.35 0.87 0.47 0.48 0.46 0.05 ]
[0.86 1.00 0.42 0.81 0.53 0.45 0.22 0.58 0.04 0.79 0.19 0.41 0.13 0.13 0.52 0.62 0.94 0.80 0.97 0.76 0.90 0.14 0.63 0.41 0.39 0.18 0.54 0.71 0.62 0.93 0.96 0.11 0.35 0.36 0.26 0.48 0.94 0.30 0.61 0.19 0.00 0.09 0.07 0.21 0.97 0.65 0.32 0.10 0.03 0.83 0.51 0.05 0.61 ]
[0.79 0.42 1.00 0.08 0.18 0.22 0.77 0.09 0.96 0.35 0.36 0.16 0.17 0.12 0.05 0.29 0.32 0.57 0.20 0.81 0.94 0.36 0.28 0.06 0.29 0.85 0.57 0.15 0.30 0.17 0.76 0.08 0.57 0.89 0.22 0.11 0.70 0.55 0.81 0.56 0.45 0.59 0.38 0.49 0.30 0.34 0.72 0.76 0.46 0.10 0.32 0.64 0.31 ]
[0.43 0.81 0.08 1.00 0.37 0.13 0.66 0.33 0.01 0.22 0.75 0.98 0.25 0.19 0.99 0.18 0.19 0.51 0.91 0.70 0.96 0.06 0.07 0.89 0.38 0.39 0.17 0.97 0.13 1.00 0.01 1.00 0.85 0.50 0.88 0.99 0.25 0.44 0.82 0.69 0.61 0.26 0.48 0.66 0.74 0.43 0.88 0.92 0.55 0.61 0.39 0.18 0.86 ]
[0.17 0.53 0.18 0.37 1.00 0.84 0.38 0.04 0.06 0.45 0.64 0.63 0.02 0.39 0.14 0.97 0.47 0.56 0.87 0.72 0.07 0.64 0.15 0.23 0.70 0.94 0.78 0.66 0.51 0.86 0.79 0.05 0.67 0.88 0.57 0.86 0.31 0.14 0.22 0.05 0.77 0.08 0.63 0.24 0.54 0.40 0.84 0.52 0.81 0.72 0.61 0.68 0.89 ]
[0.84 0.45 0.22 0.13 0.84 1.00 0.47 0.11 0.65 0.01 0.44 0.38 0.83 0.91 0.73 0.84 0.86 0.54 0.73 0.88 0.95 0.48 0.27 0.38 0.45 0.01 0.01 0.67 0.56 0.00 0.87 0.36 0.69 0.66 0.68 0.77 0.82 0.70 0.22 0.63 0.22 0.14 0.80 0.83 0.28 0.46 0.69 0.43 0.63 0.48 0.12 0.45 0.94 ]
[0.31 0.22 0.77 0.66 0.38 0.47 1.00 0.82 0.26 0.55 0.21 0.02 0.06 0.40 0.40 0.92 0.69 0.33 0.67 0.50 0.91 0.17 0.18 0.81 0.83 0.81 0.85 0.60 0.34 0.63 0.76 0.26 0.70 0.10 0.34 0.00 0.33 0.21 0.12 0.70 0.30 0.06 0.79 0.98 0.55 0.93 0.99 0.42 0.68 0.04 0.28 0.68 0.46 ]
[0.71 0.58 0.09 0.33 0.04 0.11 0.82 1.00 0.22 0.34 0.56 0.87 0.71 0.73 0.04 0.28 0.84 0.79 0.42 0.05 0.55 0.74 0.43 0.41 0.20 0.81 0.61 0.67 0.31 0.36 0.94 0.87 0.79 0.62 0.73 0.52 0.42 0.32 0.60 0.74 0.65 0.36 0.02 0.66 0.85 0.88 0.18 0.83 0.15 0.37 0.86 0.99 0.79 ]
[0.42 0.04 0.96 0.01 0.06 0.65 0.26 0.22 1.00 0.70 0.11 0.77 0.96 0.28 0.73 0.74 0.14 0.33 0.05 0.71 0.77 0.89 0.32 0.17 0.84 0.03 0.63 0.39 0.20 0.32 0.68 0.63 0.16 0.67 0.71 0.91 0.20 0.43 0.89 0.60 0.15 0.68 0.80 0.03 0.60 0.55 0.79 0.68 0.32 0.10 0.18 0.21 0.81 ]
[0.62 0.79 0.35 0.22 0.45 0.01 0.55 0.34 0.70 1.00 0.16 0.36 0.42 0.59 0.15 0.85 0.70 0.97 0.63 0.52 0.91 0.81 0.66 0.45 0.09 0.75 0.07 0.80 0.45 0.32 0.57 0.61 0.51 0.13 0.66 0.68 0.44 0.52 0.75 0.87 0.42 0.63 0.48 0.02 0.24 0.35 0.82 0.33 0.05 0.75 0.76 0.25 0.50 ]
